Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
62701,Rage 2,PS4,19,Shooter,Bethesda Softworks  ,id Software  ,,7.0  ,N/,N/,N/,N/,N/,14th May 19  ,20th May 18
62702,Rage of the Dragons NEO,XS,,Fighting,Unknown  ,QUByte Interactive  ,,,N/,N/,N/,N/,N/,,02nd Dec 24
62703,Rage of the Dragons NEO,XOne,,Fighting,Unknown  ,QUByte Interactive  ,,,N/,N/,N/,N/,N/,,02nd Dec 24
62704,Rage of the Dragons NEO,PS5,,Fighting,Unknown  ,QUByte Interactive  ,,,N/,N/,N/,N/,N/,,02nd Dec 24
62705,Rage of the Dragons NEO,PS4,,Fighting,Unknown  ,QUByte Interactive  ,,,N/,N/,N/,N/,N/,,02nd Dec 24
62706,Rage of the Dragons NEO,PC,,Fighting,Unknown  ,QUByte Interactive  ,,,N/,N/,N/,N/,N/,,02nd Dec 24
62707,Rage of the Dragons NEO,NS,,Fighting,Unknown  ,QUByte Interactive  ,,,N/,N/,N/,N/,N/,,02nd Dec 24
62708,Raging Justice,NS,,Action,Unknown  ,MakinGames Ltd  ,,,N/,N/,N/,N/,N/,,02nd Feb 18
62709,Raging Justice,XOne,,Action,Unknown  ,MakinGames Ltd  ,,,N/,N/,N/,N/,N/,,02nd Feb 18
62710,Raging Justice,PS4,,Action,Unknown  ,MakinGames Ltd  ,,,N/,N/,N/,N/,N/,,04th Feb 18
62711,Raging Justice,PC,,Action,Unknown  ,MakinGames Ltd  ,,,N/,N/,N/,N/,N/,,04th Feb 18
62712,Raging loop,NS,19,Visual Novel,PQube  ,Kemco  ,,,N/,N/,N/,N/,N/,22nd Oct 19  ,03rd May 20
62713,Raging Loop,PS4,,Visual Novel,Unknown  ,Kemco  ,,,N/,N/,N/,N/,N/,,01st Jul 23
62714,Raging Loop,PC,17,Visual Novel,Winged Cloud  ,Kemco  ,,,N/,N/,N/,N/,N/,23rd Aug 17  ,01st Jul 23
62715,Raging loop,PSV,,Visual Novel,Unknown  ,Kemco  ,,,N/,N/,N/,N/,N/,,01st Jul 23
62716,Raging loop,And,,Visual Novel,Unknown  ,Kemco  ,,,N/,N/,N/,N/,N/,,01st Jul 23
62717,Raging Loop,iOS,,Visual Novel,Unknown  ,Kemco  ,,,N/,N/,N/,N/,N/,,01st Jul 23
62718,Ragnarock,PC,,Music,Unknown  ,WanadevStudio  ,,,N/,N/,N/,N/,N/,,09th Feb 22
62719,Raid: World War II,PC,17,Shooter,Starbreeze  ,Lion Game Lion  ,,,N/,N/,N/,N/,N/,26th Sep 17  ,11th Aug 18
62720,Raiden V,PC,17,Action,UFO Interactive  ,Moss  ,,,N/,N/,N/,N/,N/,19th Oct 17  ,27th Apr 18
