Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
35801,History Egypt: Engineering an Empire,PC,10,Strategy,Slitherine Software  ,Slitherine Software  ,,,N/,N/,N/,N/,N/,05th Feb 10  ,
35802,History Egypt: Engineering an Empire,PSN,10,Strategy,Slitherine Software  ,Slitherine Software  ,,,N/,N/,N/,N/,N/,29th Jun 10  ,
35803,History Egypt: Engineering an Empire,DSiW,,Strategy,Unknown  ,Bloober Team  ,,,N/,N/,N/,N/,N/,,
35804,History Egypt: Engineering an Empire,WW,,Strategy,Unknown  ,Bloober Team  ,,,N/,N/,N/,N/,N/,,
35805,History: Ice Road Truckers,PSN,10,Racing,Slitherine Software  ,Slitherine Software  ,,,N/,N/,N/,N/,N/,15th Jun 10  ,
35806,Hit it Rich! Free Casino Slots,BRW,13,Misc,Zynga  ,Unknown  ,,,N/,N/,N/,N/,N/,26th Mar 13  ,
35807,Hit the Ice,GB,92,Sports,Taito  ,Taito Corporation  ,,,N/,N/,N/,N/,N/,01st Oct 92  ,
35808,Hit the Ice,GEN,92,Sports,Taito  ,Aisystem Tokyo  ,,,N/,N/,N/,N/,N/,01st Jan 92  ,
35809,Hit the Ice,PCE,92,Sports,NEC  ,Taito Corporation  ,,,N/,N/,N/,N/,N/,01st Jan 92  ,
35810,Hit the Ice,SNES,93,Sports,Taito  ,Aisystem Tokyo  ,,,N/,N/,N/,N/,N/,01st Feb 93  ,
35811,Hitman GO,PS4,16,Puzzle,Square Enix  ,Square Enix  ,,,N/,N/,N/,N/,N/,23rd Feb 16  ,
35812,Hitman GO,PSV,16,Puzzle,Square Enix  ,Square Enix  ,,,N/,N/,N/,N/,N/,23rd Feb 16  ,
35813,Hitman GO,PC,16,Puzzle,Square Enix  ,Square Enix  ,,,N/,N/,N/,N/,N/,23rd Feb 16  ,
35814,Hitman Trilogy,PC,07,Action,Eidos Interactive  ,IO Interactive  ,,,N/,N/,N/,N/,N/,30th Jun 07  ,
35815,Hitman: Sniper,And,15,Shooter,Square Enix  ,Square Enix  ,,,N/,N/,N/,N/,N/,01st Jan 15  ,
35816,Hitodzuma Man!! Dzumanda Kunoichi Migoro,PC,09,Adventure,Swan  ,Swan  ,,,N/,N/,N/,N/,N/,28th Aug 09  ,
35817,Hitogata Happa,PSN,10,Shooter,Sony Online Entertainment  ,Platine Dispositif  ,,,N/,N/,N/,N/,N/,15th Jun 10  ,
35818,Hitogata Happa,PC,11,Shooter,Rockin' Android  ,Platine Dispositif  ,,,N/,N/,N/,N/,N/,27th Sep 11  ,
35819,Hitogata Ruins,PC,04,Adventure,Studio e-go  ,Studio e-go  ,,,N/,N/,N/,N/,N/,24th Dec 04  ,
35820,Hitori de Dekirumon! Cooking Densetsu,GB,92,Role-Playing,Vap  ,Vap  ,,,N/,N/,N/,N/,N/,18th Dec 92  ,
35821,Hive,XBL,08,Strategy,Microsoft  ,Handkor  ,,,N/,N/,N/,N/,N/,28th Nov 08  ,
35822,Hive Sweeper,PSN,10,Puzzle,Unknown  ,Skyl-com  ,,,N/,N/,N/,N/,N/,25th Aug 10  ,
35823,Hoard,PSN,10,Strategy,Big Sandwich Games  ,Big Sandwich Games  ,,,N/,N/,N/,N/,N/,02nd Nov 10  ,
35824,Hobo no Kenkou Techou,DSiW,10,Misc,Nintendo  ,Nintendo  ,,,N/,N/,N/,N/,N/,21st Apr 10  ,
35825,Hobonichi Rosenzu 2009,DSiW,09,Misc,Nintendo  ,Nintendo  ,,,N/,N/,N/,N/,N/,28th Jan 09  ,
35826,Hobonichi Rosenzu 2010,DSiW,10,Misc,Nintendo  ,Nintendo  ,,,N/,N/,N/,N/,N/,03rd Feb 10  ,
35827,Hockey,Lynx,92,Sports,Atari  ,Alpine Studios  ,,,N/,N/,N/,N/,N/,01st Jan 92  ,
