Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
22501,Date ni Game Tsui Wake Jane! Dungeon Maker Girls Type,DS,09,Role-Playing,Idea Factory  ,Idea Factory  ,,,N/,0.00,N/,N/,0.00,29th Oct 09  ,
22502,Imagine: Champion Rider,Wii,08,Sports,Ubisoft  ,Phoenix Interactive  ,,,N/,0.00,N/,0.00,N/,07th Nov 08  ,
22503,Kouenji Joshi Soccer 2: Koi wa Nebagiba Kouenji,DS,07,Adventure,Starfish  ,Starfish SD  ,,,N/,0.00,N/,N/,0.00,22nd Nov 07  ,
22504,Mercenaries 2: World in Flames,PC,08,Shooter,Electronic Arts  ,Pandemic Studios  ,,6.0  ,N/,0.00,N/,0.00,N/,03rd Sep 08  ,
22505,Blood Bowl,DS,,Sports,Unknown  ,Cyanide Studio  ,,,N/,0.00,N/,0.00,N/,,
22506,Buzz! Brain Bender,PSP,08,Puzzle,Sony Computer Entertainment  ,Relentless Software  ,,6.5  ,N/,0.00,N/,0.00,N/,28th Nov 08  ,
22507,Dokapon Kingdom (JP sales),Wii,08,Role-Playing,Atlus  ,Sting  ,,,N/,0.00,N/,N/,0.00,14th Oct 08  ,08th May 19
22508,The Raven: Legacy of a Master Thief,PC,14,Adventure,KING Art Games  ,KING Art Games  ,,,N/,0.00,N/,0.00,N/,01st Jan 14  ,01st Jan 18
22509,Doctor Fizzwizzle's Animal Rescue,Wii,09,Puzzle,Conspiracy Entertainment  ,Replay Games  ,,,N/,0.00,0.00,N/,N/,27th Oct 09  ,
22510,Flips: Artemis Fowl,DS,09,Misc,Electronic Arts  ,Electronic Arts  ,,,N/,0.00,N/,0.00,N/,04th Dec 09  ,
22511,Bluebeard's Castle,PC,15,Puzzle,Big Fish Games  ,Big Fish Games  ,,,N/,0.00,N/,0.00,N/,25th Feb 15  ,22nd Sep 18
22512,Ephemeral: Fantasy on Dark,PSV,18,Adventure,Dramatic Create  ,Dramatic Create  ,,,N/,0.00,N/,N/,0.00,18th Jan 18  ,19th Mar 18
22513,Star Wars: The Force Unleashed - Ultimate Sith Edition,PS3,09,Action,LucasArts  ,LucasArts  ,,,N/,0.00,N/,0.00,N/,03rd Nov 09  ,
22514,Ikamono Tantei: Ikatan,DS,08,Adventure,CyberFront  ,Edge WORKS  ,,,N/,0.00,N/,N/,0.00,13th Nov 08  ,
22515,Uwasa no Midori-Kun!! 2 Futari no Midori!?,DS,08,Adventure,Idea Factory  ,Idea Factory  ,,,N/,0.00,N/,N/,0.00,21st Aug 08  ,
22516,Spikeout: Battle Street,XB,05,Action,Sega  ,Dimps Corporation / Amusement Vision  ,,,N/,0.00,0.00,0.00,N/,29th Mar 05  ,
22517,Europa Universalis: Rome Gold,PC,09,Strategy,Paradox Interactive   ,Paradox Interactive  ,,,N/,0.00,N/,0.00,N/,10th Jul 09  ,
22518,Flips: Cathy Cassidy,DS,09,Misc,Electronic Arts  ,Electronic Arts  ,,,N/,0.00,N/,0.00,N/,04th Dec 09  ,
