Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
15801,Baroque,Wii,08,Role-Playing,Atlus  ,Sting  ,6.0  ,5.2  ,N/,0.08,0.07,0.00,0.00,08th Apr 08  ,
15802,Codename: Kids Next Door: Operation S.O.D.A.,GBA,04,Platform,Global Star Software  ,Vicarious Visions  ,,,N/,0.08,0.05,0.02,N/,02nd Nov 04  ,
15803,Far Cry Instincts Evolution,XB,06,Shooter,Ubisoft  ,Ubisoft Montreal  ,,,N/,0.08,0.06,0.02,N/,28th Mar 06  ,
15804,Pinball Hall of Fame: The Gottlieb Collection,XB,04,NÃO CAPTURADO,Crave Entertainment  ,FarSight Studios  ,,,N/,0.08,0.06,0.02,N/,18th Nov 04  ,
15805,Conception: Please Give Birth to My Child!,PSP,12,Role-Playing,Spike  ,Spike  ,,,N/,0.08,N/,N/,0.08,26th Apr 12  ,14th Dec 18
15806,Super Street Fighter IV: Arcade Edition,PC,11,Fighting,Capcom  ,Capcom / Dimps Corporation  ,,8.5  ,N/,0.08,0.04,0.02,N/,05th Jul 11  ,
15807,Medal of Honor: Underground,GBA,02,Shooter,"Destination Software, Inc  ",Rebellion Developments  ,,,N/,0.08,0.05,0.02,N/,02nd Dec 02  ,
15808,Super Football,2600,88,Sports,Atari  ,Atari  ,,,N/,0.08,0.07,0.00,N/,01st Jan 88  ,
15809,The Idolmaster: Gravure For You! Vol. 3,PS3,11,Action,Namco Bandai  ,Unknown  ,,,N/,0.08,N/,N/,0.08,29th Dec 11  ,
15810,Carol Vorderman's Sudoku,PSP,07,Puzzle,Eidos Interactive  ,Empire Interactive  ,,7.4  ,N/,0.08,0.06,0.00,N/,06th Mar 07  ,
15811,Scooby-Doo! Unmasked,XB,05,Platform,THQ  ,Artificial Mind and Movement  ,,,N/,0.08,0.06,0.02,N/,12th Sep 05  ,
15812,Driven,GC,02,Racing,BAM! Entertainment  ,BAM! Entertainment  ,,,N/,0.08,0.06,0.02,N/,30th Mar 02  ,
15813,Dynasty Warriors 3,XB,02,Action,KOEI  ,Omega Force  ,,,N/,0.08,0.06,0.02,N/,24th Sep 02  ,
15814,Metal Gear Survive,XOne,18,Action,Konami Digital Entertainment  ,Konami Digital Entertainment  ,,,N/,0.08,0.05,0.01,N/,20th Feb 18  ,25th Feb 18
15815,Party Pigs: Farmyard Games,Wii,09,Misc,Destineer  ,Data Design Interactive  ,,,N/,0.08,0.07,N/,N/,19th May 09  ,
15816,Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,DS,11,Sports,Konami  ,Konami  ,,,N/,0.08,N/,N/,0.08,23rd Jun 11  ,
15817,Nicola Kanshuu: Model Oshare * Audition Platinum,3DS,12,Simulation,Alchemist  ,Alchemist  ,,,N/,0.08,N/,N/,0.08,08th Nov 12  ,14th Dec 18
15818,Junior Classic Books & Fairytales,DS,10,Misc,Virtual Play Games  ,Navarre Corp  ,,,N/,0.08,0.06,0.01,N/,03rd Aug 10  ,
15819,Fairy Tail: Portable Guild 2,PSP,11,Fighting,Konami  ,Konami  ,,,N/,0.08,N/,N/,0.08,10th Mar 11  ,
15820,Little League World Series Baseball: Double Play,DS,10,Sports,Activision  ,Black Lantern Studios  ,,,N/,0.08,0.07,N/,N/,20th Jul 10  ,
15821,MTV Music Generator 3: This Is the Remix,XB,04,Misc,Codemasters  ,Mix Max  ,,,N/,0.08,0.06,0.02,N/,22nd Jun 04  ,
15822,Shovel Knight,XOne,15,Platform,Yacht Club Games  ,Yacht Club Games  ,,,0.08,N/,N/,N/,N/,13th Oct 15  ,21st Nov 18
15823,Wizardry: Llylgamyn Saga,PS,98,Role-Playing,Locus  ,Soliton  ,,,N/,0.07,N/,N/,0.07,26th Feb 98  ,
15824,Agatha Christie: And Then There Were None,Wii,08,Adventure,The Adventure Company  ,AWE Games  ,,,N/,0.07,0.06,0.01,N/,25th Feb 08  ,
15825,God Wars: Future Past,PS4,17,Role-Playing,NIS America  ,Kadokawa Games  ,,,N/,0.07,0.03,0.01,0.02,20th Jun 17  ,17th Sep 18
15826,Kinnikuman Muscle Grand Prix Max 2: Tokumori,PS2,08,Fighting,Bandai  ,syn Sophia  ,,,N/,0.07,N/,N/,0.07,25th Sep 08  ,
15827,Gale Racer,SAT,94,Racing,Sega  ,Sega  ,,,N/,0.07,N/,N/,0.07,02nd Dec 94  ,
15828,In The Groove,PS2,05,Misc,RedOctane  ,Roxor Games  ,,,N/,0.07,0.04,0.03,N/,08th Jun 05  ,
15829,Myst,PS,96,Adventure,Psygnosis  ,Alfa System  ,,,N/,0.07,N/,N/,0.07,30th Sep 96  ,
15830,AKB1/149: Love Election,PSV,12,Simulation,Namco Bandai Games  ,ArtDink  ,,,N/,0.07,N/,N/,0.07,20th Dec 12  ,29th Oct 18
15831,Kung Fu Panda: Legendary Warriors,Wii,08,Action,Activision  ,Artificial Mind and Movement  ,,,N/,0.07,0.07,0.00,N/,05th Nov 08  ,
15832,World Tour Soccer 06,PSP,06,Sports,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,0.07,0.07,0.00,N/,27th Jun 06  ,
15833,Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,PSP,10,Adventure,Sony Computer Entertainment  ,Millennium Kitchen  ,,,N/,0.07,N/,N/,0.07,24th Jun 10  ,
15834,Naruto Shippuuden: Gekitou Ninja Taisen! EX 3,Wii,08,Fighting,Takara Tomy   ,8ing/Raizing  ,,,N/,0.07,N/,N/,0.07,27th Nov 08  ,
15835,Magic Pengel: The Quest for Color,PS2,03,Role-Playing,Agetec  ,Garakuda Studio  ,,,N/,0.07,0.04,0.03,N/,26th Jun 03  ,
15836,Animal Kingdom: Wildlife Expedition,Wii,09,Adventure,Natsume  ,Natsume  ,,,N/,0.07,0.07,N/,N/,22nd Sep 09  ,
