Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
60901,Metal Max Xeno: Reborn 2,PS4,,Role-Playing,Unknown  ,Kadokawa Games  ,,,N/,N/,N/,N/,N/,,16th May 20
60902,Metal Slug 2,PC,,Shooter,Unknown  ,SNK Corporation  ,,,N/,N/,N/,N/,N/,,30th Dec 17
60903,Metal Slug Tactics,PC,21,Strategy,DotEmu  ,Leikir Studio  ,,,N/,N/,N/,N/,N/,01st Jan 21  ,12th Jun 21
60904,Metal Soldiers 2,And,,Shooter,Unknown  ,Play365  ,,,N/,N/,N/,N/,N/,,08th Jan 18
60905,Metal Wolf Chaos XD,XOne,19,Shooter,Devolver Digital  ,From Software  ,6.0  ,,N/,N/,N/,N/,N/,06th Aug 19  ,06th Jul 19
60906,Metal Wolf Chaos XD,PC,19,Shooter,Devolver Digital  ,From Software  ,,,N/,N/,N/,N/,N/,06th Aug 19  ,06th Jul 19
60907,Metal Wolf Chaos XD,PS4,19,Shooter,Devolver Digital  ,From Software  ,,,N/,N/,N/,N/,N/,06th Aug 19  ,06th Jul 19
60908,Metal!,NS,18,Misc,DMM Games  ,DMM Games  ,,,N/,N/,N/,N/,N/,08th Feb 18  ,12th Jan 18
60909,Metal: Hellsinger,XS,21,Shooter,Funcom   ,The Outsiders  ,,,N/,N/,N/,N/,N/,01st Dec 21  ,18th Jun 20
60910,Metal: Hellsinger,XOne,21,Shooter,Funcom   ,The Outsiders  ,,,N/,N/,N/,N/,N/,01st Dec 21  ,18th Jun 20
60911,Metal: Hellsinger,PS5,21,Shooter,Funcom   ,The Outsiders  ,,,N/,N/,N/,N/,N/,01st Dec 21  ,18th Jun 20
60912,Metal: Hellsinger,PS4,21,Shooter,Funcom   ,The Outsiders  ,,,N/,N/,N/,N/,N/,01st Dec 21  ,18th Jun 20
60913,Metal: Hellsinger,PC,21,Shooter,Funcom   ,The Outsiders  ,,,N/,N/,N/,N/,N/,01st Dec 21  ,18th Jun 20
60914,Metal: Hellsinger VR,PS5,,Shooter,Unknown  ,Lab42  ,,,N/,N/,N/,N/,N/,,21st Nov 24
60915,Metal: Hellsinger VR,PC,,Shooter,Unknown  ,Lab42  ,,,N/,N/,N/,N/,N/,,21st Nov 24
60916,Metaphor: ReFantazio,XS,,Role-Playing,Unknown  ,Atlus  ,,,N/,N/,N/,N/,N/,,24th Apr 24
60917,Metaphor: ReFantazio,PS5,,Role-Playing,Unknown  ,Atlus  ,9.5  ,,N/,N/,N/,N/,N/,,24th Apr 24
60918,Metaphor: ReFantazio,PS4,,Role-Playing,Unknown  ,Atlus  ,,,N/,N/,N/,N/,N/,,24th Apr 24
60919,Metaphor: ReFantazio,PC,,Role-Playing,Unknown  ,Atlus  ,,,N/,N/,N/,N/,N/,,24th Apr 24
60920,Metro Awakening,PC,,Action-Adventure,Unknown  ,Vertigo Games  ,,,N/,N/,N/,N/,N/,,06th Oct 24
60921,Metro Awakening,PS5,,Action-Adventure,Unknown  ,Vertigo Games  ,,,N/,N/,N/,N/,N/,,06th Oct 24
60922,METRO Redux,NS,20,Shooter,Deep Silver  ,4a-games  ,,,N/,N/,N/,N/,N/,28th Feb 20  ,22nd Jan 20
60923,Metroid Prime 4: Beyond - Nintendo Switch 2 Edition,NS2,25,Action-Adventure,Nintendo  ,Retro Studios  ,7.5  ,,N/,N/,N/,N/,N/,04th Dec 25  ,02nd Apr 25
60924,Metroid Prime Trilogy,WiiU,15,Shooter,Nintendo  ,Retro Studios  ,,,N/,N/,N/,N/,N/,29th Jan 15  ,08th May 22
60925,Metroid: Other M,WiiU,,Action-Adventure,Unknown  ,Team Ninja  ,,,N/,N/,N/,N/,N/,,25th Aug 20
60926,Metropolis: Lux Obscura,NS,18,Puzzle,Sometimes You  ,Sometimes You  ,,,N/,N/,N/,N/,N/,04th Apr 18  ,03rd Mar 18
60927,Metropolis: Lux Obscura,XOne,,Puzzle,Unknown  ,Sometimes You  ,,,N/,N/,N/,N/,N/,,29th Jan 24
60928,Metropolis: Lux Obscura,PC,,Puzzle,Unknown  ,Sometimes You  ,,,N/,N/,N/,N/,N/,,29th Jan 24
60929,Metropolis: Lux Obscura,PS4,,Puzzle,Unknown  ,Sometimes You  ,,,N/,N/,N/,N/,N/,,29th Jan 24
60930,Mewgenics,PC,,Role-Playing,Unknown  ,Edmund McMillen  ,7.5  ,,N/,N/,N/,N/,N/,,03rd Oct 23
60931,"Mexico, 1921. A Deep Slumber",XS,,Adventure,Unknown  ,MÃ¡cula Interactive  ,3.5  ,,N/,N/,N/,N/,N/,,17th Jan 25
60932,"Mexico, 1921. A Deep Slumber",XOne,,Adventure,Unknown  ,MÃ¡cula Interactive  ,,,N/,N/,N/,N/,N/,,17th Jan 25
60933,"Mexico, 1921. A Deep Slumber",PC,,Adventure,Unknown  ,MÃ¡cula Interactive  ,,,N/,N/,N/,N/,N/,,17th Jan 25
60934,Mhakna Gramura and Fairy Bell,PC,18,Visual Novel,Alice in Dissonance  ,ALICE IN DISSONANCE  ,,,N/,N/,N/,N/,N/,19th Feb 18  ,21st Sep 22
60935,Mia and the Dragon Princess,XS,,Adventure,Unknown  ,Wales Interactive Ltd.  ,3.0  ,,N/,N/,N/,N/,N/,,05th Jun 23
60936,Mia and the Dragon Princess,XOne,,Adventure,Unknown  ,Wales Interactive Ltd.  ,,,N/,N/,N/,N/,N/,,05th Jun 23
60937,Mia and the Dragon Princess,PS5,,Adventure,Unknown  ,Wales Interactive Ltd.  ,,,N/,N/,N/,N/,N/,,05th Jun 23
60938,Mia and the Dragon Princess,PS4,,Adventure,Unknown  ,Wales Interactive Ltd.  ,,,N/,N/,N/,N/,N/,,05th Jun 23
60939,Mia and the Dragon Princess,PC,,Adventure,Unknown  ,Wales Interactive Ltd.  ,,,N/,N/,N/,N/,N/,,05th Jun 23
60940,Mia and the Dragon Princess,NS,,Adventure,Unknown  ,Wales Interactive Ltd.  ,,,N/,N/,N/,N/,N/,,05th Jun 23
