Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
8701,Forsaken 64,N64,98,Shooter,Acclaim Entertainment  ,Iguana Entertainment  ,,8.3  ,N/,0.29,0.23,0.06,N/,30th Apr 98  ,
8702,Hatsune Miku: Project Diva Extend,PSP,11,Simulation,Sega  ,Sega  ,,,0.29,N/,N/,N/,N/,10th Nov 11  ,11th Jan 19
8703,Jeremy McGrath Supercross 2000,N64,00,Racing,Acclaim Entertainment  ,Acclaim Entertainment  ,,,N/,0.29,0.23,0.06,N/,29th Feb 00  ,
8704,Ken Griffey Jr.'s Slugfest,N64,99,Sports,Nintendo  ,Angel Studios  ,,,N/,0.29,0.23,0.06,N/,10th May 99  ,
8705,Lamborghini American Challenge,All,94,Racing,Titus  ,Titus France SA  ,,,0.29,N/,N/,N/,N/,01st Jan 94  ,27th Jun 23
8706,Naruto Shippuden: Ultimate Ninja 4,PS2,09,Fighting,Namco Bandai  ,CyberConnect2  ,,,0.29,N/,N/,N/,N/,24th Mar 09  ,
8707,Supercross 2000,N64,99,Racing,Electronic Arts  ,MBL Research  ,,,N/,0.29,0.23,0.06,N/,24th Nov 99  ,
8708,The New Tetris,N64,99,Puzzle,Nintendo  ,H2O Interactive  ,,,N/,0.29,0.22,0.05,0.02,31st Jul 99  ,
8709,Top Gear Overdrive,N64,98,Racing,Kemco  ,Snowblind Studios  ,,,N/,0.29,0.23,0.06,N/,23rd Nov 98  ,
8710,War Gods,N64,97,Fighting,Midway Games  ,Eurocom Entertainment Software  ,,,N/,0.29,0.23,0.06,N/,21st May 97  ,
8711,Xena: Warrior Princess - The Talisman of Fate,N64,99,Fighting,Titus  ,Saffire Corporation  ,,,N/,0.29,0.23,0.06,N/,30th Nov 99  ,
8712,Duel Masters: Sempai Legends,GBA,04,Misc,Atari  ,Mistic Software  ,,7.1  ,N/,0.29,0.21,0.08,N/,01st Jun 04  ,
8713,Trauma Center: New Blood,Wii,07,Simulation,Atlus  ,Atlus Co.  ,,7.5  ,N/,0.29,0.22,0.04,0.01,20th Nov 07  ,
8714,Marvel Super Hero Squad,PS2,09,Adventure,THQ  ,Mass Media Inc.  ,,,N/,0.29,0.14,0.11,N/,20th Oct 09  ,
8715,BATTLETECH,PC,,Action-Adventure,Unknown  ,Harebrained Schemes  ,,,0.29,N/,N/,N/,N/,,15th Feb 19
8716,Heroes of the Pacific,PS2,05,Simulation,Ubisoft  ,IR Gurus Interactive  ,,,N/,0.29,0.14,0.11,N/,28th Sep 05  ,
8717,The BIGS 2,Wii,09,Sports,2K Sports  ,Blue Castle Games  ,6.1  ,6.3  ,N/,0.29,0.26,0.01,N/,07th Jul 09  ,
8718,The Lord of the Rings: The Third Age,GC,04,Role-Playing,Electronic Arts  ,EA Redwood Shores  ,,7.9  ,N/,0.29,0.22,0.06,N/,02nd Nov 04  ,
8719,Tricolour Lovestory,PC,,Visual Novel,Unknown  ,HL-Galgame  ,,,0.29,N/,N/,N/,N/,,15th Feb 19
8720,Nicktoons: Battle for Volcano Island,GC,06,Action,THQ  ,Blue Tongue  ,,,N/,0.29,0.22,0.06,N/,24th Oct 06  ,
8721,Sonic Boom: Shattered Crystal,3DS,14,Platform,Sega  ,Sanzaru Games  ,,3.8  ,N/,0.29,0.17,0.09,N/,11th Nov 14  ,18th Oct 18
8722,LEGO Harry Potter: Years 5-7,PSP,11,Action,Warner Bros. Interactive  ,Traveller's Tales  ,,,N/,0.29,0.11,0.12,N/,11th Nov 11  ,
8723,Mah Jong Quest: Expeditions,DS,07,Puzzle,Activision  ,Game Brains  ,,,N/,0.29,0.02,0.26,N/,16th Oct 07  ,
8724,Madden NFL 08,XB,07,Sports,EA Sports  ,EA Tiburon  ,,,N/,0.29,0.22,0.06,N/,14th Aug 07  ,
8725,Overcooked! 2,NS,18,Simulation,Sold Out  ,Ghost Town Games  ,8.0  ,8.4  ,N/,0.29,0.17,0.09,0.01,07th Aug 18  ,14th Jun 18
8726,DX Game of Life,PS,96,Misc,Takara  ,Takara  ,,,N/,0.29,N/,N/,0.27,22nd Mar 96  ,
8727,Montaro,PC,,Action,Unknown  ,JCKSLAP  ,,,0.29,N/,N/,N/,N/,,15th Feb 19
8728,Alien: Isolation,X360,14,Adventure,Sega  ,Creative Assembly  ,,,N/,0.29,0.16,0.11,N/,07th Oct 14  ,06th Jan 18
8729,Pirates of the Caribbean,XB,03,Role-Playing,Bethesda Softworks  ,Akella  ,,,N/,0.29,0.22,0.06,N/,01st Jul 03  ,
8730,RPG Maker,PS,00,Role-Playing,Agetec  ,Kuusou Kagaku  ,,,N/,0.29,N/,N/,0.29,19th Sep 00  ,
8731,Mass Effect Trilogy,PC,12,Misc,Electronic Arts  ,Unknown  ,,,N/,0.29,0.09,0.17,N/,06th Nov 12  ,
8732,The Punisher,XB,05,Shooter,THQ  ,Volition Inc.  ,,,N/,0.29,0.22,0.06,N/,17th Jan 05  ,
8733,The Legend of Legacy,3DS,15,Role-Playing,Atlus  ,Cattle Call  ,,6.0  ,N/,0.29,0.14,0.02,0.11,13th Oct 15  ,29th May 18
8734,Turning Point: Fall of Liberty,X360,08,Shooter,Codemasters  ,Spark Unlimited  ,,4.3  ,N/,0.29,0.23,0.04,N/,26th Feb 08  ,
8735,Majin and the Forsaken Kingdom,PS3,10,Adventure,Namco Bandai  ,Game Republic  ,,7.0  ,N/,0.29,0.09,0.14,0.01,23rd Nov 10  ,
8736,MLB Pennant Race,PS,96,Sports,Sony Computer Entertainment  ,Sony Interactive Studios America  ,,,N/,0.29,0.16,0.11,N/,30th Sep 96  ,
8737,Monkey Island 2 Special Edition: LeChuck's Revenge,PC,10,Adventure,LucasArts  ,LucasArts  ,,,0.29,N/,N/,N/,N/,07th Jul 10  ,
8738,Disgaea 3: Absence of Detention,PSV,12,Role-Playing,NIS America  ,Nippon Ichi Software  ,8.5  ,,N/,0.29,0.11,0.06,0.07,17th Apr 12  ,
8739,Cars 3: Driven to Win,PS4,17,Racing,Warner Bros. Interactive Entertainment  ,Avalanche Software  ,,,N/,0.29,0.06,0.18,0.01,13th Jun 17  ,14th Jan 18
8740,SD Gundam Gaiden: Knight Gundam Monogatari: Ooinaru Isan,SNES,91,Role-Playing,Angel Studios  ,Unknown  ,,,N/,0.29,N/,N/,0.29,21st Dec 91  ,
8741,The Sims 2,PC,04,Simulation,Electronic Arts  ,Maxis  ,,8.9  ,N/,0.29,0.02,0.24,N/,14th Sep 04  ,
8742,MLB Power Pros,Wii,07,Sports,2K Sports  ,PawaPuro Production  ,,8.5  ,N/,0.29,0.23,N/,0.04,03rd Oct 07  ,
8743,Shrek Super Party,PS2,02,Misc,TDK Mediactive  ,Mass Media  ,,,N/,0.29,0.14,0.11,N/,16th Nov 02  ,
8744,Aragami,PC,16,Action,Lince Works  ,Lince Works  ,,,0.29,N/,N/,N/,N/,04th Oct 16  ,
8745,"Sakura Wars 4: Koi Seyo,Otome",DC,02,Adventure,Sega  ,Overworks  ,,,N/,0.29,N/,N/,0.29,21st Mar 02  ,
8746,"Sakura Wars: So Long, My Love",PS2,10,Role-Playing,NIS America  ,RED Entertainment  ,,8.8  ,N/,0.29,0.07,0.05,0.15,30th Mar 10  ,
8747,Dynasty Tactics,PS2,02,Strategy,KOEI  ,Koei  ,,,N/,0.29,0.06,0.05,0.16,17th Sep 02  ,
8748,One Piece Unlimited Cruise 2: Awakening of a Hero,Wii,09,Adventure,Namco Bandai  ,Ganbarion  ,,,N/,0.29,N/,0.10,0.17,25th Sep 09  ,
8749,Skylanders Imaginators,X360,16,Platform,Activision  ,Toys for Bob  ,,,N/,0.29,0.14,0.12,N/,16th Oct 16  ,30th Mar 18
8750,Downwell,PC,,Platform,Unknown  ,Moppin  ,,,0.29,N/,N/,N/,N/,,15th Feb 19
8751,Sengoku Basara: Samurai Heroes,Wii,10,Action,Capcom  ,Capcom  ,,6.0  ,N/,0.29,0.06,0.02,0.20,12th Oct 10  ,
8752,Snowboarding,PS,00,Sports,A1 Games  ,Atelier Double  ,,,N/,0.29,0.16,0.11,N/,20th Dec 00  ,
8753,Warriors Orochi 2,PSP,09,Action,KOEI  ,Omega Force  ,,5.3  ,N/,0.29,0.06,0.00,0.22,25th Aug 09  ,
