Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
2801,Alone in the Dark: The New Nightmare,All,01,Action-Adventure,Infogrames  ,Darkworks  ,,,1.40,N/,N/,N/,N/,18th May 01  ,21st Mar 21
2802,Bionic Commando,All,09,Action-Adventure,Capcom  ,GRIN  ,,,1.40,N/,N/,N/,N/,19th May 09  ,10th Oct 20
2803,Brutal Legend,All,09,Action-Adventure,Electronic Arts  ,Double Fine Productions  ,,,1.40,N/,N/,N/,N/,13th Oct 09  ,09th Jul 21
2804,Darksiders II,All,12,Action-Adventure,THQ  ,Vigil Games  ,,,1.40,N/,N/,N/,N/,14th Aug 12  ,09th Jan 21
2805,Dragon Quest III: Soshite Densetsu e...,SNES,96,Role-Playing,Enix  ,Heart Beat  ,,,1.40,N/,N/,N/,N/,06th Dec 96  ,
2806,Final Fantasy III,NES,90,Role-Playing,Square  ,Square  ,,,1.40,N/,N/,N/,N/,27th Apr 90  ,
2807,Frostpunk,PC,18,Strategy,11 bit studios  ,11 bit studios  ,,,1.40,N/,N/,N/,N/,24th Apr 18  ,24th Apr 19
2808,Gran Turismo 4 Prologue,PS2,04,Racing,Sony Computer Entertainment  ,Polyphony Digital  ,,,1.40,N/,N/,N/,N/,18th May 04  ,
2809,Marvel vs. Capcom 2: New Age Of Heroes,All,00,Fighting,Capcom  ,Capcom  ,,,1.40,N/,N/,N/,N/,29th Jun 00  ,12th Oct 20
2810,NFL GameDay 98,PS,97,Sports,Sony Computer Entertainment  ,989 Studios  ,,8.6  ,1.40,N/,N/,N/,N/,31st Jul 97  ,
2811,Nioh 2,PS4,20,Action,Sony Interactive Entertainment  ,Team Ninja  ,,,1.40,N/,N/,N/,N/,13th Mar 20  ,15th May 20
2812,Pokémon Rumble Blast,3DS,11,Action,Nintendo  ,Ambrella  ,5.6  ,5.3  ,1.40,N/,N/,N/,N/,24th Oct 11  ,
2813,Puyo Puyo Tetris,All,17,Puzzle,Sega  ,Sonic Team  ,,,1.40,N/,N/,N/,N/,25th Apr 17  ,12th May 21
2814,Quake,All,96,Shooter,GT Interactive  ,id Software  ,,,1.40,N/,N/,N/,N/,22nd Jul 96  ,25th Feb 21
2815,Resident Evil - Code: Veronica X,PS2,01,Action,Capcom  ,Capcom  ,,8.4  ,1.40,N/,N/,N/,N/,21st Aug 01  ,
2816,Star Ocean: Till The End of Time,PS2,04,Role-Playing,Square Enix  ,tri-Ace  ,,7.8  ,1.40,N/,N/,N/,N/,31st Aug 04  ,
2817,The Witcher 3: Complete Edition,NS,19,Role-Playing,CD Projekt Red Studio  ,CD Projekt Red Studio  ,,,1.40,N/,N/,N/,N/,15th Oct 19  ,11th Jun 19
2818,Tom Clancy's Ghost Recon 2,All,04,Shooter,Ubisoft  ,Red Storm Entertainment  ,,8.5  ,1.40,N/,N/,N/,N/,16th Nov 04  ,02nd Nov 20
2819,Colin McRae Rally 3,PS2,03,Racing,Codemasters  ,Codemasters  ,,,N/,1.40,0.03,1.05,0.02,22nd Apr 03  ,
2820,Batman: Arkham Knight,PC,15,Action,Warner Bros. Interactive Entertainment  ,Rocksteady Studios  ,,,1.40,N/,N/,N/,N/,23rd Jun 15  ,04th Jan 18
2821,No Man's Sky,PC,16,Action-Adventure,Hello Games  ,Hello Games  ,,,1.40,N/,N/,N/,N/,01st Jan 16  ,04th Apr 18
2822,Madden NFL 2002,PS,01,Sports,EA Sports  ,EA Sports  ,,,N/,1.39,0.78,0.53,N/,13th Aug 01  ,
2823,The Sims 4,PS4,17,Simulation,Electronic Arts  ,Maxis  ,,,N/,1.39,0.44,0.72,0.01,17th Nov 17  ,29th Dec 17
2824,Street Fighter V,PS4,16,Fighting,Capcom  ,Capcom  ,,,N/,1.39,0.64,0.42,0.12,16th Feb 16  ,08th Jan 18
2825,Spintires,PC,14,Misc,Unknown  ,Unknown  ,,,1.39,N/,N/,N/,N/,12th Jun 14  ,
2826,Toy Story 3: The Video Game,Wii,10,Action,Disney Interactive Studios  ,Avalanche Software  ,,,N/,1.39,0.63,0.62,N/,15th Jun 10  ,
2827,Sonic Generations,X360,11,Platform,Sega  ,Sonic Team  ,,7.7  ,N/,1.39,0.71,0.54,0.00,01st Nov 11  ,
2828,Ace Combat 6: Fires of Liberation,X360,07,Simulation,Namco Bandai  ,Namco Bandai Games  ,,8.1  ,1.39,N/,N/,N/,N/,23rd Oct 07  ,
2829,NBA Jam,SNES,94,Sports,Acclaim Entertainment  ,Iguana Entertainment  ,,,N/,1.39,1.19,0.16,N/,01st Mar 94  ,
2830,Pokémon Mystery Dungeon: Gates to Infinity,3DS,13,Role-Playing,Nintendo  ,Spike Chunsoft  ,,5.9  ,1.39,N/,N/,N/,N/,24th Mar 13  ,05th Jan 18
2831,Teenage Mutant Ninja Turtles III: The Manhattan Project,NES,92,Action,Konami  ,Konami  ,,,N/,1.39,1.05,0.17,0.15,01st Feb 92  ,
2832,Battlefield 4,PC,13,Shooter,Electronic Arts  ,EA DICE  ,,,N/,1.39,0.44,0.85,N/,29th Oct 13  ,05th Jan 18
2833,Assassin's Creed Odyssey,XOne,18,Action-Adventure,Ubisoft  ,Ubisoft Quebec  ,,,N/,1.39,0.91,0.35,N/,05th Oct 18  ,17th Nov 18
2834,Hannah Montana: Spotlight World Tour,Wii,07,Action,Disney Interactive Studios  ,Avalanche Software  ,,,N/,1.39,0.87,0.38,N/,06th Nov 07  ,
2835,Bakugan: Battle Brawlers,DS,09,Action,Activision  ,MTO  ,,6.4  ,N/,1.38,1.26,0.02,N/,20th Oct 09  ,
2836,The Room Three,All,15,Puzzle,Fireproof Games  ,Fireproof Games  ,,,1.38,N/,N/,N/,N/,04th Nov 15  ,18th Dec 20
2837,Far Cry 2,PS3,08,Shooter,Ubisoft  ,Ubisoft Montreal  ,7.5  ,8.4  ,N/,1.38,0.43,0.69,0.01,21st Oct 08  ,
