Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
801,Crash Bandicoot: The Wrath of Cortex,PS2,01,Platform,Universal Interactive  ,Traveller's Tales  ,,6.9  ,N/,5.42,2.07,2.29,0.24,29th Oct 01  ,
802,Total War: Warhammer,Series,16,Strategy,Sega  ,Creative Assembly  ,,,5.38,N/,N/,N/,N/,24th May 16  ,21st Jun 25
803,Super Smash Bros. for Wii U,WiiU,14,Fighting,Nintendo  ,Bandai Namco Games  ,,9.2  ,5.38,N/,N/,N/,N/,21st Nov 14  ,12th Apr 18
804,Alien,Series,82,Shooter,Fox Interactive  ,Fox Video Games  ,,,5.36,N/,N/,N/,N/,01st Jan 82  ,26th Jun 23
805,Final Fantasy XIII,PS3,10,Role-Playing,Square Enix  ,Square Enix  ,9.0  ,8.0  ,N/,5.35,1.75,1.23,1.87,09th Mar 10  ,
806,Gran Turismo 5 Prologue,PS3,08,Racing,Sony Computer Entertainment  ,Polyphony Digital  ,8.4  ,8.3  ,5.35,N/,N/,N/,N/,15th Apr 08  ,
807,Dr. Mario,GB,90,Puzzle,Nintendo  ,Nintendo R&D1  ,,,5.34,N/,N/,N/,N/,01st Dec 90  ,
808,Uncharted: The Lost Legacy,PS4,17,Action,Sony Interactive Entertainment  ,Naughty Dog  ,,,5.34,N/,N/,N/,N/,22nd Aug 17  ,
809,Assassin's Creed III,X360,12,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,N/,5.31,3.13,1.71,0.03,30th Oct 12  ,07th Feb 18
810,Pokémon Pinball,GBC,99,Misc,Nintendo  ,Jupiter Corporation  ,,8.7  ,5.31,N/,N/,N/,N/,31st Jul 99  ,06th Jan 18
811,inFAMOUS: Second Son,PS4,14,Action-Adventure,Sony Computer Entertainment  ,Sucker Punch  ,8.2  ,,5.30,N/,N/,N/,N/,21st Mar 14  ,02nd Nov 18
812,Assassin's Creed II,X360,09,Action,Ubisoft  ,Ubisoft Montreal  ,9.0  ,9.1  ,N/,5.30,3.14,1.55,0.08,17th Nov 09  ,
813,Heavy Rain,All,10,Adventure,Sony Computer Entertainment  ,Quantic Dream  ,,,5.30,N/,N/,N/,N/,23rd Feb 10  ,08th Mar 21
814,Slime Rancher,Series,17,Simulation,Monomi Park  ,Monomi Park  ,,,5.30,N/,N/,N/,N/,01st Aug 17  ,23rd Sep 22
815,The Forest,PC,14,Simulation,Endnight Games Ltd   ,Endnight Games Ltd  ,,,5.30,N/,N/,N/,N/,30th May 14  ,27th Feb 23
816,Donkey Kong 64,N64,99,Platform,Nintendo  ,Rare Ltd.  ,,9.3  ,5.27,N/,N/,N/,N/,22nd Nov 99  ,
817,Wolfenstein,Series,81,Shooter,Bethesda Softworks  ,Muse Software  ,,,5.27,N/,N/,N/,N/,01st Sep 81  ,08th Apr 21
818,Tomb Raider II,PS,97,Adventure,Eidos Interactive  ,Core Design Ltd.  ,,7.6  ,N/,5.24,2.30,2.46,0.20,31st Oct 97  ,
819,Madden NFL 2004,PS2,03,Sports,EA Sports  ,EA Tiburon  ,,9.5  ,N/,5.23,4.26,0.26,0.01,12th Aug 03  ,
820,Subnautica,All,18,Adventure,Unknown Worlds Entertainment  ,Unknown Worlds Entertainment  ,,,5.23,N/,N/,N/,N/,23rd Jan 18  ,08th Jan 21
821,Call of Duty: Advanced Warfare,XOne,14,Shooter,Activision  ,Sledgehammer Games  ,,8.3  ,N/,5.22,3.25,1.49,0.01,04th Nov 14  ,01st Jan 18
822,Fallout: New Vegas,PC,10,Role-Playing,Bethesda Softworks  ,Obsidian Entertainment  ,,8.3  ,5.22,N/,N/,N/,N/,19th Oct 10  ,
823,Gran Turismo 6,PS3,13,Racing,Sony Computer Entertainment America  ,Polyphony Digital  ,,8.6  ,5.22,N/,N/,N/,N/,06th Dec 13  ,18th Apr 18
824,Nintendo Land,WiiU,12,Party,Nintendo  ,Nintendo  ,8.0  ,7.5  ,5.21,N/,N/,N/,N/,18th Nov 12  ,25th Aug 20
825,Kingdom Hearts II,PS2,06,Role-Playing,Square Enix  ,Square Enix  ,,8.3  ,5.20,N/,N/,N/,N/,28th Mar 06  ,
826,Super Mario Land 3: Wario Land,GB,94,Platform,Nintendo  ,Nintendo R&D1  ,,7.9  ,5.19,N/,N/,N/,N/,09th Feb 94  ,
827,Donkey Kong Country 2: Diddy's Kong Quest,SNES,95,Platform,Nintendo  ,Rare Ltd.  ,,9.3  ,5.15,N/,N/,N/,N/,20th Nov 95  ,
828,Ridge Racer,Series,93,Racing,Namco  ,Namco  ,,,5.13,N/,N/,N/,N/,01st Dec 93  ,02nd Mar 21
829,Medal of Honor: Rising Sun,PS2,03,Shooter,Electronic Arts  ,EA Los Angeles  ,,5.9  ,N/,5.13,1.98,2.23,0.13,11th Nov 03  ,
830,Battlefield 1,XOne,16,Shooter,Electronic Arts  ,EA DICE  ,,9.3  ,N/,5.13,3.37,1.26,0.02,21st Oct 16  ,24th Mar 18
831,Kirby's Dream Land,GB,92,Platform,Nintendo  ,HAL Laboratory  ,,,5.13,N/,N/,N/,N/,01st Aug 92  ,
832,Jump Force,All,19,Fighting,Bandai Namco Entertainment  ,Spike Chunsoft  ,,,5.12,N/,N/,N/,N/,15th Feb 19  ,04th Aug 23
833,Microsoft Flight Simulator,PC,96,Simulation,Microsoft  ,Microsoft  ,,7.0  ,N/,5.12,3.22,1.69,N/,31st Oct 96  ,
834,Guitar Hero II,PS2,06,Misc,RedOctane  ,Harmonix Music Systems  ,,9.2  ,N/,5.12,3.81,0.63,N/,07th Nov 06  ,
835,FIFA 13,X360,12,Sports,EA Sports  ,EA Canada  ,9.3  ,,N/,5.11,1.10,3.49,0.03,25th Sep 12  ,06th Apr 18
