Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
27701,Bubsy in: Claws Encounters of the Furred Kind,GEN,93,Platform,Accolade  ,Accolade  ,,,N/,N/,N/,N/,N/,01st Jan 93  ,
27702,Buccaneer,PS2,07,Action,Essential Games  ,DigitalWare  ,,,N/,N/,N/,N/,N/,28th Sep 07  ,
27703,Buccaneer: The Pursuit of Infamy,PC,08,Strategy,Blitz Game Studios  ,Blitz Arcade  ,,,N/,N/,N/,N/,N/,08th Dec 08  ,
27704,Buck Rogers: Countdown to Doomsday,GEN,91,Role-Playing,Electronic Arts  ,SSI  ,,,N/,N/,N/,N/,N/,01st Jan 91  ,
27705,Buck Rogers: Countdown to Doomsday,PC,90,Role-Playing,SSI  ,SSI  ,,,N/,N/,N/,N/,N/,01st Jan 90  ,
27706,Buck Rogers: Planet of Zoom,2600,83,Shooter,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,01st Jan 83  ,
27707,Buck Rogers: Planet of Zoom,5200,83,Shooter,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,01st Jun 83  ,
27708,Buckle Up!,PS,98,Racing,Shangri-La  ,Unknown  ,,,N/,N/,N/,N/,N/,29th Jan 98  ,
27709,Bucky O'Hare,NES,92,Platform,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,01st Jan 92  ,
27710,Budokan: The Martial Spirit,GEN,90,Sports,Electronic Arts  ,Electronic Arts  ,,,N/,N/,N/,N/,N/,01st Jan 90  ,
27711,Buffers Evolution,WS,99,Platform,Bandai  ,Bandai  ,,,N/,N/,N/,N/,N/,09th Dec 99  ,
27712,Buffy the Vampire Slayer,GB,00,Action,THQ  ,Game Brains  ,,,N/,N/,N/,N/,N/,01st Sep 00  ,
27713,Bug Blasters: The Exterminators,SCD,01,Action,Good Night Brave Warrior  ,Good Deal Games  ,,,N/,N/,N/,N/,N/,01st Jan 01  ,
27714,Bug Too!,SAT,96,Platform,Sega  ,Realtime Associates  ,,,N/,N/,N/,N/,N/,10th Dec 96  ,
27715,Bug Too!,PC,96,Platform,SegaSoft   ,Realtime Associates  ,,,N/,N/,N/,N/,N/,10th Dec 96  ,
27716,Bug!,PC,96,Platform,Sega  ,Realtime Associates  ,,,N/,N/,N/,N/,N/,09th Sep 96  ,
27717,Buggy,PS,98,Racing,Gremlin Interactive Ltd  ,Gremlin Interactive  ,,,N/,N/,N/,N/,N/,01st Jul 98  ,
27718,Buggy,PC,98,Racing,Gremlin Interactive Ltd  ,Gremlin Interactive  ,,,N/,N/,N/,N/,N/,01st Jan 98  ,
27719,Buggy Run,MS,94,Racing,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,01st Jan 94  ,
27720,BugRace,XBL,09,Misc,Microsoft  ,Gnimmel  ,,,N/,N/,N/,N/,N/,07th Dec 09  ,
