Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
30001,Dante's Inferno: Trials of St. Lucia,PSN,10,Action,Electronic Arts  ,Visceral Games  ,,,N/,N/,N/,N/,N/,29th Apr 10  ,
30002,Dante's Inferno: Trials of St. Lucia,XBL,10,Action,Electronic Arts  ,Visceral Games  ,,,N/,N/,N/,N/,N/,29th Apr 10  ,
30003,Darashi na Kute Ecchi na Oneesan ga Korogari Kon de Kita. Dosuru!?,PC,11,Action,Unknown  ,softhouse-seal  ,,,N/,N/,N/,N/,N/,05th Aug 11  ,
30004,Daredemo Asobi Taizen,DS,05,Misc,Nintendo  ,Nintendo  ,,,N/,N/,N/,N/,N/,03rd Nov 05  ,
30005,Daredemo Kantan! Chou Chikun no Tsumego,DS,06,Misc,Mycom  ,Mycom  ,,,N/,N/,N/,N/,N/,14th Sep 06  ,
30006,Daredemo Kantan! Watanabe Akira no Tsume Shogi,DS,06,Misc,Mycom  ,Mycom  ,,,N/,N/,N/,N/,N/,21st Dec 06  ,
30007,Darfur is Dying,PC,06,Action,Unknown  ,USC Interactive Media  ,,,N/,N/,N/,N/,N/,30th Mar 06  ,
30008,Darius α,PCE,90,Shooter,NEC Avenue  ,Bits Laboratory  ,,,N/,N/,N/,N/,N/,01st Jan 90  ,
30009,Darius Burst,PSP,20,Shooter,Unknown  ,Pyramid  ,,,N/,N/,N/,N/,N/,31st Dec 20  ,
30010,Darius Burst,PSN,09,Shooter,Taito  ,Pyramid  ,,,N/,N/,N/,N/,N/,24th Dec 09  ,
30011,Darius Gaiden,PS,96,Shooter,Taito  ,Taito Corporation  ,,,N/,N/,N/,N/,N/,13th Dec 96  ,
30012,Darius Gaiden,PC,98,Shooter,Interplay  ,Taito Corporation  ,,,N/,N/,N/,N/,N/,01st Jan 98  ,
30013,Darius Plus,PCE,90,Shooter,NEC Avenue  ,Bits Laboratory  ,,,N/,N/,N/,N/,N/,21st Sep 90  ,
30014,Darius Plus,VC,08,Shooter,NEC Avenue  ,Bits Laboratory  ,,,N/,N/,N/,N/,N/,15th Jul 08  ,
30015,Darius R,GBA,02,Shooter,Pacific Century Cyber Works  ,Taito Corporation  ,,,N/,N/,N/,N/,N/,13th Dec 02  ,
30016,Darius Twin,SNES,91,Shooter,Taito  ,Taito Corporation  ,,,N/,N/,N/,N/,N/,01st Jan 91  ,
30017,Darius Twin,VC,10,Shooter,Taito  ,Taito Corporation  ,,,N/,N/,N/,N/,N/,13th Dec 10  ,
30018,Dark (2013),X360,13,Misc,Kalypso Media  ,Unknown  ,,,N/,N/,N/,N/,N/,11th Jun 13  ,
30019,Dark (2013),PC,13,Misc,Kalypso Media  ,Unknown  ,,,N/,N/,N/,N/,N/,14th Jun 13  ,
30020,Dark Age of Camelot,PC,01,Role-Playing,Mythic Entertainment  ,Mythic Entertainment  ,,8.7  ,N/,N/,N/,N/,N/,01st Sep 01  ,
30021,Dark Age of Camelot: 5th Anniversary,PC,06,Role-Playing,Electronic Arts  ,Mythic Entertainment  ,,,N/,N/,N/,N/,N/,14th Nov 06  ,
