Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
48901,Super Battletank,GB,94,Simulation,Absolute Entertainment  ,Imagineering Inc.  ,,,N/,N/,N/,N/,N/,01st Apr 94  ,
48902,Super Battletank,SNES,,Simulation,Unknown  ,Imagineering  ,,,N/,N/,N/,N/,N/,,
48903,Super Battletank 2,SNES,94,Simulation,Absolute Entertainment  ,Imagineering Inc.  ,,,N/,N/,N/,N/,N/,01st Jan 94  ,
48904,Super BikkuriMan,SNES,93,Fighting,Bec  ,Tom Create  ,,,N/,N/,N/,N/,N/,29th Jan 93  ,
48905,Super BikkuriMan: Densetsu no Sekiban,GB,92,Action,Yutaka  ,Yutaka  ,,,N/,N/,N/,N/,N/,11th Dec 92  ,
48906,Super Black Bass,GB,98,Sports,Hot-B  ,Starfish  ,,,N/,N/,N/,N/,N/,01st Nov 98  ,
48907,Super Black Bass,SNES,93,Sports,Hot-B  ,Starfish  ,,,N/,N/,N/,N/,N/,01st Apr 93  ,
48908,Super Black Bass 3D,3DS,13,Misc,Rising Star Games  ,Unknown  ,,,N/,N/,N/,N/,N/,19th Sep 13  ,
48909,Super Black Bass Pocket 2,GB,97,Sports,Starfish  ,"Hot-B Co., Ltd.  ",,,N/,N/,N/,N/,N/,20th Jun 97  ,
48910,Super Black Bass: Real Fight,GB,99,Sports,Starfish  ,Hot-B  ,,,N/,N/,N/,N/,N/,10th Dec 99  ,
48911,Super Bomberman: Panic Bomber W,SNES,95,Puzzle,Hudson Soft  ,Raizing  ,,,N/,N/,N/,N/,N/,01st Mar 95  ,
48912,Super Bombliss,SNES,95,Puzzle,Bullet Proof Software  ,TOSE  ,,,N/,N/,N/,N/,N/,17th Mar 95  ,
48913,Super Bombliss DX,GB,99,Puzzle,Bullet Proof Software  ,Bullet Proof Software  ,,,N/,N/,N/,N/,N/,10th Dec 99  ,
48914,Super Bonk,SNES,94,Platform,Hudson Soft  ,Hudson Soft  ,,,N/,N/,N/,N/,N/,01st Nov 94  ,
48915,Super Bonk,VC,11,Platform,Hudson Soft  ,Hudson Soft  ,,,N/,N/,N/,N/,N/,04th Apr 11  ,
48916,Super Bowling,SNES,92,Sports,Technos Japan Corporation  ,Athena  ,,,N/,N/,N/,N/,N/,01st Sep 92  ,
48917,Super Breakout,5200,82,Puzzle,Atari  ,Atari  ,,,N/,N/,N/,N/,N/,01st Jan 82  ,
48918,Super Breakout,GB,98,Puzzle,Majesco  ,Morning Star Multimedia  ,,,N/,N/,N/,N/,N/,01st Dec 98  ,
48919,Super Bubble Pop,PS,02,Puzzle,Jaleco  ,Runecraft  ,,4.6  ,N/,N/,N/,N/,N/,25th Dec 02  ,
48920,Super Bubble Pop,PC,02,Puzzle,RealNetworks   ,eGames  ,,,N/,N/,N/,N/,N/,01st Jan 02  ,
48921,Super Bubsy,PC,95,Platform,Accolade  ,ATI Technologies  ,,,N/,N/,N/,N/,N/,01st Jan 95  ,
48922,Super Burnout,AJ,95,Racing,Atari  ,Shen Studios  ,,,N/,N/,N/,N/,N/,01st Jan 95  ,
48923,Super Bust-A-Move,PC,01,Puzzle,EON Digital Entertainment  ,Taito Corporation  ,,,N/,N/,N/,N/,N/,19th Oct 01  ,
48924,Super Bust-A-Move 2,PS2,02,Puzzle,Ubisoft  ,Taito Corporation  ,,,N/,N/,N/,N/,N/,24th Sep 02  ,
48925,Super Buster Bros.,SNES,92,Action,Capcom  ,Capcom / Mitchell Corporation  ,,,N/,N/,N/,N/,N/,07th Aug 92  ,
48926,Super C,NES,90,Shooter,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,01st Apr 90  ,
48927,Super C,VC,07,Shooter,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,27th Aug 07  ,
48928,Super Caesars Palace,SNES,93,Misc,Virgin Interactive  ,Illusions Gaming Company  ,,,N/,N/,N/,N/,N/,01st Jan 93  ,
48929,Super Casino Special,SAT,97,Simulation,Coconuts Japan   ,Coconuts Japan  ,,,N/,N/,N/,N/,N/,24th Jan 97  ,
48930,Super Castlevania IV,VC,06,Platform,Konami  ,Konami  ,,8.0  ,N/,N/,N/,N/,N/,25th Dec 06  ,
48931,Super Challenge Baseball,2600,82,Sports,Mattel Interactive  ,Mattel  ,,,N/,N/,N/,N/,N/,01st Jan 82  ,
48932,Super Challenge Football,2600,82,Sports,Mattel Interactive  ,Mattel  ,,,N/,N/,N/,N/,N/,01st Jan 82  ,
48933,Super Chase H.Q.,SNES,93,Racing,Taito  ,Taito Corporation  ,,,N/,N/,N/,N/,N/,01st Dec 93  ,
48934,Super Chase H.Q.,GB,93,Racing,Taito  ,Taito Corporation  ,,,N/,N/,N/,N/,N/,14th Sep 93  ,
48935,Super Chinese Fighter,SNES,95,Fighting,Culture Brain  ,Culture Brain  ,,,N/,N/,N/,N/,N/,03rd Jan 95  ,
