Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
32001,El Chavo Kart,X360,14,Misc,Slang  ,Unknown  ,,,N/,N/,N/,N/,N/,21st Feb 14  ,
32002,El Dorado Gate Volume 1,DC,00,Role-Playing,Capcom  ,Capcom  ,,7.3  ,N/,N/,N/,N/,N/,10th Oct 00  ,
32003,El Dorado Gate Volume 2,DC,00,Role-Playing,Capcom  ,Capcom  ,,,N/,N/,N/,N/,N/,12th Dec 00  ,
32004,El Dorado Gate Volume 3,DC,01,Role-Playing,Capcom  ,Capcom  ,,,N/,N/,N/,N/,N/,02nd Feb 01  ,
32005,El Dorado Gate Volume 4,DC,01,Role-Playing,Capcom  ,Capcom  ,,,N/,N/,N/,N/,N/,12th Apr 01  ,
32006,El Dorado Gate Volume 5,DC,01,Role-Playing,Capcom  ,Capcom  ,,,N/,N/,N/,N/,N/,06th Jun 01  ,
32007,El Dorado Gate Volume 6,DC,01,Role-Playing,Capcom  ,Capcom  ,,,N/,N/,N/,N/,N/,08th Aug 01  ,
32008,El Dorado Gate Volume 7,DC,01,Role-Playing,Capcom  ,Capcom  ,,,N/,N/,N/,N/,N/,10th Oct 01  ,
32009,El Tigre: The Adventures of Manny Rivera,PS2,07,Platform,THQ  ,Blue Tongue Entertainment  ,,,N/,N/,N/,N/,N/,29th Oct 07  ,
32010,El Viento,GEN,91,Action,Renovation  ,Wolf Team  ,,,N/,N/,N/,N/,N/,01st Jan 91  ,
32011,Elan,PS,99,Simulation,Visco  ,Visco  ,,,N/,N/,N/,N/,N/,01st Apr 99  ,
32012,Elan,PSN,10,Simulation,Hamster Corporation  ,Visco  ,,,N/,N/,N/,N/,N/,28th Jul 10  ,
32013,Elan Plus,PS,00,Simulation,Visco  ,Visco  ,,,N/,N/,N/,N/,N/,11th May 00  ,
32014,Elan Plus,PSN,10,Simulation,Hamster Corporation  ,Visco  ,,,N/,N/,N/,N/,N/,24th Nov 10  ,
32015,Elastomania DS,DS,,Racing,Unknown  ,Mobirate  ,,,N/,N/,N/,N/,N/,,
32016,Electrocop,Lynx,89,Action,Atari  ,Epyx  ,,,N/,N/,N/,N/,N/,01st Jan 89  ,
32017,Electron Defense,XBL,09,Strategy,Microsoft  ,Tafter  ,,,N/,N/,N/,N/,N/,10th Sep 09  ,
32018,Electroplankton: Beatnes,DSiW,09,Misc,Nintendo  ,Indies Zero  ,,,N/,N/,N/,N/,N/,09th Nov 09  ,
32019,Electroplankton: Hanenbow,DSiW,09,Misc,Nintendo  ,Indies Zero  ,,,N/,N/,N/,N/,N/,09th Nov 09  ,
32020,Electroplankton: Lumiloop,DSiW,09,Misc,Nintendo  ,Indies Zero  ,,,N/,N/,N/,N/,N/,23rd Nov 09  ,
32021,Electroplankton: Luminarrow,DSiW,09,Misc,Nintendo  ,Indies Zero  ,,,N/,N/,N/,N/,N/,23rd Nov 09  ,
32022,Electroplankton: Marine-Crystals,DSiW,09,Misc,Nintendo  ,Indies Zero  ,,,N/,N/,N/,N/,N/,23rd Nov 09  ,
32023,Electroplankton: Nanocarp,DSiW,09,Misc,Nintendo  ,Indies Zero  ,,,N/,N/,N/,N/,N/,09th Nov 09  ,
32024,Electroplankton: Rec-Rec,DSiW,09,Misc,Nintendo  ,Indies Zero  ,,,N/,N/,N/,N/,N/,09th Nov 09  ,
32025,Electroplankton: Sun-Animalcule,DSiW,09,Misc,Nintendo  ,Indies Zero  ,,,N/,N/,N/,N/,N/,23rd Nov 09  ,
32026,Electroplankton: Trapy,DSiW,09,Misc,Nintendo  ,Indies Zero  ,,,N/,N/,N/,N/,N/,09th Nov 09  ,
32027,Electroplankton: Varvoice,DSiW,09,Misc,Nintendo  ,Indies Zero  ,,,N/,N/,N/,N/,N/,23rd Nov 09  ,
32028,Elefunk,PSN,08,Puzzle,Sony Computer Entertainment  ,8bit Games  ,7.3  ,,N/,N/,N/,N/,N/,17th Jul 08  ,
32029,Elemental Gimmick Gear,DC,99,Role-Playing,Vatical Entertainment  ,Birthday  ,,7.4  ,N/,N/,N/,N/,N/,31st Dec 99  ,
32030,Elemental Master,GEN,93,Shooter,Renovation  ,"TechnoSoft Co., Ltd.  ",,,N/,N/,N/,N/,N/,01st Jan 93  ,
32031,Elemental Masters,DSiW,10,Strategy,lbxgames  ,lbxgames  ,,,N/,N/,N/,N/,N/,08th Mar 10  ,
32032,Elemental Monster,DS,07,Strategy,Hudson Soft  ,Hudson Soft  ,,,N/,N/,N/,N/,N/,20th Sep 07  ,
32033,Elemental Monster TD Portable,PSN,09,Strategy,Hudson Soft  ,Hudson Soft  ,,,N/,N/,N/,N/,N/,03rd Dec 09  ,
32034,Elemental Monster: Online Card Game,PSN,11,Strategy,Hudson Soft  ,Hudson Soft  ,,,N/,N/,N/,N/,N/,13th Sep 11  ,
32035,Elemental Wizard,XBL,11,Action,Microsoft  ,Boosted Games  ,,,N/,N/,N/,N/,N/,05th Sep 11  ,
32036,Elements,PC,08,Puzzle,Mumbo Jumbo  ,Unknown  ,,,N/,N/,N/,N/,N/,09th Apr 08  ,
32037,Elements of Destruction,PC,08,Strategy,THQ  ,Frozen Codebase  ,,,N/,N/,N/,N/,N/,01st Jul 08  ,
32038,Elements of Destruction,XBL,08,Strategy,THQ  ,Frozen Codebase  ,,,N/,N/,N/,N/,N/,18th Jun 08  ,
32039,Elemix!,GBA,03,Adventure,Sims  ,SIMS  ,,,N/,N/,N/,N/,N/,03rd Jan 03  ,
32040,Eleusis,PC,13,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,16th Oct 13  ,
32041,Elevator Action,NES,87,Platform,Taito  ,Micronics  ,,,N/,N/,N/,N/,N/,01st Aug 87  ,
32042,Elevator Action,GB,91,Platform,Taito  ,Natsume  ,,,N/,N/,N/,N/,N/,01st Dec 91  ,
32043,Elevator Action,VC,07,Platform,Tommo  ,Micronics  ,,,N/,N/,N/,N/,N/,05th Mar 07  ,
32044,Elevator Action,2600,01,Platform,Atari  ,Taito Corporation  ,,,N/,N/,N/,N/,N/,01st Jan 01  ,
32045,Elevator Action Deluxe,PSN,11,Platform,Square Enix  ,Square Enix  ,,4.0  ,N/,N/,N/,N/,N/,30th Aug 11  ,
32046,Elevator Action Old & New,GBA,02,Misc,Media Kite  ,Media Kite  ,,,N/,N/,N/,N/,N/,20th Dec 02  ,
32047,Elevator Action Returns,SAT,97,Action,Unknown  ,Ving  ,,,N/,N/,N/,N/,N/,14th Feb 97  ,
32048,Elf Bowling: Hawaiian Vacation,PC,08,Sports,Mumbo Jumbo  ,MumboJumbo  ,,,N/,N/,N/,N/,N/,01st Jul 08  ,
32049,Elfaria,SNES,93,Role-Playing,Hudson Soft  ,RED Company  ,,,N/,N/,N/,N/,N/,03rd Jan 93  ,
32050,Elfaria II,SNES,95,Role-Playing,Hudson Soft  ,RED Company  ,,,N/,N/,N/,N/,N/,09th Jun 95  ,
32051,Elfland Reloaded Vol. 1,XBL,09,Action,Microsoft  ,BogTurtleCarl  ,,,N/,N/,N/,N/,N/,09th Oct 09  ,
32052,ELGARD - MORPG,And,12,Misc,RntsMedia  ,Unknown  ,,,N/,N/,N/,N/,N/,06th Nov 12  ,
32053,Eli's Ladder,2600,82,Action,Unknown  ,Simage  ,,,N/,N/,N/,N/,N/,01st Jan 82  ,
32054,Elie no Atelier GB,GB,00,Role-Playing,Imagineer  ,Gust  ,,,N/,N/,N/,N/,N/,08th Jan 00  ,
32055,Elie no Atelier: Salburg no Renkinjutsushi 2,PS,98,Role-Playing,Gust  ,Gust  ,,,N/,N/,N/,N/,N/,17th Dec 98  ,
32056,Eliminate Down,GEN,93,Shooter,Soft Vision International  ,Aprinet  ,,,N/,N/,N/,N/,N/,25th Jun 93  ,
32057,Eliminator Boat Duel,NES,91,Racing,Electro Brain  ,Sculptured Software  ,,,N/,N/,N/,N/,N/,01st Nov 91  ,
32058,Elisabeth I.,PC,96,Strategy,Ascaron Entertainment  ,Ascon  ,,,N/,N/,N/,N/,N/,01st Jun 96  ,
32059,Elite,NES,91,Simulation,Firebird  ,Braben & Bell  ,,,N/,N/,N/,N/,N/,01st Jan 91  ,
32060,Elite,PC,87,Simulation,Unknown  ,Frontier Developments  ,,,N/,N/,N/,N/,N/,01st Jan 87  ,
32061,Elite,MSX,87,Misc,Firebird  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jan 87  ,
32062,Elite,ZXS,85,Misc,Firebird  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jan 85  ,
32063,Elite,C64,85,Misc,Firebird  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jan 85  ,
32064,Elite,ACPC,86,Simulation,Firebird  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jan 86  ,06th Jan 18
32065,Elite,ApII,85,Misc,Firebird  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jan 85  ,
32066,Elite,AST,88,Misc,Firebird  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jan 88  ,
32067,Elite,Amig,88,Misc,Firebird  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jan 88  ,
32068,Elite,Aco,84,Misc,Frontier Developments Inc.  ,Unknown  ,,,N/,N/,N/,N/,N/,20th Sep 84  ,
32069,Elite,BBCM,84,Misc,Frontier Developments Inc.  ,Unknown  ,,,N/,N/,N/,N/,N/,20th Sep 84  ,
32070,Elite,MSD,91,Misc,Firebird  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jan 91  ,
32071,Elite Forces: Unit 77,DSiW,,Strategy,Gammick Entertainment  ,Gammick Entertainment  ,,,N/,N/,N/,N/,N/,,
32072,Elite Pinball HD,XBL,,Misc,Unknown  ,Frozen North  ,,,N/,N/,N/,N/,N/,,
32073,Elite Soccer,GB,94,Sports,GameTek  ,Denton Designs  ,,,N/,N/,N/,N/,N/,01st Jan 94  ,
32074,Elite Soccer,SNES,94,Sports,GameTek  ,Denton Designs  ,,,N/,N/,N/,N/,N/,01st Aug 94  ,
32075,Elite Trivia,XBL,09,Puzzle,Microsoft  ,Laberinto  ,,,N/,N/,N/,N/,N/,30th Dec 09  ,
32076,Elite: Dangerous,OSX,15,Simulation,Frontier Developments  ,Frontier Developments Inc.  ,,,N/,N/,N/,N/,N/,12th May 15  ,15th Jun 18
32077,Elite: Dangerous,PC,14,Simulation,Frontier Developments  ,Frontier Developments Inc.  ,,,N/,N/,N/,N/,N/,16th Dec 14  ,15th Jun 18
32078,Elitserien 95,GEN,94,Sports,Electronic Arts  ,High Score Productions  ,,,N/,N/,N/,N/,N/,27th Nov 94  ,
32079,Elitserien 96,GEN,95,Sports,Electronic Arts  ,High Score Productions  ,,,N/,N/,N/,N/,N/,08th Dec 95  ,
32080,Elizabeth Find M.D.: Diagnosis Mystery,PC,09,Puzzle,ValuSoft  ,"Gunnar Games, Inc.  ",,,N/,N/,N/,N/,N/,23rd Apr 09  ,
32081,"Elizabeth Find M.D.: Diagnosis Mystery, Season 2",PC,11,Puzzle,THQ  ,"Gunnar Games, Inc.  ",,,N/,N/,N/,N/,N/,31st May 11  ,
32082,Ellen Whitaker's Horse Life,PC,,Sports,Unknown  ,Deep Silver  ,,,N/,N/,N/,N/,N/,,
32083,Elminage Gothic: Ulm Zakir to Yami no Gishiki,PC,14,Role-Playing,Ghostlight  ,Ghostlight  ,,,N/,N/,N/,N/,N/,18th Sep 14  ,
32084,Elminage: Yami no Fujo to Kamigami no Yubiwa,PS2,08,Role-Playing,Starfish  ,Starfish SD  ,,,N/,N/,N/,N/,N/,27th Mar 08  ,
32085,Elven Legacy: Magic,PC,09,Strategy,Paradox Interactive   ,1C:Ino-Co  ,,,N/,N/,N/,N/,N/,01st Dec 09  ,
32086,Elven Legacy: Ranger,PC,09,Strategy,Paradox Interactive   ,1C:Ino-Co  ,,,N/,N/,N/,N/,N/,20th Oct 09  ,
32087,Elven Legacy: Siege,PC,09,Strategy,Paradox Interactive   ,1C:Ino-Co  ,,,N/,N/,N/,N/,N/,17th Nov 09  ,
32088,Elvira II: The Jaws of Cerberus,PC,91,Adventure,Accolade  ,Horrorsoft  ,,,N/,N/,N/,N/,N/,01st Jan 91  ,
32089,Elvira: Mistress of the Dark,PC,90,Adventure,Accolade  ,Horrorsoft  ,,,N/,N/,N/,N/,N/,01st Jan 90  ,
32090,Elysian Shadows,And,16,Role-Playing,WaterMelon  ,Elysian Shadows Team  ,,,N/,N/,N/,N/,N/,01st Jan 16  ,
32091,Elysian Shadows,Linux,16,Role-Playing,WaterMelon  ,Elysian Shadows Team  ,,,N/,N/,N/,N/,N/,01st Jan 16  ,
32092,Elysian Shadows,OSX,16,Role-Playing,WaterMelon  ,Elysian Shadows Team  ,,,N/,N/,N/,N/,N/,01st Jan 16  ,
32093,Elysian Shadows,PC,16,Role-Playing,WaterMelon  ,Elysian Shadows Team  ,,,N/,N/,N/,N/,N/,01st Jan 16  ,
32094,Elysian Shadows,DC,16,Role-Playing,WaterMelon  ,Elysian Shadows Team  ,,,N/,N/,N/,N/,N/,01st Jan 16  ,
