Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
9701,NBA Live 10,PSP,09,Sports,EA Sports  ,EA Canada  ,,5.9  ,N/,0.24,0.21,0.00,0.01,06th Oct 09  ,
9702,Street Fighter Alpha Anthology,PS2,06,Fighting,Capcom  ,Capcom Production Studio 2  ,,,N/,0.24,0.11,0.08,0.02,13th Jun 06  ,
9703,Pro Yakyuu Spirits 2011,PSP,11,Sports,Konami  ,PawaPuro Production  ,,,N/,0.24,N/,N/,0.24,14th Apr 11  ,
9704,TimeSplitters: Future Perfect,PS2,05,Shooter,Electronic Arts  ,Free Radical Design  ,,,N/,0.24,0.12,0.09,N/,21st Mar 05  ,
9705,Harvest Moon: Magical Melody,GC,06,Simulation,Natsume  ,Marvelous Interactive  ,,8.0  ,N/,0.24,0.19,0.05,N/,28th Mar 06  ,
9706,Zumba Fitness: World Party,XOne,13,Misc,Majesco Entertainment  ,Zoe Mode  ,,,N/,0.24,0.17,0.05,N/,22nd Nov 13  ,01st Apr 18
9707,Ride,PS4,15,Racing,Milestone S.r.l.  ,Milestone S.r.l.  ,,,N/,0.24,0.04,0.13,0.03,23rd Jun 15  ,24th Apr 18
9708,Enslaved: Odyssey to the West,PC,13,Action,Bandai Namco Entertainment  ,Ninja Theory  ,,,0.24,N/,N/,N/,N/,25th Oct 13  ,06th Feb 19
9709,Genma Onimusha,XB,02,Action,Capcom  ,Capcom  ,,,N/,0.24,0.14,0.04,0.05,28th Jan 02  ,
9710,DK: King of Swing,GBA,05,Platform,Nintendo  ,Paon Corporation  ,,7.1  ,N/,0.24,0.17,0.06,N/,19th Sep 05  ,
9711,K-1 Revenge,PS,99,Fighting,Jaleco  ,Xing Entertainment  ,,,N/,0.24,0.04,0.03,0.16,28th Feb 99  ,
9712,G-Police,PS,97,Action,Sony Computer Entertainment  ,Wheelhaus  ,,,N/,0.24,0.13,0.09,N/,30th Sep 97  ,
9713,Lego Star Wars: The Force Awakens,X360,16,Action-Adventure,Warner Bros. Interactive Entertainment  ,TT Fusion  ,,,N/,0.24,0.08,0.14,N/,28th Jun 16  ,31st Mar 18
9714,Ultimate Band,Wii,08,Misc,Disney Interactive Studios  ,Fall Line Studio  ,,,N/,0.24,0.19,0.03,N/,18th Nov 08  ,
9715,Command & Conquer 3: Kane's Wrath,X360,08,Strategy,Electronic Arts  ,EA Los Angeles  ,,7.0  ,N/,0.24,0.16,0.06,N/,23rd Jun 08  ,
9716,Ziggurat,PC,14,Shooter,Milkstone Studios  ,Milkstone Studios  ,,,0.24,N/,N/,N/,N/,23rd Oct 14  ,14th Sep 18
9717,Corvette,XB,03,Racing,TDK Mediactive  ,Steel Monkeys  ,,,N/,0.24,0.18,0.05,N/,10th Dec 03  ,
9718,Minimum,PC,14,Action,Atari  ,Human Head Studios  ,,,0.24,N/,N/,N/,N/,10th Sep 14  ,16th Feb 19
9719,AC/DC LIVE: Rock Band Track Pack,PS3,08,Misc,MTV Games  ,Harmonix Music Systems  ,,,N/,0.24,0.21,0.01,N/,16th Nov 08  ,
9720,Dreamcast Collection,X360,11,Misc,Sega  ,Sega  ,4.0  ,5.3  ,N/,0.24,0.16,0.06,N/,22nd Feb 11  ,
9721,Just Dance 2017,PS4,16,Misc,Ubisoft  ,Ubisoft Paris  ,,,N/,0.24,0.08,0.12,N/,25th Oct 16  ,06th Apr 18
9722,Iron Sky: Invasion,PC,12,Action,TopWare Interactive  ,Reality Pump Studios  ,,,0.24,N/,N/,N/,N/,14th Dec 12  ,06th Feb 19
9723,Ben 10 Ultimate Alien: Cosmic Destruction,PSP,10,Platform,D3 Publisher  ,Papaya Studios  ,,,N/,0.24,0.10,0.09,N/,05th Oct 10  ,
9724,Crawl,PC,17,Action,Powerhoof Pty Ltd  ,Powerhoof  ,,,0.24,N/,N/,N/,N/,11th Apr 17  ,06th Feb 19
9725,Burnout 2: Point of Impact,XB,03,Racing,Acclaim Entertainment  ,Criterion Games  ,,,N/,0.24,0.18,0.05,N/,01st May 03  ,
9726,Super Monkey Ball Deluxe,PS2,05,Misc,Sega  ,Sega  ,,,N/,0.24,0.12,0.09,N/,15th Mar 05  ,
9727,Imagine: Teacher Class Trip,DS,09,Adventure,Ubisoft  ,Ubisoft  ,,,N/,0.24,0.10,0.12,N/,25th Aug 09  ,
9728,Dynasty Warriors 7,X360,11,Action,Tecmo Koei  ,Omega Force  ,,5.9  ,N/,0.24,0.16,0.06,N/,22nd Mar 11  ,
9729,Kill.Switch,XB,03,Shooter,Namco  ,Namco  ,,,N/,0.24,0.18,0.05,N/,28th Oct 03  ,
9730,Homefront,PC,11,Shooter,THQ  ,Kaos Studios  ,,6.6  ,N/,0.24,0.11,0.10,N/,15th Mar 11  ,
9731,Saints Row IV: Re-Elected,XOne,15,Action,Deep Silver  ,Volition Inc.  ,,,N/,0.24,0.13,0.09,N/,27th Jan 15  ,26th Apr 18
9732,The Escapists 2,PS4,17,Action,Sold Out  ,Team17 Software  ,,,N/,0.24,0.04,0.16,N/,22nd Aug 17  ,22nd Feb 19
9733,Dancing With The Stars,Wii,07,Misc,Activision  ,Zoe Mode  ,,,N/,0.24,0.22,N/,N/,23rd Oct 07  ,
9734,Pictionary: Ultimate Edition,PS3,11,Misc,THQ  ,Page 44 Studios  ,,,N/,0.24,0.15,0.06,N/,15th Nov 11  ,
9735,Peter Jackson's King Kong: The Official Game of the Movie,GC,05,Action,Ubisoft  ,Ubisoft Montpellier  ,,8.1  ,N/,0.24,0.19,0.05,N/,21st Nov 05  ,
9736,Summon Night 3,PS2,03,Role-Playing,Banpresto  ,Flight-Plan  ,,,N/,0.24,N/,N/,0.24,07th Aug 03  ,
9737,Pro Yakyuu Spirits 2010,PSP,10,Sports,Konami  ,PawaPuro Production  ,,,N/,0.24,N/,N/,0.24,01st Apr 10  ,
9738,The Simpsons: Road Rage,GC,01,Racing,Electronic Arts  ,Radical Entertainment  ,,6.0  ,N/,0.24,0.19,0.05,N/,17th Dec 01  ,
9739,Farming Simulator 2015,XOne,15,Simulation,Focus Home Interactive  ,Giants Software  ,,,N/,0.24,0.13,0.09,N/,19th May 15  ,11th Apr 18
9740,Sonic CD,PC,95,Platform,Sega  ,Sonic Team  ,,,0.24,N/,N/,N/,N/,31st Aug 95  ,
9741,Namco Museum 50th Anniversary,All,05,Misc,Namco  ,Digital Eclipse  ,,,0.24,N/,N/,N/,N/,30th Aug 05  ,21st Nov 20
9742,Azurik: Rise of Perathia,XB,01,Action,Microsoft  ,Adrenium  ,,,N/,0.24,0.18,0.05,N/,25th Nov 01  ,
9743,Paws & Claws: Pet Resort,DS,08,Simulation,THQ  ,ValuSoft  ,,,N/,0.24,0.22,N/,N/,05th Feb 08  ,
9744,All Grown Up!: Game Boy Advance Video Volume 1,GBA,04,Misc,Majesco  ,Majesco Games  ,,,N/,0.24,0.17,0.06,N/,27th May 04  ,
9745,Dragon Ball Z: Sagas,XB,05,Fighting,Atari  ,Avalanche Software  ,,,N/,0.24,0.18,0.05,N/,22nd Mar 05  ,
9746,The Price Is Right 2010 Edition,Wii,09,Misc,Ubisoft  ,Ludia Inc.  ,3.0  ,,N/,0.24,0.22,N/,N/,22nd Sep 09  ,
9747,Bakugan: Battle Brawlers,X360,09,Action,Activision  ,MTO  ,,,N/,0.24,0.20,0.02,N/,20th Oct 09  ,
9748,Sakura Wars: Atsuki Chishio Ni,PS2,03,Role-Playing,Sega  ,Sega WOW Overworks  ,,,N/,0.24,N/,N/,0.24,27th Feb 03  ,
9749,Senran Kagura Shinovi Versus,All,14,Action,Xseed Games  ,Tamsoft  ,,,0.24,N/,N/,N/,N/,14th Oct 14  ,23rd Jan 21
9750,Ms. Pac-Man: Maze Madness / Pac-Man World,GBA,05,Puzzle,Namco  ,Full-Fat  ,,,N/,0.24,0.17,0.06,N/,01st Oct 05  ,
9751,NHRA Championship Drag Racing,PS2,05,Racing,ValuSoft  ,Lucky Chicken  ,,,N/,0.24,0.12,0.09,N/,14th Sep 05  ,
9752,Boogie SuperStar,Wii,08,Misc,Electronic Arts  ,EA Montreal  ,,,N/,0.24,0.20,0.02,N/,14th Oct 08  ,
