Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
26701,Beyond Good & Evil,PS3,11,Misc,Ubisoft  ,Unknown  ,,,N/,N/,N/,N/,N/,28th Jun 11  ,
26702,Beyond Good & Evil,X360,11,Misc,Ubisoft  ,Unknown  ,,,N/,N/,N/,N/,N/,02nd Mar 11  ,
26703,Beyond Good & Evil 2,PS3,20,Adventure,Ubisoft  ,Ubisoft Montpellier  ,,,N/,N/,N/,N/,N/,31st Dec 20  ,
26704,Beyond Good & Evil 2,X360,20,Adventure,Ubisoft  ,Ubisoft Montpellier  ,,,N/,N/,N/,N/,N/,31st Dec 20  ,
26705,Beyond Good & Evil 2,PC,20,Adventure,Ubisoft  ,Ubisoft Montpellier  ,,,N/,N/,N/,N/,N/,31st Dec 20  ,26th Jun 19
26706,Beyond Good & Evil HD,PSN,11,Adventure,Ubisoft  ,Ubisoft  ,,,N/,N/,N/,N/,N/,28th Jun 11  ,
26707,Beyond Good & Evil HD,XBL,11,Adventure,Ubisoft  ,Ubisoft  ,9.0  ,8.3  ,N/,N/,N/,N/,N/,02nd Mar 11  ,
26708,Beyond Gravity,And,14,Platform,Qwiboo  ,Qwiboo  ,,,N/,N/,N/,N/,N/,09th Jul 14  ,
26709,Beyond Oasis,VC,07,Role-Playing,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,19th Mar 07  ,
26710,Beyond Oasis,VC,07,Role-Playing,Sega  ,Ancient  ,,7.8  ,N/,N/,N/,N/,N/,19th Mar 07  ,
26711,Beyond Protocol,PC,08,Strategy,Dark Sky Entertainment  ,Dark Sky Entertainment  ,,,N/,N/,N/,N/,N/,21st Nov 08  ,
26712,Beyond Space,PC,14,Action,Plug In Digital  ,Bulkypix  ,,,N/,N/,N/,N/,N/,16th Jun 14  ,
26713,Beyond the Future: Fix The Time Arrows,PSP,11,Adventure,5pb  ,5pb. Inc.  ,,,N/,N/,N/,N/,N/,08th Dec 11  ,
26714,Beyond the Future: Fix the Time Arrows,PS3,11,Adventure,5pb  ,5pb. Inc.  ,,,N/,N/,N/,N/,N/,08th Dec 11  ,
26715,Biathlon 2008,PS2,08,Sports,Conspiracy Entertainment  ,49Games  ,,,N/,N/,N/,N/,N/,26th Feb 08  ,
26716,Bibi & Tina - Das Spiel zum Kinofilm,3DS,14,Misc,Kiddinx  ,Unknown  ,,,N/,N/,N/,N/,N/,27th Feb 14  ,
26717,Bibi and Tina: Holidays on Martinshof,GBA,06,Adventure,Kiddinx  ,Morgen Studios  ,,,N/,N/,N/,N/,N/,11th Aug 06  ,
26718,Bible Adventures,NES,90,Platform,Wisdom Tree  ,Wisdom Tree  ,,,N/,N/,N/,N/,N/,01st Jan 90  ,
26719,Bible Adventures,GEN,95,Action,Wisdom Tree  ,Color Dreams  ,,,N/,N/,N/,N/,N/,01st Jan 95  ,
26720,Bible Black: The Game,PC,06,Adventure,Kitty Media  ,Active  ,,,N/,N/,N/,N/,N/,21st Nov 06  ,
26721,Bible Buffet,NES,93,Misc,Wisdom Tree  ,Color Dreams  ,,,N/,N/,N/,N/,N/,01st Jan 93  ,
26722,Bientot l'ete,OSX,13,Misc,Tale of Tales  ,Unknown  ,,,N/,N/,N/,N/,N/,06th Feb 13  ,
26723,Bientot l'ete,PC,13,Misc,Tale of Tales  ,Unknown  ,,,N/,N/,N/,N/,N/,06th Feb 13  ,
26724,Big Bass Arcade,DSiW,11,Sports,Big John Games  ,Big John Games  ,,,N/,N/,N/,N/,N/,16th May 11  ,
26725,Big Bass Arcade,WW,11,Sports,Big John Games  ,Big John Games  ,,,N/,N/,N/,N/,N/,24th Nov 11  ,
26726,Big Bass Fishing,PS,86,Simulation,Take-Two Interactive  ,Coresoft Games  ,,,N/,N/,N/,N/,N/,01st Jan 86  ,
26727,Big Beach Sports 2-Pack,Wii,11,Sports,THQ  ,THQ  ,,,N/,N/,N/,N/,N/,26th Sep 11  ,
26728,Big Bird's Egg Catch,2600,83,Action,Atari  ,Atari  ,,,N/,N/,N/,N/,N/,01st Jan 83  ,
26729,Big Biz Tycoon,PC,02,Strategy,Activision  ,Animedia  ,,5.8  ,N/,N/,N/,N/,N/,29th May 02  ,
26730,Big Biz Tycoon 2,PC,03,Strategy,Activision  ,4HEAD Studios  ,,,N/,N/,N/,N/,N/,12th Jun 03  ,
26731,Big Brain Wolf,PC,09,Adventure,Frima Studio  ,Frima Studio  ,,,N/,N/,N/,N/,N/,06th Jul 09  ,
26732,Big Buck Hunter,PC,07,Sports,Midway Games  ,Play Mechanix  ,,,N/,N/,N/,N/,N/,01st Oct 07  ,
26733,Big Bumpin',XB,06,Racing,King Games  ,Blitz Games  ,,6.3  ,N/,N/,N/,N/,N/,19th Nov 06  ,
26734,Big Challenge Golf: Tokyo Yomiuri Country Club Hen,PS,97,Sports,Vap  ,Vap  ,,,N/,N/,N/,N/,N/,14th Mar 97  ,
26735,Big Kahuna Party,WW,08,Puzzle,Nintendo  ,Reflexive Entertainment  ,,,N/,N/,N/,N/,N/,15th Dec 08  ,
26736,Big League Slugger Baseball,PS,03,Sports,Agetec  ,Now Production  ,,,N/,N/,N/,N/,N/,15th Jul 03  ,
26737,Big Money Deluxe,PC,06,Puzzle,PopCap Games  ,PopCap  ,,,N/,N/,N/,N/,N/,30th Aug 06  ,
26738,Big Mutha Truckers,DS,05,Racing,DSI Games  ,Raylight Studios  ,,,N/,N/,N/,N/,N/,19th Oct 05  ,
26739,Big Mutha Truckers,PC,03,Racing,THQ  ,Eutechnyx  ,,,N/,N/,N/,N/,N/,27th Jun 03  ,
26740,Big Mutha Truckers 2,PC,05,Racing,THQ  ,Eutechnyx  ,,,N/,N/,N/,N/,N/,26th Aug 05  ,
26741,Big Nose Freaks Out,NES,92,Platform,Camerica  ,Codemasters  ,,,N/,N/,N/,N/,N/,01st Jan 92  ,
26742,Big Nose the Caveman,NES,91,Platform,Camerica  ,Codemasters  ,,,N/,N/,N/,N/,N/,01st Jan 91  ,
26743,Big Oil: Build an Oil Empire,PC,06,Strategy,Tri Synergy  ,Tri Synergy  ,,,N/,N/,N/,N/,N/,31st Jul 06  ,
26744,Big Red Racing,PC,96,Racing,Eidos Interactive  ,Big Red Software  ,,,N/,N/,N/,N/,N/,29th Feb 96  ,
26745,Big Rigs: Over the Road Racing,PC,03,Racing,GameMill  ,Stellar Stone  ,,,N/,N/,N/,N/,N/,20th Nov 03  ,
26746,Big Sky Trooper,SNES,95,Adventure,JVC  ,LucasArts  ,,,N/,N/,N/,N/,N/,01st Oct 95  ,
26747,Big Time Gangsta,And,11,Misc,Glu Mobile Inc.  ,Unknown  ,,,N/,N/,N/,N/,N/,30th Mar 11  ,
26748,Big Time Rush: Backstage Pass,DS,12,Misc,GameMill  ,Unknown  ,,,N/,N/,N/,N/,N/,06th Nov 12  ,
26749,Big Time Rush: Dance Party,Wii,12,Misc,GameMill  ,Unknown  ,,,N/,N/,N/,N/,N/,06th Nov 12  ,
