Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
51301,Times of Lore,NES,91,Role-Playing,TOHO  ,Origin Systems  ,,,N/,N/,N/,N/,N/,01st May 91  ,
51302,Times of Lore,PC,89,Role-Playing,Origin Systems  ,Origin Systems  ,,,N/,N/,N/,N/,N/,01st Jan 89  ,
51303,TimeSplitters 4,PS3,,Shooter,Unknown  ,Free Radical Design  ,,,N/,N/,N/,N/,N/,,
51304,Tin Soldiers: Julius Caesar,PC,05,Strategy,Matrix Games   ,Koios Works  ,,,N/,N/,N/,N/,N/,25th Apr 05  ,
51305,Tin Star,SNES,94,Shooter,Nintendo  ,Software Creations  ,,7.0  ,N/,N/,N/,N/,N/,01st Nov 94  ,
51306,Tingle no Balloon Fight DS,DS,07,Platform,Nintendo  ,Vanpool  ,,,N/,N/,N/,N/,N/,01st Apr 07  ,
51307,Tinhead,GEN,93,Platform,Ballistic  ,MicroProse  ,,,N/,N/,N/,N/,N/,01st Jan 93  ,
51308,Tintin in Tibet,SNES,95,Platform,Infogrames  ,Infogrames  ,,,N/,N/,N/,N/,N/,14th Dec 95  ,
51309,Tintin in Tibet,GB,95,Platform,Infogrames  ,Infogrames  ,,,N/,N/,N/,N/,N/,01st Jan 95  ,
51310,Tintin in Tibet,GEN,95,Platform,Infogrames  ,Infogrames  ,,,N/,N/,N/,N/,N/,01st Jan 95  ,
51311,Tintin in Tibet,GG,95,Platform,Infogrames  ,Infogrames  ,,,N/,N/,N/,N/,N/,01st Jan 95  ,
51312,Tintin in Tibet,MS,,Platform,Unknown  ,Infogrames  ,,,N/,N/,N/,N/,N/,,
51313,Tintin in Tibet,PC,94,Platform,Infogrames  ,Infogrames  ,,,N/,N/,N/,N/,N/,01st Jan 94  ,
51314,Tintin in Tibet (GBC),GB,01,Platform,Infogrames  ,Bit Managers  ,,,N/,N/,N/,N/,N/,03rd Dec 01  ,
51315,Tintin: Prisoner of the Sun,GB,00,Platform,Infogrames  ,Bit Managers  ,,,N/,N/,N/,N/,N/,08th Sep 00  ,
51316,Tintin: Prisoners of the Sun,SNES,97,Adventure,Infogrames  ,Infogrames  ,,,N/,N/,N/,N/,N/,01st Jan 97  ,
51317,Tiny Barbarian DX,PC,13,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,03rd Dec 13  ,
