Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
12801,Tales of Phantasia: Full Voice Edition,PSP,06,Role-Playing,Namco Bandai  ,Mineloader Software  ,,,0.14,N/,N/,N/,N/,07th Sep 06  ,
12802,Tales of Phantasia: Narikiri Dungeon,GB,00,Role-Playing,Namco  ,Alfa System  ,,,0.14,N/,N/,N/,N/,10th Nov 00  ,
12803,NBA Jam,XB,03,Sports,Acclaim Entertainment  ,Acclaim Entertainment  ,,,N/,0.14,0.10,0.03,N/,23rd Sep 03  ,
12804,Hyperdimension Neptunia Re;Birth1,PSV,14,Role-Playing,Idea Factory  ,Idea Factory  ,,,N/,0.14,0.05,N/,0.07,26th Aug 14  ,03rd Dec 18
12805,World Tour Soccer 2002,PS2,02,Sports,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,0.14,0.07,0.05,N/,17th Feb 02  ,03rd Dec 18
12806,Scene It? Bright Lights! Big Screen!,X360,09,Misc,Warner Bros. Interactive  ,Screenlife Games  ,,6.2  ,N/,0.14,0.12,0.00,N/,17th Nov 09  ,
12807,Fairy Fencer F: Advent Dark Force,PS4,16,Role-Playing,Idea Factory International  ,Compile Heart  ,,,N/,0.14,0.06,N/,0.06,26th Jul 16  ,03rd Jul 18
12808,Interactive Sampler Disc 6,PS,98,Misc,Sony Computer Entertainment  ,Various  ,,,N/,0.14,0.08,0.05,N/,01st Jan 98  ,
12809,Jikkyou Powerful Pro Baseball Heroes,3DS,16,Action,Konami Digital Entertainment  ,Konami  ,,,N/,0.14,N/,N/,0.14,15th Dec 16  ,03rd Jul 18
12810,Apex,XB,03,Racing,Atari  ,Milestone  ,,,N/,0.14,0.10,0.03,N/,17th Feb 03  ,
12811,Kamen Rider Battle: Ganbaride Card Battle Taisen,DS,10,Strategy,Namco Bandai  ,Bandai Namco Games  ,,,N/,0.14,N/,N/,0.14,29th Jul 10  ,
12812,Tomb Raider: The Prophecy,GBA,02,Adventure,Ubisoft  ,Ubisoft Milan  ,,,N/,0.14,0.10,0.04,N/,12th Nov 02  ,
12813,Vampire Night,PS2,01,Shooter,Namco  ,Wow Entertainment  ,,6.4  ,N/,0.14,0.07,0.05,N/,14th Nov 01  ,
12814,Go Play: Circus Star,Wii,09,Action,Majesco  ,N-Fusion Interactive Entertainment Corp.  ,,,N/,0.14,0.13,N/,N/,09th Jun 09  ,
12815,Metal Slug 7,DS,08,Shooter,Ignition Entertainment  ,SNK Playmore Corporation  ,,6.9  ,N/,0.14,0.12,0.00,0.01,18th Nov 08  ,
12816,Guilty Gear,PS,98,Fighting,Atlus  ,Arc System Works  ,,,N/,0.14,0.03,0.02,0.07,31st Oct 98  ,
12817,Gyakuten Saiban 2,GBA,02,Adventure,Capcom  ,Capcom  ,,,N/,0.14,N/,N/,0.14,18th Oct 02  ,
12818,Battlepaths,PC,12,Role-Playing,Digerati Distribution  ,Key17 Games  ,,,0.14,N/,N/,N/,N/,28th Oct 12  ,29th Mar 19
12819,The Elder Scrolls Online: Morrowind,XOne,17,MMO,Bethesda Softworks  ,ZeniMax Online Studios  ,,,N/,0.14,0.09,0.03,N/,06th Jun 17  ,15th Sep 18
12820,Fashion Studio: Paris Collection,DS,09,Misc,Ubisoft  ,Ubisoft  ,,,N/,0.14,0.13,N/,N/,31st Mar 09  ,
12821,"Warhammer 40,000: Inquisitor - Martyr",PC,18,Action,NeocoreGames  ,NeoCoreGames  ,,,0.14,N/,N/,N/,N/,05th Jun 18  ,22nd Apr 19
12822,World Championship Poker 2: Featuring Howard Lederer,PSP,05,Misc,Crave Entertainment  ,Point of View  ,,7.0  ,N/,0.14,0.12,0.00,N/,11th Dec 05  ,
12823,Final Fantasy IV,PC,14,Role-Playing,Square Enix  ,Square Enix  ,,,0.14,N/,N/,N/,N/,17th Sep 14  ,22nd Apr 19
12824,Age of Empires: Collector's Edition,PC,00,Strategy,Microsoft  ,Ensemble Studios  ,,,N/,0.14,0.02,0.10,N/,02nd Nov 00  ,
12825,Mary-Kate and Ashley: Crush Course,PS,01,Action,Acclaim Entertainment  ,n-Space  ,,,N/,0.14,0.08,0.05,N/,31st Aug 01  ,
12826,NHL Breakaway 98,PS,97,Sports,Acclaim Entertainment  ,Sculptured Software  ,,,N/,0.14,0.08,0.05,N/,30th Sep 97  ,
12827,Risen,PC,09,Role-Playing,Deep Silver  ,Piranha Bytes  ,,7.8  ,N/,0.14,N/,0.12,N/,02nd Oct 09  ,
12828,Disney's Cinderella: Magical Dreams,GBA,05,Platform,Buena Vista  ,Culture Brain  ,,6.0  ,N/,0.14,0.10,0.04,N/,20th Sep 05  ,
12829,Gourmet Chef: Cook Your Way to Fame,DS,08,Misc,Ubisoft  ,N/A  ,,,N/,0.14,0.13,N/,N/,24th Jun 08  ,
12830,MotoGP '06,X360,06,Racing,THQ  ,Climax Studios  ,,8.3  ,N/,0.14,0.11,0.01,N/,12th Jun 06  ,
12831,Tiger Woods PGA Tour 2005,GC,04,Sports,EA Sports  ,EA Redwood Shores  ,,,N/,0.14,0.10,0.03,N/,20th Sep 04  ,
12832,Metal Gear Solid V: Ground Zeroes,X360,14,Action-Adventure,Konami Digital Entertainment  ,Kojima Productions  ,,8.3  ,N/,0.14,0.06,0.05,0.01,18th Mar 14  ,22nd Mar 18
12833,G.I. Joe: The Rise of Cobra,DS,09,Action,Electronic Arts  ,Fall Line Studio  ,6.1  ,5.6  ,N/,0.14,0.11,0.01,N/,04th Aug 09  ,
12834,Tropico 5,PC,15,Simulation,Kalypso Media  ,Haemimont Games  ,6.8  ,,N/,0.14,0.04,0.09,N/,01st Jan 15  ,20th Aug 18
12835,Naruto Shippuden: Kizuna Drive,PSP,11,Action,Namco Bandai  ,Bandai Namco Games  ,,7.0  ,N/,0.14,0.04,0.03,0.05,22nd Mar 11  ,
12836,Salt Lake 2002,PS2,02,Sports,Eidos Interactive  ,Attention To Detail  ,,,N/,0.14,0.07,0.05,N/,29th Jan 02  ,
12837,ESPN MLB Baseball,XB,04,Sports,Sega  ,Blue Shift  ,,,N/,0.14,0.10,0.03,N/,06th Apr 04  ,
12838,X-Blades,PS3,09,Action,SouthPeak Interactive  ,Gaijin Entertainment  ,,5.9  ,N/,0.14,0.07,0.03,0.02,10th Feb 09  ,
12839,Gladius,XB,03,NÃO CAPTURADO,LucasArts  ,LucasArts  ,,,N/,0.14,0.10,0.03,N/,28th Oct 03  ,
12840,Legends of Wrestling,XB,02,Fighting,Acclaim Entertainment  ,Acclaim Studios Salt Lake City  ,,,N/,0.14,0.10,0.03,N/,27th May 02  ,
12841,Lips: I Love The 80s,X360,10,Music,Microsoft Game Studios  ,iNiS  ,,,N/,0.14,N/,0.12,N/,02nd Apr 10  ,02nd Nov 18
12842,Magnetica,DS,06,Puzzle,Nintendo  ,Mitchell  ,,,N/,0.14,0.08,0.01,0.03,05th Jun 06  ,
12843,NBA 2K Playgrounds 2,NS,18,Sports,2K Games  ,Saber Interactive  ,,,N/,0.14,0.07,0.05,N/,09th Nov 18  ,11th Sep 18
12844,Queen's Gate: Spiral Chaos,PSP,11,Role-Playing,Namco Bandai  ,Bandai Namco Games  ,,,N/,0.14,N/,N/,0.14,28th Jul 11  ,
12845,Nayuta no Kiseki,PSP,12,Action,Nihon Falcom Corp   ,Nihon Falcom Corporation  ,,,N/,0.14,N/,N/,0.14,26th Jul 12  ,09th Nov 18
12846,Top Spin 3,DS,08,Sports,2K Sports  ,Pam Development  ,,,N/,0.14,0.11,0.02,N/,23rd Jun 08  ,
