Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
62001,Overcooked! All You Can Eat,PC,,Party,Unknown  ,Ghost Town Games  ,,,N/,N/,N/,N/,N/,,07th Nov 21
62002,Overcooked! All You Can Eat,PS4,,Party,Unknown  ,Ghost Town Games  ,,,N/,N/,N/,N/,N/,,07th Nov 21
62003,Overcooked! All You Can Eat,XOne,,Party,Unknown  ,Ghost Town Games  ,,,N/,N/,N/,N/,N/,,07th Nov 21
62004,Overkill's The Walking Dead,XOne,19,Action-Adventure,505 Games  ,Overkill Software  ,,,N/,N/,N/,N/,N/,06th Feb 19  ,13th Jun 18
62005,Overkill's The Walking Dead,PS4,19,Action-Adventure,505 Games  ,Overkill Software  ,,,N/,N/,N/,N/,N/,06th Feb 19  ,13th Jun 18
62006,Overland,NS,19,Strategy,Finji  ,Finji  ,,,N/,N/,N/,N/,N/,19th Sep 19  ,22nd Mar 19
62007,Override 2: Super Mech League,PC,,Fighting,Unknown  ,The Balance Inc  ,5.0  ,,N/,N/,N/,N/,N/,,24th Jan 21
62008,Override 2: Super Mech League,XOne,,Fighting,Unknown  ,The Balance Inc  ,,,N/,N/,N/,N/,N/,,24th Jan 21
62009,Override 2: Super Mech League,PS4,,Fighting,Unknown  ,The Balance Inc  ,,,N/,N/,N/,N/,N/,,24th Jan 21
62010,Override: Mech City Brawl,PC,18,Action-Adventure,Modus Games  ,The Balance Inc  ,,,N/,N/,N/,N/,N/,04th Dec 18  ,28th Mar 19
62011,Overwatch,NS,19,Shooter,Blizzard Entertainment  ,Blizzard Entertainment  ,,,N/,N/,N/,N/,N/,15th Oct 19  ,09th Sep 19
62012,Overwatch,All,16,Shooter,Blizzard Entertainment  ,Blizzard Entertainment  ,,,N/,N/,N/,N/,N/,24th May 16  ,03rd May 24
62013,Overwatch 2,PC,,Shooter,Unknown  ,Blizzard Entertainment  ,4.0  ,,N/,N/,N/,N/,N/,,02nd Nov 19
62014,Overwatch 2,PS4,22,Shooter,Blizzard Entertainment  ,Blizzard Entertainment  ,,,N/,N/,N/,N/,N/,04th Oct 22  ,12th Oct 22
62015,Overwatch 2,XOne,,Shooter,Unknown  ,Blizzard Entertainment  ,,,N/,N/,N/,N/,N/,,02nd Nov 19
62016,Overwatch 2,NS,,Shooter,Unknown  ,Blizzard Entertainment  ,,,N/,N/,N/,N/,N/,,02nd Nov 19
62017,Overwatch 2,All,23,Shooter,Blizzard Entertainment  ,Blizzard Entertainment  ,,,N/,N/,N/,N/,N/,10th Aug 23  ,08th May 24
62018,Owlboy,Linux,17,Platform,D-Pad Studio  ,D-Pad Studios  ,,,N/,N/,N/,N/,N/,27th Jan 17  ,06th Jan 18
62019,Owlboy,XOne,18,Platform,D-Pad Studio  ,D-Pad Studios  ,,,N/,N/,N/,N/,N/,13th Feb 18  ,06th Jan 18
62020,Oxenfree,XOne,16,Adventure,Night School Studio  ,Night School Studio  ,,,N/,N/,N/,N/,N/,15th Jan 16  ,17th Dec 17
62021,Oxenfree,NS,17,Adventure,Night School Studio  ,Night School Studio  ,,,N/,N/,N/,N/,N/,06th Oct 17  ,05th Feb 18
62022,Oxenfree II: Lost Signals,PS5,,Adventure,Unknown  ,Night School Studio  ,,,N/,N/,N/,N/,N/,,05th Jun 23
62023,Oxenfree II: Lost Signals,PS4,,Adventure,Unknown  ,Night School Studio  ,,,N/,N/,N/,N/,N/,,05th Jun 23
62024,Oxenfree II: Lost Signals,PC,,Adventure,Unknown  ,Night School Studio  ,,,N/,N/,N/,N/,N/,,05th Jun 23
62025,Oxenfree II: Lost Signals,NS,,Adventure,Unknown  ,Night School Studio  ,,,N/,N/,N/,N/,N/,,05th Jun 23
62026,Oxygen Not Included,PC,19,Simulation,Klei Entertainment  ,Klei Entertainment  ,,,N/,N/,N/,N/,N/,29th Jul 19  ,19th May 19
62027,Pac-Man,Int,83,Puzzle,Atarisoft  ,Atari  ,,,N/,N/,N/,N/,N/,01st Jan 83  ,13th Jan 18
62028,Pac-Man,And,,Action,Unknown  ,Namco  ,,,N/,N/,N/,N/,N/,,05th Jan 24
62029,Pac-Man,C64,,Action,Unknown  ,Namco  ,,,N/,N/,N/,N/,N/,,05th Jan 24
62030,Pac-Man,FDS,,Action,Unknown  ,Namco  ,,,N/,N/,N/,N/,N/,,05th Jan 24
62031,Pac-Man,GBA,,Action,Unknown  ,Namco  ,,,N/,N/,N/,N/,N/,,05th Jan 24
62032,Pac-Man,MSX,,Action,Unknown  ,Namco  ,,,N/,N/,N/,N/,N/,,05th Jan 24
62033,Pac-Man,PC,,Action,Unknown  ,Namco  ,,,N/,N/,N/,N/,N/,,05th Jan 24
62034,Pac-Man,ApII,83,Action,Thunder Mountain  ,Namco Bandai  ,,,N/,N/,N/,N/,N/,01st Jan 83  ,18th Aug 24
62035,Pac-Man 256,PS4,16,Misc,Bandai Namco Entertainment  ,Bandai Namco  ,,,N/,N/,N/,N/,N/,21st Jun 16  ,16th Nov 19
62036,Pac-Man 256,XOne,16,Misc,Bandai Namco Entertainment  ,Bandai Namco  ,,,N/,N/,N/,N/,N/,21st Jun 16  ,16th Nov 19
62037,Pac-Man 256,And,15,Misc,Bandai Namco Entertainment  ,Bandai Namco  ,,,N/,N/,N/,N/,N/,20th Aug 15  ,16th Nov 19
62038,Pac-Man 256,iOS,15,Misc,Bandai Namco Entertainment  ,Bandai Namco  ,,,N/,N/,N/,N/,N/,20th Aug 15  ,16th Nov 19
62039,Pac-Man 256,Linux,16,Misc,Bandai Namco Entertainment  ,Bandai Namco  ,,,N/,N/,N/,N/,N/,21st Jun 16  ,16th Nov 19
62040,Pac-Man 256,WinP,,Misc,Unknown  ,Bandai Namco  ,,,N/,N/,N/,N/,N/,,16th Nov 19
62041,Pac-Man 99,NS,,Strategy,Unknown  ,Arika  ,,,N/,N/,N/,N/,N/,,01st Aug 21
62042,Pac-Man World 2 Re-Pac,XS,,Platform,Unknown  ,Now Production  ,,,N/,N/,N/,N/,N/,,01st Sep 25
62043,Pac-Man World 2 Re-Pac,XOne,,Platform,Unknown  ,Now Production  ,,,N/,N/,N/,N/,N/,,01st Sep 25
62044,Pac-Man World 2 Re-Pac,PS5,,Platform,Unknown  ,Now Production  ,,,N/,N/,N/,N/,N/,,01st Sep 25
62045,Pac-Man World 2 Re-Pac,PS4,,Platform,Unknown  ,Now Production  ,,,N/,N/,N/,N/,N/,,01st Sep 25
62046,Pac-Man World 2 Re-Pac,PC,,Platform,Unknown  ,Now Production  ,,,N/,N/,N/,N/,N/,,01st Sep 25
62047,Pac-Man World 2 Re-Pac,NS2,,Platform,Unknown  ,Now Production  ,,,N/,N/,N/,N/,N/,,01st Sep 25
62048,Pac-Man World 2 Re-Pac,NS,,Platform,Unknown  ,Now Production  ,,,N/,N/,N/,N/,N/,,01st Sep 25
62049,Pac-Man World Re-Pac,XS,,Platform,Unknown  ,Now Production  ,,,N/,N/,N/,N/,N/,,13th Jul 22
62050,Pac-Man World Re-Pac,XOne,,Platform,Unknown  ,Now Production  ,,,N/,N/,N/,N/,N/,,13th Jul 22
62051,Pac-Man World Re-Pac,PS5,22,Platform,Namco Bandai Games  ,Now Production  ,,,N/,N/,N/,N/,N/,25th Aug 22  ,13th Jul 22
62052,Pac-Man World Re-Pac,PS4,,Platform,Unknown  ,Now Production  ,,,N/,N/,N/,N/,N/,,13th Jul 22
62053,Pac-Man World Re-Pac,PC,,Platform,Unknown  ,Now Production  ,,,N/,N/,N/,N/,N/,,13th Jul 22
62054,Pac-Man World Re-Pac,NS,,Platform,Unknown  ,Now Production  ,,,N/,N/,N/,N/,N/,,13th Jul 22
62055,Pac-Man: Championship Edition 2 Plus,NS,18,Action,Bandai Namco Entertainment  ,Bandai Namco  ,,,N/,N/,N/,N/,N/,22nd Feb 18  ,25th Mar 18
62056,Pacific Drive,PS5,,Action-Adventure,Unknown  ,Ironwood Studios  ,,,N/,N/,N/,N/,N/,,09th Oct 23
62057,Pacific Drive,PC,,Action-Adventure,Unknown  ,Ironwood Studios  ,,,N/,N/,N/,N/,N/,,09th Oct 23
62058,Packet Queen #,NS,18,Puzzle,Studio F-Sharp  ,"INFOARISE Co., Ltd.  ",,,N/,N/,N/,N/,N/,01st Mar 18  ,25th Mar 18
62059,Paladins,NS,18,Shooter,Hi-Rez Studios  ,Hi-Rez Studios  ,,,N/,N/,N/,N/,N/,12th Jun 18  ,09th Jun 19
62060,Paladins,XOne,17,Shooter,Hi-Rez Studios  ,Hi-Rez Studios  ,,,N/,N/,N/,N/,N/,03rd May 17  ,09th Jun 19
62061,Paladins,PS4,17,Shooter,Hi-Rez Studios  ,Hi-Rez Studios  ,,,N/,N/,N/,N/,N/,02nd May 17  ,09th Jun 19
62062,Paladins,PC,18,Shooter,Hi-Rez Studios  ,Hi-Rez Studios  ,,,N/,N/,N/,N/,N/,08th May 18  ,09th Jun 19
62063,Paladins,All,18,Shooter,Hi-Rez Studios  ,Hi-Rez Studios  ,,,N/,N/,N/,N/,N/,08th May 18  ,04th May 24
62064,Palworld,XS,24,Role-Playing,Pocketpair  ,Pocketpair  ,,,N/,N/,N/,N/,N/,19th Jan 24  ,19th Jan 24
62065,Palworld,XOne,24,Role-Playing,Pocketpair  ,Pocketpair  ,,,N/,N/,N/,N/,N/,19th Jan 24  ,19th Jan 24
62066,Pan-Pan,NS,17,Adventure,Might and Delight  ,Spelkraft  ,,,N/,N/,N/,N/,N/,14th Sep 17  ,03rd Feb 18
62067,Panda Love,WiiU,16,Action,RCMADIAX  ,RCMADIAX  ,,,N/,N/,N/,N/,N/,01st Sep 16  ,06th Jan 18
62068,Pandemic,NS,19,Board Game,Asmodee Digital  ,Asmodee Digital  ,,,N/,N/,N/,N/,N/,01st Aug 19  ,10th Nov 18
62069,Pang Adventures,PC,,Action,Unknown  ,DotEmu  ,,,N/,N/,N/,N/,N/,,06th Jan 19
62070,Pang Adventures,NS,,Action,Unknown  ,DotEmu  ,6.0  ,,N/,N/,N/,N/,N/,,06th Jan 19
62071,Pang Adventures,PS4,,Action,Unknown  ,DotEmu  ,,,N/,N/,N/,N/,N/,,06th Jan 19
62072,Pang Adventures,XOne,,Action,Unknown  ,DotEmu  ,,,N/,N/,N/,N/,N/,,06th Jan 19
62073,Pankapu,NS,17,Action,Plug In Digital  ,Plug In Digital  ,,,N/,N/,N/,N/,N/,28th Sep 17  ,25th Mar 18
62074,Panorama Cotton,PS4,,Shooter,Unknown  ,Success  ,,,N/,N/,N/,N/,N/,,21st Oct 21
62075,Panorama Cotton,NS,,Shooter,Unknown  ,Success  ,5.0  ,,N/,N/,N/,N/,N/,,21st Oct 21
62076,Pantsu Hunter: Back to the 90s,PC,,Visual Novel,Unknown  ,Ascension Dream  ,,,N/,N/,N/,N/,N/,,22nd Aug 19
62077,Pantsu Hunter: Back to the 90s,NS,,Visual Novel,Unknown  ,Ascension Dream  ,3.0  ,,N/,N/,N/,N/,N/,,22nd Aug 19
62078,Panty Party,NS,,Action,Unknown  , Animu Game  ,,,N/,N/,N/,N/,N/,,07th Jan 19
62079,Panzer Corps,PC,11,Strategy,Slitherine  ,Flashback Games  ,,,N/,N/,N/,N/,N/,10th Jul 11  ,29th Mar 19
62080,Panzer Dragoon: Remake,NS,20,Shooter,Forever Entertainment S.A.  ,MegaPixel Studio S.A.  ,,,N/,N/,N/,N/,N/,26th Mar 20  ,18th Feb 21
62081,Panzer Dragoon: Remake,XOne,,Shooter,Unknown  ,MegaPixel Studio S.A.  ,,,N/,N/,N/,N/,N/,,18th Feb 21
62082,Panzer Dragoon: Remake,PS4,,Shooter,Unknown  ,MegaPixel Studio S.A.  ,,,N/,N/,N/,N/,N/,,18th Feb 21
62083,Panzer Dragoon: Remake,PC,,Shooter,Unknown  ,MegaPixel Studio S.A.  ,,,N/,N/,N/,N/,N/,,18th Feb 21
62084,Paper Beast,PS4,,Adventure,Unknown  ,Pixel Reef  ,6.0  ,,N/,N/,N/,N/,N/,,24th Apr 20
62085,Paper Beast,PC,,Adventure,Unknown  ,Pixel Reef  ,,,N/,N/,N/,N/,N/,,05th Jan 21
62086,Paper Trail,XS,,Puzzle,Unknown  ,Newfangled Games  ,,,N/,N/,N/,N/,N/,,02nd Jun 24
62087,Paper Trail,XOne,,Puzzle,Unknown  ,Newfangled Games  ,,,N/,N/,N/,N/,N/,,02nd Jun 24
62088,Paper Trail,PS5,,Puzzle,Unknown  ,Newfangled Games  ,,,N/,N/,N/,N/,N/,,02nd Jun 24
62089,Paper Trail,PS4,,Puzzle,Unknown  ,Newfangled Games  ,,,N/,N/,N/,N/,N/,,02nd Jun 24
62090,Paper Trail,PC,,Puzzle,Unknown  ,Newfangled Games  ,,,N/,N/,N/,N/,N/,,02nd Jun 24
62091,Paper Trail,NS,,Puzzle,Unknown  ,Newfangled Games  ,,,N/,N/,N/,N/,N/,,02nd Jun 24
62092,Paper Wars: Cannon Fodder Devastated,NS,18,Action,iFun4all  ,iFun4all  ,,,N/,N/,N/,N/,N/,01st Mar 18  ,25th Mar 18
62093,Paradise Killer,XS,,Adventure,Unknown  ,Kaizen Game Works  ,8.0  ,,N/,N/,N/,N/,N/,,06th Mar 22
62094,Paradise Killer,XOne,,Adventure,Unknown  ,Kaizen Game Works  ,,,N/,N/,N/,N/,N/,,06th Mar 22
62095,Paradise Killer,PS5,,Adventure,Unknown  ,Kaizen Game Works  ,,,N/,N/,N/,N/,N/,,06th Mar 22
62096,Paradise Killer,PS4,,Adventure,Unknown  ,Kaizen Game Works  ,,,N/,N/,N/,N/,N/,,06th Mar 22
62097,Paradise Killer,PC,,Adventure,Unknown  ,Kaizen Game Works  ,,,N/,N/,N/,N/,N/,,06th Mar 22
62098,Paradise Killer,NS,,Adventure,Unknown  ,Kaizen Game Works  ,,,N/,N/,N/,N/,N/,,06th Mar 22
62099,Paradise Lost,XS,20,Adventure,All in! Games  ,PolyAmorous  ,,,N/,N/,N/,N/,N/,01st Dec 20  ,15th Jun 20
62100,Paradise Lost,PS5,20,Adventure,All in! Games  ,PolyAmorous  ,,,N/,N/,N/,N/,N/,01st Dec 20  ,15th Jun 20
