Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
53901,Wreck-it Ralph,WinP,13,Misc,Oddworld Inhabitans  ,Unknown  ,,,N/,N/,N/,N/,N/,03rd Sep 13  ,
53902,Wreckin Crew,PC,98,Racing,Telstar  ,Quickdraw Developments Ltd.  ,,,N/,N/,N/,N/,N/,16th Jun 98  ,
53903,Wrecking Crew,VC,07,Platform,Nintendo  ,Nintendo  ,,,N/,N/,N/,N/,N/,19th Nov 07  ,
53904,Wrecking Crew '98,SNES,98,Puzzle,Nintendo  ,Pax Softonica  ,,,N/,N/,N/,N/,N/,23rd May 98  ,
53905,Wrecking Crew (FDS),NES,89,Platform,Nintendo  ,Nintendo  ,,,N/,N/,N/,N/,N/,03rd Feb 89  ,
53906,Wrestle Angels: Survivor,PS2,06,Misc,Success  ,Success  ,,,N/,N/,N/,N/,N/,24th Aug 06  ,
53907,Wrestle Kingdom,X360,05,Fighting,Yuke's  ,Yuke's Future Media Creators  ,,,N/,N/,N/,N/,N/,22nd Dec 05  ,
53908,Wrestle War,GEN,91,Sports,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,01st Jan 91  ,
53909,Writer's Block,XBL,08,Action,Microsoft  ,nikeman  ,,,N/,N/,N/,N/,N/,19th Dec 08  ,
53910,Written Legends: Nightmare at Sea,PC,13,Puzzle,Big Fish Games  ,Vast Studios  ,,,N/,N/,N/,N/,N/,04th Feb 13  ,
53911,Written Legends: Nightmare at Sea,OSX,11,Misc,Big Fish Games  ,Unknown  ,,,N/,N/,N/,N/,N/,05th Aug 11  ,
53912,Written Legends: Nightmare at Sea,PC,11,Misc,Big Fish Games  ,Unknown  ,,,N/,N/,N/,N/,N/,05th Aug 11  ,
53913,Written Legends: Nightmare at Sea,OSX,13,Misc,Big Fish Games  ,Unknown  ,,,N/,N/,N/,N/,N/,04th Feb 13  ,
53914,WSC REAL 08: World Snooker Championship,PSP,08,Sports,Koch Media  ,Blade Interactive  ,,,N/,N/,N/,N/,N/,01st Oct 08  ,
53915,WSC REAL 08: World Snooker Championship,PS2,08,Sports,Koch Media  ,Blade Interactive  ,,,N/,N/,N/,N/,N/,04th Jul 08  ,
53916,WSC REAL 08: World Snooker Championship,PS3,08,Sports,Koch Media  ,Blade Interactive  ,,,N/,N/,N/,N/,N/,05th Sep 08  ,
53917,WSC Real 09: World Championship Snooker,PSP,09,Sports,Deep Silver  ,Blade Interactive  ,,,N/,N/,N/,N/,N/,03rd Apr 09  ,
53918,WSC Real 11: World Snooker Championship,PC,11,Sports,Koch Media  ,Dark Energy Digital  ,,,N/,N/,N/,N/,N/,15th Apr 11  ,
53919,WTF: Work Time Fun,PSN,09,Puzzle,Sony Computer Entertainment  ,Sony Computer Entertainment  ,,,N/,N/,N/,N/,N/,24th Sep 09  ,
53920,Wulverblade,XOne,18,Action,Darkwind Media  ,Darkwind Media  ,,,N/,N/,N/,N/,N/,31st Jan 18  ,
53921,Wulverblade,PC,18,Action,Darkwind Media  ,Darkwind Media  ,,,N/,N/,N/,N/,N/,30th Jan 18  ,
53922,Wurm: Journey to the Center of the Earth,NES,91,Platform,Asmik Corp  ,Sofel  ,,,N/,N/,N/,N/,N/,01st Nov 91  ,
53923,Wuz up b? Produce: Street Dancer,WS,00,Simulation,Bandai  ,Fortyfive  ,,,N/,N/,N/,N/,N/,27th Apr 00  ,
53924,WWC: World Wrestling Championship,PS2,06,Fighting,Phoenix Games  ,Phoenix Games  ,,,N/,N/,N/,N/,N/,01st Jan 06  ,
53925,WWE 2K15,PC,15,Sports,2K Sports  ,Visual Concepts  ,,,N/,N/,N/,N/,N/,28th Apr 15  ,06th Jan 18
53926,WWE Aftershock,NGage,05,Fighting,Nokia  ,Exient Entertainment  ,,5.4  ,N/,N/,N/,N/,N/,15th Aug 05  ,
53927,WWE All Stars,PSN,11,Fighting,THQ  ,THQ  ,,,N/,N/,N/,N/,N/,28th Mar 11  ,
53928,WWE All Stars,XBL,11,Action,THQ  ,THQ  ,,,N/,N/,N/,N/,N/,11th Oct 11  ,
53929,WWE Brawl,PS3,,Fighting,Unknown  ,THQ  ,,,N/,N/,N/,N/,N/,,
53930,WWE Brawl,Wii,,Fighting,Unknown  ,THQ  ,,,N/,N/,N/,N/,N/,,
53931,WWE Brawl,X360,,Fighting,Unknown  ,THQ  ,,,N/,N/,N/,N/,N/,,
53932,WWE Immortals,And,15,Fighting,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,,,N/,N/,N/,N/,N/,15th Jan 15  ,
53933,WWE SmackDown vs Raw 2008,XBL,10,Fighting,THQ  ,Yuke's Media Creations  ,,,N/,N/,N/,N/,N/,27th Jul 10  ,
53934,WWE SmackDown vs. Raw 2009,PSN,09,Fighting,THQ  ,Yuke's Media Creations  ,,,N/,N/,N/,N/,N/,30th Sep 09  ,
53935,WWE SmackDown vs. Raw 2009,XBL,10,Fighting,THQ  ,Yuke's Media Creations  ,,,N/,N/,N/,N/,N/,27th Jul 10  ,
53936,WWE Smackdown vs. Raw 2010,PSN,09,Fighting,THQ  ,Yuke's  ,,,N/,N/,N/,N/,N/,21st Oct 09  ,
53937,WWE SmackDown vs. Raw 2011,PSN,10,Fighting,THQ  ,JAKKS Pacific  ,,,N/,N/,N/,N/,N/,26th Oct 10  ,
53938,WWE Smackdown! vs. Raw,PS2,04,Fighting,THQ  ,Yuke's Future Media Creators  ,,,N/,N/,N/,N/,N/,02nd Nov 04  ,
53939,WWE Smackdown! vs. RAW Superstar Series,PS2,08,Fighting,THQ  ,Yuke's Future Media Creators  ,,,N/,N/,N/,N/,N/,04th Mar 08  ,
53940,WWE SuperCard,And,14,Strategy,2K Games  ,2K Games  ,,,N/,N/,N/,N/,N/,13th Aug 14  ,
53941,WWF Attitude,DC,99,Fighting,Acclaim Entertainment  ,Acclaim Entertainment  ,,,N/,N/,N/,N/,N/,10th Nov 99  ,
53942,WWF Attitude,GB,99,Fighting,Acclaim Entertainment  ,Crawfish Interactive  ,,,N/,N/,N/,N/,N/,01st Jun 99  ,
53943,WWF Betrayal,GB,01,Fighting,THQ  ,WayForward Technologies  ,,,N/,N/,N/,N/,N/,07th Aug 01  ,
53944,WWF in Your House,SAT,96,Fighting,Acclaim Entertainment  ,"Sculptured Software, Inc.  ",,,N/,N/,N/,N/,N/,30th Nov 96  ,
53945,WWF in Your House,PC,96,Fighting,Acclaim Entertainment  ,"Sculptured Software, Inc.  ",,,N/,N/,N/,N/,N/,31st Dec 96  ,
53946,WWF King of the Ring,NES,93,Fighting,LJN  ,Eastridge Technology  ,,,N/,N/,N/,N/,N/,01st Nov 93  ,
53947,WWF King of the Ring,GB,93,Fighting,LJN  ,Eastridge Technology  ,,,N/,N/,N/,N/,N/,01st Sep 93  ,
53948,WWF Rage in the Cage,SCD,94,Fighting,Acclaim Entertainment  ,Sculptured Software  ,,,N/,N/,N/,N/,N/,01st Jan 94  ,
53949,WWF Raw (1994),GG,94,Fighting,Acclaim Entertainment  ,Realtime Associates  ,,,N/,N/,N/,N/,N/,01st Jan 94  ,06th Jan 18
53950,WWF Raw (1994),GB,94,Fighting,Accolade  ,LJN Ltd.  ,,,N/,N/,N/,N/,N/,01st Dec 94  ,06th Jan 18
53951,WWF Raw (1994),SNES,94,Fighting,Acclaim Entertainment  ,Sculptured Software  ,,,N/,N/,N/,N/,N/,18th Apr 94  ,06th Jan 18
53952,WWF Raw (1994),GEN,94,Fighting,Acclaim Entertainment  ,Sculptured Software  ,,,N/,N/,N/,N/,N/,01st Jan 94  ,06th Jan 18
53953,WWF Royal Rumble,DC,00,Fighting,THQ  ,Yuke's Future Media Creators  ,,,N/,N/,N/,N/,N/,01st Aug 00  ,
53954,WWF Royal Rumble,GEN,93,Fighting,Flying Edge  ,Sculptured Software  ,,,N/,N/,N/,N/,N/,01st Sep 93  ,
53955,WWF Royal Rumble,SNES,93,Fighting,LJN  ,Sculptured Software  ,,,N/,N/,N/,N/,N/,01st Jun 93  ,
53956,WWF SmackDown!,PS,00,Fighting,THQ  ,Yuke's  ,,9.0  ,N/,N/,N/,N/,N/,02nd Mar 00  ,
53957,WWF Smackdown! Just Bring It,PS2,,Misc,Unknown  ,Yuke's  ,,,N/,N/,N/,N/,N/,,
53958,WWF Super Wrestlemania,SNES,92,Sports,LJN  ,Sculptured Software  ,,,N/,N/,N/,N/,N/,01st Jan 92  ,
53959,WWF Super Wrestlemania,GEN,92,Fighting,Flying Edge  ,Sculptured Software  ,,,N/,N/,N/,N/,N/,01st Jan 92  ,
53960,WWF Superstars,GB,91,Fighting,LJN  ,Rare Ltd.  ,,,N/,N/,N/,N/,N/,01st Jan 91  ,
53961,WWF Superstars 2,GB,92,Fighting,LJN  ,Sculptured Software  ,,,N/,N/,N/,N/,N/,01st Jan 92  ,
53962,WWF War Zone,GB,98,Fighting,Acclaim Entertainment  ,Probe Entertainment Limited  ,,,N/,N/,N/,N/,N/,01st Jan 98  ,
53963,WWF With Authority!,PC,01,Strategy,THQ  ,Genetic Anomalies  ,,,N/,N/,N/,N/,N/,23rd Jul 01  ,
53964,WWF WrestleMania 2000,GB,99,Fighting,THQ  ,Natsume  ,,,N/,N/,N/,N/,N/,01st Jan 99  ,
53965,WWF WrestleMania Challenge,NES,90,Fighting,LJN  ,Rare Ltd.  ,,,N/,N/,N/,N/,N/,01st Nov 90  ,
53966,WWF WrestleMania: Steel Cage Challenge,NES,92,Fighting,LJN  ,Sculptured Software  ,,,N/,N/,N/,N/,N/,01st Sep 92  ,
53967,WWF WrestleMania: Steel Cage Challenge,GG,93,Fighting,Flying Edge  ,Flying Edge  ,,,N/,N/,N/,N/,N/,01st Jan 93  ,
53968,WWF WrestleMania: Steel Cage Challenge,MS,92,Fighting,Flying Edge  ,Flying Edge  ,,,N/,N/,N/,N/,N/,01st Jan 92  ,
53969,WWF Wrestlemania: The Arcade Game,SAT,96,Fighting,Acclaim Entertainment  ,Sculptured Software  ,,,N/,N/,N/,N/,N/,01st Jan 96  ,
53970,WWF WrestleMania: The Arcade Game,SNES,95,Fighting,Acclaim Entertainment  ,Sculptured Software  ,,3.0  ,N/,N/,N/,N/,N/,01st Nov 95  ,
53971,WWF WrestleMania: The Arcade Game,GEN,95,Fighting,Acclaim Entertainment  ,Sculptured Software  ,,,N/,N/,N/,N/,N/,01st Jan 95  ,
53972,WWF WrestleMania: The Arcade Game,PC,97,Fighting,Acclaim Entertainment  ,Sculptured Software  ,,,N/,N/,N/,N/,N/,01st Jan 97  ,
53973,WWII FIGHTERS,PC,98,Simulation,Electronic Arts  ,Jane's Combat Simulations  ,,,N/,N/,N/,N/,N/,01st Jan 98  ,
53974,WWII GI,PC,99,Shooter,GT Interactive  ,GT Interactive  ,,,N/,N/,N/,N/,N/,24th Jul 99  ,
53975,WWII: Battle Over The Pacific,PC,06,Simulation,Midas Interactive Entertainment  ,Midas Interactive Entertainment  ,,,N/,N/,N/,N/,N/,01st Sep 06  ,
53976,WWII: Battle Over The Pacific,PS2,06,Simulation,Midas Interactive Entertainment  ,Midas Interactive Entertainment  ,,,N/,N/,N/,N/,N/,29th Sep 06  ,
53977,WWII: Battle Over The Pacific,PSN,09,Simulation,Midas Interactive Entertainment  ,Midas Interactive Entertainment  ,,,N/,N/,N/,N/,N/,26th Feb 09  ,
53978,Wyv and Keep: The Temple of the Lost Idol,PC,14,Adventure,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,08th Aug 14  ,
53979,X,GB,92,Shooter,Nintendo  ,Argonaut Software  ,,,N/,N/,N/,N/,N/,29th May 92  ,
53980,X OVER,XBL,09,Shooter,Microsoft  ,sectionS  ,,,N/,N/,N/,N/,N/,10th Aug 09  ,
53981,X'treme Roller,PS,01,Sports,Microids  ,Mircoids  ,,,N/,N/,N/,N/,N/,05th Oct 01  ,
53982,X-Change,PC,01,Adventure,Peach Princess  ,Crowd  ,,,N/,N/,N/,N/,N/,09th Mar 01  ,
53983,X-Change 2,PC,03,Adventure,Peach Princess  ,Crowd  ,,,N/,N/,N/,N/,N/,03rd Jun 03  ,
53984,X-Change 2 R,PC,04,Adventure,Crowd  ,Crowd  ,,,N/,N/,N/,N/,N/,15th Oct 04  ,
53985,X-Change 3,PC,06,Adventure,Peach Princess  ,Crowd  ,,,N/,N/,N/,N/,N/,18th Jul 06  ,
53986,X-Change Alternative 2: Kimi no Hitomi ni Utsurukimi,PC,08,Adventure,Crowd  ,Crowd  ,,,N/,N/,N/,N/,N/,26th Sep 08  ,
53987,X-Change Box! 2,PC,05,Adventure,Crowd  ,Crowd  ,,,N/,N/,N/,N/,N/,21st Oct 05  ,
53988,X-Change R,PC,04,Adventure,Crowd  ,Crowd  ,,,N/,N/,N/,N/,N/,01st Oct 04  ,
53989,X-COM: Enforcer,PC,01,Shooter,Infogrames  ,MicroProse  ,,,N/,N/,N/,N/,N/,18th Apr 01  ,
53990,X-COM: Terror from the Deep,PC,95,Strategy,Microprose  ,Culture Brain  ,,,N/,N/,N/,N/,N/,28th Feb 95  ,
