Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
3401,Chrono Trigger,DS,08,Role-Playing,Square Enix  ,Square Enix  ,8.8  ,9.2  ,1.10,N/,N/,N/,N/,25th Nov 08  ,
3402,Deus Ex,All,00,Role-Playing,Eidos Interactive  ,Ion Storm  ,,,1.10,N/,N/,N/,N/,23rd Jun 00  ,26th Oct 20
3403,Dragon Quest Builders,All,16,Sandbox,Nintendo  ,Square Enix  ,,,1.10,N/,N/,N/,N/,11th Oct 16  ,22nd Jan 21
3404,Dragon Quest Builders 2,All,19,Sandbox,Nintendo  ,Square Enix  ,,,1.10,N/,N/,N/,N/,12th Jul 19  ,22nd Jan 21
3405,Dragon Quest I & II,SNES,93,Role-Playing,Enix  ,ChunSoft  ,,,1.10,N/,N/,N/,N/,18th Dec 93  ,
3406,F-Zero X,N64,98,Racing,Nintendo  ,Nintendo EAD  ,,8.5  ,1.10,N/,N/,N/,N/,30th Sep 98  ,
3407,Famicom Jump: Eiyuu Retsuden,NES,89,Role-Playing,Bandai  ,TOSE  ,,,N/,1.10,N/,N/,1.10,15th Feb 89  ,
3408,Half-Life: Opposing Force,PC,99,Shooter,Sierra Entertainment  ,Gearbox Software  ,,8.8  ,1.10,N/,N/,N/,N/,01st Nov 99  ,
3409,Just Cause,All,06,Action-Adventure,Eidos Interactive  ,Avalanche Studios  ,,,1.10,N/,N/,N/,N/,27th Sep 06  ,26th Oct 20
3410,Kingdom Come: Deliverance,PC,18,Role-Playing,Warhorse Studios  ,Warhorse Studios  ,7.0  ,,1.10,N/,N/,N/,N/,13th Feb 18  ,10th Jan 18
3411,Lode Runner,NES,87,Puzzle,Broderbund  ,Hudson Soft  ,,,N/,1.10,N/,N/,1.10,01st Sep 87  ,
3412,Madden NFL 07,X360,06,Sports,EA Sports  ,EA Tiburon  ,,8.2  ,1.10,N/,N/,N/,N/,22nd Aug 06  ,
3413,Marvel vs. Capcom Fighting Collection: Arcade Classics,All,24,Fighting,Capcom  ,Capcom  ,,,1.10,N/,N/,N/,N/,12th Sep 24  ,19th Jun 24
3414,Mega Man Legacy Collection 2,All,17,Action,Capcom  ,Capcom  ,,,1.10,N/,N/,N/,N/,08th Aug 17  ,12th Aug 25
3415,Metroid Prime 2: Echoes,GC,04,Shooter,Nintendo  ,Retro Studios  ,,9.2  ,1.10,N/,N/,N/,N/,15th Nov 04  ,
3416,Naruto Shippuden: Ultimate Ninja Storm 2,All,10,Fighting,Namco Bandai Games  ,CyberConnect2  ,,,1.10,N/,N/,N/,N/,19th Oct 10  ,16th Nov 20
3417,Ninja Gaiden Sigma,PS3,07,Action,Tecmo  ,Team Ninja  ,,8.8  ,1.10,N/,N/,N/,N/,03rd Jul 07  ,
3418,Popeye,NES,86,Platform,Nintendo  ,Nintendo  ,,,1.10,N/,N/,N/,N/,01st Jun 86  ,
3419,Resident Evil 4,NS,19,Action-Adventure,Capcom  ,Capcom  ,,,1.10,N/,N/,N/,N/,21st May 19  ,03rd Apr 19
3420,Shin Megami Tensei V,NS,21,Role-Playing,Sega  ,Atlus  ,8.0  ,,1.10,N/,N/,N/,N/,11th Nov 21  ,08th Dec 21
