Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
59601,Hogwarts Legacy,XOne,21,Role-Playing,Warner Bros. Interactive Entertainment  ,Avalanche Software  ,,,N/,N/,N/,N/,N/,01st Dec 21  ,16th Sep 20
59602,Hogwarts Legacy,PS4,21,Role-Playing,Warner Bros. Interactive Entertainment  ,Avalanche Software  ,,,N/,N/,N/,N/,N/,01st Dec 21  ,16th Sep 20
59603,Hogwarts Legacy,PC,21,Role-Playing,Warner Bros. Interactive Entertainment  ,Avalanche Software  ,8.0  ,,N/,N/,N/,N/,N/,01st Dec 21  ,16th Sep 20
59604,Hogwarts Legacy,NS,,Role-Playing,Unknown  ,Avalanche Software  ,,,N/,N/,N/,N/,N/,,23rd Feb 23
59605,Hogwarts Legacy,NS2,25,Role-Playing,Warner Bros.  ,Avalanche Software  ,,,N/,N/,N/,N/,N/,05th Jun 25  ,02nd Apr 25
59606,Hollow,NS,18,Adventure,Forever Entertainment S.A.  ,MMEU  ,,,N/,N/,N/,N/,N/,22nd Feb 18  ,23rd Feb 18
59607,Hollow Cocoon,PC,,Adventure,Unknown  ,NAYUTA STUDIO  ,5.0  ,,N/,N/,N/,N/,N/,,12th Nov 23
59608,Hollow Knight,PS4,18,Action-Adventure,Team Cherry  ,Team Cherry  ,,,N/,N/,N/,N/,N/,25th Sep 18  ,09th Oct 22
59609,Hollow Knight: Silksong,NS,25,Action-Adventure,Team Cherry  ,Team Cherry  ,,,N/,N/,N/,N/,N/,05th Sep 25  ,11th Jun 19
59610,Hollow Knight: Silksong,PC,20,Action-Adventure,Team Cherry  ,Team Cherry  ,7.5  ,,N/,N/,N/,N/,N/,01st Dec 20  ,11th Jun 19
59611,Hollow Knight: Silksong,XS,,Action-Adventure,Unknown  ,Team Cherry  ,,,N/,N/,N/,N/,N/,,27th Dec 23
59612,Hollow Knight: Silksong,PS5,,Action-Adventure,Unknown  ,Team Cherry  ,,,N/,N/,N/,N/,N/,,27th Dec 23
59613,Hollow Knight: Silksong,PS4,,Action-Adventure,Unknown  ,Team Cherry  ,,,N/,N/,N/,N/,N/,,27th Dec 23
59614,Hollow Knight: Silksong,XOne,,Action-Adventure,Unknown  ,Team Cherry  ,,,N/,N/,N/,N/,N/,,03rd Apr 25
59615,Hollow Knight: Silksong,NS2,25,Action-Adventure,Team Cherry  ,Team Cherry  ,,,N/,N/,N/,N/,N/,05th Sep 25  ,03rd Apr 25
59616,Holy Diver,NES,,Platform,Unknown  ,Irem Software Engineering  ,,,N/,N/,N/,N/,N/,,29th Sep 18
59617,Holy Potatoes! A Weapon Shop?!,PS4,,Simulation,Unknown  ,Daylight Studios  ,,,N/,N/,N/,N/,N/,,05th Jul 18
59618,Holy Potatoes! A Weapon Shop?!,NS,,Simulation,Unknown  ,Daylight Studios  ,,,N/,N/,N/,N/,N/,,05th Jul 18
59619,Holyday City: Reloaded,PC,17,Simulation,Holyday Studios  ,Holyday Studios  ,,,N/,N/,N/,N/,N/,14th Dec 17  ,01st Apr 19
59620,Home Safety Hotline,XS,,Simulation,Unknown  ,Night Signal Entertainment  ,,,N/,N/,N/,N/,N/,,21st Sep 24
59621,Home Safety Hotline,XOne,,Simulation,Unknown  ,Night Signal Entertainment  ,,,N/,N/,N/,N/,N/,,21st Sep 24
59622,Home Safety Hotline,PS5,,Simulation,Unknown  ,Night Signal Entertainment  ,,,N/,N/,N/,N/,N/,,21st Sep 24
59623,Home Safety Hotline,PS4,,Simulation,Unknown  ,Night Signal Entertainment  ,,,N/,N/,N/,N/,N/,,21st Sep 24
