Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
54601,Zoomaroom,XBL,09,Platform,Microsoft  ,FourBrosStudio  ,,,N/,N/,N/,N/,N/,20th Feb 09  ,
54602,Zoonies - Escape from Makatu,DSiW,11,Platform,Unknown  ,Kiloo Games  ,,,N/,N/,N/,N/,N/,18th Aug 11  ,
54603,Zooo,GBA,06,Puzzle,Ignition Entertainment  ,Success  ,,7.0  ,N/,N/,N/,N/,N/,17th Jan 06  ,
54604,Zoop,GB,95,Puzzle,Yanoman  ,Hookstone Productions  ,,,N/,N/,N/,N/,N/,05th Nov 95  ,
54605,Zoop,GEN,95,Puzzle,Viacom  ,Panelcomp  ,,,N/,N/,N/,N/,N/,01st Jan 95  ,
54606,Zoop,SNES,95,Puzzle,Viacom  ,Hookstone Productions  ,,,N/,N/,N/,N/,N/,01st Jan 95  ,
54607,Zoop,GG,95,Puzzle,Viacom  ,Hookstone Productions  ,,,N/,N/,N/,N/,N/,01st Jan 95  ,
54608,Zoop,SAT,96,Puzzle,MediaQuest   ,Hookstone Productions  ,,,N/,N/,N/,N/,N/,29th Nov 96  ,
54609,Zoop,AJ,96,Puzzle,Atari  ,Hookstone Productions  ,,,N/,N/,N/,N/,N/,01st Jan 96  ,
54610,Zoop,PC,95,Puzzle,Viacom  ,Hookstone Productions  ,,,N/,N/,N/,N/,N/,30th Sep 95  ,
54611,Zork: Grand Inquisitor,PC,97,Adventure,Activision  ,Activision  ,,,N/,N/,N/,N/,N/,31st Oct 97  ,
54612,ZP2K9,XBL,09,Platform,Microsoft  ,Jamezila  ,,,N/,N/,N/,N/,N/,28th Feb 09  ,
54613,ZPC,PC,96,Action,GT Interactive  ,Zombie  ,,,N/,N/,N/,N/,N/,31st Oct 96  ,
54614,ZSX4 Guitarpocalypse,XBL,08,Fighting,Microsoft  ,Jamezila  ,,,N/,N/,N/,N/,N/,24th Nov 08  ,
54615,Zu Online,PC,07,Role-Playing,IGG  ,"Onwind Digital Co., Ltd  ",,,N/,N/,N/,N/,N/,01st Jan 07  ,
54616,Zulu War,PC,70,Strategy,Unknown  ,Twiltyt Productions  ,,,N/,N/,N/,N/,N/,01st Jan 70  ,
54617,Zuma,PSN,09,Puzzle,Sony Online Entertainment  ,PopCap Games  ,,8.0  ,N/,N/,N/,N/,N/,19th Feb 09  ,
54618,Zuma,PC,03,Puzzle,PopCap Games  ,PopCap Games  ,,,N/,N/,N/,N/,N/,08th Dec 03  ,
54619,Zuma (PSP),PSN,10,Puzzle,Sony Online Entertainment  ,PopCap Games  ,,,N/,N/,N/,N/,N/,24th Aug 10  ,
54620,Zuma Blitz,BRW,10,Misc,PopCap Games  ,Unknown  ,,,N/,N/,N/,N/,N/,14th Dec 10  ,
54621,Zuma Blitz,And,13,Misc,PopCap Games  ,Unknown  ,,,N/,N/,N/,N/,N/,16th May 13  ,
54622,Zuma Deluxe,XBL,05,Puzzle,Microsoft  ,Oberon Media  ,,7.4  ,N/,N/,N/,N/,N/,22nd Nov 05  ,
54623,Zuma Deluxe,PC,04,Puzzle,Mumbo Jumbo  ,PopCap Games  ,,,N/,N/,N/,N/,N/,15th Apr 04  ,
54624,Zuma's Revenge! - Adventure,PC,09,Puzzle,PopCap Games  ,PopCap Games  ,,,N/,N/,N/,N/,N/,30th Sep 09  ,
54625,Zunou ni Asekaku Game Series! Vol. 1: Cool 104 Joker & Setline,DS,04,Misc,Aruze Corp  ,Aruze Corp  ,,,N/,N/,N/,N/,N/,02nd Dec 04  ,
54626,Zusar Vasar,DC,00,Racing,Real Vision  ,Real Vision  ,,,N/,N/,N/,N/,N/,27th Jul 00  ,
54627,Zutto Issho: With Me Everytime...,PS,98,Strategy,Toshiba EMI   ,Toshiba EMI  ,,,N/,N/,N/,N/,N/,12th Mar 98  ,
54628,Zwei II,PC,08,Role-Playing,Falcom Corporation  ,Nihon Falcom Corporation  ,,,N/,N/,N/,N/,N/,25th Sep 08  ,
54629,Zwei II Plus,PC,09,Role-Playing,Falcom Corporation  ,Nihon Falcom Corporation  ,,,N/,N/,N/,N/,N/,24th Dec 09  ,
54630,Zwei Worter,PC,07,Adventure,Clock Up  ,Team DYO  ,,,N/,N/,N/,N/,N/,27th Apr 07  ,
54631,Zwei!!,PS2,04,Role-Playing,Taito  ,Nihon Falcom Corporation  ,,,N/,N/,N/,N/,N/,26th Aug 04  ,
54632,Zwei!!,PC,01,Role-Playing,Falcom Corporation  ,Nihon Falcom Corporation  ,,,N/,N/,N/,N/,N/,01st Jan 01  ,
54633,Zyklus,PC,03,Adventure,F&C  ,F&C  ,,,N/,N/,N/,N/,N/,30th Apr 03  ,
54634,[Prototype],PC,09,Action,Activision  ,Radical Entertainment  ,8.1  ,7.9  ,N/,N/,N/,N/,N/,09th Jun 09  ,
54635,[Prototype],PSN,10,Action,Activision  ,Radical Entertainment  ,,7.8  ,N/,N/,N/,N/,N/,14th Dec 10  ,
54636,_summer ##,PS2,06,Adventure,GN Software  ,GN Software  ,,,N/,N/,N/,N/,N/,24th Aug 06  ,
