Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
42101,On A Roll,XBL,09,Platform,Microsoft  ,Battenberg Software  ,,,N/,N/,N/,N/,N/,21st Sep 09  ,
42102,On the Ball,SNES,92,Action,Taito  ,Taito Corporation  ,,,N/,N/,N/,N/,N/,01st Nov 92  ,
42103,Once Upon a Knight,PC,03,Strategy,Atari  ,Reality Pump  ,,,N/,N/,N/,N/,N/,25th Sep 03  ,
42104,One,NGage,05,Fighting,Nokia  ,Digital Legends Entertainment  ,,6.8  ,N/,N/,N/,N/,N/,13th Oct 05  ,
42105,One,PS,97,Action,ASC Games  ,Visual Concepts  ,,,N/,N/,N/,N/,N/,30th Nov 97  ,
42106,One,PSN,10,Action,Sony Computer Entertainment  ,Visual Concepts  ,,,N/,N/,N/,N/,N/,18th Mar 10  ,
42107,One Epic Game,PSN,11,Shooter,Unknown  ,Grip Games  ,,7.0  ,N/,N/,N/,N/,N/,02nd Aug 11  ,
42108,One For Eleven,And,14,Misc,Actoz Soft  ,Unknown  ,,,N/,N/,N/,N/,N/,17th Apr 14  ,
42109,One Must Fall: 2097,PC,94,Fighting,Epic Games  ,Diversions Entertainment  ,,,N/,N/,N/,N/,N/,15th Jun 94  ,
42110,One Must Fall: Battlegrounds,PC,03,Fighting,Diversions Entertainment  ,Diversions Entertainment  ,,,N/,N/,N/,N/,N/,19th Dec 03  ,
42111,One Piece Unlimited Cruise SP 2,3DS,12,Misc,Namco Bandai Games  ,Unknown  ,,,N/,N/,N/,N/,N/,27th Jul 12  ,
42112,One Piece Unlimited Cruise: Double Pack,Wii,10,Action,Namco Bandai  ,Ganbarion  ,,,N/,N/,N/,N/,N/,25th Jun 10  ,
42113,One Piece: Dragon Dream!,GBA,05,Role-Playing,Bandai  ,Bandai  ,,,N/,N/,N/,N/,N/,28th Apr 05  ,
42114,One Piece: Going Baseball - Kaizoku Yakyuu,GBA,04,Sports,Bandai  ,Now Production  ,,,N/,N/,N/,N/,N/,11th Mar 04  ,
42115,One Piece: Mezase! King of Berry,GBA,03,Misc,Banpresto  ,Banpresto  ,,,N/,N/,N/,N/,N/,28th Mar 03  ,
42116,One Piece: Nanatsu Shima no Daihihou,GBA,02,Role-Playing,Banpresto  ,Banpresto  ,,,N/,N/,N/,N/,N/,15th Nov 02  ,
42117,One Piece: Ocean's Dream,PS,03,Role-Playing,Bandai  ,Bandai  ,,,N/,N/,N/,N/,N/,01st May 03  ,
42118,One Piece: Project Jet,DS,,Action,Unknown  ,Ganbarion  ,,,N/,N/,N/,N/,N/,,
42119,One Piece: Round the Land!,PS2,04,Action,Bandai  ,ArtDink  ,,,N/,N/,N/,N/,N/,10th Dec 04  ,
42120,"One Piece: Run, Chopper, Run!",And,15,Action,Namco Bandai Games  ,Namco Bandai Games  ,,,N/,N/,N/,N/,N/,28th Apr 15  ,
42121,One Piece: Thousand Storm,And,17,Role-Playing,Namco Bandai Games  ,Namco Bandai Games  ,,,N/,N/,N/,N/,N/,24th Jan 17  ,
42122,One Spear Arena,And,14,Action,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,26th Feb 14  ,
42123,One Two Boat Racing,PSN,10,Racing,Sony Computer Entertainment  ,Sony Computer Entertainment America  ,,,N/,N/,N/,N/,N/,04th May 10  ,
42124,One Unit Whole Blood,PC,98,Shooter,GT Interactive  ,Monolith Productions  ,,,N/,N/,N/,N/,N/,15th Jul 98  ,
42125,One Way Trip,PSV,16,Adventure,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jan 16  ,
42126,One Way Trip,PS4,16,Adventure,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jan 16  ,
42127,One-on-One Basketball,7800,87,Sports,Atari  ,Atari  ,,,N/,N/,N/,N/,N/,01st Jan 87  ,
42128,Onedari Milky Pie,PC,05,Adventure,Sekilala  ,Sekilala  ,,,N/,N/,N/,N/,N/,27th May 05  ,
42129,Oneesan to Issho! Janken Paradise,3DO,94,Misc,Unknown  ,Interlas  ,,,N/,N/,N/,N/,N/,16th Dec 94  ,
42130,Oneesan to Issho! Kisekae Paradise,3DO,95,Misc,Bullet Proof Software  ,Bullet Proof Software  ,,,N/,N/,N/,N/,N/,22nd Nov 95  ,
42131,Onegai Monsters,N64,99,Strategy,Bottom Up  ,Bottom Up  ,,,N/,N/,N/,N/,N/,09th Apr 99  ,
42132,Onegai My Melody: Yume no Kuni no Daibouken,DS,05,Action,TDK Core  ,TDK Core  ,,,N/,N/,N/,N/,N/,22nd Dec 05  ,
42133,Ongaku,WW,,Misc,Unknown  ,Smashmouth Games  ,,,N/,N/,N/,N/,N/,,
42134,Ongaku Tsukuru: Kanadeeru,SNES,96,Misc,ASCII Entertainment  ,ASCII Entertainment  ,,,N/,N/,N/,N/,N/,12th Apr 96  ,
42135,Oni (Japan),PC,00,Adventure,Unknown  ,InterHeart  ,,,N/,N/,N/,N/,N/,13th Dec 00  ,
42136,Oni Coach!!,PC,01,Adventure,Unknown  ,Apple Pie  ,,,N/,N/,N/,N/,N/,06th Oct 01  ,
42137,Oni II: Innin Densetsu,GB,92,Role-Playing,Banpresto  ,Pandora Box  ,,,N/,N/,N/,N/,N/,28th Feb 92  ,
42138,Oni III: Kuro no Hakaigami,GB,93,Role-Playing,Banpresto  ,Pandora Box  ,,,N/,N/,N/,N/,N/,26th Feb 93  ,
