Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
35301,Harukanaru Augusta,GEN,93,Sports,T&E Soft  ,Tikipod  ,,,N/,N/,N/,N/,N/,17th Dec 93  ,
35302,Harukanaru Augusta,SNES,91,Sports,T&E Soft  ,Tikipod  ,,,N/,N/,N/,N/,N/,05th Apr 91  ,
35303,Harukanaru Augusta 3: Masters New,SNES,95,Sports,T&E Soft  ,Tikipod  ,,,N/,N/,N/,N/,N/,08th Dec 95  ,
35304,Harukanaru Augusta Masters '98,N64,97,Sports,T&E Soft  ,Tikipod  ,,,N/,N/,N/,N/,N/,26th Dec 97  ,
35305,Harukanaru Toki no Naka de,GBA,02,Adventure,KOEI  ,Koei / Inis  ,,,N/,N/,N/,N/,N/,23rd Aug 02  ,
35306,Harukanaru Toki no Naka de,PS,00,Adventure,KOEI  ,Koei / Inis  ,,,N/,N/,N/,N/,N/,06th Apr 00  ,
35307,Harukanaru Toki no Naka de 2,PSP,05,Adventure,KOEI  ,Koei  ,,,N/,N/,N/,N/,N/,30th Jun 05  ,
35308,Harukanaru Toki no Naka de 2,PC,01,Adventure,KOEI  ,Koei  ,,,N/,N/,N/,N/,N/,28th Sep 01  ,
35309,Harukanaru Toki no Naka de 2,PS2,02,Adventure,KOEI  ,Koei  ,,,N/,N/,N/,N/,N/,28th Feb 02  ,
35310,Harukanaru Toki no Naka de 3: Izayoiki,PS2,05,Adventure,KOEI  ,Koei  ,,,N/,N/,N/,N/,N/,22nd Sep 05  ,
35311,Harukanaru Toki no Naka de 3: Unmei no Meikyuu,PS2,06,Adventure,KOEI  ,Koei  ,,,N/,N/,N/,N/,N/,23rd Mar 06  ,
35312,Harukanaru Toki no Naka de: Banjyou Yuugi,PS,03,Misc,KOEI  ,Koei  ,,,N/,N/,N/,N/,N/,26th Jun 03  ,
35313,Harukanaru Toki no Naka de: Hachiyoushou,PS2,05,Adventure,KOEI  ,Koei  ,,,N/,N/,N/,N/,N/,01st Apr 05  ,
35314,Harukanaru Toki no Naka de: Iroetebako,PSP,05,Adventure,KOEI  ,Koei  ,,,N/,N/,N/,N/,N/,07th Apr 05  ,
35315,Harukanaru Toki no Naka de: Mai Hito Yo,DS,06,Adventure,KOEI  ,Koei  ,,,N/,N/,N/,N/,N/,30th Nov 06  ,
35316,Harukaze Sentai V-Force,PS,96,Strategy,Ving  ,Ving  ,,,N/,N/,N/,N/,N/,15th Nov 96  ,
35317,Harukaze Sentai V-Force,SAT,97,Strategy,Ving  ,Ving  ,,,N/,N/,N/,N/,N/,27th Jun 97  ,
35318,Harusame Youbi,DC,01,Strategy,NEC Interchannel   ,NEC Interchannel  ,,,N/,N/,N/,N/,N/,22nd Mar 01  ,
35319,Harvest Moon,SNES,97,Simulation,Natsume  ,Victor Interactive Software  ,,,N/,N/,N/,N/,N/,01st Jun 97  ,
35320,Harvest Moon,VC,08,Simulation,Natsume  ,Victor Interactive Software  ,,,N/,N/,N/,N/,N/,11th Feb 08  ,
35321,Harvest Moon 3 GBC,GB,01,Simulation,Natsume  ,Victor Interactive Software  ,,,N/,N/,N/,N/,N/,14th Nov 01  ,
35322,Harvest Moon GBC,GB,98,Simulation,Natsume  ,Victor Interactive Software  ,,,N/,N/,N/,N/,N/,31st Dec 98  ,
35323,Harvest Moon: Back to Nature,PSN,11,Simulation,Sony Computer Entertainment  ,Victor Interactive Software  ,,,N/,N/,N/,N/,N/,08th Feb 11  ,
35324,Harvest Moon: Boy & Girl,PSN,09,Strategy,Natsume  ,Marvelous  ,,,N/,N/,N/,N/,N/,14th Oct 09  ,
35325,Harvest Moon: Hero of Leaf Valley,PSN,10,Simulation,Natsume  ,Marvelous Interactive  ,,7.5  ,N/,N/,N/,N/,N/,12th May 10  ,
35326,Harvest Moon: My Little Shop,WW,09,Simulation,Natsume  ,Marvelous Interactive  ,,,N/,N/,N/,N/,N/,23rd Nov 09  ,
35327,Harvest Moon: Save the Homeland,PSN,,Strategy,Unknown  ,Victor Interactive Software  ,,7.8  ,N/,N/,N/,N/,N/,,
35328,Harvest Moon: Seeds of Memories,WiiU,16,Simulation,Natsume  ,Natsume  ,,,N/,N/,N/,N/,N/,01st Jan 16  ,
35329,Harvest Moon: Seeds of Memories,PC,16,Simulation,Natsume  ,Natsume  ,,,N/,N/,N/,N/,N/,01st Jan 16  ,
35330,Harvest Moon: Seeds of Memories,And,16,Simulation,Natsume  ,Natsume  ,,,N/,N/,N/,N/,N/,01st Jan 16  ,
35331,Harvest: Massive Encounter,PC,08,Strategy,Oxeye  ,Oxeye Game Studio  ,,,N/,N/,N/,N/,N/,05th Mar 08  ,
35332,Hasbro Family Fun Pack,PS4,15,Misc,Ubisoft  ,Ubisoft  ,,,N/,N/,N/,N/,N/,20th Oct 15  ,19th Jun 18
35333,Hasbro Family Game Night,PS3,,Puzzle,Unknown  ,Electronic Arts  ,,,N/,N/,N/,N/,N/,,
