Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
14901,Wordmaster,DS,08,Strategy,"Destination Software, Inc  ",N/A  ,,,N/,0.09,0.09,0.00,N/,12th Aug 08  ,
14902,Barbie and the Magic of Pegasus,GBA,05,Action,Vivendi Games  ,VU Games  ,,,N/,0.09,0.07,0.02,N/,06th Sep 05  ,
14903,Rygar: The Battle of Argus,Wii,09,Action,Tecmo  ,Tecmo  ,,,N/,0.09,0.09,0.00,N/,28th Jan 09  ,
14904,Backyard Sports: Sandlot Sluggers,X360,10,Sports,Atari  ,Atari Games  ,,,N/,0.09,0.09,N/,N/,25th May 10  ,
14905,Inazuma Eleven 3: Lighting Bolt / Bomb Blast,3DS,13,Role-Playing,Nintendo  ,Level 5  ,,,N/,0.09,N/,0.09,N/,27th Sep 13  ,31st Aug 18
14906,Retro Game Challenge (US sales),DS,09,Action,Xseed Games  ,Bandai Namco Games  ,,,N/,0.09,0.09,N/,N/,10th Feb 09  ,
14907,SD Gundam G Generation DS,DS,05,Role-Playing,Bandai  ,Vanguard  ,,,N/,0.09,N/,N/,0.09,26th May 05  ,
14908,Atari Classics Evolved,PSP,07,Misc,Atari  ,Stainless Games  ,,,N/,0.09,0.08,N/,N/,19th Dec 07  ,
14909,Bleach: Heat the Soul,PSP,05,Fighting,Sony Computer Entertainment  ,Eighting  ,,,N/,0.09,N/,N/,0.09,24th Mar 05  ,
14910,Harvest Moon: Skytree Village,3DS,16,Simulation,Natsume  ,Natsume  ,,5.0  ,N/,0.09,0.06,0.02,N/,08th Nov 16  ,
14911,Psychonauts,PS2,05,Platform,Majesco  ,Double Fine Productions  ,,8.6  ,N/,0.09,0.05,0.04,N/,21st Jun 05  ,
14912,World Stadium 5,PS,01,Sports,Namco  ,Namco  ,,,N/,0.09,N/,N/,0.09,10th May 01  ,
