Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
45401,Romance of the Three Kingdoms XIII,PC,16,Strategy,Tecmo Koei  ,Koei Tecmo Games  ,,,N/,N/,N/,N/,N/,05th Jul 16  ,31st Jul 18
45402,Romance wa Ken no Kagayaki II,PS,02,Strategy,Kadokawa Shoten  ,Kadokawa Games  ,,,N/,N/,N/,N/,N/,19th Sep 02  ,
45403,Romancing SaGa,WS,01,Role-Playing,Square  ,SquareSoft  ,,,N/,N/,N/,N/,N/,20th Dec 01  ,
45404,Romancing SaGa,VC,09,Role-Playing,Square Enix  ,Square  ,,,N/,N/,N/,N/,N/,24th Nov 09  ,
45405,Romancing SaGa 2,VC,10,Role-Playing,Square Enix  ,SquareSoft  ,,,N/,N/,N/,N/,N/,23rd Mar 10  ,
45406,Romancing SaGa 3,VC,10,Role-Playing,Square Enix  ,SquareSoft  ,,,N/,N/,N/,N/,N/,21st Sep 10  ,
45407,Rome: Caesar's Will,PC,00,Adventure,Montparnasse Multimedia  ,Montparnasse Multimedia  ,,,N/,N/,N/,N/,N/,01st Jan 00  ,
45408,Rome: Total War Alexander,PC,06,Strategy,Sega  ,The Creative Assembly  ,,7.4  ,N/,N/,N/,N/,N/,19th Jun 06  ,
45409,Rome: Total War Barbarian Invasion,PC,05,Strategy,Sega  ,The Creative Assembly  ,,8.3  ,N/,N/,N/,N/,N/,27th Sep 05  ,
45410,Romeo & Juliet,PSP,14,Misc,Quinrose  ,Unknown  ,,,N/,N/,N/,N/,N/,27th Mar 14  ,
45411,Rompers,VC,09,Puzzle,Namco Bandai  ,Namco  ,,,N/,N/,N/,N/,N/,01st Dec 09  ,
45412,Ronald McDonald in Magical World,GG,94,Platform,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,04th Mar 94  ,
45413,Ronaldo V-Soccer,GB,01,Sports,GT Interactive  ,Bit Managers  ,,,N/,N/,N/,N/,N/,01st Jun 01  ,
45414,Ronde,SAT,97,Role-Playing,Atlus  ,Multimedia Intelligence Transfer  ,,,N/,N/,N/,N/,N/,30th Oct 97  ,
45415,Roogoo,XBL,08,Puzzle,SouthPeak Interactive  ,SpiderMonk Entertainment  ,,,N/,N/,N/,N/,N/,04th Jun 08  ,
45416,Room Escape - Attic,And,13,Misc,Mobest Media  ,Unknown  ,,,N/,N/,N/,N/,N/,12th Apr 13  ,
45417,Room Escape - Doors,And,12,Misc,Mobest Media  ,Unknown  ,,,N/,N/,N/,N/,N/,13th Dec 12  ,
45418,Room Escape - Floors,And,13,Misc,Mobest Media  ,Unknown  ,,,N/,N/,N/,N/,N/,19th Feb 13  ,
45419,Room Escape - Prison,And,12,Misc,Mobest Media  ,Unknown  ,,,N/,N/,N/,N/,N/,13th Dec 12  ,
45420,Room Escape 100,And,13,Misc,Mobest Media  ,Unknown  ,,,N/,N/,N/,N/,N/,21st Jan 13  ,
45421,Room of Doom,2600,82,Action,"CommaVid, Inc.  ","CommaVid, Inc.  ",,,N/,N/,N/,N/,N/,01st Jan 82  ,
45422,Room Zoom: Race for Impact,PC,04,Racing,Jaleco  ,Blade Interactive  ,,,N/,N/,N/,N/,N/,16th Aug 04  ,
45423,Room Zoom: Race for Impact,GC,05,Racing,Jaleco  ,Blade Interactive  ,,,N/,N/,N/,N/,N/,15th Mar 05  ,
45424,Roommania #203,DC,00,Strategy,Sega  ,Sega  ,,8.1  ,N/,N/,N/,N/,N/,27th Jan 00  ,
45425,Roommate Asami: Okusama wa Joshikousei Director's Edition,DC,02,Adventure,Datam Polystar  ,fupac  ,,,N/,N/,N/,N/,N/,21st Nov 02  ,
45426,Roommate Novel: Sato Yuka,DC,00,Adventure,Datam Polystar  ,fupac  ,,,N/,N/,N/,N/,N/,29th Jun 00  ,
45427,Roommate: Ryouko in Summer Vacation,SAT,97,Simulation,Datam Polystar  ,Datam Polystar  ,,,N/,N/,N/,N/,N/,25th Sep 97  ,
45428,Root After and Another,PC,07,Adventure,Unknown  ,Makura  ,,,N/,N/,N/,N/,N/,26th Oct 07  ,
45429,Root Beer Tapper,XBL,07,Action,Midway Games  ,Digital Eclipse  ,,,N/,N/,N/,N/,N/,07th Feb 07  ,
45430,Rope Rescue,And,12,Misc,Chillingo  ,Unknown  ,,,N/,N/,N/,N/,N/,16th Nov 12  ,
45431,Ropeway Simulator 2014,PC,14,Simulation,astragon Software GmbH  ,Z-Software  ,,,N/,N/,N/,N/,N/,25th Jun 14  ,
