Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
43201,PixelJunk Shooter 2,PSN,11,Shooter,Sony Computer Entertainment  ,Q-Games  ,8.7  ,8.0  ,N/,N/,N/,N/,N/,01st Mar 11  ,
43202,PixelJunk Shooter Ultimate,PSV,14,Shooter,Double Eleven  ,Double Eleven  ,,,N/,N/,N/,N/,N/,03rd Jun 14  ,14th Sep 18
43203,PixelJunk Shooter Ultimate,PS4,14,Shooter,Double Eleven  ,Double Eleven  ,,,N/,N/,N/,N/,N/,03rd Jun 14  ,14th Sep 18
43204,PixelJunk SideScroller,PSN,11,Shooter,Sony Computer Entertainment  ,Q-Games  ,7.5  ,9.0  ,N/,N/,N/,N/,N/,25th Oct 11  ,
43205,Pixelocity,XBL,,Action,Unknown  ,GLHF Games  ,,,N/,N/,N/,N/,N/,,
43206,Pixelpix,XBL,09,Puzzle,Microsoft  ,seasidebaz  ,,,N/,N/,N/,N/,N/,05th Dec 09  ,
43207,Pixoban,And,13,Misc,Cooking Mama Ltd.  ,Unknown  ,,,N/,N/,N/,N/,N/,17th May 13  ,
43208,Piyotama,PSN,07,Puzzle,Sony Computer Entertainment  ,SCE Japan Studio  ,,,N/,N/,N/,N/,N/,09th Aug 07  ,17th Sep 18
43209,Piyotama (PSP),PSN,10,Puzzle,Sony Computer Entertainment  ,SCE Japan Studio  ,,,N/,N/,N/,N/,N/,27th Jul 10  ,17th Sep 18
43210,Pizza Frenzy Deluxe,PC,06,Misc,PopCap Games  ,Oberon Media  ,,,N/,N/,N/,N/,N/,30th Aug 06  ,
43211,Pizza Hut Demo Disc One,PS,99,Misc,Sony Computer Entertainment  ,Various  ,,,N/,N/,N/,N/,N/,01st Jan 99  ,
43212,Pizza Hut Demo Disc Two,PS,99,Misc,Sony Computer Entertainment  ,Various  ,,,N/,N/,N/,N/,N/,01st Jan 99  ,
43213,Pizza Maker,And,14,Misc,Wizards Time LLC  ,Unknown  ,,,N/,N/,N/,N/,N/,04th Feb 14  ,
43214,Pizza Morgana,PC,09,Adventure,Unknown  ,Corbomite Games  ,,,N/,N/,N/,N/,N/,16th Aug 09  ,
43215,Pizza Tycoon,PC,94,Strategy,Microprose  ,Cybernetic Corporation  ,,,N/,N/,N/,N/,N/,01st Jan 94  ,
43216,Pizzicato Polka: Suisei Genya,DC,04,Adventure,KID  ,KID  ,,,N/,N/,N/,N/,N/,17th Jun 04  ,
43217,PL�TTCHEN: Twist 'N' Paint,WW,08,Puzzle,Nintendo  ,Bplus  ,,,N/,N/,N/,N/,N/,22nd Sep 08  ,
43218,Place The Arrows On The Floor,XBL,11,Strategy,Microsoft  ,Stockton  ,,,N/,N/,N/,N/,N/,20th Jul 11  ,
43219,Plague,XBL,11,Action,Microsoft  ,Contagious Games  ,,,N/,N/,N/,N/,N/,19th Jul 11  ,
43220,Plague Inc.,And,12,Misc,Miniclip.com  ,Unknown  ,,,N/,N/,N/,N/,N/,04th Oct 12  ,
43221,Plague Inc.,XOne,20,Strategy,Ndemic Creations  ,Ndemic Creations  ,,,N/,N/,N/,N/,N/,31st Dec 20  ,
43222,Plain Sight,PSN,,Action,Unknown  ,Beatnik Games  ,,,N/,N/,N/,N/,N/,,
43223,Plain Sight,WW,,Action,Unknown  ,Beatnik Games  ,,,N/,N/,N/,N/,N/,,
43224,Plain Video Poker,3DS,14,Puzzle,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,26th Jun 14  ,
43225,Plane Crazy,PC,98,Racing,SegaSoft   ,"Inner Workings, Ltd.  ",,,N/,N/,N/,N/,N/,30th Sep 98  ,
43226,Plane Shooting,PC,14,Misc,Nano Games  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jul 14  ,
43227,Planet Cracker,PSN,,Strategy,Unknown  ,Visceral Games  ,,,N/,N/,N/,N/,N/,,
43228,Planet Cracker,XBL,,Strategy,Unknown  ,Visceral Games  ,,,N/,N/,N/,N/,N/,,
43229,Planet Crashers,PC,,Action,Unknown  ,UTV Ignition Games  ,,,N/,N/,N/,N/,N/,,
43230,Planet Crashers,3DS,12,Misc,Ignition Entertainment  ,Unknown  ,,,N/,N/,N/,N/,N/,26th Jul 12  ,
43231,Planet Crashers 3D,3DS,12,Action,Unknown  ,UTV Ignition Games  ,,,N/,N/,N/,N/,N/,13th Mar 12  ,
43232,"Planet Crashmania 9,000,000",XBL,09,Misc,Microsoft  ,Chapel  ,,,N/,N/,N/,N/,N/,23rd Feb 09  ,
43233,Planet Delta,XBL,08,Puzzle,Microsoft  ,Evolution Dreams Studio  ,,,N/,N/,N/,N/,N/,20th Nov 08  ,
43234,Planet Fish,WW,11,Puzzle,Ludia  ,Ludia Inc.  ,,,N/,N/,N/,N/,N/,04th Apr 11  ,
43235,Planet Minigolf,PSN,10,Sports,Zen Studios  ,Zen Studios  ,,,N/,N/,N/,N/,N/,01st Jun 10  ,
43236,Planet of the Apes,GB,01,Action,Ubisoft  ,Torus Games  ,,,N/,N/,N/,N/,N/,06th Dec 01  ,
43237,Planet of the Apes,PC,01,Action,Ubisoft  ,Visiware Studios  ,,,N/,N/,N/,N/,N/,19th Sep 01  ,
43238,Planet of the Apes,PS,02,Action,Ubisoft  ,Visiware Studios  ,,,N/,N/,N/,N/,N/,01st Jul 02  ,
43239,Planet Pachinko,WW,09,Platform,Allied Kingdoms  ,Allied Kingdoms  ,,,N/,N/,N/,N/,N/,12th Jan 09  ,
43240,Planet Panic!,XBL,09,Shooter,Microsoft  ,dastardlyscientists  ,,,N/,N/,N/,N/,N/,01st Jan 09  ,
43241,Planet Patrol,2600,83,Action,Spectravision  ,Spectravision  ,,,N/,N/,N/,N/,N/,01st Jan 83  ,
43242,Planet Pinball,XBL,09,Action,Microsoft  ,Battenberg Software  ,,,N/,N/,N/,N/,N/,23rd Dec 09  ,14th Oct 18
43243,Planet Ring,DC,00,Puzzle,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,01st Jan 00  ,
43244,Planet Smashers,7800,90,Shooter,Atari  ,Atari  ,,,N/,N/,N/,N/,N/,01st Jan 90  ,
43245,Planet Stronghold,OSX,11,Misc,Winter Wolves Studio  ,Unknown  ,,,N/,N/,N/,N/,N/,27th Mar 11  ,
43246,Planet Stronghold,Linux,11,Misc,Winter Wolves Studio  ,Unknown  ,,,N/,N/,N/,N/,N/,27th Mar 11  ,
43247,Planet Stronghold,PC,11,Misc,Winter Wolves Studio  ,Unknown  ,,,N/,N/,N/,N/,N/,27th Mar 11  ,
43248,Planetarian: Chiisana Hoshi no Yume,PS2,06,Adventure,Prototype  ,Key  ,,,N/,N/,N/,N/,N/,24th Aug 06  ,
43249,Planetarian: Chiisana Hoshi no Yume,PC,06,Adventure,Key  ,Key  ,,,N/,N/,N/,N/,N/,28th Apr 06  ,
43250,Planetarian: Chiisana Hoshi no Yume,PSN,09,Adventure,Prototype  ,Key  ,,,N/,N/,N/,N/,N/,24th Aug 09  ,
43251,Planetarium,PS2,,Adventure,Unknown  ,Takuyo  ,,,N/,N/,N/,N/,N/,,
43252,Planetary Annihilation,OSX,14,Strategy,Nordic Games  ,Uber Entertainment  ,,,N/,N/,N/,N/,N/,05th Sep 14  ,04th Jan 19
43253,Planetary Annihilation,Linux,14,Strategy,Nordic Games  ,Uber Entertainment  ,,,N/,N/,N/,N/,N/,05th Sep 14  ,04th Jan 19
43254,PlanetSide,PC,03,Shooter,Sony Online Entertainment  ,Sony Online Entertainment  ,,,N/,N/,N/,N/,N/,20th May 03  ,
43255,PlanetSide 2,PC,12,Shooter,Sony Online Entertainment  ,Sony Online Entertainment  ,,,N/,N/,N/,N/,N/,20th Nov 12  ,15th Sep 18
43256,PlanetSide 2,PS4,15,Shooter,Daybreak Games  ,Daybreak Games  ,,,N/,N/,N/,N/,N/,23rd Jun 15  ,15th Sep 18
43257,PlanetSide: Aftershock,PC,04,Shooter,Sony Online Entertainment  ,Sony Online Entertainment  ,,,N/,N/,N/,N/,N/,19th Oct 04  ,
43258,PlanetSide: Core Combat,PC,03,Shooter,Sony Online Entertainment  ,Sony Online Entertainment  ,,,N/,N/,N/,N/,N/,27th Oct 03  ,
43259,PlanetWeb Web Browser 1.0,DC,99,Misc,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,09th Sep 99  ,
43260,PlanetWeb Web Browser 3.0,DC,01,Misc,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,01st Jan 01  ,
43261,Plant Tycoon,PC,07,Strategy,LDW  ,LDW  ,,8.2  ,N/,N/,N/,N/,N/,21st Sep 07  ,
43262,Plants vs. Zombies,XBL,10,Strategy,PopCap Games  ,PopCap Games  ,,8.9  ,N/,N/,N/,N/,N/,08th Sep 10  ,
43263,Plants vs. Zombies,PSN,11,Strategy,Sony Online Entertainment  ,PopCap Games  ,,,N/,N/,N/,N/,N/,08th Feb 11  ,
43264,Plants vs. Zombies,DSiW,11,Strategy,PopCap Games  ,PopCap Games  ,,,N/,N/,N/,N/,N/,14th Mar 11  ,
43265,Plants vs. Zombies,PSV,12,Misc,Sony Computer Entertainment  ,Unknown  ,8.0  ,,N/,N/,N/,N/,N/,21st Feb 12  ,
43266,Plants vs. Zombies,PS3,11,Misc,Sony Computer Entertainment  ,Unknown  ,,,N/,N/,N/,N/,N/,08th Feb 11  ,
43267,Plants vs. Zombies,DS,11,Misc,PopCap Games  ,Unknown  ,,,N/,N/,N/,N/,N/,18th Jan 11  ,
