Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
17901,Minna de Wai Wai! Spelunker,NS,17,Action,Square Enix  ,Square Enix  ,,,N/,0.04,N/,N/,0.04,20th Apr 17  ,04th Feb 18
17902,Advance Guardian Heroes,GBA,04,Role-Playing,Ubisoft  ,"Treasure Co., Ltd.  ",,7.0  ,N/,0.04,0.03,0.01,N/,14th Sep 04  ,
17903,Get Up and Dance,PS3,11,Misc,Crave Entertainment  ,O Games  ,,,N/,0.04,0.03,0.00,N/,15th Nov 11  ,
17904,Riding Stables: The Whitakers present Milton and Friends,3DS,11,Sports,DTP Entertainment  ,Koch Media  ,,,N/,0.04,N/,0.04,N/,28th Oct 11  ,
17905,Castle of Shikigami III,Wii,08,Shooter,Aksys Games  ,Alfa System  ,,7.2  ,N/,0.04,0.04,N/,N/,13th May 08  ,
17906,Pure Farming 2018,PS4,18,Simulation,Techland  ,Ice Flames  ,,7.0  ,N/,0.04,0.02,0.01,N/,13th Mar 18  ,19th Jul 18
17907,RollerCoaster Tycoon,PC,99,Simulation,Microprose  ,Chris Sawyer  ,,8.7  ,N/,0.04,0.02,0.02,N/,31st Mar 99  ,
17908,Star X,GBA,02,Shooter,BAM! Entertainment  ,Graphic State  ,,,N/,0.04,0.03,0.01,N/,17th Apr 02  ,
17909,WarTech: Senko no Ronde,X360,07,Fighting,Ubisoft  ,G.Rev  ,,,N/,0.04,0.04,0.00,N/,29th May 07  ,
17910,Dragon's Dogma: Dark Arisen,XOne,17,Role-Playing,Capcom  ,Capcom  ,,,N/,0.04,0.04,N/,N/,03rd Oct 17  ,22nd Mar 19
17911,Jerry Rice and Nitus' Dog Football,Wii,11,Sports,Tommo  ,Judo Baby  ,,7.0  ,N/,0.04,0.04,N/,N/,16th Aug 11  ,
17912,The History Channel: Great Battles - Medieval,PS3,,Strategy,Unknown  ,Slitherine Software  ,,,N/,0.04,N/,0.04,N/,,
17913,City Life: World Edition,PC,07,Simulation,CDV Software Entertainment  ,Monte Cristo  Multimedia  ,,,N/,0.04,N/,0.04,N/,09th Feb 07  ,
