Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
44201,Q*bert 2005,PC,05,Puzzle,Sony Online Entertainment  ,Sony Online Entertainment  ,,,N/,N/,N/,N/,N/,01st Jan 05  ,15th Sep 18
44202,Q*bert 3,SNES,93,Puzzle,NTVIC  ,Realtime Associates  ,,,N/,N/,N/,N/,N/,01st Oct 93  ,
44203,Q*bert's Qubes,2600,84,Puzzle,Parker Bros.  ,Parker Bros  ,,,N/,N/,N/,N/,N/,01st Jan 84  ,
44204,Q*bert: Rebooted,Linux,14,Action,Sideline Amusements  ,Gonzo Games  ,,,N/,N/,N/,N/,N/,01st Jul 14  ,
44205,Q*bert: Rebooted,OSX,14,Action,Sideline Amusements  ,Gonzo Games  ,,,N/,N/,N/,N/,N/,01st Jul 14  ,
44206,Q*bert: Rebooted,PC,14,Action,Sideline Amusements  ,Gonzo Games  ,,,N/,N/,N/,N/,N/,01st Jul 14  ,
44207,Q*bert: Rebooted,PS3,15,Action,LOOT Entertainment  ,Gonzo Games  ,,,N/,N/,N/,N/,N/,17th Feb 15  ,
44208,Q*bert: Rebooted,PSV,15,Action,LOOT Entertainment  ,Gonzo Games  ,,,N/,N/,N/,N/,N/,17th Feb 15  ,
44209,Q*bert: Rebooted,PS4,15,Action,LOOT Entertainment  ,Gonzo Games  ,,,N/,N/,N/,N/,N/,17th Feb 15  ,
44210,Qb,2600,01,Puzzle,XYPE  ,XYPE  ,,,N/,N/,N/,N/,N/,01st Mar 01  ,
44211,QBEH-1: The Atlas Cube,PC,14,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,15th May 14  ,
44212,QbTron 3D,XBL,09,Misc,Microsoft  ,Raccoon456  ,,,N/,N/,N/,N/,N/,11th Dec 09  ,
44213,Qix,Lynx,92,Puzzle,Telegames  ,Knight Technologies  ,,,N/,N/,N/,N/,N/,01st Jan 92  ,
44214,Qix,5200,82,Puzzle,Atari  ,Atari  ,,,N/,N/,N/,N/,N/,01st Jan 82  ,
44215,Qix,NES,91,Puzzle,Taito  ,Taito Corporation  ,,,N/,N/,N/,N/,N/,01st Jan 91  ,
44216,Qix,PC,89,Puzzle,Taito  ,Alien Technology  ,,,N/,N/,N/,N/,N/,01st Jan 89  ,
44217,Qix,3DS,11,Puzzle,Nintendo  ,Minakuchi Engineering  ,,,N/,N/,N/,N/,N/,07th Jul 11  ,
44218,Qix 2000,PS,00,Puzzle,Success  ,Success  ,,,N/,N/,N/,N/,N/,26th Oct 00  ,
44219,Qix Adventure,GB,00,Puzzle,Event Horizon Software  ,Taito Corporation  ,,,N/,N/,N/,N/,N/,15th Dec 00  ,
44220,Qix Neo,PS,03,Puzzle,Mud Duck Productions  ,Taito Corporation  ,,,N/,N/,N/,N/,N/,01st Dec 03  ,
44221,Qix++,XBL,09,Puzzle,Taito  ,Taito Corporation  ,,4.2  ,N/,N/,N/,N/,N/,09th Dec 09  ,
44222,Qix++ (PSP),PSN,10,Puzzle,Taito  ,Taito Corporation  ,,,N/,N/,N/,N/,N/,25th Feb 10  ,
44223,QJ,WW,,Misc,Unknown  ,Q Entertainment  ,,,N/,N/,N/,N/,N/,,
44224,Qlione Evolve,PSN,10,Shooter,Sony Online Entertainment  ,Shindenken  ,,,N/,N/,N/,N/,N/,07th Dec 10  ,
44225,QuackShot starring Donald Duck,GEN,91,Platform,Sega  ,Sega (AM7)  ,,,N/,N/,N/,N/,N/,19th Dec 91  ,
44226,Quad Challenge,GEN,91,Racing,Namco  ,Namco  ,,,N/,N/,N/,N/,N/,01st Jan 91  ,
44227,Quad Desert Fury,GBA,03,Racing,Majesco  ,Skyworks Technologies  ,,,N/,N/,N/,N/,N/,25th Sep 03  ,
44228,Quadrilateral Cowboy,Linux,15,Puzzle,Blendo Games  ,Blendo Games  ,,,N/,N/,N/,N/,N/,01st Jan 15  ,
44229,Quadrilateral Cowboy,OSX,15,Puzzle,Blendo Games  ,Blendo Games  ,,,N/,N/,N/,N/,N/,01st Jan 15  ,
44230,Quadrilateral Cowboy,PC,15,Puzzle,Blendo Games  ,Blendo Games  ,,,N/,N/,N/,N/,N/,01st Jan 15  ,
44231,Quadrun,2600,83,Action,Atari  ,Atari  ,,,N/,N/,N/,N/,N/,01st Jan 83  ,
44232,QuadSeeker,PC,14,Misc,11 bit studios  ,Unknown  ,,,N/,N/,N/,N/,N/,29th May 14  ,
44233,QuadSeeker,And,14,Misc,11 bit studios  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jul 14  ,
