Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
66701,World of Goo,NS,17,Puzzle,Tomorrow Corporation  ,2D Boy  ,,,N/,N/,N/,N/,N/,16th Mar 17  ,03rd Feb 18
66702,World of Goo 2,PC,24,Puzzle,Tomorrow Corporation  ,2D Boy  ,,,N/,N/,N/,N/,N/,02nd Aug 24  ,17th Apr 24
66703,World of Goo 2,NS,24,Puzzle,Tomorrow Corporation  ,2D Boy  ,7.5  ,,N/,N/,N/,N/,N/,02nd Aug 24  ,17th Apr 24
66704,World of Tanks,XOne,,Shooter,Unknown  ,Wargaming.net  ,,,N/,N/,N/,N/,N/,,03rd May 24
66705,World of Tanks,PS4,16,Shooter,Wargaming.net  ,Wargaming.net  ,,,N/,N/,N/,N/,N/,19th Jan 16  ,03rd May 24
66706,World of Tanks,PS5,,Shooter,Unknown  ,Wargaming.net  ,,,N/,N/,N/,N/,N/,,03rd May 24
66707,World of Tanks,NS,,Shooter,Unknown  ,Wargaming.net  ,,,N/,N/,N/,N/,N/,,03rd May 24
66708,World of Warcraft: Classic,PC,19,MMO,Blizzard Entertainment  ,Blizzard Entertainment  ,,,N/,N/,N/,N/,N/,27th Aug 19  ,10th Jul 19
66709,World of Warcraft: Dragonflight,PC,22,MMO,Blizzard Entertainment  ,Blizzard Entertainment  ,,,N/,N/,N/,N/,N/,28th Nov 22  ,20th Jul 24
66710,World of Warcraft: The War Within,PC,,MMO,Unknown  ,Blizzard Entertainment  ,,,N/,N/,N/,N/,N/,,20th Jul 24
66711,World of Warriors,PS4,18,Action,Sony Interactive Entertainment  ,Saber Interactive  ,,,N/,N/,N/,N/,N/,21st Mar 18  ,21st Sep 18
66712,World Series Major League Baseball,Int,83,Sports,Mattel Electronics  ,Mattel  ,,,N/,N/,N/,N/,N/,01st Jan 83  ,13th Jan 18
66713,World Sports Competition,WiiU,,Sports,Unknown  ,TBD  ,,,N/,N/,N/,N/,N/,,25th Aug 20
