Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
13201,Sonic Mania,XOne,17,Platform,Sega  ,PagodaWest Games  ,,,N/,0.13,0.09,0.03,N/,15th Aug 17  ,15th Aug 18
13202,Warriors Orochi 2,PS2,08,Action,KOEI  ,Omega Force  ,,4.3  ,N/,0.13,0.06,0.05,N/,23rd Sep 08  ,
13203,DeadCore,PC,14,Shooter,Bandai Namco Entertainment  ,5 Bits Games  ,,,0.13,N/,N/,N/,N/,17th Oct 14  ,21st Apr 19
13204,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,PS2,05,Platform,Ubisoft  ,Phoenix Games Studio  ,,,N/,0.13,0.06,0.05,N/,08th Feb 05  ,
13205,Assault: Retribution,PS,98,Action,Midway Games  ,Candle Light Studios  ,,,N/,0.13,0.07,0.05,N/,31st Oct 98  ,
13206,Smart Boy's Gameroom,DS,07,Misc,UFO Interactive  ,Starfish Inc.  ,,,N/,0.13,0.12,0.00,N/,18th Sep 07  ,
13207,Sengoku Basara 3 Utage,Wii,11,Action,Capcom  ,Capcom  ,,,N/,0.13,N/,N/,0.13,10th Nov 11  ,
13208,Space Bust-A-Move,DS,09,Puzzle,Square Enix  ,Lancarse  ,,,N/,0.13,0.10,0.02,N/,28th Jul 09  ,
13209,Spartan: Total Warrior,XB,05,Action,Sega  ,The Creative Assembly  ,,7.0  ,N/,0.13,0.10,0.03,N/,25th Oct 05  ,
13210,Asteroid Bounty Hunter,PC,16,Shooter,Just1337 Publisher  ,Just1337 Studio  ,,,0.13,N/,N/,N/,N/,17th Feb 16  ,21st Apr 19
13211,City Crisis,PS2,01,Simulation,Take-Two Interactive  ,Syscom Entertainment  ,,,N/,0.13,0.06,0.05,N/,17th Jul 01  ,
13212,Zapper: One Wicked Cricket!,GC,02,Platform,Infogrames  ,Blitz Games  ,,6.6  ,N/,0.13,0.10,0.03,N/,06th Nov 02  ,
13213,Mass Effect: Andromeda,PC,17,Role-Playing,Electronic Arts  ,BioWare Corp.  ,,,N/,0.13,0.04,0.08,N/,21st Mar 17  ,03rd Jul 18
