Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
10801,Jikkyou Powerful Pro Yakyuu 2010,PSP,10,Sports,Konami  ,PawaPuro Production  ,,,N/,0.20,N/,N/,0.20,15th Jul 10  ,
10802,Life is Feudal: Forest Village,PC,,Simulation,Unknown  ,Mindillusion  ,,,0.20,N/,N/,N/,N/,,27th Feb 19
10803,Tom Clancy's Splinter Cell: Essentials,PSP,06,Shooter,Ubisoft  ,Ubisoft Montreal  ,,5.6  ,N/,0.20,0.17,0.01,N/,21st Mar 06  ,
10804,Agents of Mayhem,PS4,17,Action,Deep Silver  ,Volition Inc.  ,,,N/,0.20,0.08,0.08,N/,15th Aug 17  ,24th Jun 18
10805,Ore no Shikabane o Koete Yuke,PSP,11,Role-Playing,Sony Computer Entertainment  ,TBA  ,,,N/,0.20,N/,N/,0.20,10th Nov 11  ,
10806,Captain America: Super Soldier,PS3,11,Action,Sega  ,Next Level Games  ,,6.2  ,N/,0.20,0.10,0.07,N/,19th Jul 11  ,
10807,Shaman King: Spirit of Shamans,PS,02,Action,Bandai  ,Bandai  ,,,N/,0.20,N/,N/,0.18,06th Jun 02  ,
10808,Tiger Woods PGA Tour 06,PSP,05,Sports,EA Sports  ,EA Sports  ,,8.0  ,N/,0.20,0.18,N/,N/,26th Sep 05  ,
10809,Ratatouille,GBA,07,Platform,THQ  ,Helixe  ,,6.8  ,N/,0.20,0.14,0.05,N/,26th Jun 07  ,
10810,The Fairly Odd Parents: Enter the Cleft,GBA,02,Platform,THQ  ,Altron  ,,,N/,0.20,0.14,0.05,N/,04th Nov 02  ,
10811,Armored Core 4,PS3,07,Simulation,Sega  ,From Software  ,,6.6  ,N/,0.20,0.09,0.00,0.09,20th Mar 07  ,
10812,Shin Megami Tensei: Strange Journey Redux,3DS,18,Role-Playing,Atlus  ,Atlus  ,8.0  ,,N/,0.20,0.08,0.01,0.10,15th May 18  ,22nd Jun 18
10813,Baja: Edge of Control,X360,08,Racing,THQ  ,2XL Games  ,,5.0  ,N/,0.20,0.12,0.06,N/,22nd Sep 08  ,
10814,MC Groovz Dance Craze,GC,04,Misc,Mad Catz  ,Mad Catz  ,,2.5  ,N/,0.20,0.15,0.04,N/,22nd Nov 04  ,
10815,No More Heroes: Heroes' Paradise,PS3,11,Action,Konami  ,FeelPlus  ,7.6  ,7.4  ,N/,0.20,0.10,0.04,0.04,16th Aug 11  ,
10816,The Thing,XB,02,Adventure,VU Games  ,Computer Artworks  ,,,N/,0.20,0.15,0.04,N/,09th Sep 02  ,
10817,Tom and Jerry in House Trap,PS,00,Action,Mattel Interactive  ,Warthog  ,,,N/,0.20,0.11,0.07,N/,24th Nov 00  ,
10818,Power Rangers: Time Force,GBA,01,Action,THQ  ,Vicarious Visions  ,,,N/,0.20,0.14,0.05,N/,15th Sep 01  ,
10819,Labyronia RPG 2,PC,,Role-Playing,Unknown  ,Labyrinthine  ,,,0.20,N/,N/,N/,N/,,27th Feb 19
10820,Chronicles of Mystery: Curse of the Ancient Temple,DS,09,Adventure,City Interactive  ,City Interactive  ,,,N/,0.20,0.07,0.10,N/,27th Oct 09  ,
