Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
45901,Scare Me,XBL,09,Misc,Microsoft  ,WolRon  ,,,N/,N/,N/,N/,N/,02nd Nov 09  ,
45902,Scared Rider Xechs: Stardust Lovers,PS2,11,Adventure,RED Entertainment  ,RED Entertainment  ,,,N/,N/,N/,N/,N/,23rd Jun 11  ,
45903,Scarlet Legacy,PC,70,Role-Playing,Unknown  ,InterServ International  ,,,N/,N/,N/,N/,N/,01st Jan 70  ,
45904,Scarygirl,PS3,12,Action,Square Enix  ,TikGames  ,6.5  ,,N/,N/,N/,N/,N/,24th Jan 12  ,
45905,Scarygirl,X360,,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,,
45906,Scene It? Movie Night,XBL,11,Misc,Screenlife  ,Sarbakan  ,,,N/,N/,N/,N/,N/,30th Nov 11  ,
45907,Schach,DS,07,Strategy,Digital Entertainment Pool  ,DTP Entertainment  ,,,N/,N/,N/,N/,N/,07th Mar 07  ,
45908,Schizm: Mysterious Journey,PC,01,Adventure,DreamCatcher Interactive  ,LK Avalon  ,,,N/,N/,N/,N/,N/,17th Oct 01  ,
45909,Schizoid,XBL,08,Action,Microsoft  ,Torpex Games LLC  ,,5.0  ,N/,N/,N/,N/,N/,09th Jul 08  ,
45910,Scholastic Dragon Tales: Learn & Fly With Dragons,PC,04,Misc,Scholastic Inc.  ,TOPICS Entertainment  ,,,N/,N/,N/,N/,N/,23rd Jun 04  ,
45911,School Bus Fun,PC,14,Action,United Developers  ,Unknown  ,,,N/,N/,N/,N/,N/,03rd Jul 14  ,
45912,Schoolmate,PC,07,Adventure,Illusion Soft  ,Illusion Soft  ,,,N/,N/,N/,N/,N/,25th May 07  ,
45913,Schoolmate 2,PC,10,Adventure,Illusion Soft  ,Illusion Soft  ,,,N/,N/,N/,N/,N/,25th Jun 10  ,
45914,Schoolmate Sweets!,PC,09,Adventure,Illusion Soft  ,Illusion Soft  ,,,N/,N/,N/,N/,N/,27th Feb 09  ,
45915,Scions of Fate,PC,06,Role-Playing,Unknown  ,KRG Soft  ,,,N/,N/,N/,N/,N/,13th Nov 06  ,
45916,Scivelation,PC,,Shooter,Unknown  ,Black Wing Foundation  ,,,N/,N/,N/,N/,N/,,
45917,Scivelation,PS3,,Shooter,Unknown  ,Black Wing Foundation  ,,,N/,N/,N/,N/,N/,,
45918,Scivelation,X360,,Shooter,Unknown  ,Black Wing Foundation  ,,,N/,N/,N/,N/,N/,,
45919,Scooby Doo! & Looney Tunes Cartoon Universe: Adventure,PC,14,Adventure,Warner Bros. Interactive Entertainment  ,WayForward Technologies  ,,,N/,N/,N/,N/,N/,16th Jul 14  ,
45920,Scooby Doo! & Looney Tunes Cartoon Universe: Adventure,3DS,14,Adventure,Warner Bros. Interactive Entertainment  ,WayForward Technologies  ,,,N/,N/,N/,N/,N/,24th Jul 14  ,26th Jul 18
45921,Scooby-Doo Mystery,SNES,95,Adventure,Acclaim Entertainment  ,Argonaut Software  ,,,N/,N/,N/,N/,N/,01st Nov 95  ,
45922,Scooby-Doo Mystery,GEN,95,Adventure,Acclaim Entertainment  ,The Illusions Gaming Company  ,,,N/,N/,N/,N/,N/,01st Jan 95  ,
45923,Scooby-Doo! Classic Creep Capers,GB,01,Adventure,THQ  ,Digital Eclipse  ,,,N/,N/,N/,N/,N/,20th Feb 01  ,
45924,Scooby-Doo!: Show Down In Ghost Town,PC,00,Adventure,The Learning Company  ,"TerraGlyph Interactive Studios, L.P.  ",,,N/,N/,N/,N/,N/,01st Jan 00  ,
45925,Scorched 3D,PC,01,Strategy,Unknown  ,Gavin Camp  ,,,N/,N/,N/,N/,N/,29th Apr 01  ,
45926,Scorcher,SAT,96,Racing,Sega  ,Zyrinx  ,,,N/,N/,N/,N/,N/,30th Nov 96  ,
