Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
1901,R.C. Pro-Am,NES,88,Racing,Nintendo  ,Rare Ltd.  ,,,2.14,N/,N/,N/,N/,01st Feb 88  ,
1902,SimCity 2000,PC,93,Simulation,Maxis  ,Maxis  ,,8.0  ,N/,2.14,1.20,0.84,N/,01st Jan 93  ,
1903,Super Mario RPG: Legend of the Seven Stars,SNES,96,Role-Playing,Nintendo  ,SquareSoft  ,,,2.14,N/,N/,N/,N/,13th May 96  ,
1904,Call of Duty: Roads to Victory,PSP,07,Shooter,Activision  ,Amaze Entertainment  ,,6.1  ,N/,2.14,0.52,1.03,N/,13th Mar 07  ,
1905,Demon Attack,2600,82,Shooter,Imagic  ,Imagic  ,,,N/,2.13,1.99,0.12,N/,01st Jan 82  ,
1906,Dance Dance Revolution Extreme,PS2,04,Simulation,Konami  ,Konami Computer Entertainment Tokyo  ,,,N/,2.13,1.04,0.81,N/,21st Sep 04  ,
1907,Final Fantasy,All,90,Role-Playing,Square  ,Square  ,,,2.13,N/,N/,N/,N/,12th Jul 90  ,18th Oct 20
1908,Naruto to Boruto: Shinobi Striker,PS4,18,Action,Bandai Namco Games  ,Soleil Software Studio Inc.  ,,8.5  ,2.13,N/,N/,N/,N/,31st Aug 18  ,14th Jun 18
1909,NBA 2K12,PS3,11,Sports,2K Sports  ,Visual Concepts  ,,9.0  ,N/,2.13,1.62,0.27,0.05,04th Oct 11  ,
1910,Borderlands,PS3,09,Shooter,2K Games  ,Gearbox Software  ,8.6  ,8.2  ,N/,2.12,1.22,0.61,N/,20th Oct 09  ,
1911,Mortal Kombat (2011),X360,11,Fighting,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,,8.6  ,N/,2.12,1.64,0.31,N/,19th Apr 11  ,06th Jan 18
1912,Golf,GB,90,Sports,Nintendo  ,Nintendo  ,,,2.12,N/,N/,N/,N/,01st Feb 90  ,
1913,NBA 2K11,X360,10,Sports,2K Sports  ,Visual Concepts  ,,8.8  ,N/,2.11,1.86,0.12,0.01,05th Oct 10  ,
1914,Alien: Isolation,All,14,Action-Adventure,Sega  ,Creative Assembly  ,,,2.11,N/,N/,N/,N/,07th Oct 14  ,21st Feb 21
1915,Shin Megami Tensei V,All,21,Role-Playing,Sega  ,Atlus  ,,,2.11,N/,N/,N/,N/,12th Nov 21  ,20th Jun 24
1916,Tony Hawk's Pro Skater,N64,00,Sports,Activision  ,Edge of Reality  ,,9.3  ,N/,2.11,1.68,0.40,N/,29th Feb 00  ,
1917,PES 2009: Pro Evolution Soccer,PS3,08,Sports,Konami  ,Konami  ,,7.7  ,N/,2.11,0.11,1.34,0.40,11th Nov 08  ,
1918,Need for Speed: Hot Pursuit 2,PS2,02,Racing,Electronic Arts  ,EA Seattle  ,,8.7  ,N/,2.11,1.68,0.31,0.02,01st Oct 02  ,
1919,Scooby-Doo! Night of 100 Frights,PS2,02,Platform,THQ  ,Heavy Iron Studios  ,,,N/,2.10,1.17,0.72,N/,20th May 02  ,
1920,Arma Reforger,All,23,Shooter,Bohemia Interactive  ,Bohemia Interactive  ,,,2.10,N/,N/,N/,N/,16th Nov 23  ,23rd Dec 25
