Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
62401,POG X,PC,22,Puzzle,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,19th Nov 22  ,12th Feb 24
62402,Poisoft Thud Card,NS,18,Board Game,Poisoft  ,Poisoft  ,,,N/,N/,N/,N/,N/,01st Mar 18  ,25th Mar 18
62403,Pokémon Café Mix,NS,20,Puzzle,Nintendo  ,Genius Sonority Inc.  ,,,N/,N/,N/,N/,N/,23rd Jun 20  ,17th Jun 20
62404,Pokémon Champions,NS2,,Strategy,Unknown  ,The Pokemon Works  ,,,N/,N/,N/,N/,N/,,03rd Apr 25
62405,Pokémon Champions,NS,,Strategy,Unknown  ,The Pokemon Works  ,,,N/,N/,N/,N/,N/,,03rd Apr 25
62406,Pokémon Champions,iOS,,Strategy,Unknown  ,The Pokemon Works  ,,,N/,N/,N/,N/,N/,,03rd Apr 25
62407,Pokémon GO,And,16,Role-Playing,Niantic  ,Niantic Labs  ,,,N/,N/,N/,N/,N/,06th Jul 16  ,03rd Aug 18
62408,Pokémon GO,iOS,16,Role-Playing,Niantic  ,Niantic Labs  ,,6.0  ,N/,N/,N/,N/,N/,06th Jul 16  ,03rd Aug 18
62409,Pokémon Quest,NS,18,Adventure,Nintendo  ,Game Freak  ,,,N/,N/,N/,N/,N/,29th May 18  ,31st May 18
62410,Pokémon Red/Green/Blue/Yellow,3DS,16,Role-Playing,Nintendo  ,Game Freak  ,,,N/,N/,N/,N/,N/,27th Feb 16  ,23rd Mar 22
62411,Pokémon Snap,WiiU,,Adventure,Unknown  ,TBD  ,,,N/,N/,N/,N/,N/,,25th Aug 20
62412,Pokemon TCG Pocket,And,,Role-Playing,Unknown  ,The PokÃ©mon Company  ,7.0  ,,N/,N/,N/,N/,N/,,07th Nov 24
62413,Pokemon TCG Pocket,iOS,,Role-Playing,Unknown  ,The PokÃ©mon Company  ,,,N/,N/,N/,N/,N/,,07th Nov 24
62414,Pokémon Unite,NS,21,Action,The Pokémon Company  ,TiMi Studios  ,,,N/,N/,N/,N/,N/,21st Jul 21  ,24th Jun 20
62415,Pokémon Unite,iOS,20,Action,Unknown  ,TiMi Studios  ,,,N/,N/,N/,N/,N/,31st Dec 20  ,24th Jun 20
62416,Pokémon Unite,And,20,Action,Unknown  ,TiMi Studios  ,,,N/,N/,N/,N/,N/,31st Dec 20  ,24th Jun 20
62417,Poker Championship,PC,,Strategy,Unknown  ,BBstudio  ,,,N/,N/,N/,N/,N/,,27th Jul 21
62418,PokerStars VR,PC,,Strategy,Unknown  ,Lucky VR  ,,,N/,N/,N/,N/,N/,,27th Jul 21
62419,Pole Position,Int,88,Racing,INTV Corporation  ,Realtime Associates  ,,,N/,N/,N/,N/,N/,01st Jan 88  ,13th Jan 18
62420,Police Chase,XOne,,Racing,Unknown  ,Toplitz Productions GmBh  ,1.0  ,,N/,N/,N/,N/,N/,,30th Nov 19
62421,Police Chase,PS4,,Racing,Unknown  ,Toplitz Productions GmBh  ,,,N/,N/,N/,N/,N/,,30th Nov 19
62422,Poly Bridge,NS,17,Simulation,Dry Cactus Limited  ,Dry Cactus Limited  ,,,N/,N/,N/,N/,N/,14th Dec 17  ,25th Mar 18
62423,Poly Jigsaw: Animals,PC,23,Puzzle,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,28th Mar 23  ,12th Feb 24
62424,Poly Jigsaw: Furries,PC,23,Puzzle,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,07th Jul 23  ,12th Feb 24
62425,Poly Jigsaw: Furries 2,PC,23,Puzzle,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,24th Jul 23  ,12th Feb 24
62426,Poly Jigsaw: Predators,PC,23,Puzzle,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,04th Jun 23  ,12th Feb 24
62427,Poly Memory: Birds,PC,22,Puzzle,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,17th Mar 22  ,12th Feb 24
62428,Poly Memory: Butterflies,PC,23,Puzzle,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,07th Feb 23  ,12th Feb 24
62429,Poly Memory: Cats,PC,21,Puzzle,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,02nd Dec 21  ,12th Feb 24
62430,Poly Memory: Dinosaurs,PC,22,Puzzle,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,03rd Nov 22  ,12th Feb 24
62431,Poly Memory: Dogs,PC,22,Puzzle,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,26th Jan 22  ,12th Feb 24
62432,Poly Memory: Furries,PC,21,Puzzle,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,16th Oct 21  ,12th Feb 24
62433,Poly Memory: Primates,PC,22,Puzzle,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,08th Aug 22  ,12th Feb 24
62434,Poly Puzzle: Cats,PC,21,Puzzle,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,17th Nov 21  ,12th Feb 24
62435,Poly Puzzle: Dogs,PC,22,Puzzle,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,10th Jan 22  ,12th Feb 24
62436,Poly Puzzle: Primates,PC,22,Puzzle,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,22nd Jul 22  ,12th Feb 24
62437,Pooh's Party Game: In Search of the Treasure,PS,01,Party,Disney Interactive Studios  ,Doki Denki  ,,,N/,N/,N/,N/,N/,22nd Nov 01  ,04th Apr 18
62438,POOL,NS,18,Sports,Sabec Limited  ,Sabec Limited  ,,,N/,N/,N/,N/,N/,20th Feb 18  ,25th Mar 18
62439,Pool BILLIARD,NS,18,Sports,D3Publisher  ,OHRUSSIA  ,,,N/,N/,N/,N/,N/,15th Feb 18  ,25th Mar 18
62440,Pool Panic,NS,18,Adventure,Adult Swim  ,Rekim  ,,,N/,N/,N/,N/,N/,01st Dec 18  ,25th Mar 18
62441,Pools of Darkness,All,91,Role-Playing,Strategic Simulations  ,Strategic Simulations  ,,,N/,N/,N/,N/,N/,01st Jan 91  ,22nd Mar 21
62442,Pop-Up Pilgrims,PS4,,Puzzle,Unknown  ,Dakko Dakko  ,6.0  ,,N/,N/,N/,N/,N/,,31st Jan 18
62443,Popeye,Int,83,Platform,Parker Brothers  ,Parker Bros.  ,,,N/,N/,N/,N/,N/,01st Jan 83  ,13th Jan 18
62444,Popeye,CV,83,Platform,Parker Brothers  ,Nintendo  ,,,N/,N/,N/,N/,N/,02nd Aug 83  ,18th Oct 21
62445,Portal: Companion Collection,NS,22,Puzzle,Valve Corporation  ,Valve Corporation  ,,,N/,N/,N/,N/,N/,28th Jun 22  ,01st Dec 22
62446,Postal Redux,NS,20,Shooter,MD Games  ,Running With Scissors  ,,,N/,N/,N/,N/,N/,16th Oct 20  ,28th Sep 20
62447,Postal Redux,PC,16,Shooter,Running with Scissors  ,Running With Scissors  ,,,N/,N/,N/,N/,N/,20th May 16  ,28th Sep 20
62448,Power Golf,WiiU,,Sports,Unknown  ,TBD  ,,,N/,N/,N/,N/,N/,,25th Aug 20
62449,Power Move Pro Wrestling,PS,96,Fighting,Activision  ,Yuke's  ,,,N/,N/,N/,N/,N/,20th Dec 96  ,29th Jan 19
62450,Power Play Sports Trivia,PS,02,Misc,Ubisoft  ,Starsphere Interactive  ,,,N/,N/,N/,N/,N/,06th May 02  ,30th Mar 18
62451,Power Rangers: Battle for the Grid,PC,19,Fighting,nWay  ,nWay  ,,,N/,N/,N/,N/,N/,01st Oct 19  ,24th Mar 19
62452,Power Rangers: Battle for the Grid,NS,19,Fighting,nWay  ,nWay  ,,,N/,N/,N/,N/,N/,26th Mar 19  ,24th Mar 19
62453,Power Rangers: Battle for the Grid,PS4,19,Fighting,nWay  ,nWay  ,,,N/,N/,N/,N/,N/,02nd Apr 19  ,24th Mar 19
62454,Power Rangers: Battle for the Grid,XOne,19,Fighting,nWay  ,nWay  ,,,N/,N/,N/,N/,N/,26th Mar 19  ,24th Mar 19
