Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
13001,R.B.I. Baseball 18,NS,18,Sports,MLB Advanced Media  ,MLB.com  ,,,N/,0.13,0.12,N/,N/,20th Mar 18  ,20th Jan 18
13002,Aikatsu! 365 Idol Days,3DS,14,Adventure,Bandai Namco Games  ,Bandai Namco Games  ,,,N/,0.13,N/,N/,0.13,04th Dec 14  ,06th Aug 18
13003,The Amazing Race,Wii,10,Misc,Ubisoft  ,Ludia Inc.  ,,,N/,0.13,0.12,N/,N/,26th Oct 10  ,
13004,Destruction Derby Arenas,PS2,04,Racing,Gathering of Developers  ,Studio 33  ,,,N/,0.13,0.06,0.05,N/,01st Apr 04  ,
13005,MLB Power Pros 2008,Wii,08,Sports,2K Sports  ,PawaPuro Production  ,,,N/,0.13,0.11,N/,0.01,29th Jul 08  ,
13006,Go! Go! Nippon! ~My First Trip to Japan~,PC,14,Visual Novel,MangaGamer  ,OVERDRIVE  ,,,0.13,N/,N/,N/,N/,21st Feb 14  ,29th Mar 19
13007,Zenses: Ocean,DS,08,Puzzle,Game Factory  ,Shin'en  ,,,N/,0.13,0.11,0.01,N/,28th Oct 08  ,
13008,Project CARS,PC,15,Racing,Bandai Namco Games  ,Slightly Mad Studios  ,,,N/,0.13,N/,0.12,N/,12th May 15  ,05th Jan 18
13009,Chuck E. Cheese's Game Room,DS,10,Misc,UFO Interactive  ,Starfish  ,,,N/,0.13,0.12,N/,N/,28th Sep 10  ,
13010,Rumble Roses XX,X360,06,Fighting,Konami  ,Yuke's Future Media Creators  ,,6.5  ,N/,0.13,0.07,0.01,0.04,28th Mar 06  ,
13011,Zork III: The Dungeon Master,PC,82,Adventure,Infocom  ,Infocom  ,,,0.13,N/,N/,N/,N/,18th Aug 82  ,
13012,Littlest Pet Shop: Spring,DS,09,Simulation,Electronic Arts  ,EA Salt Lake  ,,,N/,0.13,0.12,0.00,N/,03rd Mar 09  ,
13013,The BIGS 2,PS3,09,Sports,2K Sports  ,Blue Castle Games  ,,,N/,0.13,0.12,N/,N/,07th Jul 09  ,
13014,The Unholy War,PS,98,Strategy,Eidos Interactive  ,Toys for Bob  ,,,N/,0.13,0.07,0.05,N/,30th Sep 98  ,
13015,Green Lantern: Rise of the Manhunters,3DS,11,Action,Warner Bros. Interactive  ,Griptonite Games  ,,,N/,0.13,0.09,0.03,N/,07th Jun 11  ,
13016,Hasbro Family Fun Pack,XOne,15,Misc,Ubisoft  ,Ubisoft  ,,,N/,0.13,0.10,0.02,N/,20th Oct 15  ,19th Jun 18
13017,Persona 4 Arena,X360,12,Fighting,Atlus  ,Arc System Works  ,,,N/,0.13,0.08,0.01,0.03,07th Aug 12  ,11th Jan 18
13018,One Piece: Burning Blood,PC,16,Fighting,Namco Bandai Games  ,Spike Chunsoft  ,,,0.13,N/,N/,N/,N/,01st Jul 16  ,23rd May 18
13019,NASCAR Heat 2,PS4,17,Racing,704Games  ,Monster Games  ,,,N/,0.13,0.11,N/,N/,12th Sep 17  ,25th Jun 18
13020,Yu-Gi-Oh! GX: Tag Force,PSP,06,Strategy,Konami  ,Konami  ,,6.0  ,N/,0.13,0.09,0.03,N/,14th Nov 06  ,
13021,Wantame Music Channel: Doko Demo Style,DS,07,Misc,Capcom  ,Capcom  ,,,N/,0.13,N/,N/,0.13,22nd Nov 07  ,
13022,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,GBA,05,Platform,Ubisoft  ,Phoenix Games Studio  ,,,N/,0.13,0.09,0.03,N/,08th Feb 05  ,
13023,Shaman King: Power of Spirit,PS2,04,Adventure,Konami  ,WinkySoft  ,,,N/,0.13,0.06,0.05,N/,09th Nov 04  ,
13024,Men of War: Vietnam,PC,11,Strategy,1C Company  ,1C Company  ,,7.2  ,0.13,N/,N/,N/,N/,08th Sep 11  ,29th Mar 19
13025,Soccer Tsuku DS: World Challenge 2010,DS,10,Sports,Sega  ,Sega  ,,,N/,0.13,N/,N/,0.13,27th May 10  ,
13026,Call of Duty: Black Ops IIII,PC,18,Shooter,Activision  ,Treyarch  ,,,N/,0.13,0.05,0.07,N/,12th Oct 18  ,07th Nov 18
13027,Contra III: The Alien Wars,SNES,92,Shooter,Konami  ,Konami  ,,,N/,0.13,N/,N/,0.13,01st Apr 92  ,
13028,Dead to Rights: Reckoning,PSP,05,Shooter,Namco  ,Rebellion Developments  ,,5.2  ,N/,0.13,0.12,N/,N/,28th Jun 05  ,
13029,Reality Fighters,PSV,12,Fighting,Sony Computer Entertainment  ,Sony Computer Entertainment  ,,,N/,0.13,0.05,0.06,N/,13th Mar 12  ,
13030,Scene It? Bright Lights! Big Screen!,PS3,09,Misc,Warner Bros. Interactive  ,Screenlife Games  ,,,N/,0.13,0.10,0.01,N/,17th Nov 09  ,
13031,Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan,3DS,11,Role-Playing,Square Enix  ,Square Enix  ,,,N/,0.13,N/,N/,0.13,02nd Nov 11  ,
13032,Amagami,PS2,09,Adventure,Enterbrain  ,Enterbrain  ,,,N/,0.13,N/,N/,0.13,19th Mar 09  ,
13033,Rocksmith 2014 Edition Remastered,XOne,16,Music,Ubisoft  ,Ubisoft  ,,,N/,0.13,0.12,N/,N/,04th Oct 16  ,19th Jun 18
13034,Venetica,X360,11,Role-Playing,Atari  ,DECK13 Interactive  ,,5.2  ,N/,0.13,0.09,0.03,N/,11th Jan 11  ,10th May 18
13035,The Magical Silence,PC,16,Puzzle,Anatoliy Loginovskikh  ,Anatoliy Loginovskikh  ,,,0.13,N/,N/,N/,N/,10th Jun 16  ,21st Apr 19
13036,Disney's Kim Possible: Kimmunicator,DS,05,Platform,Buena Vista  ,Artificial Mind and Movement  ,,,N/,0.13,0.11,0.01,N/,09th Nov 05  ,
13037,No Fear Downhill Mountain Biking,PS,99,Sports,Codemasters  ,Sting  ,,,N/,0.13,0.07,0.05,N/,30th Nov 99  ,
13038,Fire ProWrestling,GBA,01,Fighting,BAM! Entertainment  ,Spike  ,,8.0  ,N/,0.13,0.09,0.03,N/,10th Jun 01  ,
13039,Eternal Poison (JP sales),PS2,08,Role-Playing,Atlus  ,Flight-Plan  ,,,N/,0.13,N/,N/,0.13,11th Nov 08  ,
13040,Mission: Impossible - Operation Surma,XB,03,Action,Atari  ,Paradigm Entertainment  ,,,N/,0.13,0.10,0.03,N/,02nd Dec 03  ,
13041,Gemini Rue,PC,11,Adventure,Wadjet Eye Games  ,Wadjet Eye Games  ,,8.0  ,0.13,N/,N/,N/,N/,24th Feb 11  ,
13042,Hyperdimension Neptunia U: Action Unleashed,PSV,15,Action,Idea Factory International  ,Compile Heart  ,,,N/,0.13,0.04,0.01,0.06,19th May 15  ,03rd Jul 18
13043,MX 2002 Featuring Ricky Carmichael,XB,01,Racing,THQ  ,Pacific Coast Power & Light  ,,,N/,0.13,0.10,0.03,N/,06th Dec 01  ,
13044,Romance of the Three Kingdoms IV: Wall of Fire,PS,96,Strategy,KOEI  ,Koei/Inis  ,,,N/,0.13,0.05,0.03,0.04,01st Jan 96  ,
13045,Bulletstorm: Full Clip Edition,PS4,17,Shooter,Gearbox Software  ,People Can Fly  ,,,N/,0.13,0.05,0.06,N/,07th Apr 17  ,25th Jun 18
13046,Illusion of Gaia,SNES,94,Role-Playing,Nintendo  ,Quintet  ,,,N/,0.13,N/,N/,0.13,01st Sep 94  ,
13047,Mega Man Anniversary Collection,XB,05,Platform,Capcom  ,Atomic Planet Entertainment  ,,,N/,0.13,0.10,0.03,N/,15th Mar 05  ,
13048,Sally's Salon,DS,08,Simulation,Capcom  ,Capcom  ,,,N/,0.13,0.12,N/,N/,11th Nov 08  ,
13049,Valentino Rossi: The Game,PS4,16,Racing,Namco Bandai Games  ,Milestone S.r.l.  ,,,N/,0.13,0.05,0.05,N/,26th Jul 16  ,25th Jun 18
13050,Dreamworks 2-in-1 Party Pack,DS,10,Misc,Activision  ,Activision  ,,,N/,0.13,0.12,N/,N/,24th Aug 10  ,
13051,MegaTagmension Blanc + Neptune VS Zombies,PSV,16,Action,Idea Factory International  ,Compile Heart  ,,,N/,0.13,0.04,0.01,0.06,10th May 16  ,03rd Jul 18
13052,Pro Evolution Soccer 2016,X360,15,Sports,Konami Digital Entertainment  ,PES Productions  ,,,N/,0.13,0.07,0.05,N/,15th Sep 15  ,14th Apr 18
13053,Shrek Smash n' Crash Racing,GC,06,Racing,Activision  ,Torus Games  ,,,N/,0.13,0.10,0.03,N/,21st Nov 06  ,
13054,Song of the Deep,XOne,16,Action,Insomniac Games  ,Insomniac Games  ,,,N/,0.13,0.12,N/,N/,12th Jul 16  ,
13055,Science Papa,Wii,09,Misc,Activision  ,Activision  ,,,N/,0.13,0.11,0.01,N/,14th Jul 09  ,
13056,Grand Knights History,PSP,12,Adventure,Xseed Games  ,Vanillaware  ,,,N/,0.13,N/,N/,0.13,31st Dec 12  ,
13057,Totem,PC,16,Action,Dagestan Technology  ,Grizlikyt  ,,,0.13,N/,N/,N/,N/,30th Aug 16  ,21st Apr 19
13058,Space Camp,Wii,09,Action,Activision  ,7 Studios  ,,,N/,0.13,0.12,0.00,N/,26th May 09  ,
13059,A Valley Without Wind,PC,12,Action,"Arcen Games, LLC  ","Arcen Games, LLC  ",,,0.13,N/,N/,N/,N/,24th Apr 12  ,21st Apr 19
