Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
53701,Word Searcher 4,DSiW,20,Puzzle,Unknown  ,Digital Leisure Inc.  ,,,N/,N/,N/,N/,N/,31st Dec 20  ,
53702,Word Searcher Deluxe,WW,11,Puzzle,Digital Leisure Inc.  ,Digital Leisure Inc.  ,,,N/,N/,N/,N/,N/,25th Apr 11  ,
53703,Word Searcher II,DSiW,11,Puzzle,Digital Leisure Inc.  ,Digital Leisure Inc.  ,,,N/,N/,N/,N/,N/,03rd Jan 11  ,
53704,Word Searcher III,DSiW,11,Puzzle,Digital Leisure Inc.  ,Digital Leisure Inc.  ,,,N/,N/,N/,N/,N/,16th May 11  ,
53705,Word Soup,XBL,08,Puzzle,Microsoft  ,Fuzzy Bug  ,,,N/,N/,N/,N/,N/,13th Nov 08  ,
53706,Word Zap,GB,92,Puzzle,Jaleco  ,Realtime Associates  ,,,N/,N/,N/,N/,N/,01st Sep 92  ,
53707,Word Zapper,2600,82,Action,Vidtec  ,Vidtec  ,,,N/,N/,N/,N/,N/,01st Jan 82  ,
53708,Words In A Word,XBL,09,Misc,Microsoft  ,Evolution Dreams Studio  ,,,N/,N/,N/,N/,N/,27th Nov 09  ,
53709,Words of Wonder,BRW,13,Misc,"Playdom, Inc.  ",Unknown  ,,,N/,N/,N/,N/,N/,06th Mar 13  ,
53710,Words of Wonder,And,13,Misc,Oddworld Inhabitans  ,Unknown  ,,,N/,N/,N/,N/,N/,13th Dec 13  ,
53711,Words Search,XBL,09,Misc,Microsoft  ,KRGkill  ,,,N/,N/,N/,N/,N/,14th Sep 09  ,
53712,Words With Friends,And,11,Misc,Zynga  ,Unknown  ,,,N/,N/,N/,N/,N/,14th Feb 11  ,
53713,Words With Friends Free,3DS,13,Misc,BeiZ Ltd.  ,Unknown  ,,,N/,N/,N/,N/,N/,21st Apr 13  ,
