Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
34101,Gargoyles,GEN,95,Action,Disney Interactive Studios  ,Buena Vista Interactive  ,,,N/,N/,N/,N/,N/,15th May 95  ,
34102,Garou Densetsu 2: Aratanaru Tatakai,PCE,94,Fighting,Hudson Soft  ,Hudson Soft  ,,,N/,N/,N/,N/,N/,12th Mar 94  ,
34103,Garou Densetsu Special,PCE,94,Fighting,Hudson Soft  ,Hudson Soft  ,,,N/,N/,N/,N/,N/,02nd Dec 94  ,
34104,Garou: Mark of the Wolves,NG,00,Fighting,SNK  ,SNK Corporation  ,,,N/,N/,N/,N/,N/,25th Feb 00  ,
34105,Garou: Mark of the Wolves,XBL,09,Fighting,SNK Playmore  ,SNK Playmore Corporation  ,,7.8  ,N/,N/,N/,N/,N/,24th Jun 09  ,
34106,Garou: Mark of the Wolves,PS2,05,Fighting,SNK Playmore  ,SNK Playmore Corporation  ,,,N/,N/,N/,N/,N/,30th Jun 05  ,
34107,Garouden Breakblow,PS2,05,Fighting,ESP  ,Opus Studio  ,,,N/,N/,N/,N/,N/,17th Nov 05  ,
34108,Garouden Breakblow: Fist or Twist,PS2,07,Fighting,ESP  ,Opus Studio  ,,,N/,N/,N/,N/,N/,15th Mar 07  ,
34109,Garrett the Slug,XBL,08,Action,Microsoft  ,The Unallied  ,,,N/,N/,N/,N/,N/,21st Nov 08  ,
34110,Garry Kitchen's Super Battletank: War in the Gulf,GEN,92,Simulation,Absolute Entertainment  ,Imagineering Inc.  ,,,N/,N/,N/,N/,N/,01st Jan 92  ,
34111,Garry Kitchen's Super Battletank: War in the Gulf,SNES,92,Simulation,Absolute Entertainment  ,Imagineering Inc.  ,,,N/,N/,N/,N/,N/,01st Jun 92  ,
34112,Gas Hog,2600,83,Action,Spectravision  ,Spectravision  ,,,N/,N/,N/,N/,N/,01st Jan 83  ,
34113,Gas: Fuel for Fun,PSN,,Racing,Unknown  ,Supersonic Software  ,,,N/,N/,N/,N/,N/,,
34114,Gas: Fuel for Fun,XBL,,Racing,Unknown  ,Supersonic Software  ,,,N/,N/,N/,N/,N/,,
34115,Gate of Thunder,PCE,92,Shooter,Turbo Technologies  ,RED Company  ,,,N/,N/,N/,N/,N/,01st Jan 92  ,
34116,Gate of Thunder,VC,07,Shooter,Hudson Soft  ,RED Company  ,,,N/,N/,N/,N/,N/,15th Oct 07  ,
34117,Gate of Thunder,PSN,10,Shooter,Hudson Soft  ,RED Company  ,,,N/,N/,N/,N/,N/,17th Mar 10  ,
34118,GateKeepers,PS,99,Role-Playing,Kadokawa Shoten  ,Kadokawa Shoten  ,,,N/,N/,N/,N/,N/,16th Dec 99  ,
34119,Gates of Zendocon,Lynx,93,Shooter,Atari  ,"Epyx, Inc.  ",,,N/,N/,N/,N/,N/,01st Jan 93  ,
34120,Gateway II: Homeworld,PC,93,Adventure,Legend Entertainment  ,Legend Entertainment  ,,,N/,N/,N/,N/,N/,01st Dec 93  ,
34121,Gateway to English: Eigo de Go!,3DO,96,Misc,Gakken  ,Gakken  ,,,N/,N/,N/,N/,N/,16th Feb 96  ,
34122,Gatling Gears,PC,,Shooter,Unknown  ,Vanguard Games  ,,,N/,N/,N/,N/,N/,,
34123,Gatling Gears,PSN,11,Shooter,Electronic Arts  ,Vanguard Games  ,,7.5  ,N/,N/,N/,N/,N/,28th Jun 11  ,
34124,Gatling Gears,XBL,11,Shooter,Electronic Arts  ,Vanguard Games  ,,7.6  ,N/,N/,N/,N/,N/,11th May 11  ,
34125,Gauntlet,NES,87,Action,Tengen  ,Tengen  ,,,N/,N/,N/,N/,N/,01st Jan 87  ,
34126,Gauntlet,XBL,05,Action,Midway Games  ,Digital Eclipse  ,,6.4  ,N/,N/,N/,N/,N/,22nd Nov 05  ,
34127,Gauntlet,MS,90,Action,U.S. Gold  ,Tiertex Design Studios  ,,,N/,N/,N/,N/,N/,01st Jan 90  ,
34128,Gauntlet,DS,20,Action,Unknown  ,Backbone Entertainment  ,,,N/,N/,N/,N/,N/,31st Dec 20  ,
34129,Gauntlet (Non Licensed),NES,87,Action,Tengen  ,Tengen  ,,,N/,N/,N/,N/,N/,01st Jan 87  ,
34130,Gauntlet 2014,PC,14,Misc,Warner Bros. Interactive Entertainment  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jul 14  ,
34131,Gauntlet II,GB,91,Action,Mindscape  ,Tengen  ,,,N/,N/,N/,N/,N/,01st Sep 91  ,
34132,Gauntlet II,NES,90,Action,Mindscape  ,Tengen  ,,,N/,N/,N/,N/,N/,01st Sep 90  ,
34133,Gauntlet II,PSN,07,Action,Sony Online Entertainment  ,Atari Games (Midway)  ,,,N/,N/,N/,N/,N/,03rd May 07  ,
34134,Gauntlet IV,GEN,93,Action,Tengen  ,M2  ,,,N/,N/,N/,N/,N/,16th Sep 93  ,
34135,Gauntlet Legends,DC,00,Action,Midway Games  ,Atari Games  ,,6.7  ,N/,N/,N/,N/,N/,30th May 00  ,
34136,Gauntlet: Seven Sorrows,XBL,08,Role-Playing,Midway Games  ,Midway Studios San Diego  ,,,N/,N/,N/,N/,N/,19th May 08  ,
34137,Gauntlet: The Third Encounter,Lynx,90,Action,Atari  ,Atari  ,,,N/,N/,N/,N/,N/,01st Jan 90  ,
34138,Gazillionaire,PC,94,Simulation,Spectrum Holobyte  ,LavaMind  ,,,N/,N/,N/,N/,N/,01st Jan 94  ,
34139,GB Genjin Land: Viva! Chikkun Oukoku,GB,94,Action,Hudson Soft  ,Hudson Soft  ,,,N/,N/,N/,N/,N/,22nd Apr 94  ,
34140,GB Harobots,GB,00,Role-Playing,Sunrise Interactive  ,Sunrise Interactive  ,,,N/,N/,N/,N/,N/,01st Dec 00  ,
34141,GB Pachi-Slot Hisshouhou Jr.,GB,94,Misc,Sammy Corporation  ,Sammy Studios  ,,,N/,N/,N/,N/,N/,29th Jul 94  ,
34142,GD Leen,SNES,91,Role-Playing,Seta Corporation  ,Jorudan  ,,,N/,N/,N/,N/,N/,28th May 91  ,
