Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
33601,Freeze Tag Fun Pack #2,PC,09,Misc,Freeze Tag  ,Freeze Tag / iQ212  ,,,N/,N/,N/,N/,N/,24th Sep 09  ,
33602,Freight Tycoon Inc.,PC,07,Strategy,1C Company  ,Nikita  ,,,N/,N/,N/,N/,N/,01st Jan 07  ,
33603,French Buddy,DS,,Misc,Unknown  ,Deep Silver  ,,,N/,N/,N/,N/,N/,,
33604,Frenzic,DSiW,10,Puzzle,Two Tribes  ,Two Tribes  ,,,N/,N/,N/,N/,N/,29th Nov 10  ,
33605,Frequency,XBL,09,Platform,Microsoft  ,Ianthraxx  ,,,N/,N/,N/,N/,N/,28th Oct 09  ,
33606,Freqµency,XBL,09,Platform,Microsoft  ,Ianthraxx  ,,,N/,N/,N/,N/,N/,28th Oct 09  ,
33607,Fret Nice,PSN,10,Platform,Tecmo  ,Pieces Interactive  ,,,N/,N/,N/,N/,N/,04th Feb 10  ,
33608,Fret Nice,XBL,10,Platform,Tecmo  ,Pieces Interactive  ,,5.3  ,N/,N/,N/,N/,N/,24th Feb 10  ,
33609,Frets on Fire,PC,06,Misc,Unknown  ,Unreal Voodoo  ,,,N/,N/,N/,N/,N/,03rd Aug 06  ,
33610,Friday the 13th,NES,89,Action,LJN  ,Pack-In Video  ,,,N/,N/,N/,N/,N/,01st Feb 89  ,
33611,Fridgy,XBL,09,Misc,Microsoft  ,Wiley  ,,,N/,N/,N/,N/,N/,06th May 09  ,
33612,Friendly Fire!,And,13,Misc,Red Robot Labs Inc.  ,Unknown  ,,,N/,N/,N/,N/,N/,22nd Oct 13  ,
33613,Friends: Seishun no Kagayaki,SAT,99,Adventure,NEC Interchannel   ,NEC Interchannel  ,,,N/,N/,N/,N/,N/,29th Apr 99  ,
33614,Friends: Seishun no Kagayaki,PS2,04,Adventure,NEC Interchannel   ,NEC Interchannel  ,,,N/,N/,N/,N/,N/,30th Sep 04  ,
33615,Frisbee Disc Freestyle / Frisbee Disc Golf,GBA,07,Sports,DSI Games  ,Destination Software  ,,,N/,N/,N/,N/,N/,06th Mar 07  ,
33616,Frisky Tom,GB,95,Action,Nichibutsu  ,Nichibutsu  ,,,N/,N/,N/,N/,N/,14th Jul 95  ,
33617,Fritz & Chesster's Chess Complete,PC,,Misc,Unknown  ,ChessBase  ,,,N/,N/,N/,N/,N/,,
33618,Fritz & Chesster's Chess For Winners,PC,,Misc,Unknown  ,ChessBase  ,,,N/,N/,N/,N/,N/,,
33619,Fritz 8 Deluxe,PC,04,Strategy,Viva Media  ,ChessBase  ,,,N/,N/,N/,N/,N/,01st Dec 04  ,
33620,Fritz 9: Play Chess,PC,05,Strategy,Viva Media  ,ChessBase  ,,,N/,N/,N/,N/,N/,15th Dec 05  ,
33621,Fritz Chess 13,PC,11,Misc,Viva Media  ,ChessBase  ,,,N/,N/,N/,N/,N/,24th Oct 11  ,
33622,Fritz Chess 14,PC,14,Strategy,Viva Media  ,ChessBase  ,,,N/,N/,N/,N/,N/,04th Jun 14  ,
33623,Frobisher Says!,PSV,13,Misc,Sony Computer Entertainment America  ,Unknown  ,,,N/,N/,N/,N/,N/,16th Apr 13  ,
33624,Frobot,PC,,Puzzle,Unknown  ,Fugazo  ,,,N/,N/,N/,N/,N/,,
33625,Frobot,WW,10,Puzzle,Unknown  ,Fugazo  ,,,N/,N/,N/,N/,N/,20th Dec 10  ,
33626,Frog Feast,AJ,06,Platform,Chaos89  ,RasterSoft  ,,,N/,N/,N/,N/,N/,01st Jan 06  ,
33627,Frog Toss,X360,14,Misc,Press Play  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Oct 14  ,
33628,Frogger,SNES,98,Action,Majesco  ,Morning Star Multimedia  ,,,N/,N/,N/,N/,N/,01st Jan 98  ,
33629,Frogger,GB,98,Action,Majesco  ,Majesco Games  ,,,N/,N/,N/,N/,N/,01st Aug 98  ,
33630,Frogger,XBL,06,Action,Konami  ,Digital Eclipse  ,,6.4  ,N/,N/,N/,N/,N/,12th Jul 06  ,
33631,Frogger,5200,83,Action,Parker Bros.  ,Parker Brothers  ,,,N/,N/,N/,N/,N/,01st Jan 83  ,
33632,Frogger,GEN,98,Action,Majesco  ,Morning Star Multimedia  ,,,N/,N/,N/,N/,N/,01st Jan 98  ,
33633,Frogger,PC,83,Action,Sierra Online   ,Konami  ,,,N/,N/,N/,N/,N/,01st Jan 83  ,
33634,Frogger (GBC),GB,98,Action,Majesco  ,Morning Star Multimedia  ,,,N/,N/,N/,N/,N/,31st Dec 98  ,
33635,Frogger 2,XBL,08,Action,Konami  ,"Voltex, Inc.  ",,,N/,N/,N/,N/,N/,11th Jun 08  ,
33636,Frogger 2: Swampy's Revenge,DC,00,Action,Hasbro Interactive  ,Hasbro Interactive  ,,7.4  ,N/,N/,N/,N/,N/,30th Sep 00  ,
33637,Frogger 2: Swampy's Revenge,PC,00,Action,Hasbro Interactive  ,Blitz Games Limited  ,,8.5  ,N/,N/,N/,N/,N/,19th Sep 00  ,
33638,Frogger Beyond,PS2,03,Platform,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,27th Jun 03  ,
33639,Frogger Beyond,PC,03,Platform,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,24th Mar 03  ,
33640,Frogger II: Threeedeep!,5200,84,Action,Parker Bros.  ,Parker Brothers  ,,,N/,N/,N/,N/,N/,01st Jan 84  ,
33641,Frogger Returns,PSN,09,Action,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,10th Dec 09  ,
33642,Frogger Returns,WW,09,Action,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,09th Nov 09  ,
33643,Frogger Returns,DSiW,10,Action,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,17th May 10  ,
33644,Frogger's Adventures: The Rescue,PC,03,Platform,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,04th Nov 03  ,
33645,Froggy Splash 2,And,14,Misc,Namco Bandai Games  ,Unknown  ,,,N/,N/,N/,N/,N/,23rd Apr 14  ,
33646,From Dust,PSN,11,Adventure,Ubisoft  ,Ubisoft Montpellier  ,,,N/,N/,N/,N/,N/,13th Sep 11  ,
33647,From Dust,XBL,11,Adventure,Ubisoft  ,Ubisoft Montpellier  ,8.4  ,8.0  ,N/,N/,N/,N/,N/,27th Jul 11  ,
33648,From TV Animation One Piece: Chopper no Daibouken,WS,03,Role-Playing,Bandai  ,Bandai  ,,,N/,N/,N/,N/,N/,16th Oct 03  ,
33649,From TV Animation One Piece: Grand Battle Swan Colosseum,WS,02,Fighting,Bandai  ,Bandai  ,,,N/,N/,N/,N/,N/,12th Jul 02  ,
33650,From TV Animation One Piece: Maboroshi no Grand Line Boukenki!,GB,02,Role-Playing,Banpresto  ,Alpha Unit  ,,,N/,N/,N/,N/,N/,28th Jun 02  ,
33651,From TV Animation One Piece: Mezase Kaizokuou!,WS,00,Adventure,Bandai  ,Bandai  ,,,N/,N/,N/,N/,N/,19th Jul 00  ,
33652,From TV Animation One Piece: Niji no Shima Densetsu,WS,01,Action,Bandai  ,Bandai  ,,,N/,N/,N/,N/,N/,13th Sep 01  ,
33653,From TV Animation One Piece: Treasure Wars,WS,02,Action,Bandai  ,Bandai  ,,,N/,N/,N/,N/,N/,03rd Jan 02  ,
33654,From TV Animation One Piece: Treasure Wars 2 - Buggyland Heyou Koso,WS,02,Misc,Bandai  ,Graphic Research  ,,,N/,N/,N/,N/,N/,20th Dec 02  ,
33655,Front Mission,WS,02,Strategy,Square  ,G-Craft  ,,,N/,N/,N/,N/,N/,12th Jul 02  ,
33656,Front Mission 1st,PS,03,Strategy,Square Enix  ,Square Enix  ,,,N/,N/,N/,N/,N/,23rd Oct 03  ,
33657,Front Mission 1st,PSN,08,Strategy,Square Enix  ,Square Enix  ,,,N/,N/,N/,N/,N/,12th Nov 08  ,
33658,Front Mission 2,PSN,08,Strategy,Square Enix  ,SquareSoft  ,,,N/,N/,N/,N/,N/,24th Dec 08  ,
33659,Front Mission 3,PSN,10,Strategy,Square Enix  ,SquareSoft  ,,,N/,N/,N/,N/,N/,21st Dec 10  ,
33660,Front Mission Alternative,PSN,08,Strategy,Square Enix  ,Square Enix  ,,,N/,N/,N/,N/,N/,29th Oct 08  ,
33661,Front Mission History,PS,03,Strategy,Square Enix  ,Square Enix  ,,,N/,N/,N/,N/,N/,11th Dec 03  ,
33662,Front Mission Online,PS2,05,Strategy,Square Enix  ,Square Enix  ,,,N/,N/,N/,N/,N/,12th May 05  ,
33663,Front Mission Online,PC,05,Strategy,Square Enix  ,Square Enix  ,,,N/,N/,N/,N/,N/,08th Dec 05  ,
33664,Front Mission: Gun Hazard,VC,08,Role-Playing,Square Enix  ,Omiya Soft  ,,,N/,N/,N/,N/,N/,20th May 08  ,
33665,Front Page Sports: Football Pro '97,PC,96,Sports,Sierra Entertainment  ,Sierra Entertainment  ,,,N/,N/,N/,N/,N/,30th Nov 96  ,
33666,Front Row,GB,99,Racing,KID  ,KID Corporation  ,,,N/,N/,N/,N/,N/,01st Oct 99  ,
33667,Frontier: First Encounters,MSD,95,Misc,GameTek  ,Unknown  ,,,N/,N/,N/,N/,N/,16th Apr 95  ,
33668,FrontierVille (Facebook),PC,10,Simulation,Zynga  ,Zynga  ,,,N/,N/,N/,N/,N/,09th Jun 10  ,
33669,Frontline Commando 2,And,14,Misc,Glu Mobile Inc.  ,Unknown  ,,,N/,N/,N/,N/,N/,05th Mar 14  ,
33670,Frontlines: Fuel of War,XBL,10,Shooter,THQ  ,Kaos Studios  ,,,N/,N/,N/,N/,N/,06th Jul 10  ,
33671,Frozen Endzone,PC,14,Misc,Mode 7  ,Unknown  ,,,N/,N/,N/,N/,N/,10th Mar 14  ,
33672,Frozen Free Fall,And,13,Misc,Disney Interactive Studios  ,Unknown  ,,,N/,N/,N/,N/,N/,21st Nov 13  ,
33673,Frozen Hearth,PC,,Strategy,Unknown  ,Epiphany Games  ,,,N/,N/,N/,N/,N/,,
33674,Frozen Synapse,PC,11,Strategy,Matrix Games   ,Mode 7 Games  ,,8.6  ,N/,N/,N/,N/,N/,26th May 11  ,
33675,Frozen Synapse,PSV,14,Misc,Mode 7  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jan 14  ,
33676,Frozen Synapse,PS3,14,Misc,Mode 7  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jan 14  ,
33677,Frozen Synapse,OSX,11,Misc,Mode 7  ,Unknown  ,,,N/,N/,N/,N/,N/,26th May 11  ,
33678,Frozen Synapse: Tactics,PS3,14,Misc,Double Eleven  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jan 14  ,
33679,Frozen Synapse: Tactics,PSV,14,Misc,Double Eleven  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jan 14  ,
33680,FRU,XOne,16,Puzzle,Through Games  ,Through Games  ,,,N/,N/,N/,N/,N/,13th Jul 16  ,10th Aug 18
33681,Fruit Attack,XBL,08,Puzzle,Microsoft  ,ScumThorax  ,,,N/,N/,N/,N/,N/,03rd Nov 08  ,
33682,Fruit Moves,And,14,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,28th Mar 14  ,
33683,Fruit Ninja,iOS,,Action,Unknown  ,Halfbrick Studios  ,,,N/,N/,N/,N/,N/,,
33684,Fruit Ninja,PSV,13,Misc,Halfbrick Studios  ,Unknown  ,,,N/,N/,N/,N/,N/,13th Aug 13  ,
33685,Fruit Ninja,WinP,10,Misc,Halfbrick Studios  ,Unknown  ,,,N/,N/,N/,N/,N/,22nd Dec 10  ,
33686,Fruit Ninja,And,10,Misc,Halfbrick Studios  ,Unknown  ,,,N/,N/,N/,N/,N/,17th Sep 10  ,
33687,Fruit Ninja Kinect,XBL,11,Action,Microsoft  ,Halfbrick Studios  ,,7.6  ,N/,N/,N/,N/,N/,10th Aug 11  ,
33688,Fruit Ninja Kinect 2,XOne,16,Action,Halfbrick Studios  ,Halfbrick Studios  ,,,N/,N/,N/,N/,N/,18th Mar 16  ,
33689,Fruit Swap,PC,14,Misc,Liminal Games  ,Unknown  ,,,N/,N/,N/,N/,N/,07th Feb 14  ,
33690,Fruits and Veggies Educational Memory Game,3DS,13,Misc,G-Style  ,Unknown  ,,,N/,N/,N/,N/,N/,25th Apr 13  ,
33691,Fruits Mura no Doubutsu Tachi,GBA,04,Misc,TDK Core  ,TDK Core  ,,,N/,N/,N/,N/,N/,28th Oct 04  ,
33692,Fruits Slide Puzzle,PC,14,Misc,South East Games  ,Unknown  ,,,N/,N/,N/,N/,N/,05th Feb 14  ,
33693,Fruits Slide Puzzle,OSX,14,Misc,South East Games  ,Unknown  ,,,N/,N/,N/,N/,N/,05th Feb 14  ,
33694,Fruits Slide Puzzle,Linux,14,Misc,South East Games  ,Unknown  ,,,N/,N/,N/,N/,N/,05th Feb 14  ,
33695,Fruits vs. Birds,3DS,14,Misc,Teyon Entertainment  ,Unknown  ,,,N/,N/,N/,N/,N/,27th Mar 14  ,
33696,Frustration,OSX,14,Misc,Gunho Online Entertainment  ,Unknown  ,,,N/,N/,N/,N/,N/,22nd Jul 14  ,
33697,Frustration,PC,14,Misc,Gunho Online Entertainment  ,Unknown  ,,,N/,N/,N/,N/,N/,22nd Jul 14  ,
33698,FS Falcon 2004,PC,04,Simulation,IPC Software  ,Lago  ,,,N/,N/,N/,N/,N/,13th Feb 04  ,
33699,FTL: Faster Than Light,OSX,12,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,14th Sep 12  ,
33700,FTL: Faster Than Light,PC,12,Misc,Unknown  ,Unknown  ,7.6  ,8.6  ,N/,N/,N/,N/,N/,14th Sep 12  ,
