Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
62201,PGA Tour 2K23,PS4,,Sports,Unknown  ,HB Studios  ,,,N/,N/,N/,N/,N/,,28th Sep 22
62202,PGA Tour 2K23,PC,,Sports,Unknown  ,HB Studios  ,,,N/,N/,N/,N/,N/,,28th Sep 22
62203,PGA Tour 2K23,All,22,Sports,2K Sports  ,HB Studios  ,,,N/,N/,N/,N/,N/,14th Oct 22  ,28th Sep 22
62204,Phantasie IV: Birth of Heroes,PC,,Role-Playing,Unknown  ,Strategic Simulations  ,,,N/,N/,N/,N/,N/,,25th Mar 21
62205,Phantasy Star Online 2,XOne,20,Role-Playing,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,14th Apr 20  ,11th May 20
62206,Phantasy Star Online 2: Cloud,NS,18,MMO,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,04th Apr 18  ,06th Nov 18
62207,Phantasy Star Online 2: New Genesis,XS,21,MMO,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,01st Dec 21  ,23rd Jul 20
62208,Phantasy Star Online 2: New Genesis,XOne,21,MMO,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,01st Dec 21  ,23rd Jul 20
62209,Phantasy Star Online 2: New Genesis,PS4,,MMO,Unknown  ,Sega  ,,,N/,N/,N/,N/,N/,,23rd Jul 20
62210,Phantasy Star Online 2: New Genesis,PC,21,MMO,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,01st Dec 21  ,23rd Jul 20
62211,Phantasy Star Online 2: New Genesis,NS,,MMO,Unknown  ,Sega  ,,,N/,N/,N/,N/,N/,,23rd Jul 20
62212,Phantom Abyss,PC,,Action-Adventure,Unknown  ,Team WIBY  ,,,N/,N/,N/,N/,N/,,13th Jun 21
62213,Phantom Blade 0,PS5,,Action,Unknown  ,S-GAME  ,,,N/,N/,N/,N/,N/,,13th Oct 24
62214,Phantom Breaker: Battle Grounds Overdrive,NS,17,Action,MAGES  ,MAGES  ,,,N/,N/,N/,N/,N/,07th Dec 17  ,25th Mar 18
62215,Phantom Breaker: Omnia,XOne,,Fighting,Unknown  ,MAGES. Inc.  ,,,N/,N/,N/,N/,N/,,15th Jan 22
62216,Phantom Breaker: Omnia,PS4,,Fighting,Unknown  ,MAGES. Inc.  ,,,N/,N/,N/,N/,N/,,15th Jan 22
62217,Phantom Breaker: Omnia,PC,,Fighting,Unknown  ,MAGES. Inc.  ,,,N/,N/,N/,N/,N/,,15th Jan 22
62218,Phantom Breaker: Omnia,NS,,Fighting,Unknown  ,MAGES. Inc.  ,,,N/,N/,N/,N/,N/,,15th Jan 22
62219,Phantom Doctrine,PC,,Strategy,Unknown  ,CreativeForge Games  ,,,N/,N/,N/,N/,N/,,07th Jan 18
62220,Phantom Doctrine,NS,19,Strategy,Forever Entertainment S.A.  ,CreativeForge Games  ,,,N/,N/,N/,N/,N/,06th Jun 19  ,17th Apr 22
62221,Phantom Dust,PC,17,Action,Microsoft Studios  ,Code Mystics  ,,,N/,N/,N/,N/,N/,16th May 17  ,11th Aug 18
