Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
14301,Winning Eleven: Pro Evolution Soccer 2007,X360,07,Sports,Konami  ,Konami Computer Entertainment Tokyo  ,,,N/,0.10,0.09,0.00,N/,06th Feb 07  ,
14302,Disney's Chicken Little: Ace In Action,Wii,06,Shooter,Buena Vista  ,Avalanche Software  ,,7.6  ,N/,0.10,0.09,0.00,N/,11th Dec 06  ,
14303,Pac-Man Championship Edition 2 + Arcade Game Series,PS4,17,Action,Namco Bandai Games  ,Namco Bandai Games  ,,,N/,0.10,0.08,N/,N/,28th Feb 17  ,19th Jun 18
14304,F1 Career Challenge,PS2,03,Racing,EA Sports  ,Visual Science  ,,,N/,0.10,0.05,0.04,N/,24th Jun 03  ,
14305,Yoostar2,PS3,11,Misc,Unknown  ,Blitz Game Studios  ,,,N/,0.10,0.04,0.05,N/,08th Mar 11  ,
14306,Pariah,XB,05,Action,Groove Games  ,Unknown  ,,,N/,0.10,0.08,0.02,N/,03rd May 05  ,
14307,World Series of Poker: Tournament of Champions 2007 Edition,PSP,06,Misc,Activision  ,Left Field Productions  ,,6.4  ,N/,0.10,0.10,0.00,N/,21st Sep 06  ,
14308,Cabela's Outdoor Adventures,XB,05,Sports,Activision  ,FUN Labs  ,,,N/,0.10,0.08,0.02,N/,14th Sep 05  ,
14309,Battleplan: American Civil War,PC,14,Strategy,Kiss  ,The Mustard Corporation  ,,,0.10,N/,N/,N/,N/,04th Jul 14  ,01st Apr 19
14310,Metal Slug 3,XB,04,Shooter,SNK  ,SNK Corporation  ,,,N/,0.10,0.08,0.02,N/,26th May 04  ,
14311,The Lord of the Rings: Conquest,DS,09,Action,Electronic Arts  ,Artificial Mind and Movement  ,,5.9  ,N/,0.10,0.09,0.01,N/,13th Jan 09  ,
14312,Motocross Mania 3,PS2,05,Racing,2K Games  ,Deibus Studios  ,,,N/,0.10,0.05,0.04,N/,01st Jan 05  ,
14313,Princess Debut,DS,08,Misc,Natsume  ,Cave  ,,,N/,0.10,0.10,N/,N/,30th Sep 08  ,
14314,Pro Yakyuu Famista DS 2009,DS,09,Sports,Namco Bandai  ,Bandai Namco Games  ,,,N/,0.10,N/,N/,0.10,02nd Apr 09  ,
14315,"Sesame Street: Ready, Set, Grover!",Wii,11,Misc,Warner Bros. Interactive  ,Griptonite Games  ,,,N/,0.10,0.10,N/,N/,02nd Aug 11  ,
14316,Thrillville: Off the Rails,PSP,07,Strategy,LucasArts  ,Frontier Developments  ,,,N/,0.10,0.09,0.00,N/,09th Oct 07  ,
14317,NHL-Legacy Edition,X360,15,Sports,EA Sports  ,EA Canada  ,,,N/,0.10,0.09,N/,N/,09th Sep 15  ,23rd Nov 18
14318,Banjo-Pilot,GBA,05,Racing,THQ  ,Rare Ltd.  ,,6.2  ,N/,0.10,0.07,0.03,N/,12th Jan 05  ,
14319,Cloudy With a Chance of Meatballs,PS3,09,Adventure,Ubisoft  ,Ubisoft Shanghai  ,,6.7  ,N/,0.10,0.09,0.01,N/,15th Sep 09  ,
14320,Gallop Racer 2006,PS2,06,Sports,Tecmo  ,Tecmo  ,,,N/,0.10,0.02,0.02,0.06,02nd May 06  ,
14321,Dora's Big Birthday Adventure,Wii,10,Misc,2K Play  ,TBA  ,,,N/,0.10,0.09,0.01,N/,26th Oct 10  ,
14322,Digimon Story: Lost Evolution,DS,10,Role-Playing,Namco Bandai  ,Namco Bandai Games  ,,,N/,0.10,N/,N/,0.10,01st Jul 10  ,
14323,Frogger: Ancient Shadow,PS2,05,Platform,Konami  ,Hudson Soft  ,,,N/,0.10,0.05,0.04,N/,27th Sep 05  ,
14324,Despicable Me: The Game,PS2,10,Platform,D3 Publisher  ,Monkey Bar Games  ,,,N/,0.10,0.05,0.04,N/,06th Jul 10  ,
14325,Tom Clancy's Splinter Cell: Conviction,PC,10,Action,Ubisoft  ,Ubisoft Montreal  ,,8.0  ,N/,0.10,N/,0.08,N/,27th Apr 10  ,
