Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
55401,Aliens: Fireteam Elite,XS,,Shooter,Unknown  ,Cold Iron Studios  ,,,N/,N/,N/,N/,N/,,27th Jun 21
55402,Aliens: Fireteam Elite,XOne,,Shooter,Unknown  ,Cold Iron Studios  ,,,N/,N/,N/,N/,N/,,27th Jun 21
55403,Aliens: Fireteam Elite,PS5,,Shooter,Unknown  ,Cold Iron Studios  ,,,N/,N/,N/,N/,N/,,27th Jun 21
55404,Aliens: Fireteam Elite,PS4,,Shooter,Unknown  ,Cold Iron Studios  ,,,N/,N/,N/,N/,N/,,27th Jun 21
55405,Aliens: Fireteam Elite,PC,,Shooter,Unknown  ,Cold Iron Studios  ,4.0  ,,N/,N/,N/,N/,N/,,27th Jun 21
55406,Aliens: The Computer Game (Software Studios),ACPC,87,Misc,Electric Dreams Software  ,Software Studios  ,,,N/,N/,N/,N/,N/,01st Jan 87  ,08th Jan 18
55407,Alone in the Dark (2024),XS,,Action-Adventure,Unknown  ,Pieces Interactive  ,6.5  ,,N/,N/,N/,N/,N/,,11th Sep 23
55408,Alone in the Dark (2024),PS5,,Action-Adventure,Unknown  ,Pieces Interactive  ,,,N/,N/,N/,N/,N/,,11th Sep 23
55409,Alone in the Dark (2024),PC,,Action-Adventure,Unknown  ,Pieces Interactive  ,,,N/,N/,N/,N/,N/,,11th Sep 23
55410,Alphaset by POWGI,PS4,,Puzzle,Unknown  ,Lightwood Games  ,,,N/,N/,N/,N/,N/,,29th Jan 24
55411,Alpine Ski,Arc,,Sports,Unknown  ,Taito  ,,,N/,N/,N/,N/,N/,,24th Apr 22
55412,Alteric,NS,18,Platform,Sometimes You  ,Sometimes You  ,,,N/,N/,N/,N/,N/,30th Mar 18  ,23rd Mar 18
55413,Alternate Jake Hunter: Daedalus The Awakening of Golden Jazz,PS4,19,Visual Novel,Arc System Works  ,Neilo Inc  ,,,N/,N/,N/,N/,N/,23rd May 19  ,04th Jul 19
55414,Alternate Jake Hunter: Daedalus The Awakening of Golden Jazz,NS,19,Visual Novel,Arc System Works  ,Neilo Inc  ,,,N/,N/,N/,N/,N/,23rd May 19  ,04th Jul 19
55415,Alternate Jake Hunter: Daedalus The Awakening of Golden Jazz,PC,19,Visual Novel,Arc System Works  ,Neilo Inc  ,,,N/,N/,N/,N/,N/,05th Jul 19  ,04th Jul 19
55416,Aluna: Sentinel of the Shards,XOne,,Role-Playing,Unknown  ,Digiart Interactive  ,,,N/,N/,N/,N/,N/,,20th May 21
55417,Aluna: Sentinel of the Shards,PS4,,Role-Playing,Unknown  ,Digiart Interactive  ,,,N/,N/,N/,N/,N/,,20th May 21
55418,Aluna: Sentinel of the Shards,PC,,Role-Playing,Unknown  ,Digiart Interactive  ,,,N/,N/,N/,N/,N/,,20th May 21
55419,Aluna: Sentinel of the Shards,NS,,Role-Playing,Unknown  ,Digiart Interactive  ,5.5  ,,N/,N/,N/,N/,N/,,20th May 21
55420,Alvastia Chronicles,iOS,18,Role-Playing,Kemco  ,Exe Create Inc.  ,,,N/,N/,N/,N/,N/,08th Jun 18  ,24th Mar 19
55421,Alvastia Chronicles,And,18,Role-Playing,Kemco  ,Exe Create Inc.  ,,,N/,N/,N/,N/,N/,24th May 18  ,24th Mar 19
55422,Alvastia Chronicles,PS4,19,Role-Playing,Kemco  ,Exe Create Inc.  ,,,N/,N/,N/,N/,N/,12th Feb 19  ,24th Mar 19
55423,Alvastia Chronicles,XOne,19,Role-Playing,Kemco  ,Exe Create Inc.  ,,,N/,N/,N/,N/,N/,18th Jan 19  ,24th Mar 19
55424,Alvastia Chronicles,PC,19,Role-Playing,Kemco  ,Exe Create Inc.  ,,,N/,N/,N/,N/,N/,18th Jan 19  ,24th Mar 19
55425,Alvastia Chronicles,NS,19,Role-Playing,Kemco  ,Exe Create Inc.  ,,,N/,N/,N/,N/,N/,14th Feb 19  ,24th Mar 19
55426,Alvastia Chronicles,PSV,19,Role-Playing,Kemco  ,Exe Create Inc.  ,,,N/,N/,N/,N/,N/,12th Feb 19  ,24th Mar 19
55427,Alwa's Legacy,NS,,Action-Adventure,Unknown  ,Elden Pixels  ,7.0  ,,N/,N/,N/,N/,N/,,27th Sep 20
55428,Alwa's Legacy,PC,,Action-Adventure,Unknown  ,Elden Pixels  ,,,N/,N/,N/,N/,N/,,27th Sep 20
