Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
7901,Monster Rancher 4,PS2,03,Simulation,Tecmo  ,Tecmo  ,,,N/,0.34,0.08,0.06,0.19,13th Nov 03  ,
7902,Risen 3: Titan Lords Enhanced Edition,PC,14,Role-Playing,Deep Silver  ,Piranha Bytes  ,,6.3  ,0.34,N/,N/,N/,N/,12th Aug 14  ,03rd Jan 18
7903,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,PS3,10,Sports,Sega  ,Eurocom Entertainment Software  ,,,N/,0.34,0.09,0.19,N/,12th Jan 10  ,
7904,Supreme Commander 2,X360,10,Strategy,Square Enix  ,Gas Powered Games  ,,8.2  ,N/,0.34,0.23,0.09,N/,16th Mar 10  ,
7905,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,PS2,05,Adventure,Buena Vista  ,Capcom  ,,,N/,0.34,0.17,0.13,N/,10th Oct 05  ,
7906,Iron Storm,SAT,96,Strategy,Working Designs  ,SystemSoft  ,,,N/,0.34,N/,N/,0.34,01st Jan 96  ,
7907,MotorStorm: Arctic Edge,PS2,09,Racing,Sony Computer Entertainment  ,Virtuos  ,,7.4  ,N/,0.34,0.07,0.03,N/,20th Oct 09  ,
7908,The Tower Of Elements,PC,,Strategy,Unknown  ,Wulo Games  ,,,0.34,N/,N/,N/,N/,,12th Feb 19
7909,The Fairly Odd Parents: Shadow Showdown,GBA,04,Platform,THQ  ,Helixe  ,,,N/,0.34,0.25,0.09,N/,20th Sep 04  ,
7910,Trauma Center: Second Opinion,Wii,06,Simulation,Atlus  ,Atlus Co.  ,,8.2  ,N/,0.34,0.28,0.01,0.03,14th Nov 06  ,
7911,Marvel Super Heroes,PS,97,Fighting,Capcom  ,Capcom  ,,,N/,0.34,0.19,0.13,N/,29th Sep 97  ,
7912,Super Bust-A-Move,PS2,00,Puzzle,Acclaim Entertainment  ,Taito Corporation  ,,,N/,0.34,0.17,0.13,N/,26th Nov 00  ,
7913,Hitman: Contracts,XB,04,Shooter,Eidos Interactive  ,IO Interactive  ,,,N/,0.34,0.26,0.07,N/,20th Apr 04  ,
7914,Knights of Pen and Paper +1,PC,,Role-Playing,Unknown  ,Behold Studios  ,,,0.34,N/,N/,N/,N/,,12th Feb 19
7915,Tom Clancy's Ghost Recon: Shadow Wars,3DS,11,Strategy,Ubisoft  ,Ubisoft  ,,7.9  ,N/,0.34,0.22,0.10,N/,22nd Mar 11  ,
7916,Thunderstrike: Operation Phoenix,PS2,01,Simulation,Eidos Interactive  ,Core Design Ltd.  ,,,N/,0.34,0.17,0.13,N/,15th Oct 01  ,
7917,Alien's Return,2600,83,Action,ITT Family Games  ,Gem International Corporation  ,,,N/,0.34,0.32,0.02,N/,01st Jan 83  ,
7918,Frostbite,2600,83,Action,Activision  ,Activision  ,,,N/,0.34,0.32,0.02,N/,14th Aug 83  ,
7919,Avatar: The Last Airbender - The Burning Earth,DS,07,Action,THQ  ,TOSE Software  ,,,N/,0.34,0.31,0.00,N/,16th Oct 07  ,
7920,SimCity Creator,DS,08,Simulation,Electronic Arts  ,The Sims Studio  ,,,N/,0.34,0.29,0.02,N/,22nd Sep 08  ,
7921,Monopoly,PS3,08,Misc,Electronic Arts  ,EA Bright Light  ,,,N/,0.34,0.25,0.06,N/,20th Oct 08  ,
7922,Twisted Metal,PS3,12,Racing,Sony Computer Entertainment  ,Eat Sleep Play  ,7.5  ,,N/,0.34,0.32,N/,N/,14th Feb 12  ,06th Aug 18
