Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
36601,Irotoridori no Sekai,PC,11,Misc,Favorite  ,Favorite  ,,,N/,N/,N/,N/,N/,29th Jul 11  ,
36602,iS: internal section,PS,99,Shooter,Square  ,Positron  ,,,N/,N/,N/,N/,N/,28th Jan 99  ,
36603,Ishar Compilation,PC,94,Role-Playing,DotEmu  ,Silmarils  ,,,N/,N/,N/,N/,N/,31st Dec 94  ,
36604,Ishida Masao Ku-Dan no Igo Seiha,3DO,95,Misc,Electronic Arts Victor  ,Electronic Arts Victor  ,,,N/,N/,N/,N/,N/,27th Jan 95  ,
36605,Ishida Masao no Tsumego Paradise,GB,90,Misc,Pony Canyon  ,Pony Canyon  ,,,N/,N/,N/,N/,N/,21st Dec 90  ,
36606,Ishido,GB,90,Puzzle,ASCII Entertainment  ,Nexoft  ,,,N/,N/,N/,N/,N/,03rd Aug 90  ,
36607,Ishido: The Way of Stones,Lynx,91,Action,Atari  ,Atari  ,,,N/,N/,N/,N/,N/,01st Jan 91  ,
36608,Ishii Hisaichi no Daisekai,SCD,94,Strategy,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,28th Jan 94  ,
36609,Island: The Lost Medallion,PC,10,Misc,Big Fish Games  ,Unknown  ,,,N/,N/,N/,N/,N/,30th Mar 10  ,
36610,Islands of Wakfu,XBL,11,Role-Playing,Microsoft  ,Ankama Studio  ,,6.1  ,N/,N/,N/,N/,N/,30th Mar 11  ,
36611,Isolated Warrior,NES,91,Shooter,Vap  ,KID Corporation  ,,,N/,N/,N/,N/,N/,01st Feb 91  ,
36612,Isometric & Karate Exercise: Wii de Kotsuban Fitness,Wii,09,Sports,IE Institute  ,IE Institute  ,,,N/,N/,N/,N/,N/,03rd Dec 09  ,
36613,Isse no se ! ONLINE,XBL,09,Sports,Microsoft  ,SASGA  ,,,N/,N/,N/,N/,N/,08th Dec 09  ,
36614,Isseki Hacchou: Kore 1-pon de 8 Shurui!,GBA,02,Misc,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,28th Mar 02  ,
36615,Issho ni Asobu! Dream Theme Park,Wii,11,Strategy,Namco Bandai  ,Ganbarion  ,,,N/,N/,N/,N/,N/,15th Dec 11  ,
36616,istanbul Beyleri,PC,06,Fighting,Unknown  ,N/A  ,,,N/,N/,N/,N/,N/,17th Dec 06  ,
36617,It Came from the Desert,PC,90,Action,Cinemaware  ,Level 9 Computing  ,,,N/,N/,N/,N/,N/,01st Jan 90  ,
36618,It Came from the Desert,PCE,91,Action,Cinemaware  ,Interactive Pictures  ,,,N/,N/,N/,N/,N/,01st Jan 91  ,
36619,It's Mr Pants,GBA,05,Puzzle,THQ  ,Rare Ltd.  ,,7.5  ,N/,N/,N/,N/,N/,15th Nov 05  ,
36620,It's tehodoki! Hannya Shingyou Nyuumon,DS,07,Misc,ASNetworks  ,ASNetworks  ,,,N/,N/,N/,N/,N/,09th Aug 07  ,
36621,Itadaki Street: Gorgeous King,PS,98,Misc,Enix  ,Tomcat System  ,,,N/,N/,N/,N/,N/,23rd Sep 98  ,
36622,Itchy & Scratchy in Miniature Golf Madness,GB,94,Sports,Acclaim Entertainment  ,Beam Software  ,,,N/,N/,N/,N/,N/,01st Nov 94  ,
36623,Itsu Demo Doko Demo Dekiru Igo: AI Igo DS,DS,06,Puzzle,Marvelous Interactive  ,Marvelous Interactive  ,,,N/,N/,N/,N/,N/,23rd Feb 06  ,
36624,Itsu Demo Doko Demo Dekiru Shogi: AI Shogi DS,DS,06,Puzzle,Marvelous Interactive  ,Marvelous Interactive  ,,,N/,N/,N/,N/,N/,23rd Feb 06  ,
36625,Itsu Demo Doko Demo: Onita Atsushi no Seiji Quiz DS,DS,07,Misc,Milestone  ,MileStone Inc.  ,,,N/,N/,N/,N/,N/,27th Sep 07  ,
36626,Itsudemo Tsuri Hiyori: Omoide no Black Bass,DSiW,11,Sports,Unknown  ,Kounan Denki Seisakujo (Mechanic Arms)  ,,,N/,N/,N/,N/,N/,13th Jul 11  ,
36627,Itsudemo! Nyan to Wonderful,GB,98,Simulation,Banpresto  ,Banpresto  ,,,N/,N/,N/,N/,N/,26th Jun 98  ,
36628,Itsuka Kono Te ga Kegareru Toki ni: Spectral Force Legacy,PSP,09,Role-Playing,Idea Factory  ,Neverland  ,,,N/,N/,N/,N/,N/,26th Nov 09  ,
36629,"Itsuka, Kasanariau Ashita e: Sayuri-hen",PS,99,Strategy,Sony Music Entertainment  ,Sony Music Entertainment Inc.  ,,,N/,N/,N/,N/,N/,26th Aug 99  ,16th Sep 18
36630,"Itsuka, Kasanariau Ashita e: Shirou-hen",PS,99,Strategy,Sony Music Entertainment  ,Sony Music Entertainment Inc.  ,,,N/,N/,N/,N/,N/,26th Aug 99  ,16th Sep 18
36631,Itsumono Shokuzai de Dekichau Suteki na Sweets to Gochisou,DS,07,Misc,Takara Tomy   ,Takara Tomy  ,,,N/,N/,N/,N/,N/,20th Dec 07  ,
36632,Ittle Dew,And,14,Misc,Ludosity AB  ,Unknown  ,,,N/,N/,N/,N/,N/,07th Jun 14  ,
36633,Ittle Dew,PC,13,Misc,Ludosity AB  ,Unknown  ,,,N/,N/,N/,N/,N/,23rd Jul 13  ,
36634,Ittle Dew,WiiU,14,Misc,Ludosity AB  ,Unknown  ,,,N/,N/,N/,N/,N/,29th May 14  ,
36635,ItzaBitza,PC,09,Misc,Sabi Games  ,Sabi Games  ,,,N/,N/,N/,N/,N/,14th Oct 09  ,
36636,ItzaZoo,PC,09,Misc,Sabi Games  ,Sabi Games  ,,,N/,N/,N/,N/,N/,09th Dec 09  ,
36637,"Ivan ""Ironman"" Stewart's Super Off Road",NES,90,Racing,Tradewest  ,Rare Ltd.  ,,,N/,N/,N/,N/,N/,01st Apr 90  ,
36638,Ivy the Kiwi? mini,DSiW,10,Puzzle,Xseed Games  ,PROPE  ,,,N/,N/,N/,N/,N/,11th Oct 10  ,
36639,Ivy the Kiwi? mini,WW,,Puzzle,Unknown  ,PROPE  ,,,N/,N/,N/,N/,N/,,
36640,Ixion Saga,PC,,Action,Unknown  ,Square Enix  ,,,N/,N/,N/,N/,N/,,
36641,Izumo,DC,04,Role-Playing,Shinbyou Planning  ,Studio e-go  ,,,N/,N/,N/,N/,N/,29th Jan 04  ,
36642,J's Racin',PS,97,Racing,TYO  ,Unknown  ,,,N/,N/,N/,N/,N/,25th Sep 97  ,
36643,J-League Fighting Soccer: The King of Ace Strikers,GB,92,Sports,IGS  ,Graphic Research  ,,,N/,N/,N/,N/,N/,27th Dec 92  ,
36644,J-League Fighting Soccer: The King of Ace Strikers,NES,93,Sports,IGS  ,Graphic Research  ,,,N/,N/,N/,N/,N/,19th Jun 93  ,
36645,J-League GG Pro Striker '94,GG,94,Sports,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,22nd Jul 94  ,
36646,J-League Greatest Eleven,PCE,93,Sports,Nichibutsu  ,Cream  ,,,N/,N/,N/,N/,N/,14th May 93  ,
36647,J-League Jikkyou Winning Eleven,PS,95,Sports,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,21st Jul 95  ,
36648,J-League Jikkyou Winning Eleven '97,PS,96,Sports,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,12th Nov 96  ,
36649,J-League Jikkyou Winning Eleven '98-'99,PS,98,Sports,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,03rd Dec 98  ,
36650,J-League Jikkyou Winning Eleven 2001,PS,01,Sports,Konami  ,KCET  ,,,N/,N/,N/,N/,N/,21st Jun 01  ,
36651,J-League Pocket,GBA,01,Sports,Konami  ,KCEO  ,,,N/,N/,N/,N/,N/,21st Mar 01  ,
36652,J-League Pocket 2,GBA,02,Sports,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,28th Feb 02  ,
36653,J-League Pro Soccer Club o Tsukurou! Advance,GBA,02,Sports,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,05th Sep 02  ,
36654,J-League Pro Striker,GEN,93,Sports,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,18th Jun 93  ,
36655,J-League Pro Striker Kanzenban,GEN,93,Sports,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,17th Dec 93  ,
36656,J-League Soccer: Dream Eleven,GG,95,Sports,Sega  ,SIMS  ,,,N/,N/,N/,N/,N/,24th Nov 95  ,
36657,J-League Spectacle Soccer,DC,02,Sports,Sega  ,Smilebit  ,,,N/,N/,N/,N/,N/,07th Feb 02  ,
36658,J-League Super Soccer '95: Jikkyou Stadium,SNES,95,Sports,Hudson Soft  ,Hudson Soft  ,,,N/,N/,N/,N/,N/,17th Mar 95  ,
36659,J-League Superstar Soccer,GB,98,Sports,J-Wing  ,J-Wing  ,,,N/,N/,N/,N/,N/,26th Jun 98  ,
36660,J-League Tactics Soccer,N64,99,Sports,ASCII Entertainment  ,ASCII Entertainment  ,,,N/,N/,N/,N/,N/,15th Jan 99  ,
36661,J-League Virtual Stadium,3DO,94,Sports,Electronic Arts Victor  ,EA Sports  ,,,N/,N/,N/,N/,N/,03rd Nov 94  ,
36662,J-League Virtual Stadium '95,3DO,95,Sports,Electronic Arts Victor  ,EA Sports  ,,,N/,N/,N/,N/,N/,27th Oct 95  ,
36663,J-League Virtual Stadium '96,PS,96,Sports,Electronic Arts Victor  ,EA Sports  ,,,N/,N/,N/,N/,N/,26th Apr 96  ,
