Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
13401,All Kamen Rider: Rider Generation,DS,11,Action,Namco Bandai  ,Namco Bandai Games  ,,,N/,0.12,N/,N/,0.12,04th Aug 11  ,
13402,Hyperdimension Neptunia Re;Birth 3: V Generation,PC,15,Action,Idea Factory International  ,Compile Heart  ,,,0.12,N/,N/,N/,N/,30th Oct 15  ,04th Jul 18
13403,Deponia Doomsday,PC,16,Adventure,Daedalic Entertainment  ,Daedalic Entertainment  ,,,0.12,N/,N/,N/,N/,01st Mar 16  ,22nd Sep 18
13404,Taiko Drum Master: Tokumori!,WiiU,14,Misc,Namco Bandai Games  ,Namco Bandai Games  ,,,N/,0.12,N/,N/,0.12,20th Nov 14  ,
13405,Tales of the World: Narikiri Dungeon 3,GBA,05,Role-Playing,Namco  ,Alfa System / Mars Corporation  ,,,0.12,N/,N/,N/,N/,06th Jan 05  ,
13406,The King of Fighters '98 Ultimate Match,PS2,09,Fighting,Ignition Entertainment  ,SNK Playmore Corporation  ,,,N/,0.12,0.04,0.03,0.03,03rd Mar 09  ,
13407,Puzzle Quest: Challenge of the Warlords,PS2,07,Puzzle,D3 Publisher  ,Infinite Interactive  ,,,N/,0.12,0.06,0.05,N/,13th Nov 07  ,
13408,Guardian's Crusade,PS,99,Role-Playing,Activision  ,Tamsoft  ,,,N/,0.12,0.07,0.05,N/,31st Jan 99  ,
13409,Major League Baseball 2K8 Fantasy All-Stars,DS,08,Sports,Take-Two Interactive  ,Deep Fried Entertainment  ,,,N/,0.12,0.11,N/,N/,14th Apr 08  ,
13410,Lemony Snicket's A Series of Unfortunate Events,XB,04,Platform,Activision  ,Adrenium Games  ,,,N/,0.12,0.09,0.03,N/,10th Nov 04  ,
13411,Makai Kingdom: Chronicles of the Sacred Tome,PS2,05,Role-Playing,NIS America  ,Nippon Ichi Software  ,,7.9  ,N/,0.12,0.06,0.05,N/,26th Jul 05  ,
13412,MotoGP 3 - Official Game of MotoGP,PS2,03,Racing,Namco  ,Namco  ,,,N/,0.12,0.06,0.05,N/,17th Mar 03  ,
13413,R.A.W. Realms of Ancient War,PC,12,Action,Focus Home Interactive  ,WizarBox  ,,,0.12,N/,N/,N/,N/,11th Oct 12  ,17th Apr 19
13414,Dead Age,PC,16,Role-Playing,Headup Games  ,Silent Dreams  ,,,0.12,N/,N/,N/,N/,14th Jul 16  ,17th Apr 19
13415,The Ant Bully,GC,06,Platform,Midway Games  ,Artificial Mind and Movement  ,,,N/,0.12,0.09,0.02,N/,24th Jul 06  ,
13416,M&M's Kart Racing,DS,08,Racing,DSI Games  ,FrontLine Studios  ,,,N/,0.12,0.11,N/,N/,24th Mar 08  ,
13417,Dexodonex,PC,16,Puzzle,Seragam  ,Seragam  ,,,0.12,N/,N/,N/,N/,08th Dec 16  ,17th Apr 19
13418,Bomberman Party Edition,PS,00,Puzzle,Vatical Entertainment  ,Metro  ,,7.9  ,N/,0.12,0.07,0.05,N/,19th Sep 00  ,
13419,Mechanic Escape,PC,14,Platform,Plug In Digital  ,Slak Games  ,,,0.12,N/,N/,N/,N/,15th Apr 14  ,17th Apr 19
13420,Blackwater,X360,11,Shooter,505 Games  ,505 Games  ,,,N/,0.12,0.09,0.02,N/,25th Oct 11  ,
13421,Super Robot Wars V,PSV,17,Role-Playing,Namco Bandai Games  ,B.B. Studio  ,,,N/,0.12,N/,N/,0.12,23rd Feb 17  ,30th Jun 18
13422,Three Heroes,PC,15,Role-Playing,Cats Who Play  ,Cats Who Play  ,,,0.12,N/,N/,N/,N/,17th Sep 15  ,17th Apr 19
13423,Eyeshield 21: Max Devil Power,DS,06,Role-Playing,Nintendo  ,Eighting  ,,,N/,0.12,N/,N/,0.12,02nd Feb 06  ,
13424,Summon Night 3,PSP,12,Role-Playing,Namco Bandai Games  ,Felistella  ,,,N/,0.12,N/,N/,0.12,04th Oct 12  ,14th Nov 18
13425,O.D.T.: Escape... Or Die Trying,PS,98,Adventure,Psygnosis  ,FDI  ,,,N/,0.12,0.07,0.05,N/,28th Oct 98  ,
13426,Madden NFL 06,DS,05,Sports,EA Sports  ,Exient Entertainment  ,,,N/,0.12,0.11,N/,N/,08th Aug 05  ,
13427,Epic Battle Fantasy 4,PC,14,Role-Playing,Matt Roszak  ,Matt Roszak  ,,,0.12,N/,N/,N/,N/,25th Feb 14  ,17th Apr 19
13428,Desktop Dungeons,PC,13,Role-Playing,QCF Design  ,QCF Design  ,,8.5  ,0.12,N/,N/,N/,N/,07th Nov 13  ,17th Apr 19
13429,Break 'Em All,DS,06,Puzzle,D3 Publisher  ,Warashi  ,,,N/,0.12,0.11,N/,N/,20th Jun 06  ,
13430,Super Robot Wars OG Saga: Masou Kishin II - Revelation of Evil God,PSP,12,Misc,Namco Bandai Games  ,Unknown  ,,,N/,0.12,N/,N/,0.12,12th Jan 12  ,
13431,Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable,PSP,07,Shooter,Namco Bandai  ,Capcom  ,,,N/,0.12,N/,N/,0.12,05th Apr 07  ,
13432,Undead Knights,PSP,09,Action,Tecmo  ,Team Tachyon  ,,6.6  ,N/,0.12,0.05,0.01,0.06,29th Sep 09  ,
13433,Drawful 2,PC,16,Misc,Jackbox Games  ,Jackbox Games  ,,,0.12,N/,N/,N/,N/,21st Jul 16  ,17th Apr 19
13434,San Goku Shi V,SAT,96,Strategy,KOEI  ,Koei  ,,,N/,0.12,N/,N/,0.12,27th Sep 96  ,
13435,- Arcane Raise -,PC,17,Role-Playing,WAX Publishing  ,Arcane Raise  ,,,0.12,N/,N/,N/,N/,10th Mar 17  ,17th Apr 19
13436,The Voice,WiiU,14,Music,Activision  ,Zoe Mode  ,,,N/,0.12,0.11,0.00,N/,21st Oct 14  ,16th Mar 18
13437,Red Faction II,XB,03,Shooter,THQ  ,Outrage Games  ,,7.9  ,N/,0.12,0.09,0.03,N/,31st Mar 03  ,
13438,Daikaijyuu Monogatari II,SNES,96,Role-Playing,Hudson Soft  ,Birthday  ,,,N/,0.12,N/,N/,0.12,02nd Aug 96  ,
