Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
47301,Slots,2600,78,Misc,Sears   ,Telegames  ,,,N/,N/,N/,N/,N/,01st Jan 78  ,
47302,Slots - Pharaohs Way,And,13,Misc,CERVO MEDIA GMBH  ,Unknown  ,,,N/,N/,N/,N/,N/,11th Sep 13  ,
47303,Slots - Titans Way,And,13,Misc,Playmore Corporation  ,Unknown  ,,,N/,N/,N/,N/,N/,08th Aug 13  ,
47304,Slots - Titans Way,BRW,13,Misc,TOPGAME  ,Unknown  ,,,N/,N/,N/,N/,N/,06th Jul 13  ,
47305,Slotter Chou Mania: Antonio Inoki ga Genki ni Suru Pachi-Slot Ki,PS3,11,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,31st Mar 11  ,
47306,Slotter Mania,PS3,,Misc,Unknown  ,Dorart  ,,,N/,N/,N/,N/,N/,,
47307,Slotter Mania 2,PS,02,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,17th Jan 02  ,
47308,Slotter Mania 3,PS,02,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,28th Mar 02  ,
47309,Slotter Mania 4,PS,02,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,27th Jun 02  ,
47310,Slotter Mania 5,PS,02,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,26th Sep 02  ,
47311,Slotter Mania 6,PS,02,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,24th Oct 02  ,
47312,Slotter Mania 7,PS,02,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,19th Dec 02  ,
47313,Slotter Mania 8,PS,03,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,30th Jan 03  ,
47314,Slotter Mania 9,PS,03,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,13th Mar 03  ,
47315,Slotter Mania Gaiden,PS,02,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,12th Sep 02  ,
47316,Slotter Mania P: Mach GoGoGo III,PSP,11,Misc,Dorart  ,Aristocrat  ,,,N/,N/,N/,N/,N/,06th Jan 11  ,
47317,Slotter Mania P: SanSan HanaHana & SanSan Oasis,PSP,10,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,21st Oct 10  ,
47318,Slotter Mania P: SanSan HanaHana & SanSan Oasis,PSN,10,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,21st Oct 10  ,
47319,Slotter Mania V,PSV,,Misc,Unknown  ,Dorart  ,,,N/,N/,N/,N/,N/,,
47320,Slotter Mania V: Black Lagoon,PSV,12,Misc,Dorart  ,Unknown  ,,,N/,N/,N/,N/,N/,15th Mar 12  ,
47321,Slotter Mania V: Gakuen Mokushiroku - Highschool of the Dead,PS3,13,Misc,Dorat  ,Unknown  ,,,N/,N/,N/,N/,N/,10th Oct 13  ,
47322,Slotter Mania: Core Tokonatsu no Netsusa! Oasis,PS,01,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,08th Nov 01  ,
47323,Slotter Mania: Gekinetsu Okisuro! Siosai Special,PS,01,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,26th Apr 01  ,
47324,Slotter UP Core,PS2,03,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,10th Jul 03  ,
47325,Slotter Up Core 10: Mach GoGoGo 2,PS2,08,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,24th Apr 08  ,
47326,Slotter Up Core 12: PinPon,PS2,10,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,02nd Dec 10  ,
47327,Slotter UP Core 2,PS2,03,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,24th Jul 03  ,
47328,Slotter UP Core 3: Yuda! Doronjo ni Omakase,PS2,04,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,17th Jun 04  ,
47329,Slotter UP Core 4: Don-chan Gekiuchi! Jissen Pachi-Slot Ore Izuma,PS2,04,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,21st Oct 04  ,
47330,Slotter UP Core 5: Lupin Daisuki! Shuyaku ha Zenigata,PS2,04,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,25th Nov 04  ,
47331,Slotter UP Core 6: Enda! Kyojin no Hoshi II,PS2,05,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,27th Jan 05  ,
47332,Slotter UP Core 7: Dekitou da! Street Fighter II,PS2,05,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,16th Jun 05  ,
47333,Slotter Up Core 8: Kyojin no Hoshi III,PS2,05,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,22nd Dec 05  ,
47334,Slotter Up Core 9,PS2,06,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,02nd Nov 06  ,
47335,Slotter UP Core Alpha,PS2,03,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,04th Dec 03  ,
47336,Slotter UP Mania,PS2,03,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,24th Apr 03  ,
47337,Slotter Up Mania 10: Pioneer Special III,PS2,08,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,22nd May 08  ,
47338,Slotter UP Mania 2,PS2,03,Misc,Dorart  ,Dorart  ,,,N/,N/,N/,N/,N/,11th Sep 03  ,
