Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
54301,Ys: The Ark of Napishtim,PSN,09,Role-Playing,Sony Computer Entertainment  ,Konami Software Shanghai  ,,,N/,N/,N/,N/,N/,03rd Dec 09  ,
54302,Ys: The Ark of Napishtim,PC,03,Misc,Nihon Falcom Corporation  ,Unknown  ,,,N/,N/,N/,N/,N/,27th Sep 03  ,
54303,Ys: The Oath in Felghana,PC,05,Role-Playing,Falcom Corporation  ,Nihon Falcom Corporation  ,,,N/,N/,N/,N/,N/,01st Jun 05  ,
54304,Ys: The Oath in Felghana,PSN,10,Role-Playing,Xseed Games  ,Nihon Falcom Corporation  ,,8.2  ,N/,N/,N/,N/,N/,02nd Nov 10  ,
54305,Ys: The Vanished Omens,MS,88,Role-Playing,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,01st Jan 88  ,
54306,Yu Yu Hakusho,3DO,94,Fighting,Tomy Corporation  ,Hudson Soft  ,,,N/,N/,N/,N/,N/,23rd Dec 94  ,
54307,Yu-Gi-Oh! 5D's Decade Duels,XBL,10,Strategy,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,03rd Nov 10  ,
54308,Yu-Gi-Oh! Dungeon Dice Monsters,GBA,03,Strategy,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,12th Feb 03  ,
54309,Yu-Gi-Oh! Millennium Duels,PS3,14,Misc,Konami Digital Entertainment  ,Unknown  ,,,N/,N/,N/,N/,N/,29th Apr 14  ,
54310,Yu-Gi-Oh! Millennium Duels,X360,14,Misc,Konami Digital Entertainment  ,Unknown  ,,,N/,N/,N/,N/,N/,29th Apr 14  ,
54311,Yu-Gi-Oh! Online,PC,05,Strategy,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,11th Apr 05  ,
54312,Yu-Gi-Oh! Online: Duel Accelerator,PC,09,Strategy,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,18th Dec 09  ,
54313,Yu-Gi-Oh! Online: Duel Evolution,PC,07,Strategy,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,11th Jan 07  ,
54314,Yu-Gi-Oh! Power of Chaos: Joey the Passion,PC,04,Strategy,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,02nd Jul 04  ,
54315,Yu-Gi-Oh! Power of Chaos: Kaiba the Revenge,PC,04,Strategy,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,07th Apr 04  ,
54316,Yu-No,SAT,97,Adventure,Elf  ,Elf  ,,,N/,N/,N/,N/,N/,04th Dec 97  ,
54317,Yukawa Moto Senmu no Okatara Ikushi,DC,99,Adventure,Sega  ,Smilebit  ,,,N/,N/,N/,N/,N/,20th Mar 99  ,
54318,Yuki Katari,DC,02,Adventure,Takuyo  ,Takuyo  ,,,N/,N/,N/,N/,N/,26th Dec 02  ,
54319,Yukie Nakama: Moonlight to Daybreak,PS,96,Misc,Antinos Records  ,Antinos Records  ,,,N/,N/,N/,N/,N/,21st Jun 96  ,
54320,Yukiuta,PC,03,Adventure,Survive  ,Survive  ,,,N/,N/,N/,N/,N/,19th Dec 03  ,
54321,Yukkuri no Meikyuu,XBL,10,Platform,Microsoft  ,HOSSIE  ,,,N/,N/,N/,N/,N/,06th May 10  ,
54322,"Yukkuri Tanoshimu Otona no Jigsaw Puzzle DS: Sekai no Meiga 1: Renaissance, Baroque no Kyoshou",DS,07,Puzzle,Interchannel-Holon    ,Interchannel-Holon  ,,,N/,N/,N/,N/,N/,17th May 07  ,
54323,"Yukkuri Tanoshimu Otona no Jigsaw Puzzle DS: Sekai no Meiga 2: Inshou-ha, Kouki Inshou-ha no Kyoshou",DS,07,Puzzle,Interchannel-Holon    ,Interchannel-Holon  ,,,N/,N/,N/,N/,N/,17th May 07  ,
54324,Yume Maboroshi no Gotoku,SNES,93,Role-Playing,Intec  ,TOSE  ,,,N/,N/,N/,N/,N/,17th Dec 93  ,
54325,Yume Nikki,PC,00,Adventure,Unknown  ,Pride  ,,,N/,N/,N/,N/,N/,15th Dec 00  ,
54326,Yume no Tsubasa: Fate of Heart,DC,01,Adventure,KID  ,KID  ,,,N/,N/,N/,N/,N/,26th Jul 01  ,
54327,Yume Uma Ken '99 Internet,DC,99,Sports,Shangri-La  ,Shangri-La  ,,,N/,N/,N/,N/,N/,21st Oct 99  ,
54328,Yumeria,PS2,03,Adventure,Namco  ,Namco  ,,,N/,N/,N/,N/,N/,24th Apr 03  ,
54329,Yumimi Mix,SCD,93,Adventure,Game Arts  ,Game Arts  ,,,N/,N/,N/,N/,N/,29th Jan 93  ,
54330,Yumimi Mix Remix,SAT,95,Adventure,Game Arts  ,Game Arts  ,,,N/,N/,N/,N/,N/,28th Jul 95  ,
54331,Yummy Yummy Cooking Jam,WW,08,Simulation,Virtual Toys  ,Virtual Toys  ,,,N/,N/,N/,N/,N/,10th Nov 08  ,
54332,Yummy Yummy Cooking Jam,DSiW,09,Simulation,Virtual Toys  ,Virtual Toys  ,,,N/,N/,N/,N/,N/,14th Dec 09  ,
54333,Yummy Yummy Cooking Jam,PSN,09,Simulation,Virtual Toys  ,Virtual Toys  ,,,N/,N/,N/,N/,N/,28th Oct 09  ,
54334,Yumsters! 2: Around the World!,PC,08,Puzzle,KranX Productions  ,KranX Productions  ,,,N/,N/,N/,N/,N/,23rd Jul 08  ,
54335,Yuu Yuu Hakusho Final,SNES,95,Fighting,Namco  ,Namco  ,,,N/,N/,N/,N/,N/,24th Mar 95  ,
54336,Yuu Yuu Hakusho Forever,PS2,05,Fighting,Banpresto  ,Dimps Corporation  ,,,N/,N/,N/,N/,N/,19th May 05  ,
54337,Yuu Yuu Hakusho Gaiden,GEN,94,Role-Playing,Sega  ,Gau Entertainment  ,,,N/,N/,N/,N/,N/,28th Jan 94  ,
54338,Yuu Yuu Hakusho: Bakutou Ankoku Bujutsu Kai,NES,93,Fighting,Bandai  ,TOSE Software  ,,,N/,N/,N/,N/,N/,22nd Oct 93  ,
54339,Yuu Yuu Hakusho: Tokubetsu Hen,SNES,94,Fighting,Namco  ,Namco  ,,,N/,N/,N/,N/,N/,22nd Dec 94  ,
54340,Yuuin no Toriko,PC,99,Adventure,Black Package  ,Black Package  ,,,N/,N/,N/,N/,N/,22nd Oct 99  ,
54341,Yuujou no Victory Goal: 4v4 Get the Goal!,GBA,01,Sports,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,15th Nov 01  ,
54342,Yuukyou Gangu Rebirth,PC,05,Adventure,Nigred  ,Nigred  ,,,N/,N/,N/,N/,N/,25th Feb 05  ,
54343,Yuukyuu Gensou Kyoku 3: Perpetual Blue,DC,99,Strategy,Media Works  ,Media Works  ,,,N/,N/,N/,N/,N/,22nd Dec 99  ,
54344,Yuukyuu no Kobako Official Collection,SAT,97,Misc,Media Works  ,MediaWorks  ,,,N/,N/,N/,N/,N/,11th Dec 97  ,
54345,Yuurei Yashiki no Nijuuyon Jikan,GBA,02,Action,Global A Entertainment  ,Global A  ,,,N/,N/,N/,N/,N/,24th Jan 02  ,
54346,Yuusha 30 Second,PSN,11,Role-Playing,Marvelous Interactive  ,Opus Studio  ,,,N/,N/,N/,N/,N/,04th Aug 11  ,
54347,Yuusha no Kiroku.,PSV,12,Strategy,Sony Computer Entertainment  ,SCE Japan Studio  ,,,N/,N/,N/,N/,N/,19th Apr 12  ,16th Sep 18
54348,Yuushun Rhapsody,GBA,01,Action,Capcom  ,Capcom  ,,,N/,N/,N/,N/,N/,29th Jun 01  ,
54349,YuYu Hakusho Ghost Files: Dark Tournament,PS2,04,Fighting,Atari  ,Digital Fiction  ,,,N/,N/,N/,N/,N/,21st Sep 04  ,
54350,Z,PC,96,Strategy,Virgin Interactive  ,Bitmap Brothers  ,,,N/,N/,N/,N/,N/,31st Jul 96  ,
54351,Z,SAT,98,Strategy,GT Interactive  ,Bitmap Brothers  ,,,N/,N/,N/,N/,N/,01st Jan 98  ,
54352,Z,PS,97,Strategy,Sony Computer Entertainment  ,Krisalis Software  ,,,N/,N/,N/,N/,N/,01st Dec 97  ,
54353,Z Steel Soldiers,PC,14,Strategy,TickTock Games  ,TickTock Games  ,,,N/,N/,N/,N/,N/,01st Aug 14  ,
54354,Z-Kai Kyuukyoku no Eigo Koubun 285,GB,97,Misc,Imagineer  ,C-Lab  ,,,N/,N/,N/,N/,N/,28th Nov 97  ,
54355,Z-Kai Kyuukyoku no Eijukugo 1017,GB,97,Misc,Imagineer  ,C-Lab  ,,,N/,N/,N/,N/,N/,01st Oct 97  ,
54356,Z-Kai Kyuukyoku no Eitango 1500,GB,97,Misc,Imagineer  ,C-Lab  ,,,N/,N/,N/,N/,N/,11th Jul 97  ,
54357,Z-Run,PSV,14,Misc,Beatshapers  ,Unknown  ,1.9  ,,N/,N/,N/,N/,N/,01st Jul 14  ,
54358,Z-Tack,2600,83,Action,Bomb  ,Bomb  ,,,N/,N/,N/,N/,N/,01st Jan 83  ,
54359,Z.H.P. Unlosing Ranger vs Darkdeath Evilman,PSN,10,Role-Playing,NIS America  ,Nippon Ichi Software  ,,8.0  ,N/,N/,N/,N/,N/,26th Oct 10  ,
