Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
43301,Play with Birds,WW,11,Misc,Game Factory  ,Game Factory  ,,,N/,N/,N/,N/,N/,11th Apr 11  ,
43302,Play with the Teletubbies,PS,00,Misc,BBC Multimedia  ,Asylum Entertainment  ,,,N/,N/,N/,N/,N/,08th Aug 00  ,
43303,Play with the Teletubbies,PC,00,Misc,Knowledge Adventure  ,Asylum Entertainment  ,,,N/,N/,N/,N/,N/,01st Sep 00  ,
43304,Playboy Karaoke Collection Volume 1,SAT,96,Misc,Victory Lap Games  ,Vic Tokai  ,,,N/,N/,N/,N/,N/,09th Aug 96  ,
43305,Playboy Karaoke Collection Volume 2,SAT,96,Misc,Victory Lap Games  ,Vic Tokai  ,,,N/,N/,N/,N/,N/,09th Aug 96  ,
43306,Playboy The Mansion: Gold Edition,PC,05,Simulation,Ubisoft  ,Cyberlore Studios  ,,,N/,N/,N/,N/,N/,17th Nov 05  ,
43307,Playboy The Mansion: Private Party,PC,07,Simulation,Groove Games  ,Cyberlore Studios  ,,,N/,N/,N/,N/,N/,01st Jan 07  ,
43308,Playboy: The Mansion,PC,05,Simulation,ARUSH Entertainment  ,Cyberlore Studios  ,,,N/,N/,N/,N/,N/,25th Jan 05  ,
43309,PlayChapas Football Edition,PSP,08,Sports,Sony Computer Entertainment  ,Zinkia  ,,,N/,N/,N/,N/,N/,18th Sep 08  ,
43310,"Playhouse Disney The Wiggles, Wiggle Bay",PC,,Misc,Unknown  ,Disney Interactive  ,,,N/,N/,N/,N/,N/,,
43311,Playhouse Disney: Rolie Polie Olie- The Search for Spot,PC,01,Misc,Disney Interactive Studios  ,Disney Interactive Studios  ,,,N/,N/,N/,N/,N/,06th Nov 01  ,
43312,Playmobil 2,PC,09,Misc,DreamCatcher Interactive  ,Dreamcatcher  ,,,N/,N/,N/,N/,N/,08th Dec 09  ,
43313,PlayStation All-Stars Island,iOS,13,Action,Sony Computer Entertainment  ,Zoink Games  ,,,N/,N/,N/,N/,N/,13th Aug 13  ,08th Apr 18
43314,PlayStation All-Stars Island,And,13,Action,Sony Computer Entertainment  ,Zoink Games  ,,,N/,N/,N/,N/,N/,08th Aug 13  ,08th Apr 18
43315,PlayStation Home,PSN,08,Simulation,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,11th Dec 08  ,03rd Dec 18
43316,PlayStation Move Ape Escape,PSN,11,Platform,Sony Computer Entertainment  ,SCE Japan Studio  ,,3.5  ,N/,N/,N/,N/,N/,05th Jul 11  ,17th Sep 18
43317,PlayStation Move Heroes,PSN,11,Platform,Sony Computer Entertainment  ,Nihilistic Software  ,,,N/,N/,N/,N/,N/,22nd Mar 11  ,
43318,Playstation Move Mind Benders,PS3,,Misc,Unknown  ,Sony Computer Entertainment  ,,,N/,N/,N/,N/,N/,,
43319,PlayStation Network Collection: Power Pack,PSP,08,Misc,Sony Computer Entertainment  ,Various  ,,,N/,N/,N/,N/,N/,24th Oct 08  ,
43320,PlayStation Network Collection: Puzzle Pack,PSP,08,Puzzle,Sony Computer Entertainment  ,SCEE  ,,,N/,N/,N/,N/,N/,24th Oct 08  ,
43321,Please ReOpu Me!,PC,11,Adventure,Clock Up  ,Clock Up  ,,,N/,N/,N/,N/,N/,28th Oct 11  ,
43322,Plenty of Fishies,WiiU,14,Action,Nitrolic Games  ,Nitrolic Games  ,,,N/,N/,N/,N/,N/,18th Dec 14  ,
43323,Plok,SNES,93,Platform,Tradewest  ,Software Creations  ,,,N/,N/,N/,N/,N/,01st Sep 93  ,
43324,Plows in Hell,XBL,09,Shooter,Microsoft  ,Handkor  ,,,N/,N/,N/,N/,N/,22nd Jun 09  ,
43325,Plumbers Don't Wear Ties,3DO,94,Adventure,Kirin Entertainment  ,Kirin Entertainment  ,,,N/,N/,N/,N/,N/,01st Jan 94  ,
43326,Plus Plum,DC,99,Puzzle,Takuyo  ,Takuyo  ,,,N/,N/,N/,N/,N/,07th Oct 99  ,
43327,Plus Plum 2,XB,04,Puzzle,Takuyo  ,Takuyo  ,,,N/,N/,N/,N/,N/,15th Jan 04  ,
43328,Plus Plum 2 Again,PS2,06,Puzzle,Takuyo  ,Takuyo  ,,,N/,N/,N/,N/,N/,18th May 06  ,
43329,Plus Plum 2 Again Portable,PSP,06,Puzzle,Takuyo  ,Takuyo  ,,,N/,N/,N/,N/,N/,16th Nov 06  ,
43330,Pneuma: Breath of Life,XOne,15,Puzzle,Deco Digital  ,Deco Digital  ,,,N/,N/,N/,N/,N/,27th Feb 15  ,
43331,Pneuma: Breath of Life,PS4,15,Puzzle,Deco Digital  ,Deco Digital  ,,,N/,N/,N/,N/,N/,07th Jul 15  ,
43332,Pneuma: Breath of Life,PC,15,Puzzle,Deco Digital  ,Deco Digital  ,,,N/,N/,N/,N/,N/,27th Feb 15  ,
43333,PO'ed,3DO,95,Shooter,Accolade  ,Any Channel  ,,,N/,N/,N/,N/,N/,06th Nov 95  ,
