Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
7501,Hatsune Miku: Project Mirai DX,3DS,15,Misc,Sega  ,Sega  ,,7.5  ,N/,0.38,0.20,0.04,0.11,08th Sep 15  ,29th May 18
7502,NCAA Final Four 2000,PS,99,Sports,989 Sports  ,989 Sports  ,,,N/,0.38,0.21,0.14,N/,31st Oct 99  ,
7503,Devil May Cry HD Collection,X360,12,Action,Capcom  ,Capcom  ,,,0.38,N/,N/,N/,N/,03rd Apr 12  ,07th Feb 18
7504,Cogs,PC,09,Puzzle,Lazy 8 Studios  ,Lazy 8 Studios  ,,7.5  ,0.38,N/,N/,N/,N/,14th Apr 09  ,
7505,Madagascar: Escape 2 Africa,PS2,08,Action,Activision  ,Idol Minds  ,,,N/,0.38,0.12,0.00,N/,04th Nov 08  ,
7506,Doom (2016),PC,16,Shooter,Bethesda Softworks  ,id Software  ,,,N/,0.38,0.11,0.24,N/,13th May 16  ,14th Jan 18
7507,Scooby-Doo! and the Spooky Swamp,DS,10,Action,Warner Bros. Interactive  ,Torus Games  ,,,N/,0.38,0.25,0.10,N/,14th Sep 10  ,
7508,Dancing with the Stars: We Dance!,Wii,08,Misc,Activision  ,Zoe Mode  ,,,N/,0.38,0.35,N/,N/,21st Oct 08  ,
7509,Magic: The Gathering - Duels of the Planeswalkers 2012,PC,11,Strategy,Wizards of the Coast  ,Stainless Games  ,4.0  ,8.0  ,0.38,N/,N/,N/,N/,15th Jun 11  ,
7510,Hangman,2600,78,Puzzle,Atari  ,Atari  ,,,N/,0.38,0.35,0.02,N/,01st Jan 78  ,
7511,Petz Rescue: Wildlife Vet,DS,08,Simulation,Ubisoft  ,Virtual Toys / Lexis Numerique  ,,,N/,0.38,0.35,0.00,N/,28th Oct 08  ,
7512,Paws & Claws: Pampered Pets,DS,09,Simulation,THQ  ,Radon Labs GmbH  ,,,N/,0.38,0.35,N/,N/,05th Jan 09  ,
7513,Guitar Hero Live,PS3,15,Music,Activision  ,FreeStyleGames  ,,,N/,0.38,0.16,0.16,N/,20th Oct 15  ,15th Mar 18
7514,Imagine: Party Babyz,Wii,08,Simulation,Ubisoft  ,Visual Impact  ,,,N/,0.38,0.33,0.02,N/,11th Nov 08  ,
7515,Gravitar,2600,83,Action,Atari  ,Atari  ,,,N/,0.38,0.35,0.02,N/,01st Jan 83  ,
7516,This is the Police,PC,16,Simulation,EuroVideo Medien  ,Weappy Studio  ,,,0.38,N/,N/,N/,N/,02nd Aug 16  ,08th Apr 19
7517,FIFA 13,PC,12,Sports,EA Sports  ,EA Canada  ,,,N/,0.38,0.02,0.32,N/,25th Sep 12  ,06th Apr 18
7518,EyeToy Play 2,PS2,05,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,0.38,0.18,0.14,N/,16th Aug 05  ,
7519,Dance Dance Revolution Ultramix 3,XB,05,Simulation,Konami  ,Konami Computer Entertainment Hawaii  ,,,N/,0.38,0.28,0.08,N/,15th Nov 05  ,
7520,Monster Jam: Path of Destruction,DS,10,Racing,Activision  ,Virtuos  ,,,N/,0.38,0.34,0.00,N/,09th Nov 10  ,
7521,WWE SmackDown vs. Raw 2011,PS2,10,Fighting,THQ  ,JAKKS Pacific  ,,,N/,0.38,0.24,0.07,N/,26th Oct 10  ,
7522,Peppa Pig: The Game,Wii,09,Misc,Pinnacle  ,Asylum Entertainment  ,,,N/,0.38,N/,0.34,N/,04th Dec 09  ,
7523,Genital Jousting,PC,,Action,Unknown  ,Free Lives  ,,,0.38,N/,N/,N/,N/,,10th Feb 19
