Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
39101,Major League Baseball 2K7,DS,07,Sports,2K Sports  ,Skyworks Technologies  ,,,N/,N/,N/,N/,N/,19th Mar 07  ,
39102,Major League Baseball 2K7,GBA,07,Sports,2K Sports  ,Skyworks Technologies  ,,,N/,N/,N/,N/,N/,22nd May 07  ,
39103,Major League Baseball 2K7,XB,07,Sports,2K Sports  ,Kush Games  ,,,N/,N/,N/,N/,N/,27th Feb 07  ,
39104,Major League Baseball 2K9,PC,09,Sports,2K Sports  ,Visual Concepts  ,,,N/,N/,N/,N/,N/,03rd Mar 09  ,
39105,Major League Baseball 2K9,PSN,09,Sports,2K Games  ,2K Sports  ,,,N/,N/,N/,N/,N/,04th Jun 09  ,
39106,Major League Eating: The Game,WW,08,Action,Mastiff  ,Sensory Sweep  ,,,N/,N/,N/,N/,N/,14th Jul 08  ,
39107,Major League Wizardry,PC,14,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Apr 14  ,
39108,Major League Wizardry,OSX,14,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Apr 14  ,
39109,Major League Wizardry,And,14,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Apr 14  ,
39110,Makai Hakkenden Shada,PCE,89,Role-Playing,Data East  ,Data East  ,,,N/,N/,N/,N/,N/,01st Apr 89  ,
39111,Makai Hakkenden Shada,VC,07,Role-Playing,G-mode  ,Data East  ,,,N/,N/,N/,N/,N/,10th Jul 07  ,
39112,Makai Ichiban Kan,PSV,15,Misc,Compile Heart  ,Unknown  ,,,N/,N/,N/,N/,N/,17th Dec 15  ,
39113,Makai Kingdom: Chronicles of the Sacred Tome,PSP,11,Misc,Nippon Ichi Software  ,Unknown  ,,,N/,N/,N/,N/,N/,06th Oct 11  ,
39114,Makai Prince Dorabocchan,PCE,90,Platform,Naxat Soft  ,Naxat Soft  ,,,N/,N/,N/,N/,N/,21st Dec 90  ,
39115,Makai Toushi SaGa,WS,02,Role-Playing,Square  ,Aspect  ,,,N/,N/,N/,N/,N/,20th Mar 02  ,
39116,Makaimura for WonderSwan,WS,99,Platform,Bandai  ,Capcom  ,,,N/,N/,N/,N/,N/,22nd Jul 99  ,
39117,Makaimura Gaiden: The Demon Darkness,GB,93,Adventure,Capcom  ,Capcom  ,,,N/,N/,N/,N/,N/,16th Apr 93  ,
39118,Make 10,BRW,11,Misc,Nekki  ,Unknown  ,,,N/,N/,N/,N/,N/,12th Feb 11  ,
39119,Make It Indie!,Linux,15,Adventure,Sometimes You  ,Sometimes You  ,,,N/,N/,N/,N/,N/,01st Apr 15  ,
