Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
47101,SingStar Fussballhits,PS2,10,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,11th Jun 10  ,
47102,SingStar Hottest Hits,PS2,08,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,25th Sep 08  ,
47103,SingStar Italian Party,PS2,07,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,28th Nov 07  ,
47104,SingStar Kent,PS3,10,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,26th May 10  ,
47105,SingStar Kent,PS2,10,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,26th May 10  ,
47106,SingStar La edad de Oro del Pop Español,PS2,06,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,15th Nov 06  ,
47107,SingStar Mallorca Party,PS2,09,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,13th Jul 09  ,
47108,SingStar Michael Jackson,PS3,,Misc,Unknown  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,,
47109,SingStar Norsk på Norsk,PS2,07,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,13th Sep 07  ,
47110,SingStar NRJ Music Tour,PS2,04,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,19th Nov 04  ,
47111,SingStar Operacion Triunfo,PS2,08,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,18th Jun 08  ,
47112,SingStar Pop Hits 2,PS2,07,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,24th Oct 07  ,
47113,SingStar Pop Hits 3,PS2,08,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,11th Jun 08  ,
47114,SingStar Rock Ballads,PS2,07,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,21st Sep 07  ,
47115,SingStar Svenska Hits Schlager,PS2,07,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,12th Sep 07  ,
47116,SingStar The Wiggles,PS2,10,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,27th May 10  ,
47117,SingStar The Wiggles,PS3,,Misc,Unknown  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,,
47118,SingStar Top.it,PS2,06,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,11th Sep 06  ,
47119,SingStar Turkish Party,PS2,08,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,31st Oct 08  ,
47120,SingStar Vasco,PS3,09,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,18th Nov 09  ,
47121,SingStar Vasco,PS2,09,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,18th Nov 09  ,
47122,SingStar: Made In Germany,PS2,09,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,06th Nov 09  ,
47123,SingStar: Morangos com Acucar,PS2,08,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,01st Jan 08  ,
47124,SingStar: Morangos com Acucar,PS3,08,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,N/,N/,N/,N/,N/,01st Jan 08  ,
47125,Sinistron,PCE,91,Shooter,IGS  ,Alfa System  ,,,N/,N/,N/,N/,N/,01st Jan 91  ,
47126,Sink or Swim,SNES,96,Platform,Titus  ,Zeppelin Games  ,,,N/,N/,N/,N/,N/,01st Jan 96  ,
47127,Sins of a Dark Age,PC,20,Misc,Infinite Game Publishing  ,Unknown  ,,,N/,N/,N/,N/,N/,31st Dec 20  ,
47128,Sins of a Solar Empire: Diplomacy,PC,10,Strategy,Stardock  ,Ironclad Games  ,,,N/,N/,N/,N/,N/,09th Feb 10  ,
47129,Sins of a Solar Empire: Entrenchment,PC,09,Strategy,Stardock  ,Ironclad Games  ,,,N/,N/,N/,N/,N/,25th Feb 09  ,
47130,Sir Benfro's Brilliant Balloon,iOS,,Misc,Unknown  ,Unknown  ,8.8  ,,N/,N/,N/,N/,N/,,
47131,Sir Gawain and the Green Knight,PS3,,Role-Playing,Unknown  ,TBA  ,,,N/,N/,N/,N/,N/,,
47132,Sir Lancelot,2600,83,Action,Xonox  ,Xonox  ,,,N/,N/,N/,N/,N/,01st Jan 83  ,
47133,"Sir, You Are Being Hunted",Linux,13,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,19th Aug 13  ,
47134,"Sir, You Are Being Hunted",OSX,13,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,19th Aug 13  ,
47135,"Sir, You Are Being Hunted",PC,13,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,19th Aug 13  ,
47136,Siren: Blood Curse Episodes 1-12,PSN,08,Action-Adventure,Sony Computer Entertainment  ,SCE Japan Studio  ,,,N/,N/,N/,N/,N/,24th Jul 08  ,16th Sep 18
47137,Siren: Blood Curse Episodes 1-4,PSN,08,Action-Adventure,Sony Computer Entertainment  ,SCE Japan Studio  ,,,N/,N/,N/,N/,N/,23rd Jul 08  ,17th Sep 18
47138,Siren: Blood Curse Episodes 5-8,PSN,08,Action-Adventure,Sony Computer Entertainment  ,SCE Japan Studio  ,,8.0  ,N/,N/,N/,N/,N/,23rd Jul 08  ,17th Sep 18
47139,Siren: Blood Curse Episodes 9-12,PSN,08,Action-Adventure,Sony Computer Entertainment  ,SCE Japan Studio  ,,8.0  ,N/,N/,N/,N/,N/,23rd Jul 08  ,17th Sep 18
47140,Sis Koi: Shisukoi,PC,11,Misc,Unknown  ,Etoiles  ,,,N/,N/,N/,N/,N/,29th Jul 11  ,
47141,Sister Princess,DC,02,Adventure,Media Works  ,Stack  ,,,N/,N/,N/,N/,N/,28th Mar 02  ,
47142,Sister Princess: Re Pure,GBA,03,Adventure,Marvelous Interactive  ,Marvelous  ,,,N/,N/,N/,N/,N/,20th Mar 03  ,
47143,Sitio do Picapau Amarelo,MS,97,Action,Tec Toy  ,Tec Toy  ,,,N/,N/,N/,N/,N/,01st Jan 97  ,
47144,Sitting Ducks,PC,04,Platform,Hip Interactive  ,Asobo Studio  ,,,N/,N/,N/,N/,N/,02nd Mar 04  ,
47145,Sitting Ducks,PS,04,Platform,LSP Games  ,The Code Monkeys  ,,,N/,N/,N/,N/,N/,16th Apr 04  ,
47146,Six Flags Fun Park,PC,08,Misc,Brash Entertainment  ,7 Studios  ,,,N/,N/,N/,N/,N/,07th Oct 08  ,
47147,Six-Guns,WinP,16,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jan 16  ,
47148,Skate Boardin': A Radical Adventure,2600,87,Action,Absolute Entertainment  ,Absolute Entertainment  ,,,N/,N/,N/,N/,N/,01st Jan 87  ,
47149,Skate or Die 2: The Search for Double Trouble,NES,90,Sports,Electronic Arts  ,Konami  ,,,N/,N/,N/,N/,N/,01st Sep 90  ,
47150,Skate or Die!,NES,88,Sports,Ultra Games  ,Konami  ,,,N/,N/,N/,N/,N/,01st Dec 88  ,
47151,Skate or Die!,VC,07,Sports,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,21st Dec 07  ,
47152,Skate or Die: Bad 'N Rad,GB,90,Sports,Konami  ,Konami  ,,,N/,N/,N/,N/,N/,01st Sep 90  ,
47153,Skate or Die: Tour de Thrash,GB,91,Sports,EA Sports  ,EA Sports  ,,,N/,N/,N/,N/,N/,01st Jun 91  ,
47154,Skate Park City,PSN,09,Sports,Midas Interactive Entertainment  ,Zeroscale  ,,,N/,N/,N/,N/,N/,30th Apr 09  ,
47155,Skateboard Madness Xtreme Edition,PS2,07,Sports,Phoenix Games  ,Phoenix Games  ,,,N/,N/,N/,N/,N/,20th Apr 07  ,
47156,Skateboard Park Tycoon,PC,01,Strategy,Activision  ,Cat Daddy Games  ,,,N/,N/,N/,N/,N/,04th Aug 01  ,
47157,Skateboard Park Tycoon 2004,PC,03,Strategy,Activision  ,Cat Daddy Games  ,,,N/,N/,N/,N/,N/,25th Jul 03  ,
47158,Skateboard Park Tycoon: World Tour 2003,PC,02,Strategy,Activision  ,Cat Daddy Games  ,,,N/,N/,N/,N/,N/,06th Aug 02  ,
47159,Skeet Shoot,2600,81,Action,Apollo  ,Apollo  ,,,N/,N/,N/,N/,N/,01st Jan 81  ,
47160,Skeleton Warriors,SAT,96,Platform,Playmates  ,Neversoft Entertainment  ,,,N/,N/,N/,N/,N/,01st Jan 96  ,
47161,Sketch,XBL,09,Misc,Microsoft  ,SRH  ,,,N/,N/,N/,N/,N/,02nd Jul 09  ,
47162,Sketchy Bounce,XBL,11,Misc,Microsoft  ,Gazido Gaming  ,,,N/,N/,N/,N/,N/,26th Jul 11  ,
47163,Sketchy Tower Defense,XBL,10,Strategy,Microsoft  ,Dafu  ,,,N/,N/,N/,N/,N/,23rd Nov 10  ,
47164,Ski and Shoot,PS2,09,Sports,Conspiracy Entertainment  ,49Games  ,,,N/,N/,N/,N/,N/,28th Feb 09  ,
47165,Ski Hunt,2600,83,Sports,Unknown  ,Homevision  ,,,N/,N/,N/,N/,N/,01st Jan 83  ,
47166,Ski or Die,NES,91,Sports,Ultra Games  ,Konami  ,,,N/,N/,N/,N/,N/,01st Feb 91  ,
47167,Ski Park Manager,PC,02,Simulation,Microids  ,Lankhor  ,,,N/,N/,N/,N/,N/,24th Feb 02  ,
47168,Ski Racing 2005 Featuring Hermann Maier,XB,04,Sports,JoWood Productions  ,ColdWood Interactive  ,,,N/,N/,N/,N/,N/,03rd Dec 04  ,
47169,Ski Racing 2005 Featuring Hermann Maier,PS2,04,Sports,JoWood Productions  ,ColdWood Interactive  ,,,N/,N/,N/,N/,N/,16th Dec 04  ,
47170,Ski Racing 2005 Featuring Hermann Maier,PC,05,Sports,JoWood Productions  ,ColdWood Interactive  ,,,N/,N/,N/,N/,N/,11th Mar 05  ,
47171,Ski Racing 2006 Featuring Hermann Maier,XB,05,Sports,JoWood Productions  ,ColdWood Interactive  ,,,N/,N/,N/,N/,N/,25th Nov 05  ,
47172,Ski Racing 2006 Featuring Hermann Maier,PS2,05,Sports,JoWood Productions  ,ColdWood Interactive  ,,,N/,N/,N/,N/,N/,09th Dec 05  ,
47173,Ski Racing 2006 Featuring Hermann Maier,PC,05,Sports,JoWood Productions  ,ColdWood Interactive  ,,,N/,N/,N/,N/,N/,02nd Dec 05  ,
47174,Ski Resort Tycoon,PC,00,Strategy,Head Games  ,Cat Daddy Games  ,,7.4  ,N/,N/,N/,N/,N/,30th Nov 00  ,
47175,Ski Resort Tycoon II,PC,01,Strategy,Activision  ,Cat Daddy Games  ,,,N/,N/,N/,N/,N/,30th Sep 01  ,
47176,Ski Safari: Adventure Time,And,13,Misc,Cartoon Network  ,Unknown  ,,,N/,N/,N/,N/,N/,12th Dec 13  ,
47177,Ski-doo Snow X Racing,PS2,07,Racing,Valcon Games  ,ColdWood Interactive  ,,,N/,N/,N/,N/,N/,02nd Aug 07  ,
47178,Ski-Doo X-Team Racing,PC,,Sports,Unknown  ,Daydream Software  ,,,N/,N/,N/,N/,N/,,
47179,Skiing,2600,80,Sports,Activision  ,Activision  ,,,N/,N/,N/,N/,N/,01st Jan 80  ,
47180,Skiing Resort Simulator 2012,PC,,Sports,Unknown  ,UIG Entertainment  ,,,N/,N/,N/,N/,N/,,
47181,Skin Diver,2600,83,Action,Unknown  ,Sancho  ,,,N/,N/,N/,N/,N/,01st Jan 83  ,
47182,Skitchin',GEN,93,Sports,Electronic Arts  ,Electronic Arts  ,,,N/,N/,N/,N/,N/,01st Jan 93  ,
47183,Skools Out,PC,04,Action,Xing Entertainment  ,MuckyBaby Productions  ,,,N/,N/,N/,N/,N/,16th May 04  ,
47184,Skuljagger: Revolt of the Westicans,SNES,92,Platform,American Softworks  ,Realtime Associates  ,,,N/,N/,N/,N/,N/,01st Oct 92  ,
47185,Skull Fang,SAT,97,Shooter,Data East  ,Data East  ,,,N/,N/,N/,N/,N/,30th May 97  ,
47186,Skullgirls,PSN,,Fighting,Unknown  ,Reverge Labs  ,7.6  ,,N/,N/,N/,N/,N/,,
47187,Skullgirls,XBL,,Fighting,Unknown  ,Reverge Labs  ,,,N/,N/,N/,N/,N/,,
47188,Skullgirls,PSV,15,Fighting,Unknown  ,Reverge Labs  ,,,N/,N/,N/,N/,N/,01st Jan 15  ,
47189,Skullgirls,PS4,15,Fighting,Unknown  ,Reverge Labs  ,,,N/,N/,N/,N/,N/,01st Jan 15  ,
47190,Skulls of the Shogun,XBL,13,Strategy,Microsoft Studios  ,17-Bit  ,,,N/,N/,N/,N/,N/,30th Jan 13  ,29th Sep 18
47191,Skulls of the Shogun,WinP,13,Strategy,Microsoft Studios  ,17-Bit  ,,,N/,N/,N/,N/,N/,30th Jan 13  ,07th Apr 18
47192,Skulls of the Shogun: Bone-a-Fide Edition,PC,13,Strategy,17-Bit  ,17-Bit  ,,,N/,N/,N/,N/,N/,29th Jul 13  ,07th Apr 18
47193,Skunny Kart,PC,93,Racing,Copysoft  ,Copysoft  ,,,N/,N/,N/,N/,N/,01st Jan 93  ,
47194,Skunny: Back to the Forest,PC,94,Platform,Copysoft  ,Copysoft  ,,,N/,N/,N/,N/,N/,01st Jan 94  ,
47195,Skunny: Desert Raid,PC,94,Platform,Copysoft  ,Copysoft  ,,,N/,N/,N/,N/,N/,01st Jan 94  ,
47196,Skunny: In The Wild West,PC,94,Platform,Copysoft  ,Copysoft  ,,,N/,N/,N/,N/,N/,01st Jan 94  ,
47197,Skunny: Lost in Space,PC,94,Platform,Copysoft  ,Copysoft  ,,,N/,N/,N/,N/,N/,01st Jan 94  ,
47198,Skunny: Save Our Pizzas,PC,94,Platform,Copysoft  ,Copysoft  ,,,N/,N/,N/,N/,N/,01st Jan 94  ,
47199,Skweek,PCE,91,Puzzle,Victor Interactive  ,Loriciels  ,,,N/,N/,N/,N/,N/,02nd Aug 91  ,
47200,Skwug,XBL,09,Platform,Microsoft  ,JeremyVerchick48  ,,,N/,N/,N/,N/,N/,27th Jul 09  ,
