Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
15101,Bleach: Heat the Soul 6,PSP,09,Fighting,Sony Computer Entertainment  ,Eighting  ,,,N/,0.09,N/,N/,0.09,14th May 09  ,
15102,Justice League Heroes,DS,06,Role-Playing,Warner Bros. Interactive  ,Sensory Sweep  ,,,N/,0.09,0.08,0.00,N/,17th Oct 06  ,
15103,Fishing Master World Tour,Wii,09,Sports,Hudson Entertainment  ,Hudson Soft  ,,,N/,0.09,0.08,N/,N/,06th Jan 09  ,
15104,Scrabble,PSP,09,Misc,Electronic Arts  ,Stainless Games  ,,,N/,0.09,0.08,N/,N/,17th Mar 09  ,
15105,Soul Nomad & the World Eaters (JP sales),PS2,07,Role-Playing,NIS America  ,Nippon Ichi Software  ,,,N/,0.09,N/,N/,0.09,25th Sep 07  ,
15106,Damnation,PS3,09,Shooter,Codemasters  ,Blue Omega Entertainment  ,,3.6  ,N/,0.09,0.07,0.01,N/,26th May 09  ,
15107,Paragon,PS4,16,Action,Sony Interactive Entertainment  ,Epic Games  ,,,N/,0.09,0.07,N/,N/,07th Jun 16  ,22nd Apr 18
15108,Borderlands 2 VR,PS4,18,Shooter,2K Games  ,Gearbox Software  ,,,N/,0.09,0.07,N/,N/,14th Dec 18  ,28th Mar 19
15109,Deadliest Catch: Sea of Chaos,X360,10,Sports,Crave Entertainment  ,Double Tap  ,,,N/,0.09,0.08,N/,N/,29th Nov 10  ,
15110,Zoids Assault,X360,08,Strategy,Atlus  ,Atlus Co.  ,,5.2  ,N/,0.09,0.08,N/,N/,09th Sep 08  ,
15111,Mystic Heroes,GC,02,Action,KOEI  ,Koei  ,,6.8  ,N/,0.09,0.03,0.01,0.04,30th Sep 02  ,
15112,Dragon Quest Heroes I & II for Nintendo Switch,NS,17,Role-Playing,Square Enix  ,Omega Force  ,,,N/,0.09,N/,N/,0.09,03rd Mar 17  ,13th Jan 18
15113,Pachitte Chonmage Tatsujin 10: Pachinko Fuyu no Sonata,PS2,07,Misc,Hackberry  ,Hack Berry  ,,,N/,0.09,N/,N/,0.09,25th Jan 07  ,
15114,GRID: Autosport,X360,14,Racing,Codemasters  ,Codemasters  ,,,N/,0.09,0.03,0.05,N/,24th Jun 14  ,04th Nov 18
15115,Defender,XB,02,Shooter,Midway Games  ,7 Studios  ,,,N/,0.09,0.07,0.02,N/,22nd Oct 02  ,
15116,Dora's Big Birthday Adventure,DS,10,Misc,2K Play  ,"Black Lantern Studios, Inc.  ",,,N/,0.09,0.08,0.01,N/,03rd Aug 10  ,
15117,FIFA Street 3,DS,08,Sports,EA Sports BIG   ,EA Canada  ,,,N/,0.09,0.06,0.02,N/,18th Feb 08  ,
15118,Train Sim World,PS4,18,Simulation,Maximum Games  ,Dovetail Games  ,,,N/,0.09,0.05,0.03,N/,24th Jul 18  ,08th Jun 18
15119,Captain Tsubasa: Aratanaru Densetsu Joshou,PS,02,Sports,Konami  ,Konami  ,,,N/,0.09,N/,N/,0.08,16th May 02  ,
15120,Blood: The Last Vampire (Joukan),PS2,00,Adventure,Sony Computer Entertainment  ,Sugar & Rockets  ,,,N/,0.09,N/,N/,0.09,21st Dec 00  ,
15121,Cake Mania: Main Street,DS,11,Simulation,Majesco  ,Sandlot Games  ,,,N/,0.09,0.08,N/,N/,17th May 11  ,
15122,Pillow Pets,DS,11,Adventure,GameMill  ,GameMill Publishing  ,,,N/,0.09,0.08,N/,N/,11th Oct 11  ,
15123,Clockwork Knight,SAT,95,Platform,Sega  ,Sega-AM7  ,,,N/,0.09,N/,N/,0.09,11th May 95  ,
15124,Viewtiful Joe: Red Hot Rumble,PSP,06,Action,Capcom  ,Clover Studio  ,,,N/,0.09,0.08,0.00,N/,22nd Mar 06  ,
15125,Freestyle Metal X,PS2,03,Racing,Midway Games  ,Deibus Studios  ,,,N/,0.09,0.04,0.03,N/,27th Jun 03  ,
15126,Karaoke Revolution Presents American Idol Encore 2,X360,08,Misc,Konami  ,Blitz Games  ,,,N/,0.09,0.08,N/,N/,18th Nov 08  ,
15127,Heroes of the Lance,All,88,Action-Adventure,Strategic Simulations  ,U.S. Gold  ,,,0.09,N/,N/,N/,N/,01st Jan 88  ,26th Mar 21
15128,Pipe Mania,DS,08,Puzzle,Empire Interactive  ,Razorworks Studios  ,,,N/,0.09,0.08,0.01,N/,26th Sep 08  ,
15129,Sidewinder Max,PS2,00,Simulation,Asmik Ace Entertainment  ,Asmik Ace Entertainment  ,,,N/,0.09,N/,N/,0.09,07th Dec 00  ,
15130,Kenka Banchou 2: Full Throttle,PS2,07,Action,Spike  ,YSK  ,,,N/,0.09,N/,N/,0.09,08th Mar 07  ,
15131,Mahjong Cub3D,3DS,11,Puzzle,Atlus  ,SunSoft  ,,6.9  ,N/,0.09,0.07,N/,0.02,11th Oct 11  ,
15132,Summon Night 6: Lost Borders,PS4,17,Role-Playing,Gaijinworks  ,Media.Vision  ,,,N/,0.09,0.03,N/,0.05,31st Oct 17  ,26th Apr 18
15133,Dark Angel: Vampire Apocalypse,PS2,01,Role-Playing,Metro 3D  ,Metro3D  ,,4.6  ,N/,0.09,0.04,0.03,N/,08th Jul 01  ,
15134,Momu-chan Diet Wii: Figurobics by Chon Dayon,Wii,10,Misc,Hudson Soft  ,IE Institute  ,,,N/,0.09,N/,N/,0.09,23rd Dec 10  ,
15135,Pro Evolution Soccer 2018,PS3,17,NÃO CAPTURADO,Konami Digital Entertainment  ,Konami Digital Entertainment  ,,,N/,0.09,0.01,0.04,0.03,12th Sep 17  ,24th Apr 18
15136,Star Wars: Empire at War - Gold Pack,PC,07,Strategy,LucasArts  ,Petroglyph Games  ,,,N/,0.09,0.01,0.07,N/,15th Aug 07  ,
15137,Family GameShow,Wii,10,Misc,Storm City Games  ,Zushi Games Ltd  ,,,N/,0.09,0.08,0.00,N/,04th May 10  ,
15138,Life Is Strange: Before the Storm,XOne,18,Adventure,Square Enix  ,Deck Nine  ,,,N/,0.09,0.07,0.00,N/,06th Mar 18  ,09th Jul 18
15139,Dark Rose Valkyrie,PS4,17,Role-Playing,Idea Factory International  ,Compile Heart  ,,,N/,0.09,0.04,N/,0.04,06th Jun 17  ,17th Sep 18
15140,Atelier Totori: The Adventurer of Arland,PSV,12,Role-Playing,Gust  ,Gust  ,,,N/,0.09,N/,N/,0.09,29th Nov 12  ,01st Dec 18
15141,No More Heroes: Red Zone,PS3,11,Action,Marvelous Interactive  ,FeelPlus  ,,,N/,0.09,N/,N/,0.09,21st Jul 11  ,
15142,Remington Super Slam Hunting: Alaska,Wii,11,Sports,Mastiff  ,Mastiff  ,,,N/,0.09,0.08,N/,N/,26th Apr 11  ,
15143,Supreme Commander,X360,08,Strategy,Aspyr  ,Gas Powered Games  ,,5.7  ,N/,0.09,0.07,0.01,N/,23rd Jun 08  ,
15144,Super Puzzle Fighter II,GBA,03,Puzzle,Capcom  ,Atomic Planet Entertainment  ,,,N/,0.09,0.06,0.02,N/,31st Mar 03  ,
15145,BlazBlue: Continuum Shift EXTEND,PS3,12,Fighting,Aksys Games  ,Arc System Works  ,,,N/,0.09,N/,0.00,0.09,14th Feb 12  ,08th Apr 19
15146,Petz: Saddle Club,PSP,09,Simulation,Ubisoft  ,Digital Kids  ,,,N/,0.09,0.08,N/,N/,27th Oct 09  ,
15147,Rock Band Country Track Pack 2,Wii,11,Misc,MTV Games  ,Harmonix Music Systems  ,,,N/,0.09,0.08,N/,N/,01st Feb 11  ,
15148,Knights in the Nightmare,PSP,10,Role-Playing,Atlus  ,Sting  ,,8.0  ,N/,0.09,0.06,N/,0.02,09th Nov 10  ,
15149,Battle Stadium D.O.N,GC,06,Fighting,Namco Bandai  ,Eighting  ,,,N/,0.09,N/,N/,0.09,20th Jul 06  ,
15150,Red Bull BC One,DS,08,Misc,Ignition Entertainment  ,Playlogic Game Factory  ,,,N/,0.09,0.08,N/,N/,16th Sep 08  ,
15151,Karaoke Revolution Presents American Idol Encore,PS3,08,Misc,Konami  ,Blitz Games  ,,,N/,0.09,0.08,N/,N/,18th Mar 08  ,
15152,Just Dance: Disney Party 2,WiiU,15,Music,Ubisoft  ,Ubisoft San Francisco  ,,,N/,0.09,0.07,0.01,N/,20th Oct 15  ,07th Apr 18
15153,The Wolf Among Us,XOne,14,Adventure,Telltale Games  ,Telltale Games  ,,,N/,0.09,0.06,0.02,N/,04th Nov 14  ,
15154,Crayon Shin-Chan Shokkugan! Densetsu o Yobu Omake Daiketsusen!!,DS,10,Action,Namco Bandai  ,Bandai Namco Games  ,,,N/,0.09,N/,N/,0.09,02nd Dec 10  ,
15155,Kurikin: Nano Island Story,DS,07,Role-Playing,Nintendo  ,Media Kite  ,,,N/,0.09,N/,N/,0.09,24th May 07  ,
15156,Grand Theft Auto: Episodes from Liberty City,PC,10,Action,Rockstar Games  ,Rockstar North  ,,,N/,0.09,N/,0.08,N/,13th Apr 10  ,
15157,Transworld Snowboarding,XB,02,Sports,Atari  ,Housemarque  ,,,N/,0.09,0.07,0.02,N/,29th Oct 02  ,
15158,NFL Blitz 20-02,GC,02,Sports,Midway Games  ,Point of View  ,,,N/,0.09,0.07,0.02,N/,18th Mar 02  ,
15159,R-Type Command,PSP,08,Strategy,Atlus  ,Irem Software Engineering  ,,,N/,0.09,0.07,0.00,0.01,06th May 08  ,
15160,Sniper Elite,XB,05,Shooter,Namco  ,Rebellion Developments  ,,,N/,0.09,0.07,0.02,N/,18th Oct 05  ,
15161,World Soccer Winning Eleven 8 International,XB,05,Sports,Konami  ,Konami Computer Entertainment Tokyo  ,,,N/,0.09,0.07,0.02,N/,02nd Feb 05  ,
15162,Duke Nukem 3D: 20th Anniversary World Tour,PS4,16,Shooter,Gearbox Software  ,Gearbox Software  ,,,N/,0.09,0.07,N/,N/,18th Oct 16  ,23rd Nov 18
15163,Ski and Shoot,Wii,08,Sports,Conspiracy Entertainment  ,49Games  ,,,N/,0.09,0.04,0.04,N/,09th Dec 08  ,
15164,Black & White 2,PC,05,Strategy,Electronic Arts  ,Lionhead Studios  ,,,N/,0.09,0.01,0.07,N/,04th Oct 05  ,
15165,Test Drive: Eve of Destruction,XB,04,Racing,Atari  ,Monster Games Inc.  ,,,N/,0.09,0.07,0.02,N/,25th Aug 04  ,
15166,Crimson Sea,XB,02,Action,KOEI  ,Koei  ,,,N/,0.09,0.04,0.01,0.04,16th Dec 02  ,
15167,ATV Drift & Tricks,PS4,17,Racing,Maximum Games  ,Artefacts Studio  ,,,N/,0.09,0.07,N/,N/,07th Nov 17  ,17th Sep 18
15168,The Mummy: Tomb of the Dragon Emperor,DS,08,Adventure,Sierra Entertainment  ,Artificial Mind and Movement  ,,,N/,0.09,0.08,0.00,N/,22nd Jul 08  ,
15169,Naruto Shippuuden: Gekitou Ninja Taisen! EX 2,Wii,07,Fighting,Takara Tomy   ,8ing/Raizing  ,,,N/,0.09,N/,N/,0.09,29th Nov 07  ,
15170,BIT.TRIP COMPLETE,Wii,11,Misc,Aksys Games  ,Gaijin Games Inc.  ,8.8  ,8.1  ,N/,0.09,0.06,0.02,N/,13th Sep 11  ,
15171,The Weakest Link,PS,01,Misc,Activision  ,Traveller's Tales  ,,,N/,0.09,0.05,0.03,N/,24th Sep 01  ,
15172,Lethal Enforcers,SNES,94,Shooter,Konami  ,Konami  ,,,N/,0.09,N/,N/,0.09,01st Jan 94  ,
15173,The Mummy: Tomb of the Dragon Emperor,Wii,08,Adventure,Sierra Entertainment  ,Eurocom Entertainment Software  ,,,N/,0.09,0.08,0.00,N/,22nd Jul 08  ,
15174,MLB Superstars,Wii,08,Sports,2K Sports  ,Deep Fried Entertainment  ,,,N/,0.09,0.08,N/,N/,10th Nov 08  ,
15175,Jambo! Safari Animal Rescue,Wii,09,Simulation,Sega  ,Full Fat  ,,,N/,0.09,0.07,0.01,N/,17th Nov 09  ,
15176,Romance of the Three Kingdoms XII,PS3,12,Strategy,Tecmo Koei  ,Tecmo Koei Games  ,,,N/,0.09,N/,N/,0.09,13th Dec 12  ,01st Dec 18
15177,Ikaruga,GC,03,Shooter,Atari  ,"Treasure Co., Ltd.  ",,8.0  ,N/,0.09,0.07,0.02,N/,15th Apr 03  ,
15178,Ys I & II Chronicles,PSP,11,Role-Playing,Xseed Games  ,Nihon Falcom Corporation  ,,6.4  ,N/,0.09,0.05,N/,0.03,22nd Feb 11  ,
15179,Spider-Man: Edge of Time,Wii,11,Action,Activision  ,Beenox  ,,,N/,0.09,0.06,0.02,N/,04th Oct 11  ,
15180,The Suffering: Ties That Bind,XB,05,Action,Midway Games  ,Surreal Software  ,,,N/,0.09,0.07,0.02,N/,26th Sep 05  ,
15181,Game Hits!,DS,10,Misc,Destineer  ,Foreign Media Games  ,,,N/,0.09,0.07,0.01,N/,04th May 10  ,
15182,Strange Brigade,PS4,18,Shooter,Rebellion Developments  ,Rebellion Developments  ,,,N/,0.09,0.05,0.03,N/,28th Aug 18  ,26th Apr 18
15183,Reading Training,DS,07,Simulation,Benesse  ,Intelligent Systems  ,,,N/,0.09,0.00,N/,0.08,28th Jun 07  ,01st Dec 18
15184,Nobunaga's Ambition: Iron Triangle,PS2,09,Strategy,KOEI  ,Koei  ,,,N/,0.09,0.04,0.03,N/,27th Jan 09  ,
15185,Roary the Racing Car,DS,09,Misc,Avanquest  ,Uacari  ,,,N/,0.09,N/,0.08,N/,07th Aug 09  ,
