Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
9001,Cabela's Trophy Bucks,PS2,07,Sports,Activision  ,Sand Grain Studios  ,,,N/,0.27,0.13,0.11,N/,19th Sep 07  ,
9002,Pro Evolution Soccer 2017,PS3,16,Sports,Konami Digital Entertainment  ,PES Productions  ,,,N/,0.27,0.04,0.12,0.08,13th Sep 16  ,14th Apr 18
9003,Pinkalicious,DS,11,Misc,GameMill  ,GameMill Entertainment  ,,,N/,0.27,0.25,N/,N/,29th Mar 11  ,
9004,Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2,DS,07,Misc,Nintendo  ,iNiS  ,,,N/,0.27,N/,N/,0.27,17th May 07  ,
9005,Q-Ball: Billiards Master,PS2,00,Sports,Take-Two Interactive  ,"ASK Co. Ltd., Ornith  ",,,N/,0.27,0.13,0.10,N/,29th Feb 00  ,
9006,Mr. Do!,2600,83,Action,Coleco  ,Coleco  ,,,N/,0.27,0.26,0.02,N/,01st Jan 83  ,
9007,Tao Feng: Fist of the Lotus,XB,03,Fighting,Microsoft Game Studios  ,Studio Gigante  ,,,N/,0.27,0.21,0.06,N/,18th Mar 03  ,
9008,Assassin's Creed The Ezio Collection,XOne,16,Action,Ubisoft  ,Ubisoft  ,,,N/,0.27,0.13,0.12,N/,15th Nov 16  ,
9009,Tomb Raider: Legend (Weekly American and JP sales),X360,06,Action,Eidos Interactive  ,Crystal Dynamics  ,,,N/,0.27,0.24,0.00,0.01,11th Apr 06  ,
9010,Shin Nippon Pro Wrestling: Toukon Retsuden 2,PS,96,Fighting,Tomy Corporation  ,Yuke's Media Creations  ,,,N/,0.27,N/,N/,0.26,20th Dec 96  ,
9011,Dragon Ball Z: Budokai 2,GC,04,Fighting,Atari  ,Pyramid  ,,,N/,0.27,0.21,0.06,N/,15th Dec 04  ,
9012,LEGO The Hobbit,XOne,14,Action-Adventure,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,N/,0.27,0.13,0.13,N/,08th Apr 14  ,15th Mar 18
9013,Sengoku Basara 4,PS3,14,Misc,Capcom  ,Capcom  ,,,N/,0.27,N/,N/,0.27,23rd Jan 14  ,19th Oct 18
9014,NBA Live 14,PS4,13,Sports,EA Sports  ,EA Tiburon  ,,,N/,0.27,0.17,0.05,N/,15th Nov 13  ,19th Oct 18
9015,iCarly 2: iJoin The Click!,DS,10,Adventure,Activision  ,"Human Soft, Inc.  ",,,N/,0.27,0.25,0.00,N/,16th Nov 10  ,
9016,Motocross Maniacs Advance,GBA,02,Racing,Konami  ,"Konami Computer Entertainment America, Inc. Honolulu Studio  ",,,N/,0.27,0.20,0.07,N/,21st Mar 02  ,
9017,Metal Gear Solid V: Ground Zeroes,XOne,14,Action-Adventure,Konami Digital Entertainment  ,Kojima Productions  ,,7.7  ,N/,0.27,0.13,0.13,N/,18th Mar 14  ,22nd Mar 18
9018,Pro Evolution Soccer 2013,PSP,12,Sports,Konami Digital Entertainment  ,Konami  ,,,N/,0.27,N/,0.08,0.18,06th Nov 12  ,12th Jan 18
9019,Dynasty Warriors,PS,97,Action,KOEI  ,Omega Force  ,,,N/,0.27,0.09,0.06,0.11,30th Jun 97  ,31st Dec 17
9020,M&M's Blast!,GBA,01,Puzzle,Majesco  ,Pipe Dream Interactive  ,,,N/,0.27,0.20,0.07,N/,01st Dec 01  ,
9021,Remington Super Slam Hunting: Africa,Wii,10,Sports,Mastiff  ,Mastiff  ,,,N/,0.27,0.25,N/,N/,09th Nov 10  ,
9022,Final Fantasy X International,PS2,04,Role-Playing,Square Enix  ,Square Enix  ,,,N/,0.27,N/,N/,0.27,19th Feb 04  ,
9023,Tiny Toon Adventures: Plucky's Big Adventure,PS,01,Action,Conspiracy Entertainment  ,Warthog  ,,,N/,0.27,0.15,0.10,N/,02nd Oct 01  ,
9024,NHL Hitz 20-02,XB,01,Sports,Midway Games  ,EA Black Box  ,,,N/,0.27,0.20,0.06,N/,14th Nov 01  ,
9025,Indy 500,2600,77,Racing,Atari  ,Atari  ,,,N/,0.27,0.26,0.01,N/,01st Oct 77  ,
9026,Dead Rising 2: Off the Record,X360,11,Action,Capcom  ,Blue Castle Games  ,,7.6  ,N/,0.27,0.17,0.08,N/,11th Oct 11  ,
9027,Sly Cooper: Thieves in Time,PSV,13,Misc,Sony Computer Entertainment America  ,Sanzaru Games  ,,,N/,0.27,0.13,0.07,N/,05th Feb 13  ,05th Jan 18
9028,Trivial Pursuit,PS2,09,Misc,Electronic Arts  ,Adrenalin Interactive  ,,,N/,0.27,0.09,0.01,N/,10th Mar 09  ,
9029,Evil Dead: Hail to the King,PS,00,Adventure,THQ  ,Heavy Iron Studios  ,,,N/,0.27,0.15,0.10,N/,04th Dec 00  ,
9030,Dragon Ball GT: Final Bout,PS,97,Fighting,Bandai  ,Bandai  ,,,N/,0.27,0.02,0.02,0.22,31st Jul 97  ,
9031,Burstrick: Wake Boarding!!,PS,01,Sports,Natsume  ,Metro Corporation  ,,,N/,0.27,0.15,0.10,N/,28th Feb 01  ,
9032,Dave Mirra Freestyle BMX: Maximum Remix,PS,01,Sports,Acclaim Entertainment  ,"Z-Axis, Ltd.  ",,,N/,0.27,0.15,0.10,N/,21st May 01  ,
9033,GRID 2,X360,13,Misc,Codemasters  ,Unknown  ,8.3  ,,N/,0.27,0.08,0.17,0.00,28th May 13  ,
9034,Family Guy: Back to the Multiverse,PS3,12,Action-Adventure,Activision  ,Heavy Iron Studios  ,,,N/,0.27,0.12,0.11,N/,20th Nov 12  ,19th Oct 18
9035,Batman - The Telltale Series,PC,,Adventure,Unknown  ,Telltale Games  ,,,0.27,N/,N/,N/,N/,,17th Feb 19
9036,Cat Goes Platform,PC,,Platform,Unknown  ,VOiD Games  ,,,0.27,N/,N/,N/,N/,,17th Feb 19
9037,Game of Thrones,PC,12,Role-Playing,Atlus  ,Cyanide Studios  ,,,0.27,N/,N/,N/,N/,15th May 12  ,
9038,Create,Wii,10,Misc,Electronic Arts  ,EA Bright Light  ,,,N/,0.27,0.23,0.03,N/,16th Nov 10  ,
9039,Bravo Team,PS4,18,Shooter,Sony Interactive Entertainment  ,Supermassive Games Ltd.  ,,,N/,0.27,0.12,0.09,0.02,06th Mar 18  ,11th Sep 18
9040,Batman: Arkham Origins Blackgate,3DS,13,Action-Adventure,Warner Bros. Interactive Entertainment  ,Armature Studio  ,,7.0  ,N/,0.27,0.16,0.09,N/,25th Oct 13  ,10th Dec 18
9041,Lightning Returns: Final Fantasy XIII,X360,14,Misc,Square Enix  ,Unknown  ,,6.4  ,N/,0.27,0.15,0.08,0.01,11th Feb 14  ,
9042,Iron Man 2,X360,10,Action,Sega  ,"Sega Studios, San Francisco  ",,5.1  ,N/,0.27,0.15,0.10,N/,04th May 10  ,
9043,Beamrider,2600,84,Shooter,Activision  ,Activision  ,,,N/,0.27,0.26,0.01,N/,24th Jan 84  ,
9044,Etrian Odyssey V: Beyond the Myth,3DS,17,Role-Playing,Atlus  ,Atlus  ,,7.9  ,N/,0.27,0.11,0.01,0.14,17th Oct 17  ,15th Jan 18
9045,Athens 2004,PS2,04,Sports,Sony Computer Entertainment  ,Eurocom Entertainment Software  ,,,N/,0.27,0.13,0.10,N/,14th Jul 04  ,
9046,Gunship,PS,96,Simulation,Microprose  ,MicroProse  ,,,N/,0.27,0.15,0.10,N/,03rd Jul 96  ,
9047,Jikkyou Powerful Pro Yakyuu Portable 4,PSP,09,Sports,Konami  ,PawaPuro Productions  ,,,N/,0.27,N/,N/,0.27,17th Sep 09  ,
9048,Pro Race Driver,PS2,02,Racing,Codemasters  ,Codemasters  ,,,N/,0.27,0.13,0.10,N/,06th Dec 02  ,
9049,Sydney 2000,PS,00,Sports,Eidos Interactive  ,Attention To Detail  ,,,N/,0.27,0.15,0.10,N/,31st Jul 00  ,
9050,Transformers: Cybertron Adventures,Wii,10,Action,Activision  ,High Moon Studios  ,,3.7  ,N/,0.27,0.14,0.10,N/,22nd Jun 10  ,
9051,Baten Kaitos: Eternal Wings and the Lost Ocean,GC,04,Role-Playing,Namco  ,tri-Crescendo / Monolith Soft  ,,8.2  ,N/,0.27,0.21,0.05,N/,16th Nov 04  ,
9052,Shadows of the Damned,PS3,11,Action,Electronic Arts  ,Grasshopper Manufacture  ,8.4  ,7.9  ,N/,0.27,0.11,0.09,0.04,21st Jun 11  ,
