Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
55201,ACA NEOGEO THE KING OF FIGHTERS '96,PS4,17,Fighting,Hamster Corporation  ,SNK Corporation  ,,,N/,N/,N/,N/,N/,10th Aug 17  ,29th Mar 18
55202,ACA NEOGEO THE KING OF FIGHTERS '97,XOne,17,Fighting,Hamster Corporation  ,SNK Corporation  ,,,N/,N/,N/,N/,N/,02nd Nov 17  ,02nd Apr 18
55203,ACA NEOGEO THE KING OF FIGHTERS '97,PS4,17,Fighting,Hamster Corporation  ,SNK Corporation  ,,,N/,N/,N/,N/,N/,02nd Nov 17  ,29th Mar 18
55204,ACA NEOGEO THE KING OF FIGHTERS '97,NS,18,Fighting,Hamster Corporation  ,SNK Corporation  ,,,N/,N/,N/,N/,N/,26th Jul 18  ,05th Aug 18
55205,ACA NEOGEO THE KING OF FIGHTERS '98,NS,17,Fighting,Hamster Corporation  ,SNK Corporation  ,,,N/,N/,N/,N/,N/,03rd Mar 17  ,03rd Apr 18
55206,ACA NEOGEO THE KING OF FIGHTERS '98,XOne,18,Fighting,Hamster Corporation  ,SNK Corporation  ,,,N/,N/,N/,N/,N/,11th Jan 18  ,03rd Apr 18
55207,ACA NEOGEO THE KING OF FIGHTERS '98,PS4,18,Fighting,Hamster Corporation  ,SNK Corporation  ,,,N/,N/,N/,N/,N/,26th Feb 18  ,29th Mar 18
55208,ACA NEOGEO THE KING OF FIGHTERS '99,NS,17,Fighting,Hamster Corporation  ,SNK Corporation  ,,,N/,N/,N/,N/,N/,25th May 17  ,04th Apr 18
55209,ACA NEOGEO THE KING OF FIGHTERS '99,XOne,18,Fighting,Hamster Corporation  ,SNK Corporation  ,,,N/,N/,N/,N/,N/,05th Apr 18  ,05th Aug 18
55210,ACA NEOGEO THE KING OF FIGHTERS 2000,NS,17,Fighting,Hamster Corporation  ,SNK Corporation  ,,,N/,N/,N/,N/,N/,10th Aug 17  ,04th Apr 18
55211,ACA NEOGEO THE KING OF FIGHTERS 2000,XOne,18,Fighting,Hamster Corporation  ,SNK Corporation  ,,,N/,N/,N/,N/,N/,21st Jun 18  ,05th Aug 18
55212,ACA NEOGEO THE LAST BLADE,NS,17,Fighting,Hamster Corporation  ,SNK Corporation  ,,,N/,N/,N/,N/,N/,14th Dec 17  ,03rd Apr 18
55213,ACA NEOGEO THE LAST BLADE,XOne,17,Fighting,Hamster Corporation  ,SNK Corporation  ,,,N/,N/,N/,N/,N/,18th May 17  ,03rd Apr 18
