Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
50901,The Simpsons: Bart's House of Weirdness,PC,92,Action,Konami  ,"Distinctive Software, Inc.  ",,,N/,N/,N/,N/,N/,01st Jan 92  ,
50902,The Simpsons: Bart's Nightmare,SNES,92,Platform,Acclaim Entertainment  ,Sculptured Software  ,,,N/,N/,N/,N/,N/,01st Sep 92  ,
50903,The Simpsons: Bart's Nightmare,GEN,93,Platform,Flying Edge  ,"Sculptured Software, Inc.  ",,,N/,N/,N/,N/,N/,01st Jan 93  ,
50904,The Simpsons: Bartman Meets Radioactive Man,NES,92,Platform,Acclaim Entertainment  ,Imagineering Inc.  ,,,N/,N/,N/,N/,N/,01st Dec 92  ,
50905,The Simpsons: Night of the Living Treehouse of Horror,GB,01,Platform,THQ  ,Software Creations  ,,,N/,N/,N/,N/,N/,26th Mar 01  ,
50906,The Simpsons: Virtual Springfield,PC,97,Adventure,Fox Interactive  ,Digital Evolution  ,,,N/,N/,N/,N/,N/,01st Jan 97  ,
50907,The Sims 2,PSN,09,Simulation,Electronic Arts  ,Maxis  ,,,N/,N/,N/,N/,N/,30th Sep 09  ,
50908,The Sims 2: Castaway,PSN,09,Simulation,Electronic Arts  ,Maxis  ,,,N/,N/,N/,N/,N/,30th Sep 09  ,
50909,The Sims 2: Mansion & Garden Stuff,PC,08,Simulation,Electronic Arts  ,Maxis Software  ,,,N/,N/,N/,N/,N/,17th Nov 08  ,
50910,The Sims 2: Pets,GBA,06,Simulation,Electronic Arts  ,Maxis  ,,,N/,N/,N/,N/,N/,07th Nov 06  ,
50911,The Sims 2: Pets,PSN,09,Simulation,Electronic Arts  ,Maxis  ,,,N/,N/,N/,N/,N/,30th Sep 09  ,
50912,The Sims 3,OSX,09,Simulation,Electronic Arts  ,Edge of Reality  ,,,N/,N/,N/,N/,N/,02nd Jun 09  ,20th Jul 18
50913,The Sims 3,WinP,10,Simulation,Electronic Arts  ,Edge of Reality  ,,,N/,N/,N/,N/,N/,15th Oct 10  ,
50914,The Sims 3,And,10,Simulation,Electronic Arts  ,Edge of Reality  ,,,N/,N/,N/,N/,N/,26th Oct 10  ,20th Jul 18
50915,The Sims 3 (Mobile Versions),WinP,09,Simulation,Electronic Arts  ,EA mobile  ,,,N/,N/,N/,N/,N/,05th May 09  ,
50916,The Sims 3: Commemorative Edition,PC,10,Simulation,Electronic Arts  ,EA Redwood Shores  ,,,N/,N/,N/,N/,N/,03rd Jun 10  ,
50917,The Sims 3: Pets,And,11,Misc,Electronic Arts  ,Unknown  ,,,N/,N/,N/,N/,N/,06th Sep 11  ,
50918,The Sims 3: Showtime,DS,10,Misc,Electronic Arts  ,Unknown  ,,,N/,N/,N/,N/,N/,26th Oct 10  ,
50919,The Sims 3: Showtime,PS3,10,Misc,Electronic Arts  ,Unknown  ,,,N/,N/,N/,N/,N/,26th Oct 10  ,
50920,The Sims 3: Showtime,X360,10,Misc,Electronic Arts  ,Unknown  ,,,N/,N/,N/,N/,N/,26th Oct 10  ,
50921,The Sims 3: Showtime,3DS,11,Misc,Electronic Arts  ,Unknown  ,,,N/,N/,N/,N/,N/,27th Mar 11  ,
50922,The Sims 3: Showtime,Wii,10,Misc,Electronic Arts  ,Unknown  ,,,N/,N/,N/,N/,N/,15th Nov 10  ,
50923,The Sims 4,OSX,15,Misc,Electronic Arts  ,Unknown  ,,,N/,N/,N/,N/,N/,17th Feb 15  ,
50924,The Sims 4: Cool Kitchen Stuff,PC,15,Simulation,Electronic Arts  ,Unknown  ,,,N/,N/,N/,N/,N/,11th Aug 15  ,
50925,The Sims 4: Get to Work,PC,15,Simulation,Electronic Arts  ,Unknown  ,,,N/,N/,N/,N/,N/,31st Mar 15  ,
50926,The Sims 4: Outdoor Retreat,PC,15,Simulation,Electronic Arts  ,Unknown  ,,,N/,N/,N/,N/,N/,13th Jan 15  ,
