Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
42801,Penguins Arena: Sedna's World,PC,08,Shooter,Meridian4  ,FroGames  ,,,N/,N/,N/,N/,N/,18th Dec 08  ,
42802,Penguins' Journey,PC,,Puzzle,Unknown  ,MumboJumbo  ,,,N/,N/,N/,N/,N/,,
42803,Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness Episode One,XBL,08,Adventure,Hothead Games  ,Hothead Games  ,,,N/,N/,N/,N/,N/,21st May 08  ,
42804,Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness Episode One,PSN,08,Adventure,Hothead Games  ,Hothead Games  ,,,N/,N/,N/,N/,N/,23rd Oct 08  ,
42805,Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness Episode Two,PSN,08,Adventure,Hothead Games  ,Hothead Games  ,,,N/,N/,N/,N/,N/,30th Oct 08  ,
42806,Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness Episode Two,XBL,08,Adventure,Hothead Games  ,Hothead Games  ,,,N/,N/,N/,N/,N/,29th Oct 08  ,
42807,Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness Episode Two,PC,08,Adventure,Hothead Games  ,Hothead Games  ,,,N/,N/,N/,N/,N/,29th Oct 08  ,
42808,Penny Racers,GBA,02,Racing,Takara  ,Xicat Interactive  ,,,N/,N/,N/,N/,N/,18th Oct 02  ,
42809,Penthouse Interactive Virtual Photo Shoot Vol. 1,3DO,94,Misc,Apollo  ,Apollo  ,,,N/,N/,N/,N/,N/,23rd Dec 94  ,
42810,PENTOMINON,XBL,09,Puzzle,Microsoft  ,xisai  ,,,N/,N/,N/,N/,N/,14th Aug 09  ,
42811,Pentumble,OSX,14,Action,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,21st Aug 14  ,
42812,Penumbra Collection,PC,09,Adventure,SouthPeak Interactive  ,Frictional Games  ,,,N/,N/,N/,N/,N/,23rd Feb 09  ,
42813,Penumbra: Black Plague,PC,08,Adventure,Paradox Interactive   ,Frictional Games  ,,,N/,N/,N/,N/,N/,13th Feb 08  ,
42814,Penumbra: Requiem,PC,08,Adventure,Paradox Interactive   ,Frictional Games  ,,,N/,N/,N/,N/,N/,27th Aug 08  ,
42815,People's General,PC,98,Strategy,SSI  ,"Strategic Simulations, Inc.  ",,,N/,N/,N/,N/,N/,31st Aug 98  ,
42816,Pepenga Pengo,GEN,95,Puzzle,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,22nd Dec 95  ,
42817,Pepenga Pengo,VC,09,Puzzle,Sega  ,Sega  ,,,N/,N/,N/,N/,N/,04th Aug 09  ,
42818,Peperon Mura no Shiki,3DO,95,Misc,NHK  ,NHK  ,,,N/,N/,N/,N/,N/,20th Oct 95  ,
42819,Pepper Panic Saga,BRW,13,Misc,King.com  ,Unknown  ,,,N/,N/,N/,N/,N/,30th Oct 13  ,
42820,Pepsi Invaders,2600,83,Shooter,Atari  ,Atari  ,,,N/,N/,N/,N/,N/,01st Jan 83  ,
42821,Pepsiman,PS,99,Action,KID  ,KID Corporation  ,,,N/,N/,N/,N/,N/,04th Mar 99  ,
42822,percussONE,XBL,09,Puzzle,Microsoft  ,SectionZ  ,,,N/,N/,N/,N/,N/,15th Feb 09  ,
42823,Percy 'n' Friends - Jump Adventure,PC,13,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,10th Sep 13  ,
42824,Percy's Predicament,WiiU,14,Misc,Maestro Interactive Games  ,Unknown  ,,,N/,N/,N/,N/,N/,07th Feb 14  ,
42825,Perfect Ace 2: The Championships,PC,05,Sports,Oxygen Interactive  ,Aqua Pacific  ,,,N/,N/,N/,N/,N/,25th Jul 05  ,
42826,Perfect Ace 2: The Championships,PS2,05,Sports,Oxygen Interactive  ,Aqua Pacific  ,,,N/,N/,N/,N/,N/,15th Jul 05  ,
42827,Perfect Choro Q,GB,00,Racing,Takara  ,Eleca  ,,,N/,N/,N/,N/,N/,11th Aug 00  ,
42828,Perfect Dark,GB,00,Action,Rare  ,Rare Ltd.  ,,5.3  ,N/,N/,N/,N/,N/,01st Aug 00  ,
42829,Perfect Dark,XBL,10,Shooter,Microsoft Game Studios  ,4J Studios  ,,8.2  ,N/,N/,N/,N/,N/,17th Mar 10  ,
42830,Perfect Dark Zero,XBL,08,Shooter,Microsoft Game Studios  ,Rare Ltd.  ,,,N/,N/,N/,N/,N/,09th Nov 08  ,
42831,Perfect Weapon,PSN,10,Action,Sony Computer Entertainment  ,Gray Matter Inc.  ,,,N/,N/,N/,N/,N/,25th Mar 10  ,
42832,Perfect World,3DO,95,Action,Electronic Arts Victor  ,Electronic Arts Victor  ,,,N/,N/,N/,N/,N/,22nd Sep 95  ,
42833,Perfect World,PC,,Role-Playing,Unknown  ,Beijing Perfect World  ,,,N/,N/,N/,N/,N/,,
42834,Perimeter 2: New Earth,PC,09,Strategy,Strategy First  ,KDV Games  ,,,N/,N/,N/,N/,N/,13th Feb 09  ,
42835,Perimeter: Emperor's Testament,PC,06,Strategy,Paradox Interactive   ,KD Lab  ,,,N/,N/,N/,N/,N/,04th Sep 06  ,
42836,PerlMania,XBL,09,Puzzle,Microsoft  ,Jay24w  ,,,N/,N/,N/,N/,N/,20th Dec 09  ,
42837,pero2Cat,WinP,13,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,20th Apr 13  ,
42838,pero2Cat,And,13,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,20th Apr 13  ,
42839,Perry Mason: Case of The Mandarin Murder,PC,86,Adventure,Telarium  ,Telarium  ,,,N/,N/,N/,N/,N/,01st Jan 86  ,
42840,Persona 2: Innocent Sin,PS,99,Role-Playing,Atlus  ,Atlus Co.  ,,9.2  ,N/,N/,N/,N/,N/,24th Jun 99  ,
42841,Persona 4: Arena,Arc,12,Misc,Atlus  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Mar 12  ,
42842,Persona 4: The Ultimate in Mayonaka Arena,PS3,,Fighting,Unknown  ,Arc System Works  ,,,N/,N/,N/,N/,N/,,
42843,Persona 4: The Ultimate in Mayonaka Arena,X360,,Fighting,Unknown  ,Arc System Works  ,,,N/,N/,N/,N/,N/,,
42844,Persona 4: The Ultimax Ultra Suplex Hold,Arc,13,Misc,Atlus  ,Unknown  ,,,N/,N/,N/,N/,N/,28th Nov 13  ,
42845,Personal Fitness For Men,DS,,Sports,Unknown  ,Games Campus Cologne GmbH  ,,,N/,N/,N/,N/,N/,,
