Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
44801,Redneck Racers,PC,10,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,10th Dec 10  ,
44802,Redneck Rampage,PC,97,Shooter,Interplay  ,Xatrix Entertainment  ,,,N/,N/,N/,N/,N/,30th Apr 97  ,
44803,Redneck Rampage Rides Again,PC,98,Shooter,Interplay  ,Xatrix Entertainment  ,,,N/,N/,N/,N/,N/,31st May 98  ,
44804,Redneck Rampage: Family Reunion,PC,98,Shooter,Interplay  ,Xatrix Entertainment  ,,,N/,N/,N/,N/,N/,01st Jan 98  ,
44805,Redneck Rampage: Suckin' Grits On Route 66,PC,98,Shooter,Interplay  ,Sunstorm Interactive  ,,,N/,N/,N/,N/,N/,13th Jul 98  ,
44806,Redout,NS,18,Racing,Nicalis  ,Nicalis  ,6.0  ,,N/,N/,N/,N/,N/,30th Dec 18  ,15th Aug 18
44807,Redux: Dark Matters,PC,15,Misc,HuCast  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jan 15  ,
44808,Redux: Dark Matters,DC,14,Misc,HuCast  ,Unknown  ,,,N/,N/,N/,N/,N/,27th Jan 14  ,
44809,Reef Aquarium,PSN,10,Simulation,Biart Design Studio  ,Biart Design Studio  ,,,N/,N/,N/,N/,N/,29th Apr 10  ,
44810,Reef Rave,XBL,09,Misc,Microsoft  ,North Squard  ,,,N/,N/,N/,N/,N/,03rd Aug 09  ,
44811,Reel Deal Card Games '09,PC,08,Misc,Phantom EFX  ,PhantomEFX  ,6.1  ,,N/,N/,N/,N/,N/,02nd Sep 08  ,
44812,Reel Deal Casino: Millionaire's Club,PC,08,Misc,Phantom EFX  ,Phantom EFX  ,6.6  ,,N/,N/,N/,N/,N/,02nd Sep 08  ,
44813,Reel Deal Slots American Adventure,PC,,Misc,Unknown  ,"Phantom EFX, Inc.  ",,,N/,N/,N/,N/,N/,,
44814,Reel Deal Slots: Blackbeard's Revenge,PC,08,Misc,Phantom EFX  ,Phantom EFX  ,6.9  ,,N/,N/,N/,N/,N/,02nd Sep 08  ,
44815,Reel Fishing,PSN,09,Sports,Sony Computer Entertainment  ,Pack-In Video  ,,,N/,N/,N/,N/,N/,23rd Nov 09  ,
44816,Reel Fishing Challenge,WW,09,Sports,Natsume  ,Natsume  ,,,N/,N/,N/,N/,N/,29th Jun 09  ,
44817,Reel Fishing Challenge II,WW,10,Sports,Natsume  ,Natsume  ,,,N/,N/,N/,N/,N/,07th Jun 10  ,
44818,Reel Fishing II,PSN,11,Sports,Sony Computer Entertainment  ,Open Sesame  ,,,N/,N/,N/,N/,N/,08th Feb 11  ,
44819,Reel Fishing Wild,DC,01,Sports,Natsume  ,West One  ,,5.9  ,N/,N/,N/,N/,N/,01st Jan 01  ,
44820,Reel Fishing: Master's Challenge,PSV,15,Sports,Natsume  ,Natsume  ,,,N/,N/,N/,N/,N/,03rd Feb 15  ,19th Jul 18
44821,Reflex,PC,93,Misc,Kiss  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jan 93  ,
44822,Reflex Check - Balloon Destroyer,PC,15,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,01st Jan 15  ,
44823,Reflex Tester,OSX,14,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,21st Jan 14  ,
44824,Reflex Tester,PC,14,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,21st Jan 14  ,
44825,Reflex Turbo 3,XBL,09,Misc,Microsoft  ,JJJ  ,,,N/,N/,N/,N/,N/,12th May 09  ,
44826,Reflex!,PC,14,Misc,Screen 7  ,Unknown  ,,,N/,N/,N/,N/,N/,20th Mar 14  ,
44827,Reflexes - (Reaction),OSX,14,Misc,Secret Exit Ltd.  ,Unknown  ,,,N/,N/,N/,N/,N/,10th Jan 14  ,
44828,Reflexes - (Reaction),PC,14,Misc,Secret Exit Ltd.  ,Unknown  ,,,N/,N/,N/,N/,N/,10th Jan 14  ,
44829,Reflexes test,PC,14,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,04th Feb 14  ,
44830,Reflexic,OSX,09,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,28th May 09  ,
44831,Reflexic,PC,09,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,28th May 09  ,
44832,Reflexic,Linux,09,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,28th May 09  ,
