Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
17101,Virtual Villagers: A New Home,DS,10,Simulation,Conspiracy Entertainment  ,Keen Games  ,,,N/,0.05,0.04,0.01,N/,20th Apr 10  ,
17102,Shin Sangoku Musou 5 Empires,PSP,10,Action,KOEI  ,Koei  ,,,N/,0.05,N/,N/,0.05,21st Jan 10  ,
17103,BlowOut,XB,03,Shooter,Majesco  ,Terminal Reality  ,,,N/,0.05,0.04,0.01,N/,26th Nov 03  ,
17104,Carve,XB,04,Racing,Global Star Software  ,Argonaut Games  ,,,N/,0.05,0.04,0.01,N/,24th Feb 04  ,
17105,GachiTora! Abarenbou Kyoushi in High School,PSP,11,Action,Spike  ,Spike  ,,,N/,0.05,N/,N/,0.05,21st Apr 11  ,
17106,Kamen Rider: Climax Heroes Fourze,PSP,11,Fighting,Bandai  ,Eighting  ,,,N/,0.05,N/,N/,0.05,01st Dec 11  ,
17107,Bottom of the 9th '99,PS,98,Sports,Konami  ,Konami  ,,5.0  ,N/,0.05,0.03,0.02,N/,01st Jul 98  ,
17108,WTA Tour Tennis,PS2,02,Sports,Konami  ,Konami  ,,,N/,0.05,0.03,0.02,N/,26th Mar 02  ,
17109,Dynasty Warriors 5,XB,05,Action,KOEI  ,Omega Force  ,,,N/,0.05,0.04,0.01,N/,13th Sep 05  ,
17110,Valkyria Revolution,PSV,17,Role-Playing,Sega  ,Media.Vision  ,,,N/,0.05,N/,N/,0.05,27th Jun 17  ,21st Jan 18
17111,Famicom Mini: Dig Dug,GBA,04,Puzzle,Namco  ,Namco  ,,,N/,0.05,N/,N/,0.05,21st May 04  ,
17112,FIFA Soccer 2003,GBA,02,Sports,EA Sports  ,Exient Entertainment  ,,6.9  ,N/,0.05,0.04,0.01,N/,19th Nov 02  ,
17113,Naval Ops: Commander,PS2,04,Simulation,KOEI  ,Micro Cabin  ,,,N/,0.05,0.03,0.02,N/,09th Mar 04  ,
17114,Match 3 Madness,DS,11,Puzzle,Unknown  ,Most Wanted Entertainment  ,,,N/,0.05,N/,0.05,N/,26th Jul 11  ,
17115,Lernerfolg Vorschule: Capt'n Sharky,DS,09,Misc,Tivola  ,Tivola  ,,,N/,0.05,N/,0.05,N/,23rd Nov 09  ,
17116,Defendin' De Penguin,Wii,08,Strategy,Crave Entertainment  ,Crave Entertainment  ,,,N/,0.05,0.05,0.00,N/,02nd Sep 08  ,
17117,Bleach: Blade Battlers,PS2,06,Fighting,Sony Computer Entertainment  ,Racjin  ,,,N/,0.05,N/,N/,0.05,12th Oct 06  ,
17118,Rez,PS2,02,Shooter,Sega  ,United Game Artists  ,,9.0  ,N/,0.05,0.03,0.02,N/,07th Jan 02  ,
17119,MLB SlugFest 2006,XB,06,Sports,Midway Games  ,Blue Shift  ,,,N/,0.05,0.04,0.01,N/,05th Jun 06  ,
17120,Baja: Edge of Control HD,XOne,17,Racing,THQ Nordic  ,2XL Games  ,,,N/,0.05,0.05,N/,N/,14th Sep 17  ,29th Jun 18
17121,Owlboy,NS,18,Platform,Soedesco  ,D-Pad Studios  ,7.0  ,9.0  ,N/,0.05,0.03,0.01,N/,29th May 18  ,06th Nov 18
17122,Jissen Pachislot Hisshouhou! Hokuto no Ken DS SE,DS,06,Misc,Sega  ,Sammy Studios  ,,,N/,0.05,N/,N/,0.05,10th Aug 06  ,
17123,Lufia: The Ruins of Lore,GBA,03,Role-Playing,Atlus  ,Atelier Double  ,,,N/,0.05,0.04,0.01,N/,06th May 03  ,
17124,UEFA Euro 2004: Portugal,XB,04,Sports,EA Sports  ,EA Canada  ,,,N/,0.05,0.04,0.01,N/,04th May 04  ,
17125,Activision Hits: Remixed,PSP,06,Misc,Activision  ,Digital Eclipse Software  ,,7.4  ,N/,0.05,0.05,0.00,N/,08th Nov 06  ,
17126,Samurai Deeper Kyo,PS,02,Fighting,Bandai  ,Bandai  ,,,N/,0.05,N/,N/,0.05,12th Dec 02  ,
17127,Shaman King: Soul Fight,GC,03,Platform,Bandai  ,Tuning Electronic  ,,,N/,0.05,N/,N/,0.05,28th Mar 03  ,
17128,Medabots: Infinity,GC,03,Role-Playing,Natsume  ,"Imagineer Co., Ltd.  ",,5.4  ,N/,0.05,0.04,0.01,N/,14th Dec 03  ,
17129,Dungeon Keeper 2,PC,99,Strategy,Electronic Arts  ,Bullfrog Productions  ,,,N/,0.05,N/,0.05,N/,30th Jun 99  ,
17130,Doraemon: Shin Nobita no Nihon Tanjou,3DS,16,Misc,FuRyu Corporation  ,Unknown  ,,,N/,0.05,N/,N/,0.05,03rd Mar 16  ,
17131,Airline Tycoon 2,PC,11,Simulation,Kalypso  ,Kalypso Media  ,,,N/,0.05,0.00,0.04,N/,11th Oct 11  ,
17132,Zapper: One Wicked Cricket!,XB,02,Platform,Infogrames  ,Blitz Games  ,,5.2  ,N/,0.05,0.04,0.01,N/,03rd Nov 02  ,
17133,Jirou Akagawa: Majotachi no Nemuri,SNES,95,Adventure,Pack-In-Video  ,Pack-In-Video  ,,,N/,0.05,N/,N/,0.05,24th Nov 95  ,
17134,Touch 'N' Play Collection,DS,11,Misc,O-Games  ,O-Games  ,,,N/,0.05,0.03,0.01,N/,10th May 11  ,
17135,Bust-A-Bloc,PS2,03,Puzzle,Midas Interactive Entertainment  ,D3 Publisher  ,,,N/,0.05,N/,N/,0.05,31st Oct 03  ,
17136,Demon Gaze 2,PSV,17,Role-Playing,NIS America  ,Experience Inc.  ,,,N/,0.05,0.01,0.00,0.04,14th Nov 17  ,
17137,Sitting Ducks,PS2,04,Platform,Hip Interactive  ,Asobo Studio  ,,,N/,0.05,0.03,0.02,N/,01st Jul 04  ,
17138,Puyo Puyo 7,Wii,09,Puzzle,Sega  ,Sega  ,,,N/,0.05,N/,N/,0.05,26th Nov 09  ,
17139,Haikyu!! Cross Team Match!,3DS,16,Action,Bandai Namco Games  ,Bandai Namco Games  ,,,N/,0.05,N/,N/,0.05,03rd Mar 16  ,06th Aug 18
17140,Pawly Pets: My Vet Practice,DS,07,Strategy,Ubisoft  ,DTP Entertainment  ,,,N/,0.05,N/,0.05,N/,02nd Feb 07  ,
17141,Mighty No. 9,WiiU,16,Platform,Deep Silver  ,Comcept  ,,,N/,0.05,0.03,0.01,N/,21st Jun 16  ,04th Jul 18
17142,NFL Blitz Pro,XB,03,Sports,Midway Games  ,Point of View  ,,,N/,0.05,0.04,0.01,N/,04th Nov 03  ,
17143,Black Mirror,PS4,17,Adventure,THQ Nordic  ,KING Art Games  ,,,N/,0.05,0.04,N/,N/,28th Nov 17  ,20th Aug 18
17144,Pretty Cure All Stars Everyone Gather? Let's Dance!,Wii,13,Music,Namco Bandai Games  ,Bandai Namco Games  ,,,N/,0.05,N/,N/,0.05,28th Mar 13  ,03rd Jan 19
17145,F1 2010,PC,10,Racing,Codemasters  ,Codemasters Birmingham  ,,8.0  ,N/,0.05,N/,0.05,N/,22nd Sep 10  ,
17146,Mountain Bike Adrenaline,PS2,07,Sports,Valcon Games  ,Fresh 3D  ,,,N/,0.05,0.03,0.02,N/,09th Oct 07  ,
17147,LEGO Harry Potter: Years 1-4,PC,10,Adventure,Warner Bros. Interactive  ,Telltale Games  ,,8.2  ,N/,0.05,0.04,0.01,N/,29th Jun 10  ,
17148,Zyuden Sentai Kyoryuger: Game on Gaburincho,3DS,13,Action,Namco Bandai Games  ,Bandai Namco Games  ,,,N/,0.05,N/,N/,0.05,08th Aug 13  ,05th Jan 19
17149,Medal of Honor: Airborne,PC,07,Shooter,Electronic Arts  ,EA Los Angeles  ,,,N/,0.05,0.00,0.04,N/,04th Sep 07  ,
17150,"Murder, She Wrote",PC,09,Adventure,Legacy Interactive  ,Legacy Interactive  ,,,N/,0.05,N/,0.04,N/,12th Nov 09  ,
17151,Hi-Octane: The Track Fights Back!,PS,96,Racing,Electronic Arts  ,Bullfrog Productions  ,,,N/,0.05,0.03,0.02,N/,01st Jan 96  ,
17152,Mister Slime,DS,08,Action,SouthPeak Interactive  ,Lexis Numerique  ,,,N/,0.05,0.05,N/,N/,15th Jul 08  ,
17153,Black Sigil: Blade of the Exiled,DS,09,Role-Playing,Graffiti  ,Studio Archcraft  ,6.2  ,6.0  ,N/,0.05,0.05,N/,N/,09th Jun 09  ,
17154,Learn Science,DS,10,Misc,DreamCatcher Interactive  ,DreamCatcher Interactive  ,,,N/,0.05,0.05,N/,N/,07th Dec 10  ,
17155,Touhou Genso Wanderer,PS4,17,Action,NIS America  ,AQUA STYLE  ,,,N/,0.05,0.04,N/,N/,21st Mar 17  ,18th Sep 18
