Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
61901,Open Roads,XOne,,Adventure,Unknown  ,Open Roads Team  ,,,N/,N/,N/,N/,N/,,02nd Jan 24
61902,Open Roads,PS5,,Adventure,Unknown  ,Open Roads Team  ,,,N/,N/,N/,N/,N/,,02nd Jan 24
61903,Open Roads,PS4,,Adventure,Unknown  ,Open Roads Team  ,,,N/,N/,N/,N/,N/,,02nd Jan 24
61904,Open Roads,PC,,Adventure,Unknown  ,Open Roads Team  ,,,N/,N/,N/,N/,N/,,02nd Jan 24
61905,Open Roads,NS,,Adventure,Unknown  ,Open Roads Team  ,,,N/,N/,N/,N/,N/,,02nd Jan 24
61906,OpenTTD,PC,,Simulation,Unknown  ,Open Source  ,,,N/,N/,N/,N/,N/,,07th Jun 19
61907,Operation Breakout,PC,16,Shooter,SGTTB_Studios  ,SGTTB_Studios  ,,,N/,N/,N/,N/,N/,01st Nov 16  ,29th Mar 19
61908,Operation Night Strikers,NS,,Misc,Unknown  ,M2  ,,,N/,N/,N/,N/,N/,,08th Aug 25
61909,Operation Night Strikers,PC,,Misc,Unknown  ,M2  ,,,N/,N/,N/,N/,N/,,08th Aug 25
61910,OPUS: Collection,NS,19,Adventure,PM Studios  ,SIGONO  ,,,N/,N/,N/,N/,N/,26th Feb 19  ,03rd Jan 19
61911,OPUS: Rocket of Whispers,NS,18,Adventure,Flyhigh Works  ,SIGONO  ,,,N/,N/,N/,N/,N/,22nd Mar 18  ,05th Jan 18
61912,OPUS: The Day We Found Earth,NS,17,Adventure,Flyhigh Works  ,SIGONO  ,,,N/,N/,N/,N/,N/,30th Nov 17  ,05th Jan 18
61913,ORBIT,WiiU,,Puzzle,Unknown  ,RCMADIAX  ,,,N/,N/,N/,N/,N/,,25th Aug 20
61914,Orcs Must Die! 3,PC,,Strategy,Unknown  ,Robot Entertainment  ,,,N/,N/,N/,N/,N/,,14th Jun 21
61915,Orcs Must Die! 3,PS4,,Strategy,Unknown  ,Robot Entertainment  ,,,N/,N/,N/,N/,N/,,14th Jun 21
61916,Orcs Must Die! 3,XOne,,Strategy,Unknown  ,Robot Entertainment  ,,,N/,N/,N/,N/,N/,,14th Jun 21
61917,Orcs Must Die! 3,XS,,Strategy,Unknown  ,Robot Entertainment  ,,,N/,N/,N/,N/,N/,,14th Jun 21
61918,Orcs Must Die! Deathtrap,XS,,Action,Unknown  ,Robot Entertainment  ,,,N/,N/,N/,N/,N/,,20th Jun 25
61919,Orcs Must Die! Deathtrap,PC,,Action,Unknown  ,Robot Entertainment  ,,,N/,N/,N/,N/,N/,,20th Jun 25
61920,Orcs Must Die! Deathtrap,PS5,,Action,Unknown  ,Robot Entertainment  ,,,N/,N/,N/,N/,N/,,20th Jun 25
61921,Ori and the Blind Forest,PC,15,Platform,Microsoft Studios  ,Moon Studios  ,,,N/,N/,N/,N/,N/,11th Mar 15  ,12th Aug 18
61922,Ori and the Blind Forest: Definitive Edition,XOne,16,Platform,Microsoft Studios  ,Moon Studios  ,,,N/,N/,N/,N/,N/,11th Mar 16  ,04th Aug 20
61923,Ori and the Blind Forest: Definitive Edition,NS,19,Platform,Xbox Game Studios  ,Moon Studios  ,,,N/,N/,N/,N/,N/,27th Sep 19  ,09th Sep 19
61924,Ori and the Will of the Wisps,XOne,20,Action-Adventure,Xbox Game Studios  ,Moon Studios  ,9.0  ,,N/,N/,N/,N/,N/,11th Mar 20  ,04th Aug 20
61925,Ori and the Will of the Wisps,PC,20,Action-Adventure,Xbox Game Studios  ,Moon Studios  ,,,N/,N/,N/,N/,N/,11th Mar 20  ,04th Aug 20
61926,Ori and the Will of the Wisps,XS,20,Action-Adventure,Xbox Game Studios  ,Moon Studios  ,,,N/,N/,N/,N/,N/,01st Dec 20  ,04th Aug 20
61927,Ori and the Will of the Wisps,NS,20,Platform,iam8bit  ,Moon Studios  ,,,N/,N/,N/,N/,N/,17th Sep 20  ,17th Sep 20
61928,Ori and the Will of the Wisps,All,20,Platform,Xbox Game Studios  ,Moon Studios  ,,,N/,N/,N/,N/,N/,11th Mar 20  ,05th May 24
61929,Oriental Empires,PC,,Strategy,Unknown  ,Shining Pixel Studios  ,,,N/,N/,N/,N/,N/,,11th Jan 18
61930,Orion Haste,XS,,Shooter,Unknown  ,Forsteri Studios  ,,,N/,N/,N/,N/,N/,,13th Mar 24
61931,Orion Haste,XOne,,Shooter,Unknown  ,Forsteri Studios  ,,,N/,N/,N/,N/,N/,,13th Mar 24
61932,Orion Haste,PS5,,Shooter,Unknown  ,Forsteri Studios  ,,,N/,N/,N/,N/,N/,,13th Mar 24
61933,Orion Haste,PS4,,Shooter,Unknown  ,Forsteri Studios  ,,,N/,N/,N/,N/,N/,,13th Mar 24
61934,Orion Haste,NS,,Shooter,Unknown  ,Forsteri Studios  ,5.5  ,,N/,N/,N/,N/,N/,,13th Mar 24
61935,ORION: Prelude,PC,,Action,Unknown  ,Spiral Game Studios  ,,,N/,N/,N/,N/,N/,,26th Mar 19
61936,Orn: The Tiny Forest Sprite,NS,20,Platform,FIVE12 GAMES  ,FIVE12 GAMES  ,,,N/,N/,N/,N/,N/,24th Jan 20  ,16th Jan 20
61937,Orn: The Tiny Forest Sprite,PC,18,Platform,FIVE12 GAMES  ,FIVE12 GAMES  ,,,N/,N/,N/,N/,N/,20th Dec 18  ,16th Jan 20
61938,Orphan of the Machine,XS,21,Adventure,Dynamic Voltage Games  ,Dynamic Voltage Games  ,,,N/,N/,N/,N/,N/,01st Dec 21  ,17th Jun 20
