Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
57401,Dauntless,PS4,19,Role-Playing,Phoenix Labs  ,Phoenix Labs  ,,,N/,N/,N/,N/,N/,21st May 19  ,06th Dec 18
57402,Dauntless,XOne,19,Role-Playing,Phoenix Labs  ,Phoenix Labs  ,,,N/,N/,N/,N/,N/,21st May 19  ,06th Dec 18
57403,Dauntless,NS,19,Role-Playing,Phoenix Labs  ,Phoenix Labs  ,,,N/,N/,N/,N/,N/,10th Dec 19  ,12th Dec 18
57404,Dave the Diver,PC,,Role-Playing,Unknown  ,Mintrocket  ,,,N/,N/,N/,N/,N/,,17th Aug 23
57405,Dave the Diver,NS,,Role-Playing,Unknown  ,Mintrocket  ,8.0  ,,N/,N/,N/,N/,N/,,11th Oct 23
57406,David Beckham Soccer,PS,02,Sports,Majesco  ,Rage Software  ,,,N/,N/,N/,N/,N/,01st Jun 02  ,30th Mar 18
57407,Dawn of Fear,PS4,20,Action-Adventure,Good Game Publishing  ,Brok3nsite  ,,,N/,N/,N/,N/,N/,03rd Feb 20  ,22nd Jan 20
57408,Daydream: Forgotten Sorrow,XS,,Action-Adventure,Unknown  ,Frozen Line  ,,,N/,N/,N/,N/,N/,,11th Jul 24
57409,Daydream: Forgotten Sorrow,XOne,,Action-Adventure,Unknown  ,Frozen Line  ,,,N/,N/,N/,N/,N/,,11th Jul 24
57410,Daydream: Forgotten Sorrow,PS5,,Action-Adventure,Unknown  ,Frozen Line  ,,,N/,N/,N/,N/,N/,,11th Jul 24
57411,Daydream: Forgotten Sorrow,PS4,,Action-Adventure,Unknown  ,Frozen Line  ,,,N/,N/,N/,N/,N/,,11th Jul 24
57412,Daydream: Forgotten Sorrow,PC,,Action-Adventure,Unknown  ,Frozen Line  ,,,N/,N/,N/,N/,N/,,11th Jul 24
57413,Daydream: Forgotten Sorrow,NS,,Action-Adventure,Unknown  ,Frozen Line  ,,,N/,N/,N/,N/,N/,,11th Jul 24
57414,Daymare: 1994 Sandcastle,XS,,Action-Adventure,Unknown  ,Invader Studios  ,,,N/,N/,N/,N/,N/,,25th Apr 23
57415,Daymare: 1994 Sandcastle,XOne,,Action-Adventure,Unknown  ,Invader Studios  ,,,N/,N/,N/,N/,N/,,25th Apr 23
57416,Daymare: 1994 Sandcastle,PS5,,Action-Adventure,Unknown  ,Invader Studios  ,,,N/,N/,N/,N/,N/,,25th Apr 23
57417,Daymare: 1994 Sandcastle,PS4,,Action-Adventure,Unknown  ,Invader Studios  ,,,N/,N/,N/,N/,N/,,25th Apr 23
57418,Daymare: 1994 Sandcastle,PC,,Action-Adventure,Unknown  ,Invader Studios  ,,,N/,N/,N/,N/,N/,,25th Apr 23
57419,Daymare: 1994 Sandcastle,NS,,Action-Adventure,Unknown  ,Invader Studios  ,,,N/,N/,N/,N/,N/,,25th Apr 23
57420,Daymare: 1998,XOne,19,Action-Adventure,Destructive Creations  ,Invader Studios  ,4.0  ,,N/,N/,N/,N/,N/,01st Dec 19  ,16th Aug 19
57421,Daymare: 1998,PS4,19,Action-Adventure,Destructive Creations  ,Invader Studios  ,,,N/,N/,N/,N/,N/,01st Dec 19  ,16th Aug 19
57422,Daymare: 1998,PC,19,Action-Adventure,Destructive Creations  ,Invader Studios  ,,,N/,N/,N/,N/,N/,17th Sep 19  ,16th Aug 19
57423,DC Super Hero Girls: Teen Power,NS,21,Action-Adventure,Warner Bros. Interactive Entertainment  ,DC Studios  ,,,N/,N/,N/,N/,N/,04th Jun 21  ,18th Feb 21
57424,de Blob,XOne,17,Platform,THQ Nordic  ,Blue Tongue  ,,,N/,N/,N/,N/,N/,14th Nov 17  ,13th Feb 18
57425,de Blob,PS4,17,Platform,THQ Nordic  ,Blue Tongue  ,,,N/,N/,N/,N/,N/,14th Nov 17  ,13th Feb 18
57426,de Blob,NS,18,Platform,THQ Nordic  ,THQ Nordic  ,,,N/,N/,N/,N/,N/,26th Jun 18  ,13th Feb 18
57427,de Blob 2,PS4,18,Platform,THQ Nordic  ,THQ Nordic  ,,,N/,N/,N/,N/,N/,27th Feb 18  ,13th Feb 18
57428,De Mambo,NS,17,Action,The Dangerous Kitchen  ,The Dangerous Kitchen  ,,,N/,N/,N/,N/,N/,13th Jul 17  ,11th Mar 18
57429,Dead by Daylight,NS,19,Action,Koch Media  ,Behaviour Interactive Inc.  ,,,N/,N/,N/,N/,N/,24th Sep 19  ,13th Feb 19
57430,Dead by Daylight,XS,20,Action,Behaviour Interactive  ,Behaviour Interactive  ,,,N/,N/,N/,N/,N/,01st Dec 20  ,22nd Sep 20
57431,Dead by Daylight,PS5,20,Action,Behaviour Interactive  ,Behaviour Interactive  ,,,N/,N/,N/,N/,N/,01st Dec 20  ,22nd Sep 20
57432,Dead Cells,XOne,18,Action,Merge Games  ,Motion Twin  ,,,N/,N/,N/,N/,N/,15th Aug 18  ,06th Aug 18
57433,Dead Cells: Fatal Falls,XOne,,Action-Adventure,Unknown  ,Motion Twin  ,,,N/,N/,N/,N/,N/,,02nd Aug 21
57434,Dead Cells: Fatal Falls,PS4,,Action-Adventure,Unknown  ,Motion Twin  ,,,N/,N/,N/,N/,N/,,02nd Aug 21
57435,Dead Cells: Fatal Falls,PC,,Action-Adventure,Unknown  ,Motion Twin  ,,,N/,N/,N/,N/,N/,,02nd Aug 21
57436,Dead Cells: Fatal Falls,NS,,Action-Adventure,Unknown  ,Motion Twin  ,,,N/,N/,N/,N/,N/,,02nd Aug 21
57437,Dead Cells: Return to Castlevania,NS,,Action,Unknown  ,Motion Twin  ,7.0  ,,N/,N/,N/,N/,N/,,31st Mar 23
57438,Dead Cells: Return to Castlevania,PC,,Action,Unknown  ,Motion Twin  ,,,N/,N/,N/,N/,N/,,31st Mar 23
57439,Dead Cells: Return to Castlevania,PS4,,Action,Unknown  ,Motion Twin  ,,,N/,N/,N/,N/,N/,,31st Mar 23
57440,Dead Cells: Return to Castlevania,XOne,,Action,Unknown  ,Motion Twin  ,,,N/,N/,N/,N/,N/,,31st Mar 23
57441,Dead Cells: The Queen and the Sea,XOne,,Action-Adventure,Unknown  ,Motion Twin  ,,,N/,N/,N/,N/,N/,,22nd Sep 22
57442,Dead Cells: The Queen and the Sea,PS4,,Action-Adventure,Unknown  ,Motion Twin  ,,,N/,N/,N/,N/,N/,,22nd Sep 22
57443,Dead Cells: The Queen and the Sea,PC,,Action-Adventure,Unknown  ,Motion Twin  ,,,N/,N/,N/,N/,N/,,22nd Sep 22
57444,Dead Cells: The Queen and the Sea,NS,,Action-Adventure,Unknown  ,Motion Twin  ,,,N/,N/,N/,N/,N/,,22nd Sep 22
57445,Dead Island 2,XS,,Action,Unknown  ,Dambuster Studios  ,,,N/,N/,N/,N/,N/,,16th Nov 22
57446,Dead Island 2,PS5,,Action,Unknown  ,Dambuster Studios  ,,,N/,N/,N/,N/,N/,,16th Nov 22
57447,Dead Nation: Apocalypse Edition,PS4,14,Shooter,Sony Computer Entertainment  ,Housemarque  ,,,N/,N/,N/,N/,N/,04th Mar 14  ,24th Sep 18
57448,Dead or Alive 5 Ultimate,PS3,13,Fighting,Tecmo Koei  ,Team Ninja  ,7.8  ,,N/,N/,N/,N/,N/,03rd Sep 13  ,20th Nov 18
57449,Dead or Alive 5 Ultimate,X360,13,Fighting,Tecmo Koei  ,Team Ninja  ,,,N/,N/,N/,N/,N/,03rd Sep 13  ,20th Nov 18
57450,Dead or Alive 6,XOne,19,Fighting,Koei Tecmo  ,Team Ninja  ,,,N/,N/,N/,N/,N/,15th Feb 19  ,21st Mar 19
57451,Dead or Alive 6,PS4,19,Fighting,Koei Tecmo  ,Team Ninja  ,8.0  ,,N/,N/,N/,N/,N/,15th Feb 19  ,21st Mar 19
57452,Dead or Alive 6,PC,19,Fighting,Koei Tecmo  ,Team Ninja  ,,,N/,N/,N/,N/,N/,15th Feb 19  ,21st Mar 19
57453,Dead or Alive Xtreme 3: Scarlet,PS4,19,Sports,Koei Tecmo  ,Team Ninja  ,,,N/,N/,N/,N/,N/,20th Mar 19  ,22nd Mar 19
57454,Dead or Alive Xtreme 3: Scarlet,NS,19,Sports,Koei Tecmo  ,Team Ninja  ,,,N/,N/,N/,N/,N/,20th Mar 19  ,22nd Mar 19
57455,Dead or School,PC,,Action,Unknown  ,Nanafushi  ,,,N/,N/,N/,N/,N/,,15th Jul 18
57456,Dead or School,PS4,,Action,Unknown  ,Nanafushi  ,,,N/,N/,N/,N/,N/,,15th Jul 18
57457,Dead or School,NS,,Action,Unknown  ,Nanafushi  ,,,N/,N/,N/,N/,N/,,15th Jul 18
57458,Dead or School,XOne,,Action,Unknown  ,Nanafushi  ,,,N/,N/,N/,N/,N/,,15th Jul 18
57459,Dead Rising Deluxe Remaster,XS,,Action-Adventure,Unknown  ,Capcom  ,,,N/,N/,N/,N/,N/,,10th Jul 24
57460,Dead Rising Deluxe Remaster,PS5,,Action-Adventure,Unknown  ,Capcom  ,,,N/,N/,N/,N/,N/,,10th Jul 24
57461,Dead Rising Deluxe Remaster,PC,,Action-Adventure,Unknown  ,Capcom  ,,,N/,N/,N/,N/,N/,,10th Jul 24
57462,Dead Rising Deluxe Remaster,All,24,Action-Adventure,Capcom  ,Capcom  ,,,N/,N/,N/,N/,N/,19th Sep 24  ,10th Jul 24
57463,Dead Space (2023),XS,23,Action-Adventure,Electronic Arts  ,Motive Studios  ,9.0  ,,N/,N/,N/,N/,N/,27th Jan 23  ,04th Jun 22
57464,Dead Space (2023),PS5,23,Action-Adventure,Electronic Arts  ,Motive Studios  ,,,N/,N/,N/,N/,N/,27th Jan 23  ,04th Jun 22
57465,Dead Space (2023),PC,23,Action-Adventure,Electronic Arts  ,Motive Studios  ,,,N/,N/,N/,N/,N/,27th Jan 23  ,04th Jun 22
57466,Dead Synchronicity: Tomorrow Comes Today,NS,17,Adventure,Badland Studio  ,Fictiorama Studios  ,,,N/,N/,N/,N/,N/,21st Nov 17  ,11th Mar 18
57467,Deadlight,X360,12,Action-Adventure,Microsoft Studios  ,Tequila Works  ,5.8  ,,N/,N/,N/,N/,N/,01st Jun 12  ,24th Mar 19
57468,Deadlight: Director's Cut,PS4,16,Action-Adventure,Deep Silver  ,Tequila Works  ,,,N/,N/,N/,N/,N/,21st Jun 16  ,24th Mar 19
57469,Deadlight: Director's Cut,XOne,16,Action-Adventure,Deep Silver  ,Tequila Works  ,,,N/,N/,N/,N/,N/,21st Jun 16  ,24th Mar 19
57470,Deadlight: Director's Cut,PC,16,Action-Adventure,Deep Silver  ,Tequila Works  ,,,N/,N/,N/,N/,N/,21st Jun 16  ,24th Mar 19
57471,Deadly Premonition 2: A Blessing in Disguise,NS,20,Action-Adventure,Rising Star Games  ,Toybox Games  ,3.0  ,,N/,N/,N/,N/,N/,10th Jul 20  ,16th May 20
57472,Deadly Premonition Origins,NS,20,Action-Adventure,Toybox  ,Toybox Games  ,,,N/,N/,N/,N/,N/,05th Sep 20  ,11th May 20
57473,Dear Magi: Magical Boy's Department,NS,19,Visual Novel,CaeruX  ,CaeruX  ,,,N/,N/,N/,N/,N/,06th Jun 19  ,09th Jun 19
57474,Death Come True,PS4,20,Adventure,Izanagi Games  ,Too Kyo Games  ,,,N/,N/,N/,N/,N/,15th Oct 20  ,17th Dec 19
57475,Death Come True,NS,20,Adventure,Izanagi Games  ,Too Kyo Games  ,,,N/,N/,N/,N/,N/,25th Jun 20  ,17th Dec 19
57476,Death Come True,PC,20,Adventure,Izanagi Games  ,Too Kyo Games  ,,,N/,N/,N/,N/,N/,17th Jul 20  ,17th Dec 19
57477,Death Come True,iOS,20,Adventure,Izanagi Games  ,Too Kyo Games  ,,,N/,N/,N/,N/,N/,25th Jun 20  ,17th Dec 19
57478,Death Coming,PS4,19,Puzzle,Zodiac Interactive  ,NEXT Studios  ,,,N/,N/,N/,N/,N/,26th Feb 19  ,20th Apr 19
57479,Death Coming,NS,19,Puzzle,Zodiac Interactive  ,NEXT Studios  ,,,N/,N/,N/,N/,N/,25th Apr 19  ,20th Apr 19
57480,Death Coming,And,,Puzzle,Unknown  ,NEXT Studios  ,,,N/,N/,N/,N/,N/,,20th Apr 19
57481,Death end re;Quest 2,PS4,20,Role-Playing,Compile Heart  ,Compile Heart  ,4.0  ,,N/,N/,N/,N/,N/,13th Feb 20  ,24th Jan 20
57482,Death end re;Quest: Code Z,PS5,,Role-Playing,Unknown  ,Compile Heart  ,8.0  ,,N/,N/,N/,N/,N/,,08th Apr 25
57483,Death end re;Quest: Code Z,PS4,,Role-Playing,Unknown  ,Compile Heart  ,,,N/,N/,N/,N/,N/,,08th Apr 25
57484,Death end re;Quest: Code Z,NS,,Role-Playing,Unknown  ,Compile Heart  ,,,N/,N/,N/,N/,N/,,08th Apr 25
57485,Death Howl,PC,25,Strategy,11 bit studios  ,The Outer Zone  ,,,N/,N/,N/,N/,N/,07th Dec 25  ,22nd Jan 25
57486,Death March Club,PC,20,Adventure,Too Kyo Games  ,Too Kyo Games  ,,,N/,N/,N/,N/,N/,01st Dec 20  ,18th Jun 19
57487,Death Mark,XOne,,Misc,Unknown  ,Experience Inc.  ,,,N/,N/,N/,N/,N/,,17th Mar 19
57488,Death Road to Canada,NS,,Action,Unknown  ,Rocketcat Games  ,6.0  ,,N/,N/,N/,N/,N/,,31st Jan 18
57489,Death Road to Canada,PS4,,Action,Unknown  ,Rocketcat Games  ,,,N/,N/,N/,N/,N/,,31st Jan 18
57490,Death Road to Canada,XOne,,Action,Unknown  ,Rocketcat Games  ,,,N/,N/,N/,N/,N/,,31st Jan 18
57491,Death Squared,NS,17,Party,SMG Studio  ,SMG Studio  ,,,N/,N/,N/,N/,N/,13th Jul 17  ,11th Mar 18
57492,Death Stranding,PC,20,Action-Adventure,505 Games  ,Kojima Productions  ,,,N/,N/,N/,N/,N/,14th Jul 20  ,17th Dec 19
57493,Death Stranding 2: On the Beach,PS5,,Adventure,Unknown  ,Kojima Productions  ,,,N/,N/,N/,N/,N/,,31st Jan 24
57494,Death Stranding Director's Cut,PC,22,Action-Adventure,505 Games  ,Kojima Productions  ,,,N/,N/,N/,N/,N/,30th Mar 22  ,05th Apr 23
57495,Death's Door,XS,,Role-Playing,Unknown  ,Acid Nerve  ,8.0  ,,N/,N/,N/,N/,N/,,21st Jul 21
57496,Death's Door,XOne,,Role-Playing,Unknown  ,Acid Nerve  ,,,N/,N/,N/,N/,N/,,21st Jul 21
57497,Death's Door,PC,,Role-Playing,Unknown  ,Acid Nerve  ,,,N/,N/,N/,N/,N/,,21st Jul 21
57498,Death's Door,All,21,Role-Playing,Devolver Digital  ,Acid Nerve  ,,,N/,N/,N/,N/,N/,20th Jul 21  ,06th May 24
57499,Death's Gambit,PS4,19,Action-Adventure,Skybound Games  ,White Rabbit  ,,,N/,N/,N/,N/,N/,05th Mar 19  ,17th Oct 21
57500,Death's Gambit: Afterlife,PS4,,Action-Adventure,Unknown  ,White Rabbit  ,,,N/,N/,N/,N/,N/,,11th Oct 21
