Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
50501,The King of Fighters 2001,PS2,03,Fighting,SNK Playmore  ,Eolith  ,,,N/,N/,N/,N/,N/,23rd Oct 03  ,
50502,The King of Fighters 2001,DC,02,Fighting,Playmore  ,Eolith  ,,,N/,N/,N/,N/,N/,26th Dec 02  ,
50503,The King of Fighters 2002,NG,02,Fighting,Sun Amusement  ,Eolith  ,,,N/,N/,N/,N/,N/,18th Dec 02  ,
50504,The King of Fighters 2002,DC,03,Fighting,Playmore  ,Eolith  ,,,N/,N/,N/,N/,N/,19th Jun 03  ,
50505,The King of Fighters 2002,PS2,05,Fighting,Ignition Entertainment  ,Eolith  ,,,N/,N/,N/,N/,N/,07th Oct 05  ,
50506,The King of Fighters 2002,XB,05,Fighting,Ignition Entertainment  ,Eolith  ,,,N/,N/,N/,N/,N/,18th Nov 05  ,
50507,The King of Fighters 2002: Unlimited Match,XBL,10,Fighting,SNK Playmore  ,SNK Playmore Corporation  ,,,N/,N/,N/,N/,N/,03rd Nov 10  ,
50508,The King of Fighters 2003,PS2,06,Fighting,Ignition Entertainment  ,SNK Playmore Corporation  ,,,N/,N/,N/,N/,N/,01st Apr 06  ,
50509,The King of Fighters 2003,NG,04,Fighting,SNK Playmore  ,SNK Playmore Corporation  ,,,N/,N/,N/,N/,N/,18th Mar 04  ,
50510,The King of Fighters 2003,XB,06,Fighting,Ignition Entertainment  ,SNK Playmore Corporation  ,,,N/,N/,N/,N/,N/,03rd Mar 06  ,
50511,The King of Fighters Collection: The Orochi Saga,PSN,09,Fighting,SNK Playmore  ,SNK Playmore Corporation  ,,,N/,N/,N/,N/,N/,30th Sep 09  ,
50512,The King of Fighters EX: Neo Blood,GBA,02,Fighting,Sammy Corporation  ,Marvelous Interactive  ,,8.3  ,N/,N/,N/,N/,N/,01st Jan 02  ,
50513,The King of Fighters Extreme,NGage,05,Fighting,Nokia  ,Hudson Soft  ,,,N/,N/,N/,N/,N/,12th Jan 05  ,
50514,The King of Fighters Kyo,PSN,07,Fighting,SNK Playmore  ,SNK Corporation  ,,,N/,N/,N/,N/,N/,28th Jun 07  ,
50515,The King of Fighters NeoWave,PS2,06,Fighting,Ignition Entertainment  ,SNK Playmore Corporation  ,,,N/,N/,N/,N/,N/,06th Oct 06  ,
50516,The King of Fighters Portable '94~'98: Chapter of Orochi,PSN,10,Fighting,SNK Playmore  ,SNK Playmore Corporation  ,,,N/,N/,N/,N/,N/,24th Jun 10  ,
50517,The King of Fighters: Best Collection,SAT,98,Fighting,SNK  ,SNK Corporation  ,,,N/,N/,N/,N/,N/,01st Oct 98  ,
50518,The King of Fighters: Heat of Battle,GB,98,Fighting,Takara  ,Aspect Co. Ltd.  ,,,N/,N/,N/,N/,N/,01st Jan 98  ,
50519,The King of Kings: The Early Years,NES,91,Platform,Wisdom Tree  ,Wisdom Tree  ,,,N/,N/,N/,N/,N/,01st Jan 91  ,
50520,The Kings' Crusade: Arabian Nights,PC,11,Strategy,NeocoreGames  ,Paradox Interactive  ,,,N/,N/,N/,N/,N/,01st Mar 11  ,
