Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
2001,Bloodstained: Ritual of the Night,All,19,Platform,505 Games  ,ArtPlay  ,,,2.00,N/,N/,N/,N/,18th Jun 19  ,08th Feb 21
2002,Capcom Arcade 2nd Stadium,All,22,Misc,Capcom  ,Capcom  ,,,2.00,N/,N/,N/,N/,22nd Jul 22  ,08th Nov 23
2003,Carmageddon,Series,97,Racing,Interplay Productions  ,Stainless Games  ,,,2.00,N/,N/,N/,N/,30th Jun 97  ,28th Feb 20
2004,Carmageddon,All,97,Racing,Interplay Productions  ,Stainless Games  ,,,2.00,N/,N/,N/,N/,30th Jun 97  ,23rd Jan 21
2005,Chivalry: Medieval Warfare,PC,12,Action,Media.Vision  ,Torn Banner Studios  ,,,2.00,N/,N/,N/,N/,16th Oct 12  ,01st May 18
2006,Command & Conquer: Red Alert,PC,96,Strategy,Virgin Interactive  ,Westwood Studios  ,,9.3  ,2.00,N/,N/,N/,N/,01st Nov 96  ,
2007,Conflict: Desert Storm,All,02,Shooter,Gotham Games  ,Pivotal Games  ,,,2.00,N/,N/,N/,N/,30th Sep 02  ,05th Jun 23
2008,Crusader Kings III,PC,20,Strategy,Paradox Interactive   ,Paradox Interactive  ,,,2.00,N/,N/,N/,N/,01st Sep 20  ,29th Oct 19
2009,Cuphead - The Delicious Last Course,All,22,Platform,Studio MDHR  ,Studio MDHR  ,,,2.00,N/,N/,N/,N/,30th Jun 22  ,10th Jun 22
2010,Dead Island 2,All,23,Action,Deep Silver  ,Dambuster Studios  ,,,2.00,N/,N/,N/,N/,21st Apr 23  ,24th Apr 23
2011,Dead Space,All,08,Action-Adventure,Electronic Arts  ,EA Redwood Shores  ,,,2.00,N/,N/,N/,N/,13th Oct 08  ,04th Jan 21
2012,Deca Sports,Wii,08,Sports,Hudson Soft  ,CAProduction  ,,5.3  ,2.00,N/,N/,N/,N/,13th May 08  ,
2013,Destroy All Humans!,Series,05,Action-Adventure,THQ  ,Pandemic Studios  ,,,2.00,N/,N/,N/,N/,21st Jun 05  ,08th Jul 21
2014,Destruction Derby,Series,95,Racing,Psygnosis  ,Reflections Interactive  ,,,2.00,N/,N/,N/,N/,31st Oct 95  ,13th Aug 23
2015,Diablo II: Lord of Destruction,PC,01,Role-Playing,Blizzard Entertainment  ,Blizzard North  ,,,2.00,N/,N/,N/,N/,27th Jun 01  ,
2016,Die Hard Trilogy,All,96,Shooter,Fox Interactive  ,Probe Entertainment  ,,,2.00,N/,N/,N/,N/,31st Aug 96  ,11th Apr 21
2017,Disney Epic Mickey,Wii,10,Platform,Disney Interactive Studios  ,Junction Point Studios  ,7.3  ,7.0  ,2.00,N/,N/,N/,N/,30th Nov 10  ,
2018,Doom II,All,94,Shooter,GT Interactive  ,id Software  ,,,2.00,N/,N/,N/,N/,10th Oct 94  ,19th Mar 21
2019,Dragon Age II,All,11,Role-Playing,Electronic Arts  ,BioWare  ,,,2.00,N/,N/,N/,N/,08th Mar 11  ,31st Dec 20
2020,Dragon Ball Z: Budokai Tenkaichi,PS2,05,Fighting,Atari  ,Spike  ,,,2.00,N/,N/,N/,N/,18th Oct 05  ,
2021,Dragon Quest III HD-2D Remake,All,24,Role-Playing,Square Enix  ,ArtDink  ,,,2.00,N/,N/,N/,N/,14th Nov 24  ,05th Dec 24
2022,Dragon Quest Monsters: Joker 2,DS,11,Role-Playing,Nintendo  ,TOSE Software  ,,8.1  ,2.00,N/,N/,N/,N/,19th Sep 11  ,
2023,Dragon Warrior,NES,89,Role-Playing,Nintendo  ,ChunSoft  ,,,2.00,N/,N/,N/,N/,01st Aug 89  ,07th May 18
2024,Ender Lilies: Quietus of the Knights,All,21,Action-Adventure,Binary Haze Interactive  ,Live Wire  ,,,2.00,N/,N/,N/,N/,22nd Jun 21  ,07th Mar 22
2025,Farming Simulator 19,All,18,Simulation,Focus Home Interactive  ,Giants Software  ,,,2.00,N/,N/,N/,N/,19th Nov 18  ,18th Dec 20
2026,Fire Emblem Warriors,Series,17,Action,Nintendo  ,Omega Force  ,,,2.00,N/,N/,N/,N/,20th Oct 17  ,17th Aug 22
2027,Fitness Boxing,Series,19,Sports,Nintendo  ,Imagineer  ,,,2.00,N/,N/,N/,N/,04th Jan 19  ,14th Jan 21
2028,Football Manager 2019,All,18,Simulation,Sega  ,Sports Interactive  ,,,2.00,N/,N/,N/,N/,02nd Nov 18  ,12th Feb 21
2029,Frogger,PS,97,Action,Hasbro Interactive  ,Millenium Interactive  ,,,2.00,N/,N/,N/,N/,30th Sep 97  ,
2030,Frogger 2: Swampy's Revenge,PS,00,Action,Hasbro Interactive  ,Blitz Games  ,,,2.00,N/,N/,N/,N/,10th Oct 00  ,
2031,Ghostbusters,All,84,Action,Activision  ,Activision  ,,,2.00,N/,N/,N/,N/,26th Oct 84  ,11th Aug 23
2032,Granblue Fantasy: Relink,All,24,Role-Playing,Cygames  ,Cygames  ,,,2.00,N/,N/,N/,N/,01st Feb 24  ,13th Feb 24
2033,GreedFall,All,19,Role-Playing,Focus Home Interactive  ,Spiders  ,,,2.00,N/,N/,N/,N/,10th Sep 19  ,22nd Feb 21
2034,Hidden & Dangerous,Series,99,Shooter,TalonSoft  ,Illusion Softworks  ,,,2.00,N/,N/,N/,N/,26th Jul 99  ,12th Mar 21
2035,Hot Wheels Unleashed,All,21,Racing,Milestone  ,Milestone  ,,,2.00,N/,N/,N/,N/,30th Sep 21  ,22nd Dec 21
2036,Hulk,All,03,Action,Universal Interactive  ,Radical Entertainment  ,,,2.00,N/,N/,N/,N/,28th May 03  ,26th Sep 22
2037,Icey,All,16,Action,X.D. Network Inc.  ,FantaBlade Network  ,,,2.00,N/,N/,N/,N/,17th Nov 16  ,18th Aug 21
2038,inFAMOUS,PS3,09,Action,Sony Computer Entertainment  ,Sucker Punch Productions  ,8.2  ,8.7  ,2.00,N/,N/,N/,N/,26th May 09  ,
2039,Killzone,PS2,04,Shooter,Sony Computer Entertainment  ,Guerrilla Games  ,,6.8  ,2.00,N/,N/,N/,N/,02nd Nov 04  ,
2040,Las Vegas Poker & Blackjack,Int,80,Misc,Mattel Electronics  ,APh Technological Consulting  ,,,2.00,N/,N/,N/,N/,25th Aug 80  ,13th Jan 18
2041,Leisure Suit Larry,Series,87,Adventure,Sierra Online   ,Sierra On-Line  ,,,2.00,N/,N/,N/,N/,05th Jul 87  ,08th Apr 21
2042,Mario + Rabbids: Kingdom Battle,NS,17,Strategy,Ubisoft  ,Ubisoft Milan  ,,8.3  ,2.00,N/,N/,N/,N/,29th Aug 17  ,24th Jan 18
2043,Metal Gear Solid Δ: Snake Eater,All,25,Action-Adventure,Konami  ,Konami Digital Entertainment  ,,,2.00,N/,N/,N/,N/,28th Aug 25  ,05th Sep 25
2044,Metaphor: ReFantazio,All,24,Role-Playing,Sega  ,Atlus  ,,,2.00,N/,N/,N/,N/,11th Oct 24  ,11th Oct 24
2045,MLB The Show 21,All,21,Sports,Sony Interactive Entertainment  ,SIE San Diego Studio  ,,,2.00,N/,N/,N/,N/,20th Apr 21  ,28th Jul 21
2046,Naruto Shippuden: Ultimate Ninja Storm 3,All,13,Fighting,Namco Bandai Games  ,CyberConnect2  ,,,2.00,N/,N/,N/,N/,05th Mar 13  ,16th Nov 20
2047,Naruto: Ultimate Ninja Storm,All,08,Fighting,Namco Bandai Games  ,CyberConnect2  ,,,2.00,N/,N/,N/,N/,04th Nov 08  ,16th Nov 20
2048,NBA 2K10,All,09,Sports,2K Sports  ,Visual Concepts  ,,,2.00,N/,N/,N/,N/,06th Oct 09  ,22nd Oct 20
2049,NBA 2K9,All,08,Sports,2K Sports  ,Visual Concepts  ,,,2.00,N/,N/,N/,N/,07th Oct 08  ,22nd Oct 20
2050,Operation Flashpoint: Cold War Crisis,PC,01,Shooter,Codemasters  ,Bohemia Interactive  ,,,2.00,N/,N/,N/,N/,30th Aug 01  ,
2051,Persona 5 Strikers,All,21,Action,Sega  ,Omega Force  ,,,2.00,N/,N/,N/,N/,23rd Feb 21  ,07th Dec 20
2052,Prince of Persia,All,89,Platform,Broderbund  ,Broderbund  ,,,2.00,N/,N/,N/,N/,03rd Oct 89  ,23rd Nov 20
2053,Project CARS,All,15,Racing,Bandai Namco Entertainment  ,Slightly Mad Studios  ,,,2.00,N/,N/,N/,N/,06th May 15  ,22nd Jan 21
2054,Prototype,All,09,Action-Adventure,Activision  ,Radical Entertainment  ,,,2.00,N/,N/,N/,N/,09th Jun 09  ,17th Apr 21
2055,Red Dead Redemption: Undead Nightmare,All,10,Action-Adventure,Rockstar Games  ,Rockstar San Diego  ,,,2.00,N/,N/,N/,N/,26th Oct 10  ,30th Oct 20
2056,Resident Evil 4,Wii,07,Action,Capcom  ,Capcom Production Studio 4  ,9.0  ,9.2  ,2.00,N/,N/,N/,N/,19th Jun 07  ,20th Jul 19
2057,Return to Castle Wolfenstein,All,01,Shooter,Activision  ,Gray Matter Studios  ,,,2.00,N/,N/,N/,N/,19th Nov 01  ,29th Sep 22
2058,Rock Band 2,All,08,Music,MTV Games  ,Harmonix Music Systems  ,,,2.00,N/,N/,N/,N/,14th Sep 08  ,18th Apr 21
2059,S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,07,Shooter,THQ  ,GSC Game World  ,,8.0  ,2.00,N/,N/,N/,N/,20th Mar 07  ,
2060,Sacred,PC,04,Role-Playing,Encore  ,Ascaron  ,,,2.00,N/,N/,N/,N/,25th Mar 04  ,
2061,Saints Row,X360,06,Action,THQ  ,Volition Inc.  ,,8.0  ,2.00,N/,N/,N/,N/,29th Aug 06  ,
2062,Scarface: The World Is Yours,All,06,Action-Adventure,Sierra Entertainment  ,Radical Entertainment  ,,,2.00,N/,N/,N/,N/,10th Oct 06  ,14th Apr 21
2063,Sifu,All,22,Action,Sloclap  ,Sloclap  ,,,2.00,N/,N/,N/,N/,08th Feb 22  ,02nd Mar 22
2064,Silent Hill,PS,99,Adventure,Konami  ,KCET  ,,8.9  ,2.00,N/,N/,N/,N/,31st Jan 99  ,
2065,SimCity (2013),PC,13,Simulation,Electronic Arts  ,Maxis  ,,,2.00,N/,N/,N/,N/,05th Mar 13  ,06th May 18
2066,Sons of the Forest,PC,23,Simulation,Newnight  ,Endnight Games Ltd  ,,,2.00,N/,N/,N/,N/,23rd Feb 23  ,27th Feb 23
2067,SoulCalibur VI,All,18,Fighting,Bandai Namco Entertainment  ,Bandai Namco Studios  ,,,2.00,N/,N/,N/,N/,19th Oct 18  ,21st Jul 21
2068,Space Invaders,2600,78,Shooter,Atari  ,Atari  ,,,2.00,N/,N/,N/,N/,01st Jan 78  ,
2069,Spider-Man 2,All,04,Action-Adventure,Activision  ,Treyarch  ,,,2.00,N/,N/,N/,N/,28th Jun 04  ,13th Nov 20
2070,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,All,20,Action-Adventure,THQ Nordic  ,THQ Nordic  ,,,2.00,N/,N/,N/,N/,23rd Jun 20  ,27th Nov 20
2071,Star Wars: The Old Republic,PC,11,Role-Playing,Electronic Arts  ,BioWare / LucasArts  ,,8.4  ,2.00,N/,N/,N/,N/,20th Dec 11  ,
2072,Stellar Blade,PS5,24,Action,Sony Interactive Entertainment  ,Shift Up  ,,,2.00,N/,N/,N/,N/,26th Apr 24  ,31st Jan 24
2073,Super Bomberman R,All,17,Puzzle,Konami  ,Konami  ,,,2.00,N/,N/,N/,N/,03rd Mar 17  ,19th Feb 21
2074,Super Street Fighter II,SNES,94,Fighting,Capcom  ,Capcom  ,,,2.00,N/,N/,N/,N/,01st Jun 94  ,
2075,Superhot VR,All,16,Shooter,SUPERHOT Team  ,SUPERHOT Team  ,,,2.00,N/,N/,N/,N/,05th Dec 16  ,21st Jan 21
2076,Surgeon Simulator,PC,13,Misc,Bossa Studios  ,Bossa Studios  ,,,2.00,N/,N/,N/,N/,19th Apr 13  ,02nd Feb 19
2077,Tak,Series,03,Platform,THQ  ,Avalanche Software  ,,,2.00,N/,N/,N/,N/,15th Oct 03  ,21st May 23
2078,The 7th Guest,PC,93,Adventure,Virgin Interactive  ,Trilobyte  ,,,2.00,N/,N/,N/,N/,01st Jan 93  ,
2079,The Beatles: Rock Band,All,09,Music,MTV Games  ,Harmonix Music Systems  ,,,2.00,N/,N/,N/,N/,09th Sep 09  ,18th Apr 21
2080,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",All,05,Action-Adventure,Buena Vista  ,Traveller's Tales  ,,,2.00,N/,N/,N/,N/,14th Nov 05  ,01st Oct 22
2081,The Crew,All,14,Racing,Ubisoft  ,Ivory Tower  ,,,2.00,N/,N/,N/,N/,02nd Dec 14  ,24th Apr 21
2082,The Exit 8,All,23,Adventure,Kotake Create  ,Kotake Create  ,,,2.00,N/,N/,N/,N/,29th Nov 23  ,08th Aug 24
2083,The SpongeBob SquarePants Movie,All,04,Platform,THQ  ,Heavy Iron Studios  ,,,2.00,N/,N/,N/,N/,27th Oct 04  ,24th May 23
2084,Tom Clancy's Rainbow Six: Vegas 2,All,08,Shooter,Ubisoft  ,Ubisoft Montreal  ,,8.6  ,2.00,N/,N/,N/,N/,18th Mar 08  ,02nd Nov 20
2085,Tom Clancy's Splinter Cell: Blacklist,All,13,Action-Adventure,Ubisoft  ,Ubisoft Toronto  ,,,2.00,N/,N/,N/,N/,20th Aug 13  ,07th Nov 20
2086,Top Gun,NES,87,Simulation,Konami  ,Konami  ,,,2.00,N/,N/,N/,N/,01st Nov 87  ,
2087,Torchlight,All,09,Role-Playing,Runic Games  ,Runic Games  ,,8.2  ,2.00,N/,N/,N/,N/,27th Oct 09  ,09th Jan 21
2088,Trials HD,XBL,09,Racing,Microsoft  ,"RedLynx, Ltd.  ",8.5  ,8.6  ,2.00,N/,N/,N/,N/,12th Aug 09  ,
2089,Two Worlds II,All,11,Role-Playing,TopWare Interactive  ,Reality Pump  ,,,2.00,N/,N/,N/,N/,08th Feb 11  ,31st Mar 21
2090,Unreal Tournament,All,99,Shooter,GT Interactive  ,Epic Games  ,,,2.00,N/,N/,N/,N/,22nd Nov 99  ,30th Dec 20
2091,Vampyr,All,18,Role-Playing,Focus Home Interactive  ,DONTNOD Entertainment  ,,,2.00,N/,N/,N/,N/,05th Jun 18  ,27th Nov 20
2092,Virtual Pool,All,95,Sports,Interplay Productions  ,Celeris  ,,,2.00,N/,N/,N/,N/,01st Jan 95  ,30th Mar 21
2093,Warhammer: Vermintide 2,All,18,Action,Fatshark  ,Fatshark  ,,,2.00,N/,N/,N/,N/,08th Mar 18  ,21st Jan 21
2094,WWE '13,All,12,Sports,THQ  ,THQ  ,,8.2  ,2.00,N/,N/,N/,N/,30th Oct 12  ,24th Oct 20
2095,WWE SmackDown! Here Comes the Pain,PS2,03,Fighting,THQ  ,Yuke's  ,,,2.00,N/,N/,N/,N/,27th Oct 03  ,
2096,WWE SmackDown! vs. Raw,All,04,Fighting,THQ  ,Yuke's  ,,8.2  ,2.00,N/,N/,N/,N/,02nd Nov 04  ,24th May 23
2097,Your Shape: Fitness Evolved,X360,10,Sports,Ubisoft  ,Ubisoft Montreal  ,7.0  ,7.0  ,2.00,N/,N/,N/,N/,04th Nov 10  ,
2098,Yu-Gi-Oh! Forbidden Memories,PS,02,Role-Playing,Konami  ,KCEJ  ,,7.0  ,2.00,N/,N/,N/,N/,20th Mar 02  ,
2099,TouchMaster,DS,07,Puzzle,Midway Games  ,Midway Studios San Diego  ,,6.9  ,N/,2.00,0.48,1.27,N/,25th Jun 07  ,
2100,Mortal Kombat vs DC Universe,X360,08,Fighting,Midway Games  ,Midway Amusement Games  ,,7.6  ,N/,1.99,1.58,0.23,N/,16th Nov 08  ,
