Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Date,Last_Update
65001,The Callisto Protocol - Final Transmission,PC,,Action-Adventure,Unknown  ,Striking Distance Studios  ,5.0  ,,N/,N/,N/,N/,N/,,06th Jul 23
65002,The Case of the Golden Idol,PC,,Adventure,Unknown  ,Color Gray Games  ,,,N/,N/,N/,N/,N/,,10th Dec 22
65003,The Case of the Golden Idol,XS,,Adventure,Unknown  ,Color Gray Games  ,,,N/,N/,N/,N/,N/,,07th Jul 24
65004,The Case of the Golden Idol: The Lemurian Vampire,XS,,Adventure,Unknown  ,Color Gray Games  ,,,N/,N/,N/,N/,N/,,29th Jul 24
65005,The Case of the Golden Idol: The Lemurian Vampire,XOne,,Adventure,Unknown  ,Color Gray Games  ,,,N/,N/,N/,N/,N/,,29th Jul 24
65006,The Case of the Golden Idol: The Lemurian Vampire,PS5,,Adventure,Unknown  ,Color Gray Games  ,,,N/,N/,N/,N/,N/,,29th Jul 24
65007,The Case of the Golden Idol: The Lemurian Vampire,PS4,,Adventure,Unknown  ,Color Gray Games  ,,,N/,N/,N/,N/,N/,,29th Jul 24
65008,The Case of the Golden Idol: The Lemurian Vampire,PC,,Adventure,Unknown  ,Color Gray Games  ,,,N/,N/,N/,N/,N/,,29th Jul 24
65009,The Case of the Golden Idol: The Lemurian Vampire,NS,,Adventure,Unknown  ,Color Gray Games  ,,,N/,N/,N/,N/,N/,,29th Jul 24
65010,The Case of the Golden Idol: The Spider of Lanka,XS,,Adventure,Unknown  ,Color Gray Games  ,,,N/,N/,N/,N/,N/,,29th Jul 24
65011,The Case of the Golden Idol: The Spider of Lanka,XOne,,Adventure,Unknown  ,Color Gray Games  ,,,N/,N/,N/,N/,N/,,29th Jul 24
65012,The Case of the Golden Idol: The Spider of Lanka,PS5,,Adventure,Unknown  ,Color Gray Games  ,,,N/,N/,N/,N/,N/,,29th Jul 24
65013,The Case of the Golden Idol: The Spider of Lanka,PS4,,Adventure,Unknown  ,Color Gray Games  ,,,N/,N/,N/,N/,N/,,29th Jul 24
65014,The Case of the Golden Idol: The Spider of Lanka,PC,,Adventure,Unknown  ,Color Gray Games  ,,,N/,N/,N/,N/,N/,,29th Jul 24
65015,The Case of the Golden Idol: The Spider of Lanka,NS,,Adventure,Unknown  ,Color Gray Games  ,,,N/,N/,N/,N/,N/,,29th Jul 24
65016,The Chaos Engine,Amig,,Shooter,Unknown  ,The Bitmap Brothers  ,,,N/,N/,N/,N/,N/,,16th Mar 18
65017,The Charming Empire,NS,18,Adventure,D3Publisher  ,OperaHouse  ,,,N/,N/,N/,N/,N/,29th Mar 18  ,26th Mar 18
65018,The Chicken Quiz,PS4,22,Misc,Unknown  ,Unknown  ,,,N/,N/,N/,N/,N/,10th Sep 22  ,13th Feb 24
65019,The Church in the Darkness,PC,19,Action-Adventure,Paranoid Productions  ,Paranoid Productions  ,,,N/,N/,N/,N/,N/,02nd Aug 19  ,11th Feb 18
65020,The Church in the Darkness,XOne,19,Action-Adventure,Paranoid Productions  ,Paranoid Productions  ,3.0  ,,N/,N/,N/,N/,N/,02nd Aug 19  ,11th Jul 19
65021,The Church in the Darkness,PS4,19,Action-Adventure,Paranoid Productions  ,Paranoid Productions  ,,,N/,N/,N/,N/,N/,02nd Aug 19  ,11th Jul 19
65022,The Church in the Darkness,NS,19,Action-Adventure,Paranoid Productions  ,Paranoid Productions  ,,,N/,N/,N/,N/,N/,02nd Aug 19  ,24th Jul 19
65023,The Climb,OR,16,Action,Crytek  ,Crytek  ,,,N/,N/,N/,N/,N/,21st Apr 16  ,15th Mar 22
65024,The Climb 2,PC,,Sports,Unknown  ,Crytek  ,,,N/,N/,N/,N/,N/,,04th Jan 22
65025,The Coma 2: Vicious Sisters,XOne,19,Adventure,Digerati  ,Devespresso Games  ,,,N/,N/,N/,N/,N/,01st Dec 19  ,14th Aug 19
65026,The Coma 2: Vicious Sisters,PS4,19,Adventure,Digerati  ,Devespresso Games  ,,,N/,N/,N/,N/,N/,01st Dec 19  ,14th Aug 19
65027,The Coma 2: Vicious Sisters,PC,19,Adventure,Digerati  ,Devespresso Games  ,,,N/,N/,N/,N/,N/,01st Dec 19  ,14th Aug 19
65028,The Coma 2: Vicious Sisters,NS,19,Adventure,Digerati  ,Devespresso Games  ,,,N/,N/,N/,N/,N/,01st Dec 19  ,14th Aug 19
65029,The Coma: Recut,NS,17,Adventure,Digerati  ,Devespresso Games  ,,,N/,N/,N/,N/,N/,21st Nov 17  ,03rd Feb 18
65030,The Complex,XOne,,Adventure,Unknown  ,Wales Interactive Ltd.  ,,,N/,N/,N/,N/,N/,,20th Mar 20
65031,The Complex,PS4,,Adventure,Unknown  ,Wales Interactive Ltd.  ,,,N/,N/,N/,N/,N/,,20th Mar 20
65032,The Complex,PC,,Adventure,Unknown  ,Wales Interactive Ltd.  ,,,N/,N/,N/,N/,N/,,20th Mar 20
65033,The Complex,NS,,Adventure,Unknown  ,Wales Interactive Ltd.  ,5.0  ,,N/,N/,N/,N/,N/,,20th Mar 20
65034,The Council,PS4,19,Adventure,Bigben Interactive  ,Big Bad Wolf  ,,,N/,N/,N/,N/,N/,29th Jan 19  ,18th Dec 18
